ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000058.SZ,20260515,7.93,0.9702,0.76,140.694,137.0888,4.7916,976342.1329,780898.3077
000058.SZ,20260514,8.11,0.843,0.68,143.8875,140.2005,4.9003,998503.745,798623.6161
000058.SZ,20260513,8.28,0.8233,0.67,146.9037,143.1394,5.003,1019434.1564,815364.1851
000058.SZ,20260512,8.33,1.5703,1.48,147.7908,144.0037,5.0333,1025590.1598,820287.8819
000058.SZ,20260511,8.45,2.4834,3.6,149.9198,146.0782,5.1058,1040364.5678,832104.7541
000058.SZ,20260508,8.22,0.6303,0.92,145.8391,142.1021,4.9668,1012046.9524,809455.749
000058.SZ,20260507,8.17,0.7115,1.07,144.952,141.2377,4.9366,1005890.949,804532.0522
000058.SZ,20260506,8.23,0.7671,1.19,146.0166,142.275,4.9728,1013278.1531,810440.4883
000058.SZ,20260430,8.2,0.7099,1.04,145.4843,141.7564,4.9547,1009584.551,807486.2703
000058.SZ,20260429,8.13,0.6258,0.75,144.2424,140.5463,4.9124,1000966.1463,800593.0948
000058.SZ,20260428,8.04,0.5979,0.73,142.6456,138.9904,4.858,989885.3403,791730.4406
000058.SZ,20260427,8.07,0.6293,0.78,143.1778,143.1778,4.9348,993578.9423,794684.6587
000058.SZ,20260424,8.01,0.6534,0.85,142.1133,142.1133,4.8981,986191.7383,788776.2226
000058.SZ,20260423,8.07,0.9198,1.33,143.1778,143.1778,4.9348,993578.9423,794684.6587
000058.SZ,20260422,8.12,1.3699,2.72,144.0649,144.0649,4.9653,999734.9457,799608.3554
000058.SZ,20260421,7.95,0.5089,0.99,141.0488,141.0488,4.8614,978804.5342,782867.7864
000058.SZ,20260420,8.01,0.5784,1.25,142.1133,142.1133,4.8981,986191.7383,788776.2226
000058.SZ,20260417,8.04,0.4864,1.04,142.6456,142.6456,4.9164,989885.3403,791730.4406
000058.SZ,20260416,8.07,0.5027,1.03,143.1778,143.1778,4.9348,993578.9423,794684.6587
000058.SZ,20260415,7.98,0.4383,0.76,141.5811,141.5811,4.8797,982498.1363,785822.0045
