ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000008.SZ,20260515,2.69,1.9147,0.72,,,3.3857,730705.5967,730683.8801
000008.SZ,20260514,2.74,2.8034,1.13,,,3.4486,744287.4851,744265.3648
000008.SZ,20260513,2.79,2.1544,0.9,,,3.5115,757869.3736,757846.8496
000008.SZ,20260512,2.76,1.8313,0.78,,,3.4738,749720.2405,749697.9588
000008.SZ,20260511,2.8,2.4106,1.08,,,3.5241,760585.7512,760563.1466
000008.SZ,20260508,2.81,4.0814,2.5,,,3.5367,763302.1289,763279.4435
000008.SZ,20260507,2.73,1.9072,1.27,,,3.436,741571.1075,741549.0679
000008.SZ,20260506,2.7,1.768,1.19,,,3.3983,733421.9744,733400.177
000008.SZ,20260430,2.69,1.5373,0.99,,,3.3857,730705.5967,730683.8801
000008.SZ,20260429,2.7,1.8329,1.25,,,3.3528,733421.9744,733400.177
000008.SZ,20260428,2.65,1.1189,0.71,,,3.2907,719840.086,719818.6923
000008.SZ,20260427,2.66,1.2673,0.73,,,3.3032,722556.4637,722534.9892
000008.SZ,20260424,2.66,1.7035,0.94,,,3.3032,722556.4637,722534.9892
000008.SZ,20260423,2.67,1.8237,0.97,,,3.3156,725272.8414,725251.2862
000008.SZ,20260422,2.7,1.4139,0.66,,,3.3528,733421.9744,733400.177
000008.SZ,20260421,2.7,1.6303,0.68,,,3.3528,733421.9744,733400.177
000008.SZ,20260420,2.72,2.1483,0.86,,,3.3777,738854.7298,738832.7709
000008.SZ,20260417,2.71,2.0789,0.74,,,2.5114,736138.3521,736116.474
000008.SZ,20260416,2.7,2.0955,0.61,,,2.5021,733421.9744,733400.177
000008.SZ,20260415,2.69,2.7912,0.63,,,2.4929,730705.5967,730683.8801
000008.SZ,20260414,2.73,2.7948,0.54,,,2.5299,741571.1075,741549.0679
000008.SZ,20260413,2.74,2.7831,0.39,,,2.5392,744287.4851,744265.3648
000008.SZ,20260410,2.74,3.6487,0.37,,,2.5392,744287.4851,744265.3648
000008.SZ,20260409,2.74,5.296,0.39,,,2.5392,744287.4851,744265.3648
000008.SZ,20260408,2.86,7.7011,0.58,,,2.6504,776884.0173,776860.9283
000008.SZ,20260407,2.74,6.6703,0.52,,,2.5392,744287.4851,744265.3648
000008.SZ,20260403,2.81,12.527,1.19,,,2.6041,763302.1289,763279.4435
000008.SZ,20260402,3.12,16.6232,2.22,,,2.8914,847509.8371,847484.649
000008.SZ,20260401,3.27,24.3211,8.28,,,3.0304,888255.5023,888229.1033
000008.SZ,20260331,3.27,5.955,2.9,,,3.0304,888255.5023,888229.1033
000008.SZ,20260330,2.97,4.9465,3.24,,,2.7523,806764.1719,806740.1947
000008.SZ,20260327,2.7,0.8511,0.49,,,2.5021,733421.9744,733400.177
000008.SZ,20260326,2.67,1.3806,0.77,,,2.4743,725272.8414,725251.2862
000008.SZ,20260325,2.74,1.5519,0.83,,,2.5392,744287.4851,744265.3648
000008.SZ,20260324,2.68,1.5422,0.8,,,2.4836,727989.219,727967.5831
000008.SZ,20260323,2.57,2.3189,1.23,,,2.3817,698109.0645,698088.3167
000008.SZ,20260320,2.76,1.833,0.78,,,2.5577,749720.2405,749697.9588
000008.SZ,20260319,2.82,1.7309,0.75,,,2.6133,766018.5066,765995.7405
000008.SZ,20260318,2.86,1.88,0.84,,,2.6504,776884.0173,776860.9283
000008.SZ,20260317,2.89,1.9006,0.88,,,2.6782,785033.1504,785009.8191
000008.SZ,20260316,2.93,2.0769,1.02,,,2.7153,795898.6611,795875.0069
000008.SZ,20260313,2.99,4.2102,2.95,,,2.7709,812196.9272,812172.7886
000008.SZ,20260312,2.91,1.535,1.06,,,2.6967,790465.9058,790442.413
000008.SZ,20260311,2.91,1.4305,0.92,,,2.6967,790465.9058,790442.413
000008.SZ,20260310,2.91,1.5001,0.82,,,2.6967,790465.9058,790442.413
000008.SZ,20260309,2.91,1.4605,0.72,,,2.6967,790465.9058,790442.413
000008.SZ,20260306,2.93,1.2066,0.59,,,2.7153,795898.6611,795875.0069
000008.SZ,20260305,2.89,1.632,0.79,,,2.6782,785033.1504,785009.8191
000008.SZ,20260304,2.83,1.9637,0.97,,,2.6226,768734.8843,768712.0374
000008.SZ,20260303,2.87,2.8297,1.56,,,2.6597,779600.395,779577.2252
000008.SZ,20260302,2.96,2.4705,1.5,,,2.7431,804047.7942,804023.8978
000008.SZ,20260227,3.01,1.3821,0.83,,,2.7894,817629.6826,817605.3826
000008.SZ,20260226,3.02,1.7225,1.13,,,2.7987,820346.0603,820321.6795
000008.SZ,20260225,3.05,1.7535,1.19,,,2.8265,828495.1933,828470.5704
000008.SZ,20260224,3.03,1.7683,1.16,,,2.8079,823062.4379,823037.9765
000008.SZ,20260213,2.96,1.6351,1.11,,,2.7431,804047.7942,804023.8978
000008.SZ,20260212,2.99,1.4438,1.0,,,2.7709,812196.9272,812172.7886
000008.SZ,20260211,3.02,1.0218,0.62,,,2.7987,820346.0603,820321.6795
000008.SZ,20260210,3.03,1.5224,0.86,,,2.8079,823062.4379,823037.9765
000008.SZ,20260209,3.06,1.9782,0.95,,,2.8358,831211.571,831186.8673
000008.SZ,20260206,2.99,1.4243,0.61,,,2.7709,812196.9272,812172.7886
000008.SZ,20260205,2.95,1.2739,0.48,,,2.7338,801331.4165,801307.6008
000008.SZ,20260204,3.0,1.9781,0.73,,,2.7801,814913.3049,814889.0856
000008.SZ,20260203,2.92,2.2091,0.82,,,2.706,793182.2834,793158.71
000008.SZ,20260202,2.91,3.5207,1.31,,,2.6967,790465.9058,790442.413
000008.SZ,20260130,3.1,2.7553,1.06,,,2.8728,842077.0817,842052.0551
000008.SZ,20260129,3.2,2.8963,1.02,,,2.9655,869240.8586,869215.0246
000008.SZ,20260128,3.19,2.1286,0.77,,,2.9562,866524.4809,866498.7277
000008.SZ,20260127,3.2,2.2506,0.81,,,2.9655,869240.8586,869215.0246
000008.SZ,20260126,3.22,3.3646,1.16,,,2.984,874673.6139,874647.6185
000008.SZ,20260123,3.21,2.3548,0.8,,,2.9748,871957.2362,871931.3216
000008.SZ,20260122,3.24,4.0527,1.56,,,3.0026,880106.3693,880080.2124
000008.SZ,20260121,3.14,1.7374,0.58,,,2.9099,852942.5925,852917.2429
000008.SZ,20260120,3.14,2.4105,0.71,,,2.9099,852942.5925,852917.2429
000008.SZ,20260119,3.13,3.983,1.02,,,2.9006,850226.2148,850200.946
000008.SZ,20260116,3.01,2.4496,0.59,,,2.7894,817629.6826,817605.3826
000008.SZ,20260115,3.04,2.4326,0.52,,,2.8172,825778.8156,825754.2734
000008.SZ,20260114,3.07,3.8142,0.69,,,2.845,833927.9487,833903.1643
000008.SZ,20260113,3.1,4.2019,0.68,,,2.8728,842077.0817,842052.0551
000008.SZ,20260112,3.21,6.6559,1.29,,,2.9748,871957.2362,871931.3216
000008.SZ,20260109,3.08,3.6884,0.79,,,2.8543,836644.3264,836619.4612
000008.SZ,20260108,3.07,4.8895,1.21,,,2.845,833927.9487,833903.1643
000008.SZ,20260107,3.03,8.3267,3.12,,,2.8079,823062.4379,823037.9765
000008.SZ,20260106,3.15,7.4782,5.21,,,2.9192,855658.9701,855633.5399
000008.SZ,20260105,2.86,1.4698,1.09,,,2.6504,776884.0173,776860.9283
000008.SZ,20251231,2.85,1.2625,0.95,,,2.6411,774167.6397,774144.6313
000008.SZ,20251230,2.85,1.6326,1.24,,,2.6411,774167.6397,774144.6313
000008.SZ,20251229,2.88,1.5199,1.2,,,2.6689,782316.7727,782293.5222
000008.SZ,20251226,2.9,1.2934,1.0,,,2.6875,787749.5281,787726.1161
000008.SZ,20251225,2.9,1.0218,0.77,,,2.6875,787749.5281,787726.1161
000008.SZ,20251224,2.88,1.1807,0.8,,,2.6689,782316.7727,782293.5222
000008.SZ,20251223,2.86,1.5453,1.04,,,2.6504,776884.0173,776860.9283
000008.SZ,20251222,2.91,1.2811,0.85,,,2.6967,790465.9058,790442.413
000008.SZ,20251219,2.91,1.465,1.01,,,2.6967,790465.9058,790442.413
000008.SZ,20251218,2.86,1.143,0.72,,,2.6504,776884.0173,776860.9283
000008.SZ,20251217,2.86,1.9666,1.26,,,2.6504,776884.0173,776860.9283
000008.SZ,20251216,2.86,1.5417,0.91,,,2.6504,776884.0173,776860.9283
