ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000021.SZ,20260515,33.66,10.0734,1.14,46.6593,44.1978,3.9662,5299001.5043,5298224.9681
000021.SZ,20260514,34.34,11.5224,1.42,47.6019,45.0907,4.0463,5406052.0397,5405259.8159
000021.SZ,20260513,34.61,10.5722,1.39,47.9762,45.4452,4.0782,5448557.3994,5447758.9467
000021.SZ,20260512,32.31,6.8313,0.95,44.788,42.4252,3.8071,5086474.706,5085729.3143
000021.SZ,20260511,32.97,9.6148,1.52,45.7028,43.2918,3.8849,5190376.6963,5189616.0784
000021.SZ,20260508,31.02,5.7318,0.95,42.9998,40.7313,3.6551,4883393.5432,4882677.9118
000021.SZ,20260507,31.54,7.854,1.46,43.7206,41.4141,3.7164,4965255.7173,4964528.0895
000021.SZ,20260506,30.72,8.01,1.74,42.5839,40.3374,3.6198,4836165.3658,4835456.6554
000021.SZ,20260430,29.22,4.6471,1.01,40.5046,38.3678,3.443,4600024.4788,4599350.3734
000021.SZ,20260429,29.23,5.3758,1.23,40.5185,38.3809,3.4442,4601598.7513,4600924.4152
000021.SZ,20260428,28.6,4.183,1.0,48.3154,43.8667,3.5297,4495006.2815,4494287.492
000021.SZ,20260427,29.29,4.6365,1.15,49.4811,44.925,3.6149,4603452.2372,4602716.1063
000021.SZ,20260424,28.85,4.1625,1.04,48.7378,44.2501,3.5606,4534298.2944,4533573.2218
000021.SZ,20260423,28.73,4.5941,1.19,48.5351,44.0661,3.5457,4515438.1282,4514716.0715
000021.SZ,20260422,29.46,4.3015,1.08,49.7683,45.1858,3.6358,4630170.806,4629430.4026
000021.SZ,20260421,28.85,3.1527,0.7,48.7378,44.2501,3.5606,4534298.2944,4533573.2218
000021.SZ,20260420,29.1,4.0253,0.91,49.1601,44.6336,3.5914,4573590.3074,4572858.9516
000021.SZ,20260417,29.0,3.9386,0.85,48.9912,44.4802,3.5791,4557873.5022,4557144.6597
000021.SZ,20260416,28.77,3.9518,0.83,48.6026,44.1274,3.5507,4521724.8503,4521001.7883
000021.SZ,20260415,28.28,4.8157,0.96,47.7749,43.3759,3.4902,4444712.5049,4444001.7578
000021.SZ,20260414,29.13,5.6455,1.26,49.2108,44.6796,3.5951,4578305.3489,4577573.2392
000021.SZ,20260413,28.25,3.8696,0.9,47.7242,43.3299,3.4865,4439997.4634,4439287.4702
000021.SZ,20260410,28.1,4.9682,1.21,47.4708,43.0998,3.468,4416422.2556,4415716.0323
000021.SZ,20260409,27.7,4.3976,1.06,46.795,42.4863,3.4186,4353555.0349,4352858.8646
000021.SZ,20260408,27.83,6.0752,1.52,47.0146,42.6857,3.4347,4373986.8816,4373287.4441
000021.SZ,20260407,26.01,3.1315,0.75,43.94,39.8942,3.2101,4087941.0273,4087287.331
000021.SZ,20260403,25.65,2.8523,0.62,43.3319,39.342,3.1656,4031360.5287,4030715.88
000021.SZ,20260402,25.65,4.0152,0.82,43.3319,39.342,3.1656,4031360.5287,4030715.88
000021.SZ,20260401,26.67,4.6718,0.88,45.055,40.9065,3.2915,4191671.9415,4191001.6577
000021.SZ,20260331,25.79,5.3341,0.98,43.5684,39.5567,3.1829,4053364.0559,4052715.8887
000021.SZ,20260330,27.09,4.0213,0.68,45.7645,41.5507,3.3433,4257682.5233,4257001.6838
000021.SZ,20260327,27.49,4.9849,0.77,46.4403,42.1642,3.3927,4320549.744,4319858.8516
000021.SZ,20260326,27.86,5.556,0.77,47.0653,42.7317,3.4384,4378701.9231,4378001.7317
000021.SZ,20260325,29.43,6.6,0.82,49.7176,45.1397,3.6321,4625455.7645,4624716.115
000021.SZ,20260324,28.74,5.9958,0.71,48.552,44.0814,3.547,4517009.8087,4516287.5007
000021.SZ,20260323,28.46,6.3021,0.69,48.0789,43.652,3.5124,4473002.7542,4472287.4833
000021.SZ,20260320,30.49,7.9694,0.92,51.5083,46.7656,3.763,4792053.8994,4791287.6095
000021.SZ,20260319,32.43,9.1349,1.17,54.7857,49.7411,4.0024,5096959.9199,5096144.8729
000021.SZ,20260318,33.63,10.9662,1.58,56.8129,51.5817,4.1505,5285561.582,5284716.3761
000021.SZ,20260317,32.26,7.7166,1.12,54.4985,49.4804,3.9814,5070241.3511,5069430.5766
000021.SZ,20260316,33.1,10.1542,1.57,55.9175,50.7688,4.0851,5202262.5146,5201430.6288
000021.SZ,20260313,30.92,5.2887,0.76,52.2347,47.4251,3.816,4859636.1617,4858859.0648
000021.SZ,20260312,31.25,5.0698,0.71,52.7922,47.9313,3.8568,4911501.6188,4910716.2281
000021.SZ,20260311,32.07,6.4234,0.89,54.1775,49.189,3.958,5040379.4212,5039573.422
000021.SZ,20260310,32.41,7.3765,0.98,54.7519,49.7105,3.9999,5093816.5588,5093002.0145
000021.SZ,20260309,31.14,8.1049,1.1,52.6064,47.7625,3.8432,4894213.1331,4893430.507
000021.SZ,20260306,32.38,7.618,1.06,54.7012,49.6645,3.9962,5089101.5173,5088287.7269
000021.SZ,20260305,31.59,6.2406,0.75,53.3666,48.4528,3.8987,4964938.7564,4964144.8207
000021.SZ,20260304,31.2,6.652,0.75,52.7078,47.8546,3.8506,4903643.2162,4902859.0822
000021.SZ,20260303,30.68,8.9694,0.9,51.8293,47.057,3.7864,4821915.8292,4821144.7641
000021.SZ,20260302,33.45,7.2026,0.62,56.5088,51.3056,4.1283,5257271.3327,5256430.6506
000021.SZ,20260227,34.4,6.766,0.6,58.1137,52.7627,4.2455,5406580.9819,5405716.4239
000021.SZ,20260226,34.69,11.8772,1.28,58.6036,53.2075,4.2813,5452159.7169,5451287.8705
000021.SZ,20260225,33.28,9.5401,1.18,56.2216,51.0449,4.1073,5230552.7639,5229716.3543
000021.SZ,20260224,33.77,14.4802,2.26,57.0494,51.7964,4.1678,5307565.1093,5306716.3848
000021.SZ,20260213,32.29,15.4499,3.86,54.5492,49.5264,3.9851,5074956.3926,5074144.8642
000021.SZ,20260212,29.35,4.6276,1.16,49.5825,45.017,3.6223,4612882.3203,4612144.6815
000021.SZ,20260211,28.12,2.4653,0.52,47.5046,43.1305,3.4705,4419565.6166,4418858.8907
000021.SZ,20260210,28.69,3.5017,0.68,48.4675,44.0047,3.5408,4509151.4061,4508430.3547
000021.SZ,20260209,28.84,5.9874,1.04,48.7209,44.2348,3.5593,4532726.6139,4532001.7926
000021.SZ,20260206,27.19,3.4529,0.47,45.9335,41.704,3.3557,4273399.3284,4272715.9758
000021.SZ,20260205,27.4,4.6215,0.58,46.2882,42.0261,3.3816,4306404.6193,4305715.9888
000021.SZ,20260204,28.35,6.2467,0.71,47.8931,43.4832,3.4989,4455714.2685,4455001.7622
000021.SZ,20260203,29.87,5.5292,0.6,50.4609,45.8146,3.6864,4694609.7073,4693858.9995
000021.SZ,20260202,29.24,8.9824,1.02,49.3966,44.8483,3.6087,4595593.8346,4594858.9603
000021.SZ,20260130,32.49,11.0447,1.31,54.887,49.8332,4.0098,5106390.003,5105573.4481
000021.SZ,20260129,31.09,7.8494,0.84,52.5219,47.6859,3.837,4886354.7305,4885573.361
000021.SZ,20260128,31.82,10.5433,1.1,53.7552,48.8055,3.9271,5001087.4083,5000287.6921
000021.SZ,20260127,30.28,7.6162,0.74,51.1536,46.4435,3.737,4759048.6085,4758287.5964
000021.SZ,20260126,29.44,7.0108,0.59,49.7345,45.1551,3.6334,4627027.445,4626287.5442
000021.SZ,20260123,30.57,9.1418,0.71,51.6435,46.8883,3.7728,4804627.3435,4803859.043
000021.SZ,20260122,31.51,12.4693,1.0,53.2315,48.3301,3.8888,4952365.3122,4951573.3871
000021.SZ,20260121,32.64,11.9046,1.05,55.1404,50.0632,4.0283,5129965.2108,5129144.886
000021.SZ,20260120,31.49,10.6963,1.01,53.1977,48.2994,3.8864,4949221.9512,4948430.5288
000021.SZ,20260119,31.34,15.29,1.7,52.9443,48.0693,3.8679,4925646.7434,4924859.0909
000021.SZ,20260116,29.79,14.2582,1.92,50.3258,45.6919,3.6766,4682036.2631,4681287.5659
000021.SZ,20260115,28.1,9.9563,1.5,47.4708,43.0998,3.468,4416422.2556,4415716.0323
000021.SZ,20260114,26.9,6.6962,0.94,45.4436,41.2592,3.3199,4227820.5934,4227144.5292
000021.SZ,20260113,26.7,6.69,0.91,45.1057,40.9525,3.2952,4196386.9831,4195715.9453
000021.SZ,20260112,27.5,7.3869,0.98,46.4572,42.1795,3.3939,4322121.4245,4321430.2808
000021.SZ,20260109,26.79,6.3521,0.76,45.2577,41.0905,3.3063,4210532.1077,4209858.808
000021.SZ,20260108,26.76,6.1372,0.81,45.207,41.0445,3.3026,4205817.0662,4205144.5205
000021.SZ,20260107,26.75,9.1544,1.43,45.1901,41.0292,3.3014,4204245.3857,4203573.0913
000021.SZ,20260106,26.89,7.8828,1.42,45.4267,41.2439,3.3187,4226248.9129,4225573.1
000021.SZ,20260105,26.35,8.353,1.73,44.5144,40.4156,3.252,4141378.1649,4140715.9236
000021.SZ,20251231,25.28,10.0243,2.65,42.7068,38.7745,3.12,3973208.3495,3972572.9999
000021.SZ,20251230,24.48,2.6998,0.7,41.3553,37.5474,3.0212,3847473.9081,3846858.6645
000021.SZ,20251229,24.46,2.9822,0.72,41.3215,37.5168,3.0188,3844330.547,3843715.8061
000021.SZ,20251226,24.76,3.6532,0.91,41.8283,37.9769,3.0558,3891480.9626,3890858.6819
000021.SZ,20251225,24.8,4.7323,1.27,41.8959,38.0383,3.0607,3897767.6846,3897144.3986
000021.SZ,20251224,24.93,4.8353,1.48,42.1155,38.2376,3.0768,3918199.5314,3917572.9781
000021.SZ,20251223,24.39,3.0216,0.98,41.2033,37.4094,3.0101,3833328.7834,3832715.8017
000021.SZ,20251222,24.38,4.3636,1.61,41.1864,37.3941,3.0089,3831757.1029,3831144.3725
000021.SZ,20251219,23.71,3.1788,1.15,40.0545,36.3664,2.9262,3726454.5082,3725858.6166
000021.SZ,20251218,23.86,3.2354,1.26,40.3079,36.5965,2.9447,3750029.7159,3749430.0545
000021.SZ,20251217,23.64,2.4826,0.89,39.9363,36.259,2.9176,3715452.7446,3714858.6123
000021.SZ,20251216,23.0,2.2326,0.76,38.8551,35.2774,2.8386,3614865.1914,3614287.1439
000021.SZ,20251215,23.69,2.4602,0.75,40.0207,36.3357,2.9237,3723311.1471,3722715.7582
000021.SZ,20251212,24.35,3.4207,1.12,41.1357,37.348,3.0052,3827042.0613,3826430.085
000021.SZ,20251211,23.78,2.279,0.76,40.1728,36.4738,2.9348,3737456.2718,3736858.621
000021.SZ,20251210,24.24,3.482,1.25,40.9499,37.1793,2.9916,3809753.5756,3809144.3638
000021.SZ,20251209,24.49,3.0835,1.11,41.3722,37.5628,3.0225,3849045.5886,3848430.0937
000021.SZ,20251208,24.59,4.0657,1.39,41.5411,37.7162,3.0348,3864762.3938,3864144.3856
000021.SZ,20251205,23.88,2.375,0.78,40.3417,36.6272,2.9472,3753173.077,3752572.9129
000021.SZ,20251204,23.92,2.0372,0.59,40.4093,36.6885,2.9521,3759459.7991,3758858.6297
000021.SZ,20251203,23.8,2.3631,0.67,40.2066,36.5045,2.9373,3740599.6328,3740001.4793
000021.SZ,20251202,23.98,3.0436,0.83,40.5106,36.7805,2.9595,3768889.8822,3768287.2048
000021.SZ,20251201,24.61,4.7783,1.47,41.5749,37.7468,3.0373,3867905.7548,3867287.244
000021.SZ,20251128,23.89,3.0697,0.9,40.3586,36.6425,2.9484,3754744.7575,3754144.3421
000021.SZ,20251127,23.42,4.0388,1.3,39.5646,35.9216,2.8904,3680875.7732,3680287.17
000021.SZ,20251126,23.4,2.6987,0.85,39.5308,35.8909,2.8879,3677732.4121,3677144.3116
000021.SZ,20251125,23.38,3.7142,1.22,39.497,35.8603,2.8855,3674589.0511,3674001.4532
000021.SZ,20251124,23.0,2.782,0.86,38.8551,35.2774,2.8386,3614865.1914,3614287.1439
000021.SZ,20251121,22.52,3.7429,1.01,38.0442,34.5412,2.7793,3539424.5265,3538858.5426
000021.SZ,20251120,23.6,2.542,0.57,39.8687,36.1977,2.9126,3709166.0225,3708572.8955
000021.SZ,20251119,23.9,3.073,0.64,40.3755,36.6578,2.9496,3756316.438,3755715.7713
000021.SZ,20251118,24.33,3.0514,0.54,41.1019,37.3174,3.0027,3823898.7003,3823287.2266
000021.SZ,20251117,24.56,3.8042,0.57,41.4905,37.6701,3.0311,3860047.3522,3859430.098
000021.SZ,20251114,24.74,6.0703,0.99,41.7946,37.9462,3.0533,3888337.6015,3887715.8235
000021.SZ,20251113,26.16,6.3865,1.09,44.1934,40.1242,3.2286,4111516.2351,4110858.7689
000021.SZ,20251112,26.0,4.8428,0.8,43.9231,39.8788,3.2088,4086369.3468,4085715.9018
000021.SZ,20251111,26.49,7.0654,1.22,44.7509,40.6304,3.2693,4163381.6922,4162715.9323
000021.SZ,20251110,27.84,8.7621,1.52,47.0315,42.701,3.4359,4375558.5621,4374858.8733
000021.SZ,20251107,26.58,3.5127,0.51,44.903,40.7684,3.2804,4177526.8168,4176858.795
000021.SZ,20251106,26.94,5.1862,0.69,45.5111,41.3206,3.3248,4234107.3155,4233430.2459
000021.SZ,20251105,26.4,5.9071,0.74,44.5989,40.4923,3.2582,4149236.5675,4148573.0695
000021.SZ,20251104,26.97,5.5906,0.66,45.5618,41.3666,3.3285,4238822.357,4238144.5335
000021.SZ,20251103,27.15,8.6227,0.94,45.8659,41.6427,3.3508,4267112.6064,4266430.259
000021.SZ,20251031,27.3,8.9521,0.93,46.1193,41.8728,3.3693,4290687.8141,4290001.6969
000021.SZ,20251030,29.16,8.3891,0.88,49.2615,44.7256,3.5988,4583020.3905,4582287.5268
000021.SZ,20251029,29.81,8.1341,0.91,50.3561,45.847,3.8005,4684859.4648,4684110.2649
000021.SZ,20251028,29.46,8.0019,0.86,49.7649,45.3087,3.7559,4629854.4056,4629114.0022
000021.SZ,20251027,30.1,12.3269,1.42,50.846,46.293,3.8375,4730435.0852,4729678.5969
000021.SZ,20251024,29.64,11.0619,1.22,50.069,45.5856,3.7789,4658142.7218,4657397.7945
000021.SZ,20251023,27.96,7.9579,0.78,47.231,43.0018,3.5647,4394118.4379,4393415.7332
000021.SZ,20251022,27.83,5.5854,0.49,47.0114,42.8018,3.5481,4373687.9874,4372988.5499
000021.SZ,20251021,28.33,9.7464,0.75,47.7253,43.4518,3.602,4440106.1409,4439394.1372
000021.SZ,20251020,27.24,9.1471,0.61,45.8891,41.78,3.4634,4269272.5478,4268587.9385
000021.SZ,20251017,27.4,12.866,0.74,46.1586,42.0254,3.4837,4294349.0385,4293660.408
000021.SZ,20251016,30.44,13.7904,0.82,51.2799,46.6881,3.8703,4770802.3625,4770037.3292
000021.SZ,20251015,29.5,11.6181,0.75,49.6964,45.2463,3.7508,4623477.9795,4622736.5707
000021.SZ,20251014,28.85,17.3462,1.25,48.6013,44.2494,3.6681,4521604.7358,4520879.6632
000021.SZ,20251013,31.39,19.7172,1.66,52.8803,48.1452,3.9911,4919694.0263,4918905.1171
000021.SZ,20251010,31.72,24.6253,2.5,53.4362,48.6513,4.033,4971414.2884,4970617.0855
000021.SZ,20251009,30.66,11.2538,1.2,51.6505,47.0255,3.8982,4805282.5373,4804511.9748
000021.SZ,20250930,27.87,4.5617,0.46,46.9504,42.7463,3.5435,4368011.2301,4367310.7873
000021.SZ,20250929,25.34,9.2968,0.95,42.6883,38.8658,3.2218,3971489.2203,3970852.3628
000021.SZ,20250926,24.46,9.8007,1.07,41.2059,37.5161,3.1099,3833568.5213,3832953.7803
000021.SZ,20250925,24.85,14.3827,1.77,41.8629,38.1143,3.1595,3894692.4674,3894067.9248
000021.SZ,20250924,25.0,8.7227,1.22,42.1156,38.3443,3.1786,3918201.6775,3917573.365
000021.SZ,20250923,22.73,7.2023,1.11,38.2915,34.8627,2.89,3562428.9652,3561857.7035
000021.SZ,20250922,23.32,8.7814,1.47,39.2854,35.7676,2.965,3654898.5248,3654312.4349
000021.SZ,20250919,22.21,6.8208,1.06,37.4155,34.0651,2.8239,3480930.3703,3480372.1775
000021.SZ,20250918,21.92,9.185,1.61,36.9269,33.6203,2.787,3435479.2308,3434928.3264
000021.SZ,20250917,21.69,3.7775,0.68,36.5395,33.2676,2.7578,3399431.7754,3398886.6515
000021.SZ,20250916,21.94,3.8557,0.73,36.9606,33.651,2.7895,3438613.7922,3438062.3851
000021.SZ,20250915,21.88,6.2648,1.34,36.8595,33.559,2.7819,3429210.1081,3428660.209
000021.SZ,20250912,21.8,9.0076,2.46,36.7248,33.4363,2.7717,3416671.8628,3416123.9743
000021.SZ,20250911,20.77,5.6998,1.68,34.9896,31.8565,2.6408,3255241.9537,3254719.9516
000021.SZ,20250910,19.76,2.8999,0.8,33.2881,30.3074,2.5124,3096946.6059,3096449.9877
000021.SZ,20250909,19.99,2.6385,0.61,33.6756,30.6601,2.5416,3132994.0613,3132491.6627
000021.SZ,20250908,20.48,3.0571,0.63,34.5011,31.4117,2.6039,3209790.8142,3209276.1006
000021.SZ,20250905,20.38,4.0189,0.76,34.3326,31.2583,2.5912,3194118.0075,3193605.8071
000021.SZ,20250904,19.4,4.37,0.7,32.6817,29.7552,2.4666,3040524.5017,3040036.9312
000021.SZ,20250903,20.23,4.0124,0.57,34.0799,31.0282,2.5721,3170608.7974,3170100.367
000021.SZ,20250902,20.87,6.0469,0.8,35.1581,32.0099,2.6535,3270914.7604,3270390.2451
000021.SZ,20250901,21.95,5.6644,0.69,36.9775,33.6663,2.7908,3440181.0728,3439629.4145
000021.SZ,20250829,21.84,6.3077,0.74,36.7921,33.4976,2.7768,3422940.9855,3422392.0917
000021.SZ,20250828,22.08,9.3175,1.2,37.1965,33.8657,2.8073,3460555.7216,3460000.796
000021.SZ,20250827,21.2,7.8668,1.06,35.5615,33.5039,2.7901,3308445.6866,3308054.5466
000021.SZ,20250826,21.77,8.6342,1.12,36.5176,34.4047,2.8651,3397399.1791,3396997.5226
000021.SZ,20250825,21.1,9.0989,1.33,35.3937,33.3459,2.7769,3292839.8107,3292450.5157
000021.SZ,20250822,21.44,8.0199,1.4,35.9641,33.8832,2.8217,3345899.7887,3345504.2207
000021.SZ,20250821,20.55,5.3952,1.04,34.4711,32.4767,2.7045,3207007.4933,3206628.3458
000021.SZ,20250820,20.66,5.9992,1.32,34.6557,32.6505,2.719,3224173.9568,3223792.7798
000021.SZ,20250819,21.03,9.9891,2.9,35.2763,33.2352,2.7677,3281915.6976,3281527.6941
000021.SZ,20250818,19.84,4.8009,1.57,33.2802,31.3546,2.6111,3096205.7746,3095839.7266
