ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000034.SZ,20260515,40.72,6.2015,0.79,56.5502,54.596,2.6283,2957259.9364,2469807.1525
000034.SZ,20260514,40.9,7.1225,0.84,56.8002,54.8373,2.6399,2970332.3035,2480724.7676
000034.SZ,20260513,42.84,6.5805,0.76,59.4944,57.4384,2.7651,3111223.3712,2598392.3971
000034.SZ,20260512,41.79,6.4039,0.78,58.0362,56.0306,2.6973,3034967.8964,2534706.309
000034.SZ,20260511,42.62,12.9407,2.01,59.0869,57.045,2.7523,3089912.601,2584136.5645
000034.SZ,20260508,40.02,6.1953,0.91,55.4823,53.565,2.5844,2901414.8825,2426493.3203
000034.SZ,20260507,41.4,10.3229,1.81,57.3955,55.4121,2.6735,3001463.6715,2510165.5038
000034.SZ,20260506,39.43,7.4904,1.35,54.6644,52.7753,2.5463,2858640.4002,2390720.4303
000034.SZ,20260430,37.67,3.8616,0.73,52.2244,50.4196,2.4326,2731041.9446,2284008.0804
000034.SZ,20260429,37.44,4.3618,0.85,51.9055,50.1118,2.4178,2714367.1464,2270062.7165
000034.SZ,20260428,37.99,7.9012,1.89,52.668,50.8479,2.4533,2754241.6638,2303410.3258
000034.SZ,20260427,36.85,4.9393,1.2,51.0876,51.0876,2.4273,2671592.6641,2234289.8265
000034.SZ,20260424,37.53,6.5935,1.73,52.0303,52.0303,2.4721,2720892.0674,2275519.598
000034.SZ,20260423,36.69,2.6512,0.66,50.8657,50.8657,2.4168,2659992.8045,2224588.7037
000034.SZ,20260422,37.44,3.5349,0.94,51.9055,51.9055,2.4662,2714367.1464,2270062.7165
000034.SZ,20260421,36.53,3.1946,0.89,50.6439,50.6439,2.4062,2648392.9449,2214887.581
000034.SZ,20260420,37.53,4.5936,1.48,52.0303,52.0303,2.4721,2720892.0674,2275519.598
000034.SZ,20260417,36.69,5.1282,1.82,50.8657,50.8657,2.4168,2659992.8045,2224588.7037
000034.SZ,20260416,35.93,3.5117,1.17,49.8121,49.8121,2.3667,2604893.4714,2178508.3708
000034.SZ,20260415,34.9,2.4491,0.75,48.3842,48.3842,2.2989,2530219.3753,2116057.3933
000034.SZ,20260414,35.32,2.2763,0.73,48.9664,48.9664,2.3265,2560669.0067,2141522.8404
000034.SZ,20260413,34.98,2.1173,0.69,48.4951,48.4951,2.3041,2536019.3051,2120907.9547
000034.SZ,20260410,35.31,3.7602,1.22,48.9526,48.9526,2.3259,2559944.0155,2140916.5203
000034.SZ,20260409,34.75,4.3455,1.61,48.1762,48.1762,2.289,2519344.5069,2106962.5908
000034.SZ,20260408,34.08,3.7323,1.48,47.2473,47.2473,2.2448,2470770.0948,2066339.1394
000034.SZ,20260407,32.02,1.5582,0.57,44.3914,44.3914,2.1091,2321421.9025,1941437.1843
000034.SZ,20260403,32.06,2.0116,0.73,44.4469,44.4469,2.1118,2324321.8674,1943862.465
000034.SZ,20260402,32.26,3.7706,1.47,44.7241,44.7241,2.125,2338821.6919,1955988.8684
000034.SZ,20260401,34.11,2.4564,0.83,47.2889,47.2889,2.2468,2472945.0685,2068158.0999
000034.SZ,20260331,33.37,2.7877,0.97,46.263,46.263,2.1981,2419295.7178,2023290.4073
000034.SZ,20260330,34.81,2.6398,0.85,33.4573,47.5874,2.2678,2518309.7301,2105215.7877
000034.SZ,20260327,34.82,2.0993,0.6,33.4669,47.601,2.2685,2519033.1745,2105820.561
000034.SZ,20260326,33.93,2.8259,0.79,32.6115,46.3844,2.2105,2454646.6287,2051995.739
000034.SZ,20260325,35.46,4.4094,1.23,34.082,48.476,2.3101,2565333.6119,2144526.0509
