ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000006.SZ,20260515,9.72,3.4668,0.71,,,2.444,1312195.1847,1312185.2703
000006.SZ,20260514,9.94,4.6691,1.06,,,2.4993,1341895.0757,1341884.9369
000006.SZ,20260513,10.38,9.4686,3.02,,,2.61,1401294.8577,1401284.2701
000006.SZ,20260512,10.45,6.0319,2.57,,,2.6276,1410744.8231,1410734.1641
000006.SZ,20260511,9.5,2.501,1.14,,,2.3887,1282495.2937,1282485.6037
000006.SZ,20260508,9.45,1.8368,0.86,,,2.3761,1275745.3185,1275735.6795
000006.SZ,20260507,9.44,2.1455,0.95,,,2.3736,1274395.3234,1274385.6946
000006.SZ,20260506,9.47,3.1563,1.53,,,2.3811,1278445.3086,1278435.6492
000006.SZ,20260430,9.7,2.1101,0.99,,,2.439,1309495.1946,1309485.3006
000006.SZ,20260429,9.51,1.7503,0.8,,,2.3946,1283845.2887,1283835.5885
000006.SZ,20260428,9.18,1.5736,0.7,,,2.3115,1239295.4522,1239286.0886
000006.SZ,20260427,9.35,2.6918,1.2,,,2.3543,1262245.368,1262235.831
000006.SZ,20260424,9.88,2.1726,0.88,,,2.4877,1333795.1054,1333785.0278
000006.SZ,20260423,9.72,2.4748,0.96,,,2.4474,1312195.1847,1312185.2703
000006.SZ,20260422,9.76,2.0123,0.81,,,2.4575,1317595.1649,1317585.2097
000006.SZ,20260421,9.67,1.8168,0.71,,,2.4348,1305445.2095,1305435.3461
000006.SZ,20260420,9.73,2.7149,1.18,,,2.45,1313545.1798,1313535.2552
000006.SZ,20260417,9.57,3.3192,1.72,,,2.4097,1291945.259,1291935.4976
000006.SZ,20260416,9.4,3.0488,1.94,,,2.3669,1268995.3432,1268985.7552
000006.SZ,20260415,8.78,1.4625,0.88,,,2.2107,1185295.6504,1185286.6948
000006.SZ,20260414,8.85,2.2498,1.41,,,2.2284,1194745.6157,1194736.5887
000006.SZ,20260413,8.58,1.434,0.71,,,2.1604,1158295.7495,1158286.9979
000006.SZ,20260410,8.68,1.4269,0.65,,,2.1856,1171795.6999,1171786.8463
000006.SZ,20260409,8.52,1.271,0.57,,,2.1453,1150195.7792,1150187.0888
000006.SZ,20260408,8.61,1.963,0.9,,,2.1679,1162345.7346,1162336.9524
000006.SZ,20260407,8.28,1.877,0.89,,,2.0848,1117795.8981,1117787.4525
000006.SZ,20260403,8.15,3.4914,1.99,,,2.0521,1100245.9625,1100237.6495
000006.SZ,20260402,8.92,2.4497,1.23,,,2.2313,1204195.581,1204188.7572
000006.SZ,20260401,8.87,1.4505,0.63,,,2.2188,1197445.6058,1197438.8203
000006.SZ,20260331,8.6,1.66,0.71,,,2.1513,1160995.7396,1160989.1606
000006.SZ,20260330,8.84,1.5516,0.61,,,2.2113,1193395.6207,1193388.8581
000006.SZ,20260327,8.99,1.6787,0.65,,,2.2488,1213645.5464,1213638.669
