ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000026.SZ,20260515,20.22,6.1709,0.95,93.9619,76.6143,2.4146,820454.8222,737141.8021
000026.SZ,20260514,20.28,5.0828,0.76,94.2407,76.8417,2.4217,822889.4062,739329.1665
000026.SZ,20260513,20.19,5.596,0.88,93.8225,76.5007,2.411,819237.5301,736048.1199
000026.SZ,20260512,20.51,5.8185,0.98,95.3095,77.7132,2.4492,832221.9784,747714.0634
000026.SZ,20260511,20.14,7.8086,1.55,93.5901,76.3112,2.405,817208.7101,734225.3163
000026.SZ,20260508,19.9,8.3394,2.0,92.4749,75.4018,2.3763,807470.3739,725475.8587
000026.SZ,20260507,18.72,5.7369,1.38,86.9914,70.9308,2.2354,759590.2211,682457.6922
000026.SZ,20260506,17.85,4.1188,0.91,82.9486,67.6343,2.1315,724288.7525,650740.9084
000026.SZ,20260430,18.13,3.6516,0.68,84.2497,68.6953,2.165,735650.1447,660948.6089
000026.SZ,20260429,18.09,3.292,0.53,84.0638,68.5437,2.1602,734027.0887,659490.366
000026.SZ,20260428,17.77,4.0158,0.57,82.5768,67.3312,2.122,721042.6404,647824.4225
000026.SZ,20260427,18.2,5.6859,0.82,84.575,68.9605,2.1733,738490.4927,663500.5341
000026.SZ,20260424,18.41,5.9848,0.89,85.5509,85.5509,2.2389,747011.5369,671156.3095
000026.SZ,20260423,18.09,7.965,1.12,84.0638,84.0638,2.2,734027.0887,659490.366
000026.SZ,20260422,17.4,7.4814,0.98,80.8574,80.8574,2.1161,706029.3722,634335.6754
000026.SZ,20260421,18.78,8.0572,1.08,87.2702,87.2702,2.2839,762024.8051,684645.0566
000026.SZ,20260420,17.8,5.0467,0.72,82.7162,82.7162,2.1647,722259.9325,648918.1047
000026.SZ,20260417,17.62,5.1476,0.8,81.8797,81.8797,2.1428,714956.1803,642356.0115
000026.SZ,20260416,17.73,9.9808,2.17,82.3909,82.3909,2.1562,719419.5844,646366.1796
000026.SZ,20260415,17.82,10.0432,3.54,82.8091,82.8091,2.1671,723071.4605,649647.2262
000026.SZ,20260414,16.2,7.0318,4.47,75.281,75.281,1.9701,657337.6913,590588.3875
000026.SZ,20260413,16.41,3.0784,2.57,76.2569,76.2569,1.9957,665858.7355,598244.1629
000026.SZ,20260410,14.92,2.0405,1.76,69.3329,69.3329,1.8145,605399.8984,543924.6136
000026.SZ,20260409,14.63,0.8435,0.75,67.9853,67.9853,1.7792,593632.7422,533352.3524
000026.SZ,20260408,14.73,1.1989,1.16,68.45,68.45,1.7913,597690.3823,536997.9597
000026.SZ,20260407,14.29,0.7088,0.71,66.4053,66.4053,1.7378,579836.766,520957.2875
000026.SZ,20260403,14.4,1.194,1.26,66.9165,66.9165,1.7512,584300.1701,524967.4555
000026.SZ,20260402,14.41,1.8554,2.39,66.9629,66.9629,1.7524,584705.9341,525332.0163
000026.SZ,20260401,14.07,0.6632,0.62,65.383,65.383,1.7111,570909.9578,512936.9513
000026.SZ,20260331,13.92,0.7574,0.62,64.6859,64.6859,1.6928,564823.4977,507468.5403
000026.SZ,20260330,14.17,0.4917,0.35,65.8477,65.8477,1.7232,574967.5979,516582.5587
000026.SZ,20260327,14.34,0.9702,0.7,66.6377,66.6377,1.7439,581865.586,522780.0911
000026.SZ,20260326,14.2,1.0028,0.75,65.9871,65.9871,1.7269,576184.8899,517676.2409
000026.SZ,20260325,14.36,2.1245,1.98,66.7306,66.7306,1.7464,582677.1141,523509.2126
000026.SZ,20260324,13.74,1.5031,1.59,63.8495,63.8495,1.671,557519.7456,500906.4471
000026.SZ,20260323,13.16,1.3867,1.2,61.1542,61.1542,1.6004,533985.4332,479761.9246
000026.SZ,20260320,13.93,0.8875,0.75,64.7324,64.7324,1.6941,565229.2618,507833.1011
000026.SZ,20260319,14.12,0.8125,0.68,65.6153,65.6153,1.7172,572938.7779,514759.755
000026.SZ,20260318,14.52,0.7721,0.63,67.4741,67.4741,1.7658,589169.3382,529342.1843
000026.SZ,20260317,14.34,0.8576,0.68,66.6377,66.6377,1.7439,581865.586,522780.0911
000026.SZ,20260316,14.56,2.4387,2.47,67.66,67.66,1.7707,590792.3942,530800.4272
000026.SZ,20260313,15.1,1.0284,1.05,27.8059,41.4702,1.8144,612703.6506,550490.1043
000026.SZ,20260312,15.4,0.881,0.88,28.3583,42.2941,1.8504,624876.5708,561426.9938
000026.SZ,20260311,15.44,0.8863,0.87,28.432,42.404,1.8552,626499.6268,562885.2458
000026.SZ,20260310,15.54,1.0788,0.95,28.6161,42.6786,1.8672,630557.2669,566530.8756
000026.SZ,20260309,15.16,1.0703,0.85,27.9164,41.635,1.8216,615138.2346,552677.4822
000026.SZ,20260306,15.32,0.9644,0.76,28.211,42.0744,1.8408,621630.4587,558510.49
000026.SZ,20260305,14.99,0.9938,0.74,27.6033,41.1681,1.8011,608240.2465,546479.9115
000026.SZ,20260304,14.82,0.9996,0.74,27.2903,40.7012,1.7807,601342.2584,540282.3408
000026.SZ,20260303,14.91,1.6324,1.26,27.456,40.9484,1.7915,604994.1344,543563.4077
000026.SZ,20260302,15.59,1.68,1.53,28.7082,42.8159,1.8732,632586.0869,568353.6905
000026.SZ,20260227,15.83,1.0735,0.93,29.1502,43.4751,1.9021,642324.4231,577103.2021
000026.SZ,20260226,15.87,1.364,1.28,29.2238,43.5849,1.9069,643947.4791,578561.454
000026.SZ,20260225,15.68,1.0402,0.93,28.8739,43.0631,1.884,636237.963,571634.7573
000026.SZ,20260224,15.72,1.3053,1.24,28.9476,43.173,1.8888,637861.019,573093.0093
000026.SZ,20260213,15.43,0.7191,0.65,28.4136,42.3765,1.854,626093.8628,562520.6828
000026.SZ,20260212,15.44,1.3439,1.35,28.432,42.404,1.8552,626499.6268,562885.2458
000026.SZ,20260211,15.69,0.926,0.9,28.8924,43.0906,1.8852,636643.727,571999.3203
000026.SZ,20260210,15.65,1.2927,1.3,28.8187,42.9807,1.8804,635020.671,570541.0684
000026.SZ,20260209,15.65,0.9664,0.89,28.8187,42.9807,1.8804,635020.671,570541.0684
000026.SZ,20260206,15.47,1.0252,0.93,28.4872,42.4864,1.8588,627716.9188,563978.9347
000026.SZ,20260205,15.54,0.7575,0.56,28.6161,42.6786,1.8672,630557.2669,566530.8756
000026.SZ,20260204,15.67,1.1245,0.71,28.8555,43.0356,1.8828,635832.199,571270.1944
000026.SZ,20260203,15.47,1.0872,0.6,28.4872,42.4864,1.8588,627716.9188,563978.9347
000026.SZ,20260202,15.39,1.4075,0.7,28.3399,42.2667,1.8492,624470.8068,561062.4308
000026.SZ,20260130,15.86,1.136,0.51,29.2054,43.5574,1.9057,643541.7151,578196.891
000026.SZ,20260129,15.95,2.0412,0.97,29.3711,43.8046,1.9165,647193.5912,581477.9579
000026.SZ,20260128,16.08,2.2188,1.12,29.6105,44.1616,1.9321,652468.5233,586217.2767
000026.SZ,20260127,16.23,2.2528,1.12,29.8867,44.5736,1.9501,658554.9834,591685.7214
000026.SZ,20260126,16.6,2.4468,1.07,30.5681,45.5898,1.9946,673568.2516,605174.5518
000026.SZ,20260123,16.93,2.1064,0.95,31.1758,46.4961,2.0342,686958.4639,617205.1302
000026.SZ,20260122,16.68,1.4857,0.63,30.7154,45.8095,2.0042,676814.3637,608091.0556
000026.SZ,20260121,16.64,1.5758,0.57,30.6417,45.6996,1.9994,675191.3076,606632.8037
000026.SZ,20260120,16.78,2.4358,0.8,30.8995,46.0841,2.0162,680872.0037,611736.6855
