ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000011.SZ,20260515,7.6,1.097,0.6,133.6705,2754.8841,1.3456,452944.1099,400121.4127
000011.SZ,20260514,7.73,1.638,0.95,135.957,2802.0071,1.3686,460691.8381,406965.5947
000011.SZ,20260513,8.03,2.0146,1.26,141.2335,2910.7525,1.4217,478571.2109,422759.861
000011.SZ,20260512,8.31,2.9589,2.21,146.1582,3012.2483,1.4713,495258.6255,437501.1762
000011.SZ,20260511,8.09,1.3247,0.88,142.2888,2932.5016,1.4323,482147.0854,425918.7143
000011.SZ,20260508,8.05,1.1853,0.81,141.5852,2918.0022,1.4253,479763.1691,423812.8121
000011.SZ,20260507,7.87,1.1503,0.78,138.4194,2852.755,1.3934,469035.5454,414336.2523
000011.SZ,20260506,8.0,1.3723,1.02,140.7058,2899.878,1.4164,476783.2736,421180.4344
000011.SZ,20260430,8.07,1.6759,1.44,141.937,2925.2519,1.4288,480955.1272,424865.7632
000011.SZ,20260429,8.07,2.1457,2.5,141.937,2925.2519,1.4288,480955.1272,424865.7632
000011.SZ,20260428,8.27,0.9796,1.19,145.4547,145.4547,1.4518,492874.7091,435395.2741
000011.SZ,20260427,8.47,1.2194,1.6,148.9723,148.9723,1.4869,504794.2909,445924.7849
000011.SZ,20260424,8.44,0.729,0.81,148.4447,148.4447,1.4816,503006.3536,444345.3583
000011.SZ,20260423,8.41,0.7481,0.83,147.917,147.917,1.4764,501218.4164,442765.9317
000011.SZ,20260422,8.42,0.6183,0.66,148.0929,148.0929,1.4781,501814.3955,443292.4072
000011.SZ,20260421,8.37,0.801,0.82,147.2135,147.2135,1.4693,498834.5,440660.0295
000011.SZ,20260420,8.43,0.9183,1.0,148.2688,148.2688,1.4799,502410.3746,443818.8827
000011.SZ,20260417,8.51,1.4356,1.9,149.6758,149.6758,1.4939,507178.2073,448030.6871
000011.SZ,20260416,8.39,0.748,0.92,147.5652,147.5652,1.4729,500026.4582,441712.9806
000011.SZ,20260415,8.31,0.794,0.9,146.1582,146.1582,1.4588,495258.6255,437501.1762
000011.SZ,20260414,8.47,1.015,1.23,148.9723,148.9723,1.4869,504794.2909,445924.7849
000011.SZ,20260413,8.38,0.5981,0.66,147.3894,147.3894,1.4711,499430.4791,441186.505
000011.SZ,20260410,8.39,0.6238,0.58,147.5652,147.5652,1.4729,500026.4582,441712.9806
000011.SZ,20260409,8.36,1.0359,0.98,147.0376,147.0376,1.4676,498238.5209,440133.5539
000011.SZ,20260408,8.59,1.1418,1.04,151.0829,151.0829,1.508,511946.04,452242.4914
000011.SZ,20260407,8.23,0.7299,0.58,144.7511,144.7511,1.4448,490490.7927,433289.3719
000011.SZ,20260403,8.14,0.9966,0.83,143.1682,143.1682,1.429,485126.9809,428551.092
000011.SZ,20260402,8.4,1.492,1.35,147.7411,147.7411,1.4746,500622.4373,442239.4561
000011.SZ,20260401,8.58,0.9333,0.86,150.907,150.907,1.5062,511350.0609,451716.0159
000011.SZ,20260331,8.59,1.3551,1.24,151.0829,151.0829,1.508,511946.04,452242.4914
000011.SZ,20260330,8.51,1.5008,1.27,149.6758,149.6758,1.4939,507178.2073,448030.6871
000011.SZ,20260327,8.6,0.7142,0.53,,,1.5103,512542.0191,452768.967
000011.SZ,20260326,8.64,1.0359,0.65,,,1.5173,514925.9355,454874.8692
000011.SZ,20260325,8.65,0.8257,0.48,,,1.519,515521.9146,455401.3447
000011.SZ,20260324,8.55,1.4065,0.78,,,1.5015,509562.1237,450136.5893
000011.SZ,20260323,8.12,1.9416,1.18,,,1.426,483935.0227,427498.1409
000011.SZ,20260320,8.72,1.5381,1.0,,,1.5313,519693.7682,459086.6735
000011.SZ,20260319,8.97,2.2647,1.89,,,1.5752,534593.2455,472248.5621
000011.SZ,20260318,9.03,1.4479,1.41,,,1.5858,538169.1201,475407.4153
000011.SZ,20260317,8.9,1.7715,2.18,,,1.5629,530421.3919,468563.2333
000011.SZ,20260316,8.72,1.1715,1.62,,,1.5313,519693.7682,459086.6735
000011.SZ,20260313,8.59,1.0029,1.48,,,1.5085,511946.04,452242.4914
000011.SZ,20260312,8.51,0.5918,0.81,,,1.4944,507178.2073,448030.6871
000011.SZ,20260311,8.58,0.6041,0.77,,,1.5067,511350.0609,451716.0159
000011.SZ,20260310,8.58,0.6914,0.76,,,1.5067,511350.0609,451716.0159
000011.SZ,20260309,8.44,0.7316,0.69,,,1.4822,503006.3536,444345.3583
000011.SZ,20260306,8.56,0.7766,0.72,,,1.5032,510158.1028,450663.0648
000011.SZ,20260305,8.35,0.8434,0.66,,,1.4663,497642.5418,439607.0784
000011.SZ,20260304,8.33,0.8731,0.65,,,1.4628,496450.5836,438554.1273
000011.SZ,20260303,8.36,1.3162,1.05,,,1.4681,498238.5209,440133.5539
000011.SZ,20260302,8.61,1.4918,1.27,,,1.512,513137.9982,453295.4425
000011.SZ,20260227,8.89,0.8821,0.72,,,1.5612,529825.4128,468036.7577
000011.SZ,20260226,8.91,1.7836,1.7,,,1.5647,531017.371,469089.7088
000011.SZ,20260225,9.25,1.2268,1.2,,,1.6244,551280.6601,486989.8773
000011.SZ,20260224,9.07,0.8719,0.75,,,1.5928,540553.0364,477513.3175
000011.SZ,20260213,9.04,1.0867,0.94,,,1.5875,538765.0992,475933.8909
000011.SZ,20260212,9.04,1.1305,0.94,,,1.5875,538765.0992,475933.8909
000011.SZ,20260211,9.23,0.9357,0.66,,,1.6209,550088.7019,485936.9262
000011.SZ,20260210,9.17,1.0863,0.79,,,1.6103,546512.8274,482778.0729
000011.SZ,20260209,9.28,1.6038,1.19,,,1.6297,553068.5974,488569.3039
000011.SZ,20260206,9.06,1.0269,0.68,,,1.591,539957.0574,476986.842
000011.SZ,20260205,9.13,1.3824,0.78,,,1.6033,544128.911,480672.1708
000011.SZ,20260204,9.15,1.9554,1.22,,,1.6068,545320.8692,481725.1218
000011.SZ,20260203,8.85,0.9389,0.56,,,1.5542,527441.4964,465930.8556
000011.SZ,20260202,8.74,1.4327,0.87,,,1.5348,520885.7264,460139.6246
000011.SZ,20260130,8.9,1.8477,1.2,,,1.5629,530421.3919,468563.2333
000011.SZ,20260129,9.11,2.7297,2.12,,,1.5998,542936.9528,479619.2197
000011.SZ,20260128,8.86,1.0835,0.77,,,1.5559,528037.4755,466457.3311
000011.SZ,20260127,8.85,1.3018,0.94,,,1.5542,527441.4964,465930.8556
000011.SZ,20260126,8.99,1.2886,0.97,,,1.5787,535785.2037,473301.5132
000011.SZ,20260123,9.08,1.2661,0.94,,,1.5945,541149.0155,478039.793
000011.SZ,20260122,9.05,1.4897,1.15,,,1.5893,539361.0783,476460.3664
000011.SZ,20260121,8.94,1.6582,1.2,,,1.57,532805.3082,470669.1354
000011.SZ,20260120,8.85,1.2147,0.82,,,1.5542,527441.4964,465930.8556
000011.SZ,20260119,8.78,1.043,0.67,,,1.5419,523269.6428,462245.5268
000011.SZ,20260116,8.6,1.3516,0.88,,,1.5103,512542.0191,452768.967
000011.SZ,20260115,8.73,1.1856,0.78,,,1.5331,520289.7473,459613.149
000011.SZ,20260114,8.77,2.1136,1.61,,,1.5401,522673.6637,461719.0512
000011.SZ,20260113,8.9,1.7391,1.48,,,1.5629,530421.3919,468563.2333
000011.SZ,20260112,9.03,1.3724,1.29,,,1.5858,538169.1201,475407.4153
000011.SZ,20260109,9.1,1.2633,1.25,,,1.5981,542340.9737,479092.7441
000011.SZ,20260108,9.06,1.1259,1.18,,,1.591,539957.0574,476986.842
000011.SZ,20260107,8.94,1.0738,1.19,,,1.57,532805.3082,470669.1354
000011.SZ,20260106,9.07,1.0369,1.21,,,1.5928,540553.0364,477513.3175
000011.SZ,20260105,9.04,0.7993,0.95,,,1.5875,538765.0992,475933.8909
000011.SZ,20251231,9.01,1.033,1.34,,,1.5823,536977.1619,474354.4642
