ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000062.SZ,20260515,32.11,6.3479,0.74,72.5455,60.1593,4.9663,3358414.8329,3355174.1472
000062.SZ,20260514,33.66,7.0213,0.75,76.0474,63.0632,5.206,3520530.7779,3517133.6592
000062.SZ,20260513,36.8,8.1244,0.8,83.1416,68.9462,5.6917,3848946.305,3845232.2834
000062.SZ,20260512,37.39,10.9111,1.07,84.4745,70.0515,5.7829,3910654.955,3906881.3879
000062.SZ,20260511,39.09,8.3235,0.79,88.3153,73.2366,6.0459,4088459.5397,4084514.401
000062.SZ,20260508,35.54,8.7162,0.76,80.2949,66.5855,5.4968,3717161.7304,3713574.8737
000062.SZ,20260507,37.46,10.5256,0.92,84.6327,70.1827,5.7938,3917976.3202,3914195.6884
000062.SZ,20260506,36.88,12.2968,1.1,83.3223,69.096,5.704,3857313.5795,3853591.484
000062.SZ,20260430,36.92,11.1959,1.08,83.4127,69.171,5.7102,3861497.2168,3857771.0843
000062.SZ,20260429,35.65,9.7708,0.99,80.5434,66.7916,5.5138,3728666.7329,3725068.7745
000062.SZ,20260428,36.2,13.8945,1.73,81.786,81.786,5.6239,3786191.7456,3782538.2787
000062.SZ,20260427,37.77,10.2892,1.35,85.3331,85.3331,5.8678,3950399.5092,3946587.5908
000062.SZ,20260424,34.34,10.7316,1.51,77.5837,77.5837,5.3349,3591652.6117,3588186.8644
000062.SZ,20260423,31.22,7.3354,1.13,70.5348,70.5348,4.8502,3265328.9033,3262178.0404
000062.SZ,20260422,32.64,6.9569,1.14,73.743,73.743,5.0708,3413848.027,3410553.8513
000062.SZ,20260421,29.67,4.9263,0.83,67.0329,67.0329,4.6094,3103212.9584,3100218.5285
000062.SZ,20260420,31.17,8.0596,1.56,70.4218,70.4218,4.8424,3260099.3567,3256953.54
000062.SZ,20260417,29.76,8.1595,1.71,67.2362,67.2362,4.6234,3112626.1423,3109622.6292
000062.SZ,20260416,28.62,4.4366,0.8,64.6606,64.6606,4.4463,2993392.4796,2990504.0204
000062.SZ,20260415,28.0,4.803,0.77,63.2599,63.2599,4.35,2928546.1016,2925720.2156
000062.SZ,20260414,28.57,4.194,0.65,64.5477,64.5477,4.4385,2988162.933,2985279.52
000062.SZ,20260413,28.69,4.2162,0.69,64.8188,64.8188,4.4572,3000713.8448,2997818.3209
000062.SZ,20260410,28.58,6.1717,1.1,64.5703,64.5703,4.4401,2989208.8423,2986324.4201
000062.SZ,20260409,28.98,8.1901,1.65,65.474,65.474,4.5022,3031045.2152,3028120.4231
000062.SZ,20260408,28.31,8.3435,2.12,63.9603,63.9603,4.3981,2960969.2906,2958112.118
000062.SZ,20260407,27.03,5.1717,1.39,61.0684,61.0684,4.1993,2827092.8974,2824364.9081
000062.SZ,20260403,24.57,2.5869,0.6,55.5105,55.5105,3.8171,2569799.2042,2567319.4892
000062.SZ,20260402,24.33,3.8457,0.96,54.9683,54.9683,3.7798,2544697.3804,2542241.8873
000062.SZ,20260401,26.08,4.8154,1.29,58.9221,58.9221,4.0517,2727731.5118,2725099.4008
000062.SZ,20260331,24.71,3.2601,0.88,55.8268,55.8268,3.8388,2584441.9347,2581948.0903
000062.SZ,20260330,26.41,4.0588,1.12,59.6676,59.6676,4.1029,2762246.5194,2759581.1034
000062.SZ,20260327,27.78,5.4473,1.71,62.7628,62.7628,4.3158,2905536.0965,2902732.4139
000062.SZ,20260326,26.67,2.407,0.71,130.9806,90.6262,4.184,2789440.1618,2786825.643
000062.SZ,20260325,27.39,3.4742,0.96,134.5166,93.0728,4.297,2864745.633,2862060.531
000062.SZ,20260324,26.78,3.2121,0.8,131.5208,91.0,4.2013,2800945.1643,2798319.862
000062.SZ,20260323,26.2,3.5836,0.89,128.6724,89.0291,4.1103,2740282.4236,2737713.98
000062.SZ,20260320,25.73,3.213,0.75,126.3641,87.4321,4.0365,2691124.6855,2688602.317
000062.SZ,20260319,26.59,3.4352,0.78,130.5877,90.3544,4.1715,2781072.8872,2778466.211
000062.SZ,20260318,27.64,4.717,1.14,135.7444,93.9223,4.3362,2890893.366,2888183.756
000062.SZ,20260317,27.34,5.2437,1.63,134.2711,92.9029,4.2891,2859516.0863,2856835.886
000062.SZ,20260316,26.79,3.4405,1.27,131.5699,91.034,4.2028,2801991.0736,2799364.791
000062.SZ,20260313,26.21,4.7034,2.5,128.7215,89.0631,4.1118,2741328.333,2738758.909
000062.SZ,20260312,25.88,3.8701,3.08,127.1008,87.9418,4.0601,2706813.3253,2704276.252
000062.SZ,20260311,26.2,3.4685,4.96,128.6724,89.0291,4.1103,2740282.4236,2737713.98
000062.SZ,20260310,23.82,0.641,0.78,116.9838,80.9418,3.7369,2491356.005,2489020.878
000062.SZ,20260309,23.54,0.8557,0.93,115.6087,79.9903,3.693,2462070.544,2459762.866
000062.SZ,20260306,23.5,0.5667,0.51,115.4122,79.8544,3.6867,2457886.9067,2455583.15
000062.SZ,20260305,23.17,0.7512,0.69,113.7915,78.733,3.6349,2423371.8991,2421100.493
000062.SZ,20260304,23.05,0.6817,0.63,113.2022,78.3253,3.6161,2410820.9872,2408561.345
000062.SZ,20260303,23.27,1.2472,1.21,114.2827,79.0728,3.6506,2433830.9923,2431549.783
000062.SZ,20260302,24.3,1.3342,1.5,119.3412,82.5728,3.8122,2541559.6525,2539177.47
000062.SZ,20260227,25.3,1.5144,2.21,124.2523,85.9709,3.9691,2646150.5847,2643670.37
000062.SZ,20260226,24.84,0.6797,1.04,121.9932,84.4078,3.8969,2598038.7558,2595603.636
000062.SZ,20260225,24.71,0.6672,1.03,121.3547,83.966,3.8765,2584441.9347,2582019.559
000062.SZ,20260224,24.75,0.9561,1.61,121.5512,84.102,3.8828,2588625.572,2586199.275
000062.SZ,20260213,24.32,0.6292,1.02,119.4394,82.6408,3.8153,2543651.4711,2541267.328
000062.SZ,20260212,24.43,0.4974,0.71,119.9796,83.0146,3.8326,2555156.4736,2552761.547
000062.SZ,20260211,24.37,0.5206,0.57,119.6849,82.8107,3.8232,2548881.0177,2546491.973
000062.SZ,20260210,24.64,0.6446,0.63,121.011,83.7282,3.8655,2577120.5694,2574705.056
000062.SZ,20260209,24.5,0.6762,0.52,120.3234,83.2524,3.8436,2562477.8389,2560076.05
000062.SZ,20260206,24.17,0.7311,0.38,118.7027,82.1311,3.7918,2527962.8313,2525593.393
000062.SZ,20260205,24.39,0.9285,0.48,119.7832,82.8787,3.8263,2550972.8364,2548581.831
000062.SZ,20260204,24.81,1.5489,0.83,121.8458,84.3058,3.8922,2594901.0279,2592468.849
000062.SZ,20260203,25.45,1.1939,0.62,124.989,86.4806,3.9926,2661839.2245,2659344.305
000062.SZ,20260202,25.2,2.1178,1.18,123.7612,85.6311,3.9534,2635691.4914,2633221.08
000062.SZ,20260130,26.19,3.723,2.81,128.6232,88.9952,4.1087,2739236.5143,2736669.051
000062.SZ,20260129,25.05,1.1779,0.81,123.0245,85.1214,3.9299,2620002.8516,2617547.145
000062.SZ,20260128,25.55,1.1311,0.68,125.4801,86.8204,4.0083,2672298.3177,2669793.595
000062.SZ,20260127,25.56,1.4275,0.82,125.5292,86.8544,4.0099,2673344.227,2670838.524
000062.SZ,20260126,25.4,1.5056,0.92,124.7434,86.3107,3.9848,2656609.6779,2654119.66
000062.SZ,20260123,25.96,1.3783,0.81,127.4937,88.2136,4.0726,2715180.5999,2712635.684
000062.SZ,20260122,25.96,1.8022,1.17,127.4937,88.2136,4.0726,2715180.5999,2712635.684
000062.SZ,20260121,26.09,2.1687,1.5,128.1321,88.6554,4.093,2728777.4211,2726219.761
000062.SZ,20260120,25.69,1.8739,1.32,126.1677,87.2961,4.0303,2686941.0482,2684422.601
000062.SZ,20260119,25.44,0.9521,0.57,124.9399,86.4466,3.991,2660793.3152,2658299.376
000062.SZ,20260116,25.65,1.7551,1.1,125.9712,87.1602,4.024,2682757.4109,2680242.885
000062.SZ,20260115,25.27,0.9488,0.6,124.105,85.8689,3.9644,2643012.8567,2640535.583
000062.SZ,20260114,25.34,1.7138,1.18,124.4488,86.1068,3.9754,2650334.2219,2647850.086
000062.SZ,20260113,25.14,1.7054,1.29,123.4665,85.4272,3.944,2629416.0355,2626951.506
000062.SZ,20260112,25.95,2.2719,2.2,127.4446,88.1796,4.0711,2714134.6906,2711590.755
000062.SZ,20260109,25.19,1.31,1.46,123.7121,85.5971,3.9518,2634645.5821,2632176.151
000062.SZ,20260108,24.88,0.861,0.98,122.1896,84.5437,3.9032,2602222.3931,2599783.352
000062.SZ,20260107,24.85,1.0939,1.28,122.0423,84.4418,3.8985,2599084.6652,2596648.565
000062.SZ,20260106,25.16,1.0696,1.36,123.5648,85.4952,3.9471,2631507.8542,2629041.364
000062.SZ,20260105,24.91,0.8325,1.11,122.337,84.6456,3.9079,2605360.1211,2602918.139
000062.SZ,20251231,24.62,0.6191,0.79,120.9127,83.6602,3.8624,2575028.7508,2572615.198
000062.SZ,20251230,24.76,0.7958,1.08,121.6003,84.1359,3.8844,2589671.4813,2587244.204
000062.SZ,20251229,24.69,0.9419,1.41,121.2565,83.8981,3.8734,2582350.116,2579929.701
000062.SZ,20251226,24.58,0.7291,1.1,120.7163,83.5243,3.8561,2570845.1135,2568435.482
000062.SZ,20251225,24.59,0.6726,1.02,120.7654,83.5583,3.8577,2571891.0228,2569480.411
000062.SZ,20251224,24.4,0.7935,1.23,119.8323,82.9126,3.8279,2552018.7457,2549626.76
000062.SZ,20251223,24.14,0.5359,0.76,118.5554,82.0291,3.7871,2524825.1033,2522458.606
000062.SZ,20251222,24.37,0.617,0.87,119.6849,82.8107,3.8232,2548881.0177,2546491.973
000062.SZ,20251219,24.2,0.6859,0.97,118.85,82.233,3.7965,2531100.5592,2528728.18
000062.SZ,20251218,23.99,0.6571,0.9,117.8187,81.5194,3.7636,2509136.4635,2506784.671
000062.SZ,20251217,24.01,0.7226,1.02,117.9169,81.5874,3.7667,2511228.2821,2508874.529
000062.SZ,20251216,23.86,0.841,1.24,117.1802,81.0777,3.7432,2495539.6423,2493200.594
000062.SZ,20251215,24.16,0.6551,0.94,118.6536,82.0971,3.7902,2526916.922,2524548.464
000062.SZ,20251212,24.6,0.6588,0.93,120.8145,83.5922,3.8593,2572936.9321,2570525.34
000062.SZ,20251211,24.38,0.775,1.1,119.7341,82.8447,3.8247,2549926.927,2547536.902
000062.SZ,20251210,24.7,0.6096,0.76,121.3056,83.9321,3.875,2583396.0253,2580974.63
000062.SZ,20251209,24.77,0.6984,0.87,121.6494,84.1699,3.8859,2590717.3906,2588289.133
000062.SZ,20251208,25.08,0.734,0.89,123.1719,85.2233,3.9346,2623140.5796,2620681.932
000062.SZ,20251205,24.92,0.7437,0.92,122.3861,84.6796,3.9095,2606406.0304,2603963.068
000062.SZ,20251204,24.72,0.7284,0.88,121.4038,84.0,3.8781,2585487.844,2583064.488
000062.SZ,20251203,24.77,1.0982,1.41,121.6494,84.1699,3.8859,2590717.3906,2588289.133
000062.SZ,20251202,25.56,0.717,0.88,125.5292,86.8544,4.0099,2673344.227,2670838.524
000062.SZ,20251201,26.01,0.8438,1.01,127.7392,88.3835,4.0805,2720410.1465,2717855.7538
000062.SZ,20251128,25.61,0.637,0.65,125.7748,87.0243,4.0177,2678573.7736,2676058.6642
000062.SZ,20251127,25.64,0.8523,0.88,125.9221,87.1262,4.0224,2681711.5016,2679193.4459
000062.SZ,20251126,25.73,0.8324,0.78,126.3641,87.4321,3.9137,2691124.6855,2688597.7911
000062.SZ,20251125,26.0,0.9116,0.67,127.6901,88.3495,3.9548,2719364.2372,2716810.8266
000062.SZ,20251124,26.02,0.9541,0.61,127.7884,88.4175,3.9579,2721456.0558,2718900.6811
000062.SZ,20251121,25.72,1.3138,0.86,126.315,87.3981,3.9122,2690078.7762,2687552.8639
000062.SZ,20251120,27.25,0.8535,0.56,133.8291,92.5971,4.1449,2850102.9025,2847426.7317
000062.SZ,20251119,27.2,1.3152,0.93,133.5835,92.4272,4.1373,2844873.3558,2842202.0955
000062.SZ,20251118,28.1,2.394,2.12,138.0036,95.4855,4.2742,2939005.1948,2936245.5472
000062.SZ,20251117,27.79,1.9402,2.05,136.4811,94.4321,4.2271,2906582.0058,2903852.8027
000062.SZ,20251114,27.15,1.1454,1.19,133.338,92.2573,4.1297,2839643.8092,2836977.4593
000062.SZ,20251113,27.13,0.8282,0.83,133.2397,92.1893,4.1267,2837551.9906,2834887.6048
000062.SZ,20251112,26.77,0.7461,0.72,131.4717,90.966,4.0719,2799899.255,2797270.2242
000062.SZ,20251111,26.99,0.9798,0.94,132.5522,91.7136,4.1054,2822909.2601,2820258.6235
000062.SZ,20251110,27.53,1.0376,0.97,135.2042,93.5486,4.1875,2879388.3635,2876684.6945
000062.SZ,20251107,27.12,1.2268,1.22,133.1906,92.1554,4.1252,2836506.0813,2833842.6776
000062.SZ,20251106,27.83,0.9827,0.91,136.6775,94.568,4.2332,2910765.6431,2908032.5117
000062.SZ,20251105,27.56,0.9808,0.85,135.3515,93.6505,4.1921,2882526.0914,2879819.4762
000062.SZ,20251104,27.76,0.982,0.84,136.3338,94.3301,4.2225,2903444.2779,2900718.021
000062.SZ,20251103,27.92,1.1659,0.92,137.1196,94.8738,4.2469,2920178.827,2917436.8569
000062.SZ,20251031,27.74,0.9049,0.65,136.2355,94.2621,4.2195,2901352.4592,2898628.1665
000062.SZ,20251030,27.56,1.3802,0.87,135.3515,93.6505,4.1921,2882526.0914,2879819.4762
000062.SZ,20251029,28.17,1.3121,0.88,138.3473,95.7233,4.2849,2946326.5601,2943560.0379
000062.SZ,20251028,27.91,1.0755,0.74,137.0704,107.3097,4.3204,2919132.9177,2916391.9296
000062.SZ,20251027,28.13,1.6762,1.31,138.1509,108.1556,4.3544,2942142.9228,2939380.3289
000062.SZ,20251024,27.83,1.5237,1.23,136.6775,107.0021,4.308,2910765.6431,2908032.5117
000062.SZ,20251023,27.79,2.3532,1.98,136.4811,106.8483,4.3018,2906582.0058,2903852.8027
000062.SZ,20251022,27.04,0.7872,0.64,132.7977,103.9647,4.1857,2828138.8067,2825483.2597
000062.SZ,20251021,27.35,0.9315,0.7,134.3202,105.1566,4.2337,2860561.9957,2857876.0041
000062.SZ,20251020,27.08,0.8006,0.56,132.9942,104.1185,4.1919,2832322.444,2829662.9686
000062.SZ,20251017,26.86,1.3313,0.9,131.9137,103.2726,4.1579,2809312.4389,2806674.5693
000062.SZ,20251016,28.05,2.0891,1.51,137.758,107.848,4.3421,2933775.6482,2931020.911
000062.SZ,20251015,27.32,0.9713,0.67,134.1729,105.0413,4.2291,2857424.2677,2854741.2224
000062.SZ,20251014,27.06,1.4182,1.0,132.896,104.0416,4.1888,2830230.6253,2827573.1141
000062.SZ,20251013,27.66,1.3509,0.86,135.8427,106.3485,4.2817,2892985.1847,2890268.7486
000062.SZ,20251010,28.25,1.5518,0.86,138.7402,108.617,4.373,2954693.8347,2951919.4558
000062.SZ,20251009,29.04,1.6253,0.7,142.6201,111.6544,4.4953,3037320.6711,3034468.7079
000062.SZ,20250930,28.73,1.2493,0.49,141.0976,110.4625,4.4473,3004897.4821,3002075.9634
000062.SZ,20250929,28.79,1.3334,0.47,141.3923,110.6932,4.4566,3011172.938,3008345.5268
000062.SZ,20250926,28.45,2.0534,0.65,139.7225,109.3859,4.404,2975612.0211,2972818.0006
000062.SZ,20250925,29.46,2.7956,0.85,144.6827,113.2692,4.5603,3081248.8626,3078355.652
000062.SZ,20250924,30.5,4.1003,1.39,149.7903,117.2679,4.5795,3190023.4321,3187028.0851
000062.SZ,20250923,29.35,2.5333,0.82,144.1425,112.8463,4.4069,3069743.8601,3066861.4523
000062.SZ,20250922,29.9,2.5875,0.82,146.8436,114.961,4.4895,3127268.8728,3124332.4506
000062.SZ,20250919,30.13,3.7206,1.16,147.9732,115.8453,4.524,3151324.7872,3148365.7771
000062.SZ,20250918,29.8,3.4887,1.04,146.3525,114.5765,4.4744,3116809.7796,3113883.1782
000062.SZ,20250917,30.12,2.434,0.62,147.9241,115.8068,4.5225,3150278.8779,3147320.8499
000062.SZ,20250916,30.35,3.2364,0.79,149.0537,116.6911,4.557,3174334.7923,3171354.1764
000062.SZ,20250915,31.05,2.8699,0.71,152.4915,119.3825,4.6621,3247548.4448,3244499.0833
000062.SZ,20250912,31.25,4.0343,0.97,153.4737,120.1515,4.6922,3268466.6313,3265397.6281
000062.SZ,20250911,31.21,4.1877,1.06,153.2773,119.9977,4.6861,3264282.994,3261217.9192
000062.SZ,20250910,31.19,5.144,1.52,153.179,119.9208,4.6831,3262191.1753,3259128.0647
000062.SZ,20250909,30.69,4.3435,1.4,150.7235,117.9984,4.6081,3209895.7092,3206881.7026
000062.SZ,20250908,29.59,2.6181,0.83,145.3212,113.7691,4.4429,3094845.6838,3091939.7061
000062.SZ,20250905,30.2,4.4217,1.51,148.317,116.1144,4.5345,3158646.1524,3155680.2678
000062.SZ,20250904,29.13,3.2353,1.04,143.0621,112.0004,4.3738,3046733.855,3043873.053
000062.SZ,20250903,28.51,2.3173,0.62,140.0171,109.6166,4.2807,2981887.477,2979087.5641
000062.SZ,20250902,29.43,2.8811,0.66,144.5354,113.1539,4.4189,3078111.1346,3075220.8703
000062.SZ,20250901,30.85,2.98,0.54,151.5092,118.6136,4.6321,3226630.2584,3223600.5385
000062.SZ,20250829,30.18,3.2367,0.46,148.2188,116.0375,4.5315,3156554.3338,3153590.4133
000062.SZ,20250828,31.19,4.2017,0.5,153.179,119.9208,4.6831,3262191.1753,3259128.0647
000062.SZ,20250827,30.97,5.3462,0.61,152.0986,119.075,4.6501,3239181.1702,3236139.6654
000062.SZ,20250826,32.07,6.0733,0.6,157.5009,128.4483,4.8878,3354231.1957,3351088.3485
000062.SZ,20250825,33.04,8.9655,0.99,162.2647,132.3334,5.0356,3455684.3999,3452446.4931
000062.SZ,20250822,32.25,10.5762,1.45,158.3849,129.1692,4.9152,3373057.5635,3369897.0764
000062.SZ,20250821,31.15,10.9256,1.95,152.9826,124.7635,4.7476,3258007.538,3254954.8505
000062.SZ,20250820,29.51,7.1568,1.5,144.9283,118.1949,4.4976,3086478.4092,3083586.441
000062.SZ,20250819,29.99,12.9876,4.08,147.2857,120.1174,4.5708,3136682.0567,3133743.0487
000062.SZ,20250818,29.18,3.6358,1.3,143.3076,116.8731,4.4473,3051963.4016,3049103.7733
000062.SZ,20250815,26.53,1.6858,0.61,130.293,106.2592,4.0434,2774797.4313,2772197.5019
000062.SZ,20250814,26.3,2.5222,0.92,129.1635,105.338,4.0084,2750741.5169,2748164.1274
000062.SZ,20250813,26.87,3.0586,1.3,131.9628,107.621,4.0953,2810358.3482,2807725.099
000062.SZ,20250812,26.96,5.0268,3.23,132.4048,107.9815,4.109,2819771.5321,2817129.4629
000062.SZ,20250811,26.29,1.6459,1.18,129.1144,105.298,4.0069,2749695.6075,2747119.1981
000062.SZ,20250808,25.81,1.6048,1.19,126.757,103.3754,3.9337,2699491.9601,2696962.5904
000062.SZ,20250807,26.41,2.3096,1.94,129.7037,105.7786,4.0252,2762246.5194,2759658.35
000062.SZ,20250806,26.04,1.1942,0.9,127.8866,104.2966,3.9688,2723547.8745,2720995.9649
000062.SZ,20250805,25.85,1.0157,0.71,126.9535,103.5356,3.9398,2703675.5974,2701142.3077
000062.SZ,20250804,25.54,0.8777,0.53,125.431,102.294,3.8926,2671252.4084,2668749.4986
000062.SZ,20250801,25.36,1.3676,0.83,124.547,101.5731,3.8651,2652426.0406,2649940.7707
000062.SZ,20250731,25.8,1.4826,0.9,126.7079,103.3354,3.9322,2698446.0508,2695917.6611
000062.SZ,20250730,25.67,1.8979,1.08,126.0694,102.8147,3.9124,2684849.2296,2682333.5798
000062.SZ,20250729,26.47,1.5681,0.86,129.9984,106.0189,4.0343,2768521.9753,2765927.9259
000062.SZ,20250728,26.81,1.9792,1.04,131.6682,107.3807,4.0861,2804082.8923,2801455.523
000062.SZ,20250725,26.49,1.3543,0.55,130.0966,106.099,4.0373,2770613.794,2768017.7846
000062.SZ,20250724,26.54,1.4742,0.53,130.3422,106.2993,4.045,2775843.3406,2773242.4312
000062.SZ,20250723,26.43,2.4501,0.95,129.8019,105.8587,4.0282,2764338.338,2761748.2086
000062.SZ,20250722,26.78,1.9003,0.75,131.5208,107.2605,4.0815,2800945.1643,2798320.735
000062.SZ,20250721,27.01,2.334,0.89,132.6504,108.1817,4.1166,2825001.0787,2822354.1095
000062.SZ,20250718,27.25,4.0437,1.89,133.8291,109.143,4.1532,2850102.9025,2847432.4134
000062.SZ,20250717,26.83,3.1598,1.79,131.7664,107.4608,4.0892,2806174.7109,2803545.3817
000062.SZ,20250716,26.21,1.4379,0.76,128.7215,104.9775,3.9947,2741328.333,2738759.7634
000062.SZ,20250715,26.42,1.7562,0.88,129.7528,105.8186,4.0267,2763292.4287,2760703.2793
000062.SZ,20250714,26.7,2.6723,1.45,131.1279,106.9401,4.0694,2792577.8897,2789961.3004
000062.SZ,20250711,26.24,1.6987,0.9,128.8688,105.0977,3.9992,2744466.0609,2741894.5514
000062.SZ,20250710,26.11,1.2818,0.6,128.2304,104.577,3.9794,2730869.2397,2728310.4702
000062.SZ,20250709,26.09,2.0296,0.85,128.1321,104.4969,3.9764,2728777.4211,2726220.6115
000062.SZ,20250708,26.47,2.2417,0.77,129.9984,106.0189,4.0343,2768521.9753,2765927.9259
000062.SZ,20250707,26.39,1.9767,0.51,129.6055,105.6985,4.0221,2760154.7008,2757568.4913
000062.SZ,20250704,26.07,1.9383,0.41,128.0339,104.4168,3.9733,2726685.6025,2724130.7529
000062.SZ,20250703,26.3,2.4575,0.54,129.1635,105.338,4.0084,2750741.5169,2748164.1274
000062.SZ,20250702,25.96,3.3797,0.78,127.4937,103.9762,3.9566,2715180.5999,2712636.5303
