ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
001872.SZ,20260515,22.83,0.1761,1.18,12.2874,12.1786,0.8637,5666171.2734,5255470.0067
001872.SZ,20260514,23.55,0.254,2.09,12.675,12.5627,0.8909,5844867.8707,5421214.133
001872.SZ,20260513,23.09,0.1235,0.91,12.4274,12.3173,0.8735,5730700.6002,5315322.0523
001872.SZ,20260512,22.6,0.1334,0.83,12.1637,12.0559,0.855,5609087.6381,5202523.9663
001872.SZ,20260511,22.39,0.1162,0.73,12.0506,11.9439,0.847,5556967.7972,5154181.9294
001872.SZ,20260508,22.61,0.1178,0.75,12.169,12.0612,0.8553,5611569.5353,5204825.9681
001872.SZ,20260507,22.37,0.118,0.78,12.0399,11.9332,0.8463,5552004.0028,5149577.9259
001872.SZ,20260506,22.55,0.1933,1.4,12.1367,12.0292,0.8531,5596678.1522,5191013.9575
001872.SZ,20260430,22.15,0.2537,2.07,11.9215,11.8159,0.8379,5497402.2648,5098933.8873
001872.SZ,20260429,21.76,0.1116,0.99,11.7116,11.7116,0.839,5400608.2746,5009155.8189
001872.SZ,20260428,21.98,0.1066,0.98,11.83,11.83,0.8475,5455210.0126,5059799.8575
001872.SZ,20260427,21.67,0.0916,0.87,11.6631,11.6631,0.8356,5378271.1999,4988437.8031
001872.SZ,20260424,21.78,0.1254,1.31,11.7223,11.7223,0.8398,5405572.0689,5013759.8224
001872.SZ,20260423,22.1,0.1781,2.22,11.8945,11.8945,0.8522,5484992.7789,5087423.8786
001872.SZ,20260422,21.49,0.0641,0.72,11.5662,11.5662,0.8286,5333597.0506,4947001.7715
001872.SZ,20260421,21.66,0.0864,0.89,11.6577,11.6577,0.8352,5375789.3027,4986135.8013
001872.SZ,20260420,21.49,0.0741,0.73,11.5662,11.5662,0.8286,5333597.0506,4947001.7715
001872.SZ,20260417,21.43,0.0777,0.66,11.5339,11.5339,0.8263,5318705.6675,4933189.761
001872.SZ,20260416,21.59,0.0984,0.79,11.6201,11.6201,0.8325,5358416.0224,4970021.789
001872.SZ,20260415,21.64,0.1114,0.79,11.647,11.647,0.8344,5370825.5083,4981531.7978
001872.SZ,20260414,21.4,0.1249,0.87,11.5178,11.5178,0.8252,5311259.9759,4926283.7557
001872.SZ,20260413,21.79,0.0921,0.63,11.7277,11.7277,0.8402,5408053.9661,5016061.8241
001872.SZ,20260410,21.63,0.1613,1.2,11.6416,11.6416,0.834,5368343.6112,4979229.7961
001872.SZ,20260409,22.02,0.1296,0.96,11.8515,11.8515,0.8491,5465137.6014,5069007.8645
001872.SZ,20260408,22.08,0.2005,1.71,11.8838,11.8838,0.8514,5480028.9845,5082819.875
001872.SZ,20260407,21.88,0.1321,1.19,11.7761,11.7761,0.8437,5430391.0408,5036779.8399
001872.SZ,20260403,22.04,0.107,0.94,11.8623,11.8623,0.8498,5470101.3957,5073611.868
001872.SZ,20260402,22.02,0.101,0.84,12.1004,11.9144,0.864,5464908.153,5068778.4161
001872.SZ,20260401,22.05,0.1318,1.05,12.1169,11.9306,0.8652,5472353.5319,5075684.1088
001872.SZ,20260331,21.8,0.1157,0.71,11.9795,11.7954,0.8554,5410308.7073,5018136.6699
001872.SZ,20260330,22.33,0.0988,0.5,12.2708,12.0821,0.8762,5541843.7355,5140137.2403
001872.SZ,20260327,22.39,0.1219,0.55,12.3037,12.1146,0.8785,5556734.4934,5153948.6256
001872.SZ,20260326,22.67,0.1302,0.54,12.4576,12.2661,0.8895,5626224.697,5218401.7572
001872.SZ,20260325,22.58,0.1626,0.66,12.4081,12.2174,0.886,5603888.5601,5197684.6792
001872.SZ,20260324,22.5,0.3004,1.35,12.3642,12.1741,0.8829,5584034.2163,5179269.4988
001872.SZ,20260323,22.29,0.2732,1.19,12.2488,12.0605,0.8746,5531916.5636,5130929.6501
001872.SZ,20260320,23.17,0.252,1.2,12.7324,12.5366,0.9092,5750314.3462,5333496.6349
001872.SZ,20260319,22.8,0.2284,1.02,12.529,12.3364,0.8946,5658488.0058,5248326.4254
001872.SZ,20260318,22.96,0.1731,0.77,12.617,12.423,0.9009,5698196.6936,5285156.7863
001872.SZ,20260317,22.66,0.1877,0.83,12.4521,12.2607,0.8891,5623742.904,5216099.8596
001872.SZ,20260316,22.81,0.3085,1.31,12.5345,12.3418,0.895,5660969.7988,5250628.323
001872.SZ,20260313,22.24,0.1562,0.64,12.2213,12.0334,0.8727,5519507.5986,5119420.1623
001872.SZ,20260312,22.18,0.2914,1.23,12.1883,12.001,0.8703,5504616.8407,5105608.777
001872.SZ,20260311,21.43,0.1732,0.55,11.7762,11.5952,0.8409,5318482.3669,4932966.4604
001872.SZ,20260310,21.03,0.2066,0.45,11.5564,11.3787,0.8252,5219210.6475,4840890.5582
001872.SZ,20260309,21.09,0.351,0.81,11.5894,11.4112,0.8275,5234101.4054,4854701.9435
001872.SZ,20260306,21.08,0.1942,0.44,11.5839,11.4058,0.8271,5231619.6124,4852400.0459
001872.SZ,20260305,21.05,0.2587,0.63,11.5674,11.3895,0.826,5224174.2334,4845494.3533
001872.SZ,20260304,21.35,0.5669,1.75,11.7322,11.5519,0.8377,5298628.023,4914551.2799
001872.SZ,20260303,22.63,0.9164,5.77,12.4356,12.2444,0.888,5616297.5251,5209194.167
001872.SZ,20260302,20.7,0.2431,1.91,11.375,11.2002,0.8122,5137311.479,4764927.9389
001872.SZ,20260227,20.5,0.2263,2.2,11.2651,11.092,0.8044,5087675.6193,4718889.9878
001872.SZ,20260226,20.16,0.1064,1.07,11.0783,10.908,0.791,5003294.6578,4640625.4709
001872.SZ,20260225,20.09,0.1318,1.52,11.0398,10.8701,0.7883,4985922.1069,4624512.188
001872.SZ,20260224,19.88,0.0866,1.03,10.9244,10.7565,0.7801,4933804.4542,4576172.3393
001872.SZ,20260213,19.64,0.0863,0.99,10.7926,10.6266,0.7706,4874241.4225,4520926.798
001872.SZ,20260212,19.93,0.1029,1.14,10.9519,10.7835,0.782,4946213.4191,4587681.8271
001872.SZ,20260211,20.03,0.0905,0.87,11.0069,10.8377,0.7859,4971031.349,4610700.8027
001872.SZ,20260210,19.85,0.0669,0.59,10.908,10.7403,0.7789,4926359.0752,4569266.6467
001872.SZ,20260209,19.8,0.0727,0.59,10.8805,10.7132,0.7769,4913950.1103,4557757.1589
001872.SZ,20260206,19.69,0.1018,0.82,10.82,10.6537,0.7726,4886650.3875,4532436.2858
001872.SZ,20260205,19.82,0.1203,0.99,10.8915,10.724,0.7777,4918913.6963,4562360.954
001872.SZ,20260204,19.72,0.1572,1.29,10.8365,10.6699,0.7738,4894095.7664,4539341.9785
001872.SZ,20260203,19.37,0.1115,0.95,10.6442,10.4805,0.76,4807233.0119,4458775.564
001872.SZ,20260202,19.49,0.1304,1.13,10.7101,10.5455,0.7648,4837014.5278,4486398.3347
001872.SZ,20260130,19.67,0.104,0.92,10.809,10.6429,0.7718,4881686.8015,4527832.4907
001872.SZ,20260129,19.67,0.1063,1.0,10.809,10.6429,0.7718,4881686.8015,4527832.4907
001872.SZ,20260128,19.63,0.1566,1.73,10.7871,10.6212,0.7702,4871759.6296,4518624.9005
001872.SZ,20260127,19.38,0.0891,0.99,10.6497,10.486,0.7604,4809714.8049,4461077.4616
001872.SZ,20260126,19.54,0.1232,1.46,10.7376,10.5725,0.7667,4849423.4927,4497907.8225
001872.SZ,20260123,19.38,0.0902,1.08,10.6497,10.486,0.7604,4809714.8049,4461077.4616
001872.SZ,20260122,19.52,0.0732,0.89,10.7266,10.5617,0.7659,4844459.9067,4493304.0274
001872.SZ,20260121,19.45,0.0762,0.78,10.6881,10.5238,0.7632,4827087.3558,4477190.7445
001872.SZ,20260120,19.56,0.0872,0.79,10.7486,10.5834,0.7675,4854387.0787,4502511.6176
001872.SZ,20260119,19.49,0.0937,0.81,10.7101,10.5455,0.7648,4837014.5278,4486398.3347
001872.SZ,20260116,19.34,0.0873,0.73,10.6277,10.4643,0.7589,4799787.633,4451869.8714
001872.SZ,20260115,19.36,0.0681,0.5,10.6387,10.4751,0.7597,4804751.219,4456473.6665
001872.SZ,20260114,19.4,0.15,1.09,10.6607,10.4968,0.7612,4814678.3909,4465681.2567
001872.SZ,20260113,19.43,0.1503,1.1,10.6772,10.513,0.7624,4822123.7699,4472586.9494
001872.SZ,20260112,19.37,0.121,0.88,10.6442,10.4805,0.76,4807233.0119,4458775.564
001872.SZ,20260109,19.31,0.1123,0.82,10.6112,10.4481,0.7577,4792342.254,4444964.1787
001872.SZ,20260108,19.28,0.1418,1.0,10.5947,10.4319,0.7565,4784896.8751,4438058.486
001872.SZ,20260107,19.38,0.1629,1.24,10.6497,10.486,0.7604,4809714.8049,4461077.4616
001872.SZ,20260106,19.38,0.1435,1.14,10.6497,10.486,0.7604,4809714.8049,4461077.4616
001872.SZ,20260105,19.3,0.1307,1.13,10.6057,10.4427,0.7573,4789860.4611,4442662.2812
001872.SZ,20251231,19.33,0.1031,0.92,10.6222,10.4589,0.7585,4797305.84,4449567.9738
001872.SZ,20251230,19.4,0.1711,1.69,10.6607,10.4968,0.7612,4814678.3909,4465681.2567
001872.SZ,20251229,19.62,0.1092,1.06,10.7816,10.6158,0.7699,4869277.8366,4516323.0029
001872.SZ,20251226,19.84,0.1172,1.21,10.9025,10.7349,0.7785,4923877.2822,4566964.7491
001872.SZ,20251225,19.94,0.0786,0.81,10.9574,10.789,0.7824,4948695.2121,4589983.7247
001872.SZ,20251224,19.93,0.0842,0.87,10.9519,10.7835,0.782,4946213.4191,4587681.8271
001872.SZ,20251223,19.88,0.118,1.27,10.9244,10.7565,0.7801,4933804.4542,4576172.3393
001872.SZ,20251222,20.09,0.1152,1.33,11.0398,10.8701,0.7883,4985922.1069,4624512.188
001872.SZ,20251219,19.95,0.0899,0.82,10.9629,10.7944,0.7828,4951177.0051,4592285.6222
001872.SZ,20251218,19.99,0.0783,0.67,10.9849,10.816,0.7844,4961104.177,4601493.2124
001872.SZ,20251217,19.88,0.0841,0.66,10.9244,10.7565,0.7801,4933804.4542,4576172.3393
001872.SZ,20251216,19.93,0.0958,0.77,10.9519,10.7835,0.782,4946213.4191,4587681.8271
001872.SZ,20251215,20.11,0.0859,0.64,11.0508,10.8809,0.7891,4990885.6928,4629115.9831
001872.SZ,20251212,19.87,0.2039,1.72,10.9189,10.7511,0.7797,4931322.6612,4573870.4418
001872.SZ,20251211,20.06,0.112,0.98,11.0233,10.8539,0.7871,4978476.7279,4617606.4953
001872.SZ,20251210,20.07,0.1378,1.21,11.0288,10.8593,0.7875,4980958.5209,4619908.3929
001872.SZ,20251209,19.68,0.0845,0.75,10.8145,10.6483,0.7722,4884168.5945,4530134.3882
001872.SZ,20251208,19.74,0.1351,1.25,10.8475,10.6807,0.7746,4899059.3524,4543945.7736
001872.SZ,20251205,19.82,0.124,1.21,10.8915,10.724,0.7777,4918913.6963,4562360.954
001872.SZ,20251204,19.98,0.0913,0.91,10.9794,10.8106,0.784,4958622.384,4599191.3149
001872.SZ,20251203,20.01,0.1321,1.35,10.9959,10.8268,0.7852,4966067.763,4606097.0076
001872.SZ,20251202,19.76,0.0805,0.73,10.8585,10.6916,0.7754,4904022.9384,4548549.5687
001872.SZ,20251201,19.7,0.1109,0.94,10.8255,10.6591,0.773,4889132.1805,4534738.1834
001872.SZ,20251128,19.63,0.0966,0.75,10.7871,10.6212,0.7702,4871759.6296,4518624.9005
001872.SZ,20251127,19.79,0.0839,0.64,10.875,10.7078,0.7765,4911468.3173,4555455.2613
001872.SZ,20251126,19.73,0.1162,0.91,10.842,10.6753,0.7742,4896577.5594,4541643.876
001872.SZ,20251125,19.58,0.1448,1.14,10.7596,10.5942,0.7683,4859350.6646,4507115.4127
001872.SZ,20251124,19.6,0.1463,1.09,10.7706,10.605,0.7691,4864314.2506,4511719.2078
001872.SZ,20251121,19.89,0.1561,1.13,10.9299,10.7619,0.7805,4936286.2472,4578474.2369
001872.SZ,20251120,20.29,0.0966,0.6,11.1497,10.9783,0.7961,5035557.9666,4670550.1391
001872.SZ,20251119,20.3,0.0943,0.57,11.1552,10.9837,0.7965,5038039.7596,4672852.0367
001872.SZ,20251118,20.31,0.1394,0.83,11.1607,10.9892,0.7969,5040521.5525,4675153.9342
001872.SZ,20251117,20.49,0.1843,1.14,11.2596,11.0865,0.804,5085193.8263,4716588.0902
001872.SZ,20251114,20.85,0.1749,1.21,11.4575,11.2813,0.8181,5174538.3737,4799456.4022
001872.SZ,20251113,20.72,0.2771,1.59,11.386,11.211,0.813,5142275.0649,3574589.5733
001872.SZ,20251112,20.88,0.1704,0.98,11.4737,11.2974,0.8193,5181888.9575,3602097.7864
001872.SZ,20251111,20.92,0.1908,1.06,11.4957,11.319,0.8209,5191815.9478,3608998.3569
001872.SZ,20251110,20.75,0.2081,1.17,11.4023,11.227,0.8142,5149626.2389,3579670.9324
001872.SZ,20251107,20.68,0.1181,0.54,11.3638,11.1891,0.8114,5132254.0058,3567594.934
001872.SZ,20251106,20.6,0.1817,0.81,11.3199,11.1459,0.8083,5112400.0251,3553793.7931
001872.SZ,20251105,20.52,0.174,0.8,11.2759,11.1026,0.8052,5092546.0444,3539992.6521
001872.SZ,20251104,20.57,0.2189,1.07,11.3034,11.1296,0.8071,5104954.7823,3548618.3652
001872.SZ,20251103,20.59,0.1988,0.91,11.3144,11.1405,0.8079,5109918.2775,3552068.6505
001872.SZ,20251031,20.53,0.3188,1.65,11.2814,11.108,0.8055,5095027.792,3541717.7948
001872.SZ,20251030,20.81,0.2174,1.14,11.4353,11.2367,0.8308,5164516.7244,3590021.7881
001872.SZ,20251029,20.72,0.1396,0.74,11.3858,11.1881,0.8273,5142180.9961,3574495.5045
001872.SZ,20251028,20.74,0.1441,0.73,11.3968,11.1989,0.8281,5147144.4913,3577945.7897
001872.SZ,20251027,20.67,0.2755,1.46,11.3583,11.1611,0.8253,5129772.2582,3565869.7914
001872.SZ,20251024,20.46,0.1876,0.96,11.243,11.0477,0.8169,5077655.5589,3529641.7964
001872.SZ,20251023,20.69,0.2065,1.07,11.3693,11.1719,0.8261,5134735.7534,3569320.0766
001872.SZ,20251022,20.42,0.1268,0.58,11.221,11.0261,0.8153,5067728.5686,3522741.226
001872.SZ,20251021,20.38,0.1847,0.76,11.199,11.0045,0.8137,5057801.5782,3515840.6555
001872.SZ,20251020,20.42,0.2346,0.91,11.221,11.0261,0.8153,5067728.5686,3522741.226
001872.SZ,20251017,20.54,0.2231,0.79,11.2869,11.0909,0.8201,5097509.5396,3543442.9374
001872.SZ,20251016,20.65,0.1937,0.71,11.3474,11.1503,0.8245,5124808.763,3562419.5062
001872.SZ,20251015,20.52,0.2533,0.96,11.2759,11.0801,0.8193,5092546.0444,3539992.6521
001872.SZ,20251014,20.84,0.3049,1.26,11.4518,11.2529,0.832,5171961.9671,3595197.2159
001872.SZ,20251013,20.52,0.3125,1.33,11.366,11.1686,0.8207,5133211.9566,3580658.5643
001872.SZ,20251010,20.75,0.3381,1.6,11.4934,11.2938,0.8299,5190747.9581,3620792.6516
001872.SZ,20251009,20.12,0.1503,0.66,11.1444,10.9509,0.8047,5033149.3454,3510860.1518
001872.SZ,20250930,20.02,0.1999,0.88,11.089,10.8965,0.8007,5008133.6926,3493410.5486
001872.SZ,20250929,20.22,0.1953,0.85,11.1998,11.0053,0.8087,5058164.9982,3528309.7549
001872.SZ,20250926,20.29,0.2942,1.49,11.2386,11.0434,0.8115,5075675.9551,3540524.4771
001872.SZ,20250925,20.1,0.2191,1.11,11.1333,10.94,0.8039,5028146.2148,3507370.2311
001872.SZ,20250924,20.42,0.2221,1.21,11.3106,11.1142,0.8167,5108196.3038,3563208.9612
001872.SZ,20250923,20.57,0.2,1.16,11.3937,11.1958,0.8227,5145719.783,3589383.3659
001872.SZ,20250922,20.29,0.2183,1.25,11.2383,11.0432,0.8115,5075560.505,3540409.027
001872.SZ,20250919,20.8,0.1276,0.66,11.5208,11.3207,0.8319,5203137.4325,3629399.1011
001872.SZ,20250918,20.57,0.2199,1.04,11.3934,11.1956,0.8227,5145602.7397,3589266.3226
001872.SZ,20250917,20.9,0.1527,0.71,11.5762,11.3752,0.8359,5228152.5163,3646848.1353
001872.SZ,20250916,20.81,0.1442,0.62,11.5263,11.3262,0.8323,5205638.9409,3631144.0045
001872.SZ,20250915,20.78,0.2313,0.94,11.5097,11.3099,0.8311,5198134.4157,3625909.2943
001872.SZ,20250912,20.95,0.2234,0.94,11.6039,11.4024,0.8379,5240660.0582,3655572.6523
001872.SZ,20250911,21.21,0.3096,1.46,11.7479,11.5439,0.8483,5305699.2761,3700940.1411
001872.SZ,20250910,20.94,0.1741,0.83,11.5983,11.3969,0.8375,5238158.5498,3653827.7489
001872.SZ,20250909,20.92,0.2298,1.13,11.5873,11.3861,0.8367,5233155.5331,3650337.9421
001872.SZ,20250908,20.89,0.2876,1.34,11.5706,11.3697,0.8355,5225651.0079,3645103.2318
001872.SZ,20250905,20.67,0.1861,0.79,11.4488,11.25,0.8267,5170617.8235,3606715.3567
001872.SZ,20250904,20.51,0.1806,0.76,11.3602,11.1629,0.8203,5130593.6894,3578796.9021
001872.SZ,20250903,20.42,0.1613,0.67,11.3103,11.1139,0.8167,5108080.114,3563092.7714
001872.SZ,20250902,20.6,0.2022,0.89,11.41,11.2119,0.8239,5153107.2649,3594501.0328
001872.SZ,20250901,20.38,0.3432,1.76,11.2882,11.0921,0.8151,5098074.0805,3556113.1577
001872.SZ,20250829,20.52,0.2852,1.64,11.3657,11.2314,0.8448,5133095.1978,3580541.8055
001872.SZ,20250828,20.55,0.1948,1.18,11.3823,11.2478,0.846,5140599.723,3585776.5158
001872.SZ,20250827,20.48,0.1834,0.99,11.3436,11.2095,0.8432,5123089.1643,3573562.1919
001872.SZ,20250826,20.78,0.1297,0.68,11.5097,11.3737,0.8555,5198134.4157,3625909.2943
001872.SZ,20250825,20.86,0.1844,0.97,11.554,11.4175,0.8588,5218146.4828,3639868.5216
001872.SZ,20250822,20.76,0.1758,0.93,11.4986,11.3627,0.8547,5193131.399,3622419.4875
001872.SZ,20250821,20.8,0.1549,0.82,11.5208,11.3846,0.8563,5203137.4325,3629399.1011
001872.SZ,20250820,20.82,0.2853,1.84,11.5319,11.3956,0.8572,5208140.4492,3632888.9079
001872.SZ,20250819,20.53,0.1559,1.06,11.3712,11.2369,0.8452,5135596.7062,3582286.7089
001872.SZ,20250818,20.4,0.1825,1.37,11.2992,11.1657,0.8399,5103077.0972,3559602.9646
001872.SZ,20250815,20.38,0.1687,1.4,11.2882,11.1548,0.839,5098074.0805,3556113.1577
001872.SZ,20250814,20.33,0.1531,1.11,11.2605,11.1274,0.837,5085566.5386,3547388.6407
