ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000055.SZ,20260515,3.6,1.6953,1.16,,,0.6916,386594.7217,243307.5944
000055.SZ,20260514,3.62,1.4276,0.94,,,0.6955,388742.4702,244659.3033
000055.SZ,20260513,3.69,1.2248,0.71,,,0.7089,396259.5898,249390.2843
000055.SZ,20260512,3.69,1.2549,0.7,,,0.7089,396259.5898,249390.2843
000055.SZ,20260511,3.78,2.1035,1.09,,,0.7262,405924.4578,255472.9742
000055.SZ,20260508,3.72,1.3194,0.54,,,0.7147,399481.2124,251417.8476
000055.SZ,20260507,3.71,1.7304,0.7,,,0.7128,398407.3382,250741.9932
000055.SZ,20260506,3.71,2.2292,0.95,,,0.7128,398407.3382,250741.9932
000055.SZ,20260430,3.65,1.6201,0.72,,,0.7012,391964.0929,246686.8666
000055.SZ,20260429,3.64,2.7438,1.44,,,0.6993,390890.2186,246011.0122
000055.SZ,20260428,3.65,3.9333,2.83,,,0.7012,391964.0929,246686.8666
000055.SZ,20260427,3.5,1.8071,1.36,,,0.6761,375855.9795,236549.0502
000055.SZ,20260424,3.44,1.6383,1.25,,,0.6645,369412.7341,232493.9236
000055.SZ,20260423,3.39,1.1756,0.86,,,0.6548,364043.363,229114.6514
000055.SZ,20260422,3.39,0.9543,0.65,,,0.6548,364043.363,229114.6514
000055.SZ,20260421,3.4,1.3658,0.94,,,0.6568,365117.2372,229790.5059
000055.SZ,20260420,3.43,1.4964,1.07,,,0.6626,368338.8599,231818.0691
000055.SZ,20260417,3.44,1.5829,1.14,,,0.6645,369412.7341,232493.9236
000055.SZ,20260416,3.52,1.4595,1.0,,,0.68,378003.7279,237900.759
000055.SZ,20260415,3.46,1.3863,0.89,,,0.6684,371560.4825,233845.6324
000055.SZ,20260414,3.53,1.3246,0.85,,,0.6819,379077.6021,238576.6134
000055.SZ,20260413,3.53,1.2252,0.78,,,0.6819,379077.6021,238576.6134
000055.SZ,20260410,3.51,1.5775,1.09,,,0.678,376929.8537,237224.9046
000055.SZ,20260409,3.5,1.779,1.33,,,0.6761,375855.9795,236549.0502
000055.SZ,20260408,3.63,1.8514,1.58,,,0.7012,389816.3444,245335.1577
000055.SZ,20260407,3.56,1.3449,1.16,26.3994,347.7709,0.6278,382299.2248,240603.3935
000055.SZ,20260403,3.42,1.2606,1.1,25.3612,334.0945,0.6031,367264.9856,231141.4623
000055.SZ,20260402,3.59,0.9903,0.84,26.6218,350.7016,0.6331,385520.8475,242630.9502
000055.SZ,20260401,3.66,1.2283,1.05,27.1409,357.5398,0.6454,393037.9671,247361.9158
000055.SZ,20260331,3.63,1.0498,0.76,26.9185,354.6091,0.6401,389816.3444,245334.3591
000055.SZ,20260330,3.68,1.2663,0.83,27.2892,359.4935,0.649,395185.7155,248713.6203
000055.SZ,20260327,3.67,1.171,0.68,27.2151,358.5167,0.6472,394111.8413,248037.768
000055.SZ,20260326,3.62,1.1904,0.67,26.8443,353.6322,0.6384,388742.4702,244658.5069
000055.SZ,20260325,3.67,1.1675,0.65,27.2151,358.5167,0.6472,394111.8413,248037.768
000055.SZ,20260324,3.6,2.1322,1.28,26.696,351.6785,0.6349,386594.7217,243306.8024
000055.SZ,20260323,3.38,1.9823,1.29,25.0646,330.187,0.5961,362969.4887,228438.0534
000055.SZ,20260320,3.59,2.0878,1.51,26.6218,350.7016,0.6331,385520.8475,242630.9502
000055.SZ,20260319,3.77,1.4695,1.13,27.9566,368.2855,0.6648,404850.5836,254796.2903
000055.SZ,20260318,3.88,1.3039,1.03,28.7724,379.0312,0.6842,416663.2001,262230.6649
000055.SZ,20260317,3.87,1.4734,1.18,28.6982,378.0544,0.6825,415589.3258,261554.8126
000055.SZ,20260316,3.91,1.3505,1.08,28.9948,381.9619,0.6895,419884.8228,264258.2215
000055.SZ,20260313,3.89,1.2968,1.01,28.8465,380.0081,0.686,417737.0743,262906.5171
000055.SZ,20260312,3.91,1.1065,0.85,28.9948,381.9619,0.6895,419884.8228,264258.2215
000055.SZ,20260311,3.94,1.0758,0.73,29.2173,384.8925,0.6948,423106.4454,266285.7782
000055.SZ,20260310,3.94,1.3873,0.91,29.2173,384.8925,0.6948,423106.4454,266285.7782
000055.SZ,20260309,3.94,1.3864,0.9,29.2173,384.8925,0.6948,423106.4454,266285.7782
000055.SZ,20260306,3.95,1.4553,1.0,29.2914,385.8694,0.6966,424180.3197,266961.6305
000055.SZ,20260305,3.85,1.1873,0.83,28.5499,376.1006,0.6789,413441.5774,260203.1082
000055.SZ,20260304,3.8,1.9897,1.43,28.1791,371.2162,0.6701,408072.2063,256823.847
