ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000042.SZ,20260515,10.11,0.9866,0.62,,,2.9658,672144.2815,671407.6042
000042.SZ,20260514,10.09,0.9661,0.52,,,2.9599,670814.6193,670079.3993
000042.SZ,20260513,10.17,1.3505,0.56,,,2.9834,676133.2684,675392.2191
000042.SZ,20260512,10.25,1.4734,0.46,,,3.0068,681451.9175,680705.0389
000042.SZ,20260511,10.01,2.0202,0.68,,,2.9364,665495.9701,664766.5795
000042.SZ,20260508,10.16,2.182,0.83,,,2.9804,675468.4372,674728.1166
000042.SZ,20260507,9.61,2.2668,1.0,,,2.8191,638902.7246,638202.4804
000042.SZ,20260506,9.76,4.1366,2.68,,,2.8631,648875.1917,648164.0176
000042.SZ,20260430,9.63,5.4916,7.79,,,2.825,640232.3869,639530.6854
000042.SZ,20260429,8.87,0.7302,1.0,,,2.5281,589705.2203,589058.8971
000042.SZ,20260428,8.92,0.5041,0.69,,,2.5424,593029.376,592379.4095
000042.SZ,20260427,8.88,0.453,0.56,,,2.531,590370.0514,589722.9996
000042.SZ,20260424,8.92,0.5483,0.68,,,2.5424,593029.376,592379.4095
000042.SZ,20260423,9.05,1.2899,1.86,,,2.5794,601672.1808,601012.7417
000042.SZ,20260422,9.02,0.8695,1.42,,,2.5709,599677.6874,599020.4343
000042.SZ,20260421,8.93,0.514,0.84,,,2.5452,593694.2071,593043.512
000042.SZ,20260420,8.88,0.7914,1.42,,,2.531,590370.0514,589722.9996
000042.SZ,20260417,8.88,0.5381,0.98,,,1.7909,590370.0514,589748.5074
000042.SZ,20260416,8.91,0.7533,1.47,,,1.797,592364.5448,591740.901
000042.SZ,20260415,8.79,0.4544,0.85,,,1.7728,584386.5712,583771.3266
000042.SZ,20260414,8.86,0.5334,0.98,,,1.7869,589040.3892,588420.245
000042.SZ,20260413,8.77,0.502,0.88,,,1.7687,583056.9089,582443.0642
000042.SZ,20260410,8.68,0.5022,0.84,,,1.7506,577073.4287,576465.8833
000042.SZ,20260409,8.55,0.5624,0.93,,,1.7244,568430.6238,567832.1777
000042.SZ,20260408,8.75,0.5755,0.83,,,1.7647,581727.2466,581114.8018
000042.SZ,20260407,8.54,0.566,0.69,,,1.7223,567765.7927,567168.0465
000042.SZ,20260403,8.66,0.6341,0.69,,,1.7465,575743.7664,575137.6209
000042.SZ,20260402,8.67,0.6461,0.64,,,1.7486,576408.5975,575801.7521
000042.SZ,20260401,8.86,0.6158,0.57,,,1.7869,589040.3892,588420.245
