ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
001914.SZ,20260515,9.95,0.7844,1.07,16.0172,15.6859,0.9569,1048451.2587,1048447.4777
001914.SZ,20260514,10.21,0.5419,0.76,16.4357,16.0958,0.9819,1075847.975,1075844.0952
001914.SZ,20260513,10.4,0.7096,0.87,16.7416,16.3953,1.0001,1095868.6523,1095864.7003
001914.SZ,20260512,10.59,0.7627,0.95,17.0474,16.6948,1.0184,1115889.3296,1115885.3054
001914.SZ,20260511,10.67,0.9922,1.23,17.1762,16.821,1.0261,1124319.0885,1124315.0339
001914.SZ,20260508,10.57,0.6445,0.83,17.0152,16.6633,1.0165,1113781.8899,1113777.8733
001914.SZ,20260507,10.52,0.4788,0.6,16.9347,16.5845,1.0117,1108513.2906,1108509.293
001914.SZ,20260506,10.58,1.1817,1.76,17.0313,16.6791,1.0174,1114835.6098,1114831.5894
001914.SZ,20260430,10.25,0.7277,1.1,16.5001,16.1588,0.9857,1080062.8545,1080058.9595
001914.SZ,20260429,10.38,0.9888,1.77,16.7094,16.3638,0.9982,1093761.2126,1093757.2682
001914.SZ,20260428,10.12,0.4827,0.79,16.2908,16.2908,0.9943,1066364.4963,1066360.6507
001914.SZ,20260427,9.96,0.6047,0.87,16.0333,16.0333,0.9786,1049504.9786,1049501.1938
001914.SZ,20260424,9.98,0.5582,0.68,16.0655,16.0655,0.9806,1051612.4183,1051608.6259
001914.SZ,20260423,10.16,0.6617,0.86,16.3552,16.3552,0.9983,1070579.3757,1070575.5149
001914.SZ,20260422,10.22,0.4866,0.63,16.4518,16.4518,1.0042,1076901.6949,1076897.8113
001914.SZ,20260421,10.34,0.7263,0.87,16.645,16.645,1.016,1089546.3332,1089542.404
001914.SZ,20260420,10.28,1.0622,1.44,16.5484,16.5484,1.0101,1083224.014,1083220.1076
001914.SZ,20260417,10.07,1.1435,1.79,16.2104,16.2104,0.9894,1061095.897,1061092.0704
001914.SZ,20260416,9.9,0.4094,0.54,15.9367,15.9367,0.9727,1043182.6594,1043178.8974
001914.SZ,20260415,9.87,0.5304,0.63,15.8884,15.8884,0.9698,1040021.4998,1040017.7492
001914.SZ,20260414,9.9,1.0193,1.32,15.9367,15.9367,0.9727,1043182.6594,1043178.8974
001914.SZ,20260413,9.69,0.5893,0.79,15.5986,15.5986,0.9521,1021054.5424,1021050.8602
001914.SZ,20260410,9.58,0.6398,0.87,15.4216,15.4216,0.9413,1009463.624,1009459.9836
001914.SZ,20260409,9.52,1.0224,1.54,15.325,15.325,0.9354,1003141.3048,1003137.6872
001914.SZ,20260408,9.79,0.9142,1.53,15.7596,15.7596,0.9619,1031591.741,1031588.0208
001914.SZ,20260407,9.54,0.7038,1.25,15.3572,15.3572,0.9374,1005248.7445,1005245.1193
001914.SZ,20260403,9.62,0.4693,0.83,15.486,15.486,0.9452,1013678.5034,1013674.8478
001914.SZ,20260402,9.78,0.5584,1.01,15.7435,15.7435,0.9609,1030538.0211,1030534.3047
001914.SZ,20260401,9.93,0.6706,1.16,15.985,15.985,0.9757,1046343.819,1046340.0456
001914.SZ,20260331,9.75,0.5833,0.99,15.6952,15.6952,0.958,1027376.8616,1027373.1566
001914.SZ,20260330,9.92,0.5277,0.66,15.9689,15.9689,0.9747,1045290.0991,1045286.3295
001914.SZ,20260327,9.91,0.4911,0.55,15.9528,15.9528,0.9737,1044236.3793,1044232.6135
001914.SZ,20260326,9.87,0.4941,0.5,15.8884,15.8884,0.9698,1040021.4998,1040017.7492
001914.SZ,20260325,9.92,0.7899,0.74,15.9689,15.9689,0.9747,1045290.0991,1045286.3295
001914.SZ,20260324,9.75,0.6555,0.53,15.6952,15.6952,0.958,1027376.8616,1027373.1566
001914.SZ,20260323,9.68,1.5674,1.16,15.5825,15.5825,0.9511,1020000.8225,1019997.1441
001914.SZ,20260320,10.05,0.9455,0.71,16.1782,16.1782,0.9875,1058988.4573,1058984.6383
