ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000060.SZ,20260515,7.4,6.8366,0.64,40.9909,31.8352,1.6453,3286467.6189,3286425.9939
000060.SZ,20260514,7.9,8.6182,0.7,43.7605,33.9862,1.7565,3508526.2418,3508481.8043
000060.SZ,20260513,7.76,7.3473,0.61,42.985,33.3839,1.7254,3446349.8274,3446306.1774
000060.SZ,20260512,7.76,13.9307,1.41,42.985,33.3839,1.7254,3446349.8274,3446306.1774
000060.SZ,20260511,8.5,13.9061,1.82,47.0841,36.5675,1.8899,3774996.5893,3774948.7768
000060.SZ,20260508,7.95,9.7167,1.6,44.0375,34.2013,1.7676,3530732.1041,3530687.3854
000060.SZ,20260507,8.08,16.2928,5.03,44.7576,34.7606,1.7965,3588467.3461,3588421.8961
000060.SZ,20260506,7.43,6.089,2.51,41.157,31.9643,1.652,3299791.1363,3299749.3425
000060.SZ,20260430,6.75,3.4554,1.44,37.3903,29.0389,1.5008,2997791.4092,2997753.4404
000060.SZ,20260429,6.65,2.6078,1.0,36.8364,36.8364,1.5165,2953379.6846,2953342.2783
000060.SZ,20260428,6.39,1.9081,0.75,35.3962,35.3962,1.4572,2837909.2007,2837873.2569
000060.SZ,20260427,6.58,2.1381,0.78,36.4486,36.4486,1.5005,2922291.4774,2922254.4649
000060.SZ,20260424,6.49,2.0389,0.7,35.9501,35.9501,1.48,2882320.9252,2882284.419
000060.SZ,20260423,6.49,3.2737,1.21,35.9501,35.9501,1.48,2882320.9252,2882284.419
000060.SZ,20260422,6.81,3.6443,1.53,37.7227,37.7227,1.553,3024438.4439,3024400.1376
000060.SZ,20260421,6.79,1.7034,0.71,27.8736,26.8468,1.5896,3015556.099,3015517.9052
000060.SZ,20260420,6.87,2.9581,1.4,28.202,27.1631,1.6083,3051085.4786,3051046.8349
000060.SZ,20260417,6.75,3.0625,1.64,27.7094,26.6886,1.5802,2997791.4092,2997753.4404
000060.SZ,20260416,6.55,2.1642,1.24,26.8884,25.8978,1.5334,2908967.96,2908931.1162
000060.SZ,20260415,6.38,2.05,1.07,26.1905,25.2257,1.4936,2833468.0282,2833432.1407
000060.SZ,20260414,6.43,1.7875,0.99,26.3958,25.4234,1.5053,2855673.8905,2855637.7217
000060.SZ,20260413,6.35,1.4804,0.84,26.0674,25.1071,1.4866,2820144.5108,2820108.7921
000060.SZ,20260410,6.28,1.8276,1.07,25.78,24.8303,1.4702,2789056.3036,2789020.9786
000060.SZ,20260409,6.3,1.5811,0.91,25.8621,24.9094,1.4749,2797938.6485,2797903.211
000060.SZ,20260408,6.44,2.9112,1.89,26.4368,25.4629,1.5077,2860115.063,2860078.838
000060.SZ,20260407,6.07,1.2237,0.71,24.9179,24.0,1.421,2695791.682,2695757.5383
000060.SZ,20260403,5.99,1.293,0.69,24.5895,23.6837,1.4023,2660262.3023,2660228.6086
000060.SZ,20260402,6.09,1.5243,0.76,25.0,24.079,1.4257,2704674.0269,2704639.7707
000060.SZ,20260401,6.23,1.7281,0.75,25.5748,24.6326,1.4585,2766850.4413,2766815.3976
000060.SZ,20260331,6.12,1.9441,0.75,25.1232,24.1977,1.4327,2717997.5443,2717963.1193
000060.SZ,20260330,6.23,2.1608,0.75,25.5748,24.6326,1.4585,2766850.4413,2766815.3976
000060.SZ,20260327,6.14,2.077,0.69,25.2053,24.2767,1.4374,2726879.8892,2726845.3517
000060.SZ,20260326,6.06,2.0975,0.64,24.8769,23.9604,1.4187,2691350.5095,2691316.422
000060.SZ,20260325,6.13,3.2112,1.04,25.1643,24.2372,1.4351,2722438.7168,2722404.2355
000060.SZ,20260324,6.08,3.3325,1.14,24.959,24.0395,1.4234,2700232.8545,2700198.6545
000060.SZ,20260323,5.78,3.6942,1.26,23.7275,22.8533,1.3531,2566997.6807,2566965.1682
000060.SZ,20260320,6.16,2.6432,0.85,25.2874,24.3558,1.4421,2735762.2341,2735727.5841
000060.SZ,20260319,6.27,3.4806,1.19,25.739,24.7907,1.4679,2784615.1312,2784579.8624
000060.SZ,20260318,6.65,2.2527,0.77,27.2989,26.2932,1.5568,2953379.6846,2953342.2783
000060.SZ,20260317,6.71,2.5615,0.89,27.5452,26.5304,1.5709,2980026.7193,2979988.9756
000060.SZ,20260316,6.91,3.7306,1.31,28.3662,27.3212,1.6177,3068850.1685,3068811.2997
000060.SZ,20260313,7.18,3.5572,1.33,29.4746,28.3888,1.6809,3188761.8248,3188721.4373
000060.SZ,20260312,7.31,2.5401,0.87,30.0083,28.9028,1.7113,3246497.0668,3246455.948
000060.SZ,20260311,7.35,2.2719,0.68,30.1725,29.0609,1.7207,3264261.7566,3264220.4129
000060.SZ,20260310,7.44,2.2782,0.53,30.5419,29.4168,1.7418,3304232.3088,3304190.4588
000060.SZ,20260309,7.4,3.588,0.67,30.3777,29.2586,1.7324,3286467.6189,3286425.9939
000060.SZ,20260306,7.55,2.6879,0.45,30.9935,29.8517,1.7675,3353085.2058,3353042.737
000060.SZ,20260305,7.64,3.8163,0.61,31.363,30.2075,1.7886,3393055.7579,3393012.7829
000060.SZ,20260304,7.82,4.4196,0.67,32.1019,30.9192,1.8307,3472996.8622,3472952.8747
000060.SZ,20260303,7.73,6.8708,1.14,31.7324,30.5634,1.8097,3433026.31,3432982.8288
000060.SZ,20260302,8.37,8.8161,1.8,34.3597,33.0939,1.9595,3717261.3473,3717214.2661
000060.SZ,20260227,8.26,6.0745,1.34,33.9081,32.6589,1.9337,3668408.4503,3668361.9878
000060.SZ,20260226,7.79,5.2644,1.19,31.9787,30.8006,1.8237,3459673.3448,3459629.526
000060.SZ,20260225,7.85,6.1647,1.68,32.225,31.0379,1.8377,3486320.3795,3486276.2233
000060.SZ,20260224,7.35,3.9244,1.13,30.1725,29.0609,1.7207,3264261.7566,3264220.4129
000060.SZ,20260213,7.07,3.0139,0.82,29.023,27.9538,1.6551,3139908.9278,3139869.1591
000060.SZ,20260212,7.28,4.3143,1.17,29.8851,28.7841,1.7043,3233173.5494,3233132.5994
000060.SZ,20260211,7.12,4.7731,1.3,29.2283,28.1515,1.6669,3162114.7901,3162074.7401
000060.SZ,20260210,6.86,2.2714,0.48,28.161,27.1235,1.606,3046644.3062,3046605.7187
000060.SZ,20260209,6.96,2.9838,0.55,28.5715,27.5189,1.6294,3091056.0308,3091016.8808
000060.SZ,20260206,6.87,3.9749,0.64,28.202,27.1631,1.6083,3051085.4786,3051046.8349
000060.SZ,20260205,6.87,4.4596,0.56,28.202,27.1631,1.6083,3051085.4786,3051046.8349
000060.SZ,20260204,7.13,4.7348,0.51,29.2694,28.1911,1.6692,3166555.9626,3166515.8563
000060.SZ,20260203,7.07,7.3381,0.75,29.023,27.9538,1.6551,3139908.9278,3139869.1591
000060.SZ,20260202,6.93,6.761,0.64,28.4483,27.4003,1.6224,3077732.5134,3077693.5321
000060.SZ,20260130,7.7,7.9711,0.76,31.6093,30.4448,1.8026,3419702.7927,3419659.4802
000060.SZ,20260129,8.55,13.2331,1.46,35.0986,33.8056,2.0016,3797202.4516,3797154.3578
000060.SZ,20260128,8.58,11.3611,1.45,35.2217,33.9242,2.0086,3810525.969,3810477.7065
000060.SZ,20260127,7.8,9.7376,1.39,32.0198,30.8402,1.826,3464114.5172,3464070.6422
000060.SZ,20260126,8.28,10.2543,1.74,33.9902,32.738,1.9384,3677290.7952,3677244.2202
