ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000061.SZ,20260515,6.9,1.2417,1.14,36.7714,31.6282,1.5846,1369623.2266,1238075.2717
000061.SZ,20260514,7.09,1.0293,0.92,37.7839,32.4991,1.6283,1407337.4894,1272167.1995
000061.SZ,20260513,7.3,1.6387,1.55,38.903,33.4617,1.6765,1449021.6745,1309847.7512
000061.SZ,20260512,7.18,1.129,1.17,38.2635,32.9116,1.6489,1425202.1402,1288316.0074
000061.SZ,20260511,7.38,0.945,1.0,39.3294,33.8284,1.6949,1464901.3641,1324202.2471
000061.SZ,20260508,7.42,0.6947,0.69,39.5425,34.0117,1.704,1472841.2089,1331379.4951
000061.SZ,20260507,7.4,1.1829,1.37,39.4359,33.92,1.6994,1468871.2865,1327790.8711
000061.SZ,20260506,7.53,1.325,1.89,40.1287,34.5159,1.7293,1494675.7821,1351116.927
000061.SZ,20260430,7.38,0.6782,0.97,39.3294,33.8284,1.6949,1464901.3641,1324202.2471
000061.SZ,20260429,7.45,0.8362,1.25,39.7024,34.1492,1.7109,1478796.0925,1336762.4311
000061.SZ,20260428,7.24,0.9803,1.52,38.5833,33.1866,1.6627,1437111.9074,1299081.8793
000061.SZ,20260427,7.4,0.5046,0.75,38.2345,40.2207,1.7277,1468871.2865,1327790.8711
000061.SZ,20260424,7.43,0.5087,0.67,38.3895,40.3838,1.7347,1474826.1701,1333173.8071
000061.SZ,20260423,7.52,0.6581,0.86,38.8545,40.873,1.7557,1492690.8209,1349322.615
000061.SZ,20260422,7.5,0.6867,0.86,38.7512,40.7643,1.751,1488720.8985,1345733.991
000061.SZ,20260421,7.54,0.8643,1.1,38.9578,40.9817,1.7604,1496660.7433,1352911.239
000061.SZ,20260420,7.41,0.6541,0.85,38.2862,40.2751,1.73,1470856.2477,1329585.1831
000061.SZ,20260417,7.43,0.9192,1.3,38.3895,40.3838,1.7347,1474826.1701,1333173.8071
000061.SZ,20260416,7.34,0.7102,0.98,37.9245,39.8946,1.7137,1456961.5193,1317024.9992
000061.SZ,20260415,7.3,0.8274,1.04,37.7178,39.6772,1.7043,1449021.6745,1309847.7512
000061.SZ,20260414,7.3,0.8219,0.94,37.7178,43.288,1.7248,1449021.6745,1309847.7512
000061.SZ,20260413,7.22,0.5874,0.61,37.3045,42.8137,1.7059,1433141.985,1295493.2553
000061.SZ,20260410,7.23,0.5773,0.59,37.3561,42.873,1.7083,1435126.9462,1297287.5673
000061.SZ,20260409,7.21,0.8041,0.82,37.2528,42.7544,1.7035,1431157.0238,1293698.9433
000061.SZ,20260408,7.32,1.2037,1.2,37.8211,43.4066,1.7295,1452991.5969,1313436.3752
000061.SZ,20260407,7.15,1.222,1.02,36.9428,42.3986,1.6894,1419247.2566,1282933.0714
000061.SZ,20260403,7.09,1.0055,0.73,36.6328,42.0428,1.6752,1407337.4894,1272167.1995
000061.SZ,20260402,7.41,0.6368,0.45,38.2862,43.9403,1.7508,1470856.2477,1329585.1831
000061.SZ,20260401,7.43,0.8494,0.56,38.3895,44.0589,1.7555,1474826.1701,1333173.8071
000061.SZ,20260331,7.38,1.2818,0.93,38.1311,43.7624,1.7437,1464901.3641,1324202.2471
000061.SZ,20260330,7.48,2.2163,2.01,38.6478,44.3554,1.7673,1484750.9761,1342145.367
000061.SZ,20260327,7.77,2.0514,2.33,40.1462,46.0751,1.8359,1542314.8508,1318515.1974
000061.SZ,20260326,7.95,0.9115,1.05,41.0762,47.1425,1.8784,1578044.1524,1349061.7398
000061.SZ,20260325,8.04,1.3887,2.0,41.5412,47.6761,1.8996,1595908.8032,1364334.1368
000061.SZ,20260324,8.1,0.6174,0.81,41.8513,48.0319,1.9138,1607818.5704,1374515.7349
000061.SZ,20260323,8.05,0.8505,1.19,41.5929,47.7354,1.902,1597893.7644,1366031.0698
000061.SZ,20260320,8.48,0.643,0.93,43.8146,50.2853,2.0036,1683247.0959,1438999.1891
000061.SZ,20260319,8.47,0.835,1.29,43.763,50.226,2.0012,1681262.1347,1437302.2561
000061.SZ,20260318,8.87,0.5262,0.75,45.8297,52.5979,2.0958,1760660.5826,1505179.5763
000061.SZ,20260317,9.02,0.9368,1.44,46.6047,53.4874,2.1312,1790435.0006,1530633.5714
000061.SZ,20260316,9.2,0.6441,0.91,47.5348,54.5548,2.1737,1826164.3022,1561178.3655
000061.SZ,20260313,9.22,0.5282,0.61,47.6381,54.6734,2.1785,1830134.2246,1564572.2315
000061.SZ,20260312,9.32,0.5997,0.61,48.1548,55.2664,2.2021,1849983.8365,1581541.5616
000061.SZ,20260311,9.33,0.8052,0.76,48.2064,55.3257,2.2044,1851968.7977,1583238.4946
000061.SZ,20260310,9.21,0.6706,0.55,47.5864,54.6141,2.1761,1828149.2634,1562875.2985
