ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000014.SZ,20260515,12.11,2.6427,0.72,,,2.1226,293117.9773,293117.9773
000014.SZ,20260514,12.3,2.9516,0.79,,,2.1559,297716.8555,297716.8555
000014.SZ,20260513,12.71,4.1023,1.16,,,2.2277,307640.7507,307640.7507
000014.SZ,20260512,13.0,5.2063,1.65,,,2.2786,314660.0912,314660.0912
000014.SZ,20260511,12.95,3.2487,1.05,,,2.2698,313449.8601,313449.8601
000014.SZ,20260508,13.11,2.7436,0.95,,,2.2978,317322.5997,317322.5997
000014.SZ,20260507,12.94,3.2899,1.2,,,2.268,313207.8139,313207.8139
000014.SZ,20260506,13.1,3.2399,1.34,,,2.2961,317080.5534,317080.5534
000014.SZ,20260430,13.2,3.2848,1.5,,,2.3136,319501.0157,319501.0157
000014.SZ,20260429,13.2,2.8455,1.4,,,2.1688,319501.0157,319501.0157
000014.SZ,20260428,13.04,1.729,0.79,,,2.1425,315628.2761,315628.2761
000014.SZ,20260427,13.21,2.5828,1.16,,,2.1704,319743.0619,319743.0619
000014.SZ,20260424,13.12,1.6365,0.66,,,2.1556,317564.6459,317564.6459
000014.SZ,20260423,13.13,2.1833,0.86,,,2.1573,317806.6921,317806.6921
000014.SZ,20260422,13.29,2.0211,0.74,,,2.1836,321679.4317,321679.4317
000014.SZ,20260421,13.25,2.4946,0.86,,,2.177,320711.2468,320711.2468
000014.SZ,20260420,13.57,2.8133,0.94,,,2.2296,328456.726,328456.726
000014.SZ,20260417,13.41,2.8259,0.93,,,2.2033,324583.9864,324583.9864
000014.SZ,20260416,13.33,2.5784,0.83,,,2.1901,322647.6166,322647.6166
000014.SZ,20260415,13.11,2.9308,0.91,,,2.154,317322.5997,317322.5997
000014.SZ,20260414,13.48,3.2952,0.96,,,2.2148,326278.31,326278.31
000014.SZ,20260413,13.27,3.3019,0.94,,,2.1803,321195.3392,321195.3392
000014.SZ,20260410,13.52,3.0448,0.76,,,2.2213,327246.4948,327246.4948
000014.SZ,20260409,13.27,2.9605,0.63,,,2.1803,321195.3392,321195.3392
000014.SZ,20260408,13.5,3.4547,0.65,,,2.2181,326762.4024,326762.4024
000014.SZ,20260407,13.06,4.3295,0.71,,,2.1458,316112.3685,316112.3685
000014.SZ,20260403,12.7,3.8238,0.54,,,2.0866,307398.7045,307398.7045
000014.SZ,20260402,13.27,5.3521,0.72,,,2.1803,321195.3392,321195.3392
000014.SZ,20260401,13.99,6.5729,0.87,,,2.2986,338622.6674,338622.6674
000014.SZ,20260331,14.22,6.5823,0.83,,,2.3364,344189.7305,344189.7305
000014.SZ,20260330,14.94,8.0054,1.02,,,2.4547,361617.0587,361617.0587
000014.SZ,20260327,15.34,8.7421,1.21,,,2.5204,371298.9076,371298.9076
000014.SZ,20260326,15.11,7.1139,0.92,,,2.4826,365731.8445,365731.8445
000014.SZ,20260325,15.03,7.2779,0.78,,,2.4694,363795.4747,363795.4747
000014.SZ,20260324,14.91,8.5846,0.99,,,2.4497,360890.92,360890.92
000014.SZ,20260323,14.39,7.4274,0.93,,,2.3643,348304.5163,348304.5163
000014.SZ,20260320,14.56,5.8475,0.77,,,2.3922,352419.3021,352419.3021
000014.SZ,20260319,14.96,9.5098,1.38,,,2.4579,362101.1511,362101.1511
000014.SZ,20260318,15.4,15.2789,2.51,,,2.5302,372751.185,372751.185
000014.SZ,20260317,14.54,5.233,0.85,213.9917,,2.2116,351935.2097,351935.2097
000014.SZ,20260316,14.54,4.0865,0.7,213.9917,,2.2116,351935.2097,351935.2097
000014.SZ,20260313,14.35,3.7946,0.65,211.1954,,2.1827,347336.3314,347336.3314
000014.SZ,20260312,14.55,5.9532,1.18,214.1388,,2.2131,352177.2559,352177.2559
000014.SZ,20260311,14.53,11.3112,3.48,213.8445,,2.2101,351693.1635,351693.1635
000014.SZ,20260310,14.31,5.6215,1.92,210.6067,,2.1766,346368.1465,346368.1465
000014.SZ,20260309,13.01,2.3902,0.72,191.474,,1.9789,314902.1374,314902.1374
000014.SZ,20260306,13.17,4.0155,1.27,193.8288,,2.0032,318774.877,318774.877
000014.SZ,20260305,12.62,1.942,0.52,185.7342,,1.9195,305462.3347,305462.3347
000014.SZ,20260304,12.5,2.305,0.54,183.9681,,1.9013,302557.78,302557.78
000014.SZ,20260303,12.59,4.0056,0.92,185.2926,,1.915,304736.196,304736.196
000014.SZ,20260302,13.26,4.3437,0.85,195.1533,,2.0169,320953.293,320953.293
000014.SZ,20260227,13.83,3.1832,0.52,203.5423,,2.1036,334749.9278,334749.9278
000014.SZ,20260226,14.0,4.7956,0.65,206.0442,,2.1295,338864.7136,338864.7136
000014.SZ,20260225,14.36,4.9467,0.5,211.3425,,2.1842,347578.3777,347578.3777
000014.SZ,20260224,14.08,4.451,0.47,207.2216,,2.1416,340801.0834,340801.0834
000014.SZ,20260213,14.26,8.1413,0.99,209.8708,,2.169,345157.9154,345157.9154
000014.SZ,20260212,14.04,8.207,1.16,206.6329,,2.1355,339832.8985,339832.8985
000014.SZ,20260211,14.8,11.3,2.08,217.8182,,2.2511,358228.4115,358228.4115
000014.SZ,20260210,14.54,17.7245,8.1,213.9917,,2.2116,351935.2097,351935.2097
000014.SZ,20260209,14.53,2.1663,1.01,213.8445,,2.2101,351693.1635,351693.1635
000014.SZ,20260206,13.21,1.7379,0.74,194.4175,,2.0093,319743.0619,319743.0619
000014.SZ,20260205,13.37,2.4071,0.8,196.7723,,2.0336,323615.8015,323615.8015
000014.SZ,20260204,13.34,3.0973,1.03,196.3307,,2.0291,322889.6628,322889.6628
000014.SZ,20260203,12.95,1.5285,0.44,190.5909,,1.9697,313449.8601,313449.8601
000014.SZ,20260202,12.83,1.9379,0.5,188.8248,,1.9515,310545.3054,310545.3054
000014.SZ,20260130,12.99,2.7838,0.67,191.1796,,1.9758,314418.045,314418.045
000014.SZ,20260129,13.15,5.6273,1.57,193.5344,,2.0002,318290.7846,318290.7846
000014.SZ,20260128,12.88,3.157,0.85,189.5607,,1.9591,311755.5365,311755.5365
000014.SZ,20260127,12.77,3.8973,1.15,187.9418,,1.9424,309093.028,309093.028
000014.SZ,20260126,13.27,3.8967,1.27,195.3005,,2.0184,321195.3392,321195.3392
000014.SZ,20260123,13.76,4.2881,1.5,202.5121,,2.0929,333055.6042,333055.6042
000014.SZ,20260122,13.47,2.6754,0.87,198.244,,2.0488,326036.2637,326036.2637
000014.SZ,20260121,13.43,3.749,1.04,197.6553,,2.0428,325068.0788,325068.0788
