ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,circ_mv
000039.SZ,20260515,12.13,1.9835,0.94,296.2199,,1.4001,6541127.227,2791606.862
000039.SZ,20260514,12.6,1.8263,0.73,307.6975,,1.4543,6794575.6851,2899772.9977
000039.SZ,20260513,13.02,1.9438,0.62,317.9541,,1.5028,7021061.5413,2996432.0976
000039.SZ,20260512,12.84,1.6586,0.48,313.5584,,1.482,6923996.1743,2955006.769
000039.SZ,20260511,13.2,2.6381,0.72,322.3497,,1.5236,7118126.9082,3037857.4261
000039.SZ,20260508,12.81,2.4607,0.7,312.8258,,1.4786,6907818.6132,2948102.5476
000039.SZ,20260507,13.21,3.7314,1.21,322.5939,,1.5247,7123519.4286,3040158.8333
000039.SZ,20260506,13.36,5.1905,2.11,326.257,,1.542,7204407.2344,3074679.9404
000039.SZ,20260430,12.39,3.238,1.51,302.5692,,1.4301,6681332.757,2851443.4477
000039.SZ,20260429,12.43,3.7641,1.88,303.546,,1.4347,6702902.8386,2860649.0763
000039.SZ,20260428,11.3,1.7118,0.74,275.9509,275.9509,1.3153,6093548.0351,2600590.0693
000039.SZ,20260427,11.16,1.4542,0.55,272.5321,272.5321,1.299,6018052.7497,2568370.3694
000039.SZ,20260424,11.11,2.12,0.83,271.311,271.311,1.2932,5991090.1477,2556863.3337
000039.SZ,20260423,11.34,1.6493,0.63,276.9277,276.9277,1.32,6115118.1166,2609795.6979
000039.SZ,20260422,11.6,3.0519,1.26,283.277,283.277,1.3502,6255323.6466,2669632.2836
000039.SZ,20260421,11.35,3.3644,1.56,277.1719,277.1719,1.3211,6120510.637,2612097.105
000039.SZ,20260420,11.45,3.0296,1.56,279.614,279.614,1.3328,6174435.8408,2635111.1764
000039.SZ,20260417,11.64,1.7412,0.83,284.2539,284.2539,1.3549,6276893.7281,2678837.9121
000039.SZ,20260416,12.1,1.9818,0.96,295.4873,295.4873,1.4084,6524949.6659,2784702.6406
000039.SZ,20260415,11.88,2.0353,0.88,290.1148,290.1148,1.3828,6406314.2174,2734071.6835
000039.SZ,20260414,11.72,1.9855,0.81,286.2075,286.2075,1.3642,6320033.8912,2697249.1693
000039.SZ,20260413,11.82,1.9466,0.8,288.6495,288.6495,1.3759,6373959.0951,2720263.2407
000039.SZ,20260410,11.91,2.6006,1.11,290.8474,290.8474,1.3863,6422491.7785,2740975.9049
000039.SZ,20260409,11.57,1.7547,0.65,282.5444,282.5444,1.3468,6239146.0854,2662728.0621
000039.SZ,20260408,11.66,3.3246,1.26,284.7423,284.7423,1.3572,6287678.7689,2683440.7264
000039.SZ,20260407,11.15,2.5629,1.0,272.2878,272.2878,1.2979,6012660.2293,2566068.9622
000039.SZ,20260403,10.74,1.9053,0.76,262.2755,262.2755,1.2501,5791566.8935,2471711.2694
000039.SZ,20260402,10.6,2.1368,0.85,258.8566,258.8566,1.2338,5716071.6081,2439491.5695
000039.SZ,20260401,10.9,3.4735,1.52,266.1827,266.1827,1.2688,5877847.2197,2508533.7837
000039.SZ,20260331,10.83,3.0855,1.27,264.4733,264.4733,1.2606,5840099.577,2492423.9337
000039.SZ,20260330,11.23,2.2137,0.86,274.2415,274.2415,1.3072,6055800.3924,2584480.2193
000039.SZ,20260327,11.22,1.6736,0.64,273.9973,273.9973,1.306,6050407.872,2582178.8122
000039.SZ,20260326,11.4,2.075,0.8,20.6822,22.6849,1.265,6147473.2389,2623604.1407
000039.SZ,20260325,11.4,2.3871,0.98,20.6822,22.6849,1.265,6147473.2389,2623604.1407
000039.SZ,20260324,11.4,3.7622,1.82,20.6822,22.6849,1.265,6147473.2389,2623604.1407
000039.SZ,20260323,10.55,2.9462,1.42,19.1401,20.9935,1.1707,5689109.0062,2427984.5338
000039.SZ,20260320,10.74,1.8065,0.76,19.4849,21.3716,1.1918,5791566.8935,2471711.2694
000039.SZ,20260319,11.0,2.054,0.81,19.9566,21.889,1.2206,5931772.4235,2531547.8551
000039.SZ,20260318,11.62,1.5856,0.59,21.0814,23.1227,1.2894,6266108.6874,2674235.0978
000039.SZ,20260317,11.73,1.9692,0.71,21.2809,23.3416,1.3017,6325426.4116,2699550.5764
000039.SZ,20260316,11.99,2.9574,1.07,21.7526,23.859,1.3305,6465631.9416,2759387.1621
000039.SZ,20260313,12.28,3.357,1.21,22.2788,24.436,1.3627,6622015.0328,2826127.9691
000039.SZ,20260312,13.04,2.7646,0.93,23.6576,25.9484,1.447,7031846.582,3001034.9119
000039.SZ,20260311,13.02,2.5012,0.82,23.6213,25.9086,1.4448,7021061.5413,2996432.0976
000039.SZ,20260310,13.31,2.2159,0.63,24.1474,26.4856,1.477,7177444.6324,3063172.9047
000039.SZ,20260309,13.01,2.9445,0.74,23.6032,25.8887,1.4437,7015669.0209,2994130.6904
000039.SZ,20260306,13.4,3.4316,0.82,24.3107,26.6647,1.487,7225977.3159,3083885.5689
000039.SZ,20260305,13.46,3.8466,0.83,24.4196,26.7841,1.4936,7258332.4382,3097694.0118
000039.SZ,20260304,12.72,2.7457,0.52,23.077,25.3116,1.4115,6859285.9297,2927389.8834
000039.SZ,20260303,12.8,4.6931,0.87,23.2222,25.4708,1.4204,6902426.0928,2945801.1405
000039.SZ,20260302,13.69,5.1136,1.02,24.8368,27.2418,1.5192,7382360.4071,3150626.376
000039.SZ,20260227,13.5,4.5746,0.9,24.4921,26.8637,1.4981,7279902.5198,3106899.6404
000039.SZ,20260226,13.52,6.0419,1.26,24.5284,26.9035,1.5003,7290687.5605,3111502.4546
000039.SZ,20260225,12.33,5.7393,1.31,22.3695,24.5355,1.3682,6648977.6347,2837635.0049
000039.SZ,20260224,12.06,5.6229,1.32,21.8796,23.9983,1.3383,6503379.5843,2775497.012
000039.SZ,20260213,11.14,3.1524,0.72,20.2105,22.1675,1.2362,6007267.7089,2563767.5551
000039.SZ,20260212,11.51,4.758,0.93,20.8818,22.9038,1.2772,6206790.9631,2648919.6193
000039.SZ,20260211,11.25,4.6488,0.83,20.4101,22.3864,1.2484,6066585.4331,2589083.0336
000039.SZ,20260210,11.05,3.7274,0.63,20.0473,21.9885,1.2262,5958735.0254,2543054.8908
000039.SZ,20260209,11.14,4.9389,0.83,20.2105,22.1675,1.2362,6007267.7089,2563767.5551
000039.SZ,20260206,10.98,3.9582,0.71,19.9203,21.8492,1.2184,5920987.3827,2526945.0408
000039.SZ,20260205,11.29,8.2544,1.88,20.4827,22.466,1.2528,6088155.5147,2598288.6622
000039.SZ,20260204,11.41,7.2487,2.26,20.7004,22.7048,1.2661,6152865.7593,2625905.5479
000039.SZ,20260203,10.37,5.3546,2.08,18.8136,20.6353,1.1507,5592043.6392,2386559.2052
000039.SZ,20260202,9.43,4.7611,2.46,17.1082,18.7648,1.0464,5085146.7231,2170226.934
000039.SZ,20260130,9.66,2.4139,1.35,17.5255,19.2225,1.072,5209174.6919,2223159.2982
000039.SZ,20260129,9.61,2.1189,1.14,17.4348,19.123,1.0664,5182212.09,2211652.2625
000039.SZ,20260128,9.53,1.4022,0.75,17.2896,18.9638,1.0575,5139071.9269,2193241.0054
000039.SZ,20260127,9.64,2.1653,1.11,17.4892,19.1827,1.0697,5198389.6511,2218556.4839
