ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000007.SZ,20260515,12.73,12.78,12.16,12.69,12.86,-0.17,-1.3219,158450.0,198572.674
000007.SZ,20260514,13.7,13.84,12.79,12.86,13.52,-0.66,-4.8817,227631.0,299541.349
000007.SZ,20260513,14.7,14.75,13.37,13.52,14.85,-1.33,-8.9562,368182.02,503922.046
000007.SZ,20260512,16.45,16.65,14.85,14.85,16.5,-1.65,-10.0,261761.83,406951.342
000007.SZ,20260511,17.15,17.19,16.26,16.5,17.21,-0.71,-4.1255,247591.85,411730.122
000007.SZ,20260508,17.12,17.79,16.65,17.21,17.02,0.19,1.1163,194332.56,338605.034
000007.SZ,20260507,16.09,17.4,15.68,17.02,15.97,1.05,6.5748,141742.3,235303.604
000007.SZ,20260506,16.41,16.41,15.2,15.97,15.51,0.46,2.9658,177639.76,285196.283
000007.SZ,20260430,14.11,15.51,14.08,15.51,14.1,1.41,10.0,115942.76,172590.196
000007.SZ,20260429,14.4,14.4,13.73,14.1,14.53,-0.43,-2.9594,119091.0,168016.382
000007.SZ,20260428,13.96,14.6,13.71,14.53,13.97,0.56,4.0086,89860.5,126988.133
000007.SZ,20260427,13.85,14.15,13.62,13.97,13.85,0.12,0.8664,50208.0,69827.877
000007.SZ,20260424,13.7,13.98,13.58,13.85,13.68,0.17,1.2427,39770.01,54837.174
000007.SZ,20260423,13.83,13.9,13.55,13.68,13.84,-0.16,-1.1561,38963.0,53341.072
000007.SZ,20260422,13.82,13.93,13.56,13.84,13.73,0.11,0.8012,44681.39,61682.155
000007.SZ,20260421,13.83,13.96,13.48,13.73,13.83,-0.1,-0.7231,50243.01,68635.438
000007.SZ,20260420,13.59,14.08,13.51,13.83,13.59,0.24,1.766,79587.01,110367.707
000007.SZ,20260417,13.72,13.76,13.42,13.59,13.69,-0.1,-0.7305,61306.5,83099.049
000007.SZ,20260416,13.39,13.85,13.28,13.69,13.39,0.3,2.2405,75270.0,102537.378
000007.SZ,20260415,13.39,13.58,13.29,13.39,13.36,0.03,0.2246,54428.5,73080.684
000007.SZ,20260414,13.41,13.55,13.23,13.36,13.32,0.04,0.3003,48615.0,64864.886
000007.SZ,20260413,13.67,13.82,13.2,13.32,13.68,-0.36,-2.6316,87174.5,117594.884
000007.SZ,20260410,13.4,13.82,13.28,13.68,13.4,0.28,2.0896,73578.15,99571.287
000007.SZ,20260409,12.72,13.53,12.5,13.4,12.82,0.58,4.5242,94980.55,125546.485
000007.SZ,20260408,12.63,12.91,12.37,12.82,12.3,0.52,4.2276,68591.0,86873.662
000007.SZ,20260407,12.43,12.63,12.08,12.3,12.37,-0.07,-0.5659,55057.02,68120.987
000007.SZ,20260403,12.87,12.99,12.33,12.37,12.87,-0.5,-3.885,66387.5,83307.769
