ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000027.SZ,20260515,7.32,7.36,7.13,7.26,7.33,-0.07,-0.955,608670.09,439868.241
000027.SZ,20260514,7.54,7.72,7.33,7.33,7.54,-0.21,-2.7851,873350.51,652801.034
000027.SZ,20260513,7.33,7.6,7.29,7.54,7.32,0.22,3.0055,861708.9,645121.137
000027.SZ,20260512,7.2,7.39,7.16,7.32,7.19,0.13,1.8081,638657.5,466929.197
000027.SZ,20260511,7.1,7.19,7.06,7.19,7.08,0.11,1.5537,431064.87,307886.048
000027.SZ,20260508,7.07,7.2,7.05,7.08,7.09,-0.01,-0.141,431101.2,307030.82
000027.SZ,20260507,7.04,7.13,7.0,7.09,7.04,0.05,0.7102,488355.25,345599.325
000027.SZ,20260506,6.88,7.04,6.8,7.04,6.84,0.2,2.924,518695.85,360474.661
000027.SZ,20260430,6.93,6.95,6.82,6.84,6.96,-0.12,-1.7241,365567.18,250663.932
000027.SZ,20260429,6.88,7.0,6.86,6.96,6.93,0.03,0.4329,296135.42,205714.759
000027.SZ,20260428,6.9,6.97,6.83,6.93,6.94,-0.01,-0.1441,379368.31,261402.085
000027.SZ,20260427,6.96,7.02,6.86,6.94,6.93,0.01,0.1443,356373.86,247870.686
000027.SZ,20260424,7.03,7.1,6.91,6.93,7.07,-0.14,-1.9802,495393.65,346678.38
000027.SZ,20260423,6.93,7.08,6.83,7.07,6.91,0.16,2.3155,722802.35,504508.478
000027.SZ,20260422,6.84,6.97,6.81,6.91,6.87,0.04,0.5822,420795.14,290813.441
000027.SZ,20260421,6.75,6.96,6.68,6.87,6.76,0.11,1.6272,565964.5,386208.783
000027.SZ,20260420,6.72,6.77,6.69,6.76,6.68,0.08,1.1976,343906.36,231871.926
000027.SZ,20260417,6.69,6.75,6.67,6.68,6.71,-0.03,-0.4471,277747.87,185937.384
000027.SZ,20260416,6.68,6.72,6.65,6.71,6.67,0.04,0.5997,232502.77,155481.065
000027.SZ,20260415,6.71,6.72,6.65,6.67,6.71,-0.04,-0.5961,196287.2,131114.023
000027.SZ,20260414,6.71,6.78,6.64,6.71,6.7,0.01,0.1493,293405.53,196324.285
000027.SZ,20260413,6.64,6.72,6.63,6.7,6.63,0.07,1.0558,276571.94,184808.837
000027.SZ,20260410,6.65,6.71,6.63,6.63,6.64,-0.01,-0.1506,304389.5,203029.965
000027.SZ,20260409,6.72,6.73,6.62,6.64,6.78,-0.14,-2.0649,337820.92,225127.13
000027.SZ,20260408,6.7,6.79,6.7,6.78,6.65,0.13,1.9549,386074.12,260805.689
000027.SZ,20260407,6.61,6.67,6.56,6.65,6.6,0.05,0.7576,246880.77,163706.477
000027.SZ,20260403,6.79,6.81,6.6,6.6,6.78,-0.18,-2.6549,440924.82,293582.431
000027.SZ,20260402,6.9,7.04,6.77,6.78,6.9,-0.12,-1.7391,593367.12,407505.62
000027.SZ,20260401,7.02,7.05,6.86,6.9,6.95,-0.05,-0.7194,652778.6,452357.153
000027.SZ,20260331,7.32,7.39,6.94,6.95,7.37,-0.42,-5.6988,1171525.03,835294.729
000027.SZ,20260330,7.84,7.89,7.28,7.37,8.08,-0.71,-8.7871,1556788.76,1163208.571
000027.SZ,20260327,7.7,8.48,7.63,8.08,7.87,0.21,2.6684,2154630.05,1728034.279
000027.SZ,20260326,7.59,7.87,7.45,7.87,7.61,0.26,3.4166,1520443.35,1168408.502
000027.SZ,20260325,7.25,7.72,7.22,7.61,7.31,0.3,4.104,1267056.58,957374.135
000027.SZ,20260324,7.09,7.31,7.03,7.31,7.0,0.31,4.4286,820253.76,591140.428
000027.SZ,20260323,7.1,7.25,6.93,7.0,7.2,-0.2,-2.7778,709591.06,502136.137
000027.SZ,20260320,7.16,7.36,7.12,7.2,7.16,0.04,0.5587,592596.93,429026.367
000027.SZ,20260319,7.12,7.24,7.11,7.16,7.17,-0.01,-0.1395,400693.97,287757.559
000027.SZ,20260318,7.13,7.25,7.09,7.17,7.08,0.09,1.2712,406626.32,291603.819
000027.SZ,20260317,7.08,7.24,7.03,7.08,7.08,0.0,0.0,398358.65,284255.376
000027.SZ,20260316,7.26,7.3,7.03,7.08,7.26,-0.18,-2.4793,495135.76,353054.449
000027.SZ,20260313,7.42,7.44,7.23,7.26,7.42,-0.16,-2.1563,548399.52,401412.827
000027.SZ,20260312,7.26,7.45,7.24,7.42,7.29,0.13,1.7833,821342.74,605439.265
000027.SZ,20260311,7.07,7.3,6.96,7.29,7.09,0.2,2.8209,773675.99,555176.404
000027.SZ,20260310,7.06,7.18,7.0,7.09,7.07,0.02,0.2829,392884.2,278644.53
000027.SZ,20260309,7.1,7.19,7.05,7.07,7.07,0.0,0.0,419914.52,298343.412
000027.SZ,20260306,7.01,7.11,6.97,7.07,7.02,0.05,0.7123,372994.99,263629.61
000027.SZ,20260305,7.02,7.1,6.98,7.02,6.98,0.04,0.5731,424659.74,299082.805
000027.SZ,20260304,7.08,7.13,6.91,6.98,7.06,-0.08,-1.1331,511818.1,358364.794
000027.SZ,20260303,7.07,7.19,6.98,7.06,7.03,0.03,0.4267,753600.27,534674.6
000027.SZ,20260302,6.97,7.09,6.94,7.03,7.02,0.01,0.1425,444762.31,312831.31
000027.SZ,20260227,6.9,7.06,6.88,7.02,6.89,0.13,1.8868,433297.38,302749.693
000027.SZ,20260226,6.86,6.9,6.83,6.89,6.85,0.04,0.5839,221610.18,152244.499
000027.SZ,20260225,6.75,6.89,6.74,6.85,6.74,0.11,1.632,302911.97,207285.34
000027.SZ,20260224,6.66,6.76,6.65,6.74,6.61,0.13,1.9667,263602.21,177356.149
000027.SZ,20260213,6.74,6.74,6.6,6.61,6.74,-0.13,-1.9288,256056.28,170556.331
000027.SZ,20260212,6.74,6.79,6.68,6.74,6.71,0.03,0.4471,197091.91,132999.409
000027.SZ,20260211,6.69,6.75,6.69,6.71,6.69,0.02,0.299,138305.76,92916.509
000027.SZ,20260210,6.78,6.78,6.68,6.69,6.77,-0.08,-1.1817,183560.08,123331.293
000027.SZ,20260209,6.75,6.82,6.74,6.77,6.72,0.05,0.744,154711.82,104852.233
000027.SZ,20260206,6.66,6.77,6.64,6.72,6.7,0.02,0.2985,184861.94,124416.358
000027.SZ,20260205,6.79,6.79,6.65,6.7,6.79,-0.09,-1.3255,202098.46,135466.218
000027.SZ,20260204,6.68,6.8,6.67,6.79,6.68,0.11,1.6467,239144.38,161690.069
000027.SZ,20260203,6.67,6.7,6.62,6.68,6.63,0.05,0.7541,202820.52,135194.157
000027.SZ,20260202,6.79,6.82,6.61,6.63,6.8,-0.17,-2.5,264305.36,177693.689
000027.SZ,20260130,6.81,6.85,6.66,6.8,6.82,-0.02,-0.2933,270621.54,183011.142
000027.SZ,20260129,6.84,6.85,6.77,6.82,6.85,-0.03,-0.438,241410.38,164467.592
000027.SZ,20260128,6.8,6.89,6.76,6.85,6.8,0.05,0.7353,282075.89,192705.321
000027.SZ,20260127,6.89,6.89,6.72,6.8,6.9,-0.1,-1.4493,294702.23,199951.519
000027.SZ,20260126,6.95,6.98,6.85,6.9,6.95,-0.05,-0.7194,365510.8,252933.231
000027.SZ,20260123,6.93,6.95,6.9,6.95,6.94,0.01,0.1441,262841.4,182014.45
000027.SZ,20260122,6.95,6.97,6.91,6.94,6.94,0.0,0.0,201613.32,139828.937
000027.SZ,20260121,6.96,7.0,6.92,6.94,6.98,-0.04,-0.5731,252521.79,175368.084
000027.SZ,20260120,7.0,7.03,6.89,6.98,6.99,-0.01,-0.1431,344248.99,239466.883
000027.SZ,20260119,6.97,7.04,6.95,6.99,7.01,-0.02,-0.2853,302241.85,211624.797
000027.SZ,20260116,7.02,7.16,6.97,7.01,6.97,0.04,0.5739,528514.46,372140.632
000027.SZ,20260115,6.96,7.06,6.86,6.97,7.05,-0.08,-1.1348,575688.62,398962.054
000027.SZ,20260114,6.75,7.19,6.67,7.05,6.74,0.31,4.5994,912988.27,629982.545
000027.SZ,20260113,6.71,6.78,6.68,6.74,6.71,0.03,0.4471,304883.6,204868.339
000027.SZ,20260112,6.69,6.71,6.66,6.71,6.69,0.02,0.299,282731.3,188976.73
000027.SZ,20260109,6.64,6.69,6.63,6.69,6.64,0.05,0.753,231909.48,154582.192
000027.SZ,20260108,6.6,6.66,6.58,6.64,6.61,0.03,0.4539,184732.02,122448.512
000027.SZ,20260107,6.64,6.66,6.6,6.61,6.64,-0.03,-0.4518,179194.15,118855.58
000027.SZ,20260106,6.56,6.65,6.54,6.64,6.56,0.08,1.2195,200187.9,132470.414
000027.SZ,20260105,6.53,6.57,6.52,6.56,6.52,0.04,0.6135,167421.19,109578.312
000027.SZ,20251231,6.57,6.58,6.52,6.52,6.57,-0.05,-0.761,159917.7,104589.009
000027.SZ,20251230,6.64,6.64,6.55,6.57,6.64,-0.07,-1.0542,188737.61,124253.928
000027.SZ,20251229,6.76,6.81,6.63,6.64,6.66,-0.02,-0.3003,286192.22,191689.26
000027.SZ,20251226,6.62,6.68,6.61,6.66,6.62,0.04,0.6042,210004.02,139707.222
000027.SZ,20251225,6.6,6.63,6.58,6.62,6.6,0.02,0.303,120822.01,79897.581
000027.SZ,20251224,6.56,6.62,6.54,6.6,6.57,0.03,0.4566,130566.38,85940.733
000027.SZ,20251223,6.59,6.66,6.55,6.57,6.59,-0.02,-0.3035,118274.32,78021.648
000027.SZ,20251222,6.59,6.63,6.58,6.59,6.58,0.01,0.152,107952.57,71296.377
000027.SZ,20251219,6.57,6.62,6.55,6.58,6.57,0.01,0.1522,117966.06,77754.733
000027.SZ,20251218,6.55,6.58,6.52,6.57,6.56,0.01,0.1524,91920.8,60264.517
000027.SZ,20251217,6.51,6.58,6.46,6.56,6.53,0.03,0.4594,150660.85,98135.142
000027.SZ,20251216,6.66,6.67,6.5,6.53,6.65,-0.12,-1.8045,173174.03,113362.307
000027.SZ,20251215,6.6,6.68,6.59,6.65,6.6,0.05,0.7576,150028.75,99732.91
000027.SZ,20251212,6.55,6.62,6.54,6.6,6.55,0.05,0.7634,135701.29,89489.237
000027.SZ,20251211,6.57,6.62,6.54,6.55,6.57,-0.02,-0.3044,119900.74,78935.541
000027.SZ,20251210,6.54,6.58,6.49,6.57,6.54,0.03,0.4587,159426.26,104112.036
000027.SZ,20251209,6.63,6.64,6.54,6.54,6.63,-0.09,-1.3575,157761.65,103894.876
