ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000019.SZ,20260428,20260428,20260331,1,1,1,0.0563,0.0563,1159515736.18,1159515736.18,,,,,,,,,,,,,,,,-465102.57,-1459170.25,,1080127160.21,963567073.67,,,4686651.45,33227540.37,54291468.53,7294815.2,-10924145.3,,,,,,,,,,,99638789.66,255738.91,23023.5,,99871505.07,35071042.76,64800462.31,64945146.92,-144684.61,-93619.97,64706842.34,64851526.95,-144684.61,118337439.07,,,,,6204844.54,7073375.21,37050.85,,,,,,,,,,,,,,,64800462.31,1
000019.SZ,20260428,20260428,20251231,1,1,4,0.211,0.211,5505279622.35,5505279622.35,0.0,0.0,0.0,,,,,,,,,,,,0.0,-536315.86,-1561528.64,0.0,5165349448.96,4623410073.54,0.0,0.0,19546177.36,138284538.25,206252622.49,32445079.85,-121690077.25,,0.0,0.0,0.0,,,,,,,417770773.11,48918268.36,883565.29,,465805476.18,222547631.56,243257844.62,243215785.97,42058.65,-105864.61,243151980.01,243109921.36,42058.65,431792138.04,608006656.04,,,,24962654.98,32969675.94,1073602.35,,,,,,,,,,,,,,,243257844.62,1
000019.SZ,20251028,20251028,20250930,1,1,3,0.2113,0.2113,3918475506.66,3918475506.66,,,,,,,,,,,,,,,,-2016228.54,-3179397.88,,3636743911.63,3255736166.53,,,13833230.07,99636137.65,149732985.51,24615701.94,-78385333.47,,,,,,,,,,,305604280.65,1503538.94,580927.39,,306526892.2,63093339.16,243433553.04,243526494.69,-92941.65,-60664.54,243372888.5,243465830.15,-92941.65,390372979.2,,,,,16603254.16,24550840.01,723377.44,,,,,,,,,,,,,,,243433553.04,1
000019.SZ,20250820,20250820,20250630,1,1,2,0.1527,0.1527,2384227437.9,2384227437.9,,,,,,,,,,,,,,,,-4462721.92,,,2184449966.54,1942145136.11,,,9148068.86,60709520.71,101939577.47,19041945.47,-42521010.08,,,,,,,,,,,219468390.64,146701.53,299515.73,,219315576.44,43337305.16,175978271.28,176015525.87,-37254.59,-65463.82,175912807.46,175950062.05,-37254.59,223005541.29,321070827.21,,,,10208632.21,19155569.88,406929.22,,,,,,,,,,,,,,,175978271.28,1
000019.SZ,20250429,20250429,20250331,1,1,1,0.0792,0.0792,1226680291.18,1226680291.18,,,,,,,,,,,,,,,0.0,-3324125.98,-3324125.98,0.0,1129995703.29,1011114606.92,0.0,0.0,4602265.55,34867317.65,52737382.57,10295903.53,-11288211.89,0.0,0.0,0.0,0.0,0.0,,,,,,112141485.13,72672.01,104334.39,,112109822.75,20819995.9,91289826.85,91323433.84,-33606.99,-14963.42,91274863.43,91308470.42,-33606.99,120244491.4,,,,,5169916.49,10477781.03,194600.33,,,,,,,,,,,,,,,91289826.85,1
000019.SZ,20250429,20250429,20241231,1,1,4,0.2823,0.2823,5375089846.91,5375089846.91,,,,,,,,,,,,,,,0.0,3416742.97,-3992524.74,,4976788862.69,4479001434.83,,,19652659.06,149810329.96,168245200.59,32678246.41,-102359076.35,,,,,,,,,,,419340101.9,608747.13,603979.68,,419344869.35,95201262.19,324143607.16,325309578.52,-1165971.36,212767.87,324356375.03,325522346.39,-1165971.36,443474816.09,620723603.5,,,,25208644.43,33986936.32,1832540.57,,,,,,,,,,,,,,,324143607.16,1
000019.SZ,20241029,20241029,20240930,1,1,3,0.2122,0.2122,3802117769.62,3802117769.62,,,,,,,,,,,,,,,,173737.2,-4817356.06,,3509074334.51,3138519536.94,,,13696785.91,111687172.36,118537240.54,24213172.71,-86486412.69,,,,,,,,,,,306802245.23,348512.96,648642.49,,306502115.7,63178191.37,243323924.33,244562308.91,-1238384.58,,243323924.33,244562308.91,-1238384.58,412132609.84,,,,,15805858.43,23496620.91,1472817.22,,,,,,,,,,,,,,,243323924.33,1
000019.SZ,20240827,20240827,20240630,1,1,2,0.112,0.112,2416452919.61,2416452919.61,,,,,,,,,,,,,,,,3368123.85,-2195664.82,,2268709999.15,1985425763.32,,,8669435.06,73460826.96,94726723.75,16769853.52,-79774391.84,,,,,,,,,,,164726642.42,72146.65,230544.48,,164568244.59,34204824.86,130363419.73,129030850.78,1332568.95,,130363419.73,129030850.78,1332568.95,172908939.76,260852981.62,,,,9813271.21,17092597.32,952349.13,,,,,,,,,,,,,,,130363419.73,1
000019.SZ,20240426,20240426,20240331,1,1,1,0.0554,0.0554,1072962661.16,1072962661.16,,,,,,,,,,,,,,,-500541.34,3140646.46,-1689003.63,,1015247527.73,868328276.01,,,4302439.49,35554107.12,46974151.44,8096294.41,-47380843.24,,,,,,,,,,,67945752.51,40305.94,26927.4,,67959131.05,4440847.18,63518283.87,63895624.77,-377340.9,,63518283.87,63895624.77,-377340.9,115669316.51,,,,,4778210.02,8074056.98,670031.19,,,,,,,,,,,,,,,63518283.87,1
000019.SZ,20240416,20240416,20231231,1,1,4,0.3018,0.3018,6190005356.82,6190005356.82,,,,,,,,,,,,,,,182701.67,9954884.45,3332391.85,,5804782345.01,5228845801.34,,,18910438.82,176429835.98,212979557.64,40062737.27,-104336237.13,,,,,,,,,,,420724134.64,2445728.23,1800973.49,,421368889.38,74736397.57,346632491.81,347824733.68,-1192241.87,,346632491.81,347824733.68,-1192241.87,448254907.37,624873365.4,,,,20045364.68,39968255.33,959189.54,,,,,,,,,,,,,,,346632491.81,1
