ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000032.SZ,20260428,20260428,20260331,1,1,1,,,12187715215.29,19438278.2,,,,,,,,,,,,483869769.13,12691023262.62,9224978240.37,1832999455.58,292045312.16,,,,,,462024015.3,11812047023.41,878976239.21,1238725.83,6500000.0,8717589.67,5117056.22,128904.3,21702276.02,105348043.49,13092789.07,,,,118440832.56,-96738556.54,1606754627.27,,,1606754627.27,,1039383910.73,91115917.0,10831500.0,123413454.0,1253913281.73,352841345.54,-11191601.25,1123887426.96,10488671561.62,11612558988.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000032.SZ,20260428,20260428,20260331,1,1,1,,,12187715215.29,19438278.2,,,,,,,,,,,,483869769.13,12691023262.62,9224978240.37,1832999455.58,292045312.16,,,,,,462024015.3,11812047023.41,878976239.21,1238725.83,6500000.0,8717589.67,5117056.22,128904.3,21702276.02,105348043.49,13092789.07,,,,118440832.56,-96738556.54,1606754627.27,,,1606754627.27,147764222.0959,1039383910.73,91115917.0,10831500.0,123413454.0,1253913281.73,352841345.54,-11191601.25,1123887426.96,10488671561.62,11612558988.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000032.SZ,20260428,20260428,20251231,1,1,4,128484685.04,391820151.54,45533325840.87,178615815.37,,,,,,,,,,,,1730003493.77,47441945150.01,38554078381.68,5687316222.87,1180713805.12,,,,,,2316394153.05,47738502562.72,-296557412.71,72109500.0,1418984.28,5470577.64,65398224.77,129275621.33,273672908.02,382666118.17,29209579.33,,94785722.75,,506661420.25,-232988512.23,7078335828.21,,164395338.88,8441712295.75,-895675489.6796,6539296835.18,806999956.88,332258245.26,371586271.81,7717883063.87,723829231.88,-4368639.27,189914667.67,10298756893.95,10488671561.62,1198981128.66,,,289018259.77,501745694.16,106125530.54,65311482.39,,,-20202317.78,-222814.54,4440980.3,-58902502.43,-58198508.43,-7177000.46,-71243490.07,-2771528696.52,839752549.27,,-296557412.71,,,,189914667.67,,,265884570.79,98334013.72,,10488671561.62,10298756893.95,,,1
000032.SZ,20260428,20260428,20251231,1,1,4,128484685.04,391820151.54,45533325840.87,178615815.37,,,,,,,,,,,,1730003493.77,47441945150.01,38554078381.68,5687316222.87,1180713805.12,,,,,,2316394153.05,47738502562.72,-296557412.71,72109500.0,1418984.28,5470577.64,65398224.77,129275621.33,273672908.02,382666118.17,29209579.33,,94785722.75,,506661420.25,-232988512.23,7078335828.21,,164395338.88,8441712295.75,,6539296835.18,806999956.88,332258245.26,371586271.81,7717883063.87,723829231.88,-4368639.27,189914667.67,10298756893.95,10488671561.62,1198981128.66,,,289018259.77,501745694.16,106125530.54,65311482.39,,,-20202317.78,-222814.54,4440980.3,-58902502.43,-58198508.43,-7177000.46,-71243490.07,-2771528696.52,839752549.27,,-296557412.71,,,,189914667.67,,,265884570.79,98334013.72,,10488671561.62,10298756893.95,,,0
000032.SZ,20251029,20251029,20250930,1,1,3,,,31616414301.38,141129219.28,,,,,,,,,,,,1115918456.75,32873461977.41,31046322952.67,4144059620.05,844810944.6,,,,,,1510053592.9,37545247110.22,-4671785132.81,15298578.4,1780945.4,24212056.91,64502144.01,128422560.21,234216284.93,223448669.41,6689579.33,,3873992.15,,234012240.89,204044.04,6326922846.9,,1654951.94,6328577798.84,-5527092440.64,4573694846.43,715618267.62,297091245.22,280885065.43,5570198179.48,758379619.36,1687972.43,-3911513496.98,10298756893.95,6387243396.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000032.SZ,20250828,20250828,20250630,1,1,2,23329148.3,195677896.04,21239005685.2,120798941.73,,,,,,,,,,,,571147447.73,21930952074.66,21930182399.16,3124549186.39,607946581.02,,,,,,726627120.98,26389305287.55,-4458353212.89,604500.0,,1996124.03,64198168.27,382.45,66799174.75,187439948.35,6662167.46,,901566.52,,195003682.33,-128204507.58,3615057205.15,,1654951.94,3616712157.09,,2656807076.26,552747127.14,239877425.3,256151565.73,3465705769.13,151006387.96,4307885.65,-4431243446.86,10298756893.95,5867513447.09,0.0,0.0,,10563483.23,250685183.44,53348612.2,28493913.58,,,1115303.48,-392871.46,,43589188.88,3268707.4,-5375171.39,-472869920.62,-1461608357.41,-3165852267.05,,-4458353212.89,,,,-4431243446.86,,,,37673938.49,,5867513447.09,10298756893.95,,,0
000032.SZ,20250828,20250828,20250630,1,1,2,23329148.3,195677896.04,21239005685.2,120798941.73,,,,,,,,,,,,571147447.73,21930952074.66,21930182399.16,3124549186.39,607946581.02,,,,,,726627120.98,26389305287.55,-4458353212.89,604500.0,,1996124.03,64198168.27,382.45,66799174.75,187439948.35,6662167.46,,901566.52,,195003682.33,-128204507.58,3615057205.15,,1654951.94,3616712157.09,-4153986513.9787,2656807076.26,552747127.14,239877425.3,256151565.73,3465705769.13,151006387.96,4307885.65,-4431243446.86,10298756893.95,5867513447.09,0.0,0.0,,10563483.23,250685183.44,53348612.2,28493913.58,,,1115303.48,-392871.46,,43589188.88,3268707.4,-5375171.39,-472869920.62,-1461608357.41,-3165852267.05,,-4458353212.89,,,,-4431243446.86,,,,37673938.49,,5867513447.09,10298756893.95,,,1
000032.SZ,20250425,20250425,20250331,1,1,1,,,12543275560.63,63710649.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,352174275.95,12959160485.98,12331119775.1,1695828327.15,303727447.74,0.0,0.0,0.0,0.0,0.0,539461365.75,14870136915.74,-1910976429.76,221125.0,0.0,1996124.03,50801283.94,0.0,53018532.97,128605941.48,6284825.81,0.0,0.0,0.0,134890767.29,-81872234.32,2348889600.89,,1654914.39,2350544515.28,,1821997599.23,174278803.73,0.0,58149920.38,2054426323.34,296118191.94,-408408.77,-1697138880.91,10298756893.95,8601618013.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
000032.SZ,20250425,20250425,20250331,1,1,1,,,12543275560.63,63710649.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,352174275.95,12959160485.98,12331119775.1,1695828327.15,303727447.74,0.0,0.0,0.0,0.0,0.0,539461365.75,14870136915.74,-1910976429.76,221125.0,0.0,1996124.03,50801283.94,0.0,53018532.97,128605941.48,6284825.81,0.0,0.0,0.0,134890767.29,-81872234.32,2348889600.89,,1654914.39,2350544515.28,-2574820457.4561,1821997599.23,174278803.73,0.0,58149920.38,2054426323.34,296118191.94,-408408.77,-1697138880.91,10298756893.95,8601618013.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
000032.SZ,20250425,20250425,20241231,1,1,4,820042754.02,484646819.98,48709204155.06,148195751.5,,,,,,,,,,,,1828824786.54,50686224693.1,39971448543.78,6375555190.11,1346929216.33,,,,,,2171500382.41,49865433332.63,820791360.47,160809651.4,230847694.49,42501397.21,98027495.36,48974725.6,581160964.06,534734136.54,34054325.84,26264327.02,28195891.61,,623248681.01,-42087716.95,8805942332.14,,429467680.79,9576470012.93,669286783.0244,7185050254.7,579775338.1,42506136.72,262948905.91,8027774498.71,1548695514.22,5180714.9,2332579872.64,7966177021.31,10298756893.95,341060000.0,341060000.0,,148340392.21,473150771.04,91227641.12,59121314.6,,,-154721156.47,161241.78,-7734169.41,-144926562.24,-101293399.43,-7693778.33,-165757972.86,-12342718110.19,11062733284.65,,820791360.47,,,,2332579872.64,,,520826451.44,85385838.56,,10298756893.95,7966177021.31,,,1
