ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000017.SZ,20260429,20260429,20260331,1,1,1,0.0089,0.0089,132098160.77,132098160.77,,,,,,,,,,,,,,,,-74667.4,,5.09,125970635.46,117910835.38,,,34861.87,2097839.77,2845965.64,225249.6,-3173919.74,,,,,,,,,,,6052863.0,2117041.21,12559.92,,8157344.29,2067064.58,6090279.71,6115610.1,-25330.39,-31100.65,6059179.06,6084509.45,-25330.39,9526694.65,,,,,263092.15,201258.91,3599.95,,,,,,,,,,,,,,,6090279.71,1
000017.SZ,20260421,20260421,20251231,1,1,4,0.06,0.06,735877268.75,735877268.75,,,,,,,,,,,,,,,,-250956.41,-70156.52,,679955388.56,657982700.68,,,849078.47,7781965.5,9155180.33,737858.22,-1098841.0,,,,,,,,,,,55671923.78,5359322.51,4880821.69,,56150424.6,14754443.73,41395980.87,41129172.17,266808.7,-630231.12,40765749.75,40498941.05,266808.7,56660738.41,58513158.81,,,,620019.89,722837.2,11368.01,,,,,,,,,,,,,,,41395980.87,1
000017.SZ,20251030,20251030,20250930,1,1,3,0.0449,0.0449,577674163.42,577674163.42,,,,,,,,,,,,,,,,,,-9.79,537803977.21,521725143.81,,,303229.3,5468025.66,8494865.99,500475.12,,,,,,,,,,,,39870176.42,1610538.1,16412.71,,41464301.81,10114625.99,31349675.82,30937270.36,412405.46,-411909.85,30937765.97,30525360.51,412405.46,40370661.33,,,,,694134.33,488561.36,6635.57,,,,,,,,,,,,,,,31349675.82,1
000017.SZ,20251030,20251030,20250930,1,1,3,0.0449,0.0449,577674163.42,577674163.42,,,,,,,,,,,,,,,,,,-9.79,537803977.21,521725143.81,,,303229.3,5468025.66,8494865.99,500475.12,,,,,,,,,,,,39870176.42,1610538.1,16412.71,,41464301.81,10114625.99,31349675.82,30937270.36,412405.46,-411909.85,30937765.97,30525360.51,412405.46,,,,,,694134.33,488561.36,6635.57,,,,,,,,,,,,,,,31349675.82,0
000017.SZ,20250819,20250819,20250630,1,1,2,0.0269,0.0269,319943616.63,319943616.63,,,,,,,,,,,,,,,,,,-36.52,296800713.8,285089133.54,,,249823.72,3955043.06,6158206.48,258062.61,,,,,,,,,,,,23142866.31,840630.92,1763.71,,23981733.52,5056533.83,18925199.69,18570777.64,354422.05,-434799.12,18490400.57,18135978.52,354422.05,23400965.44,24192503.3,,,,484358.77,176043.87,5679.08,,,,,,,,,,,,,,,18925199.69,1
000017.SZ,20250429,20250429,20250331,1,1,1,0.0086,0.0086,160342458.39,160342458.39,,,,,,,,,,,,,,,,,,-21.25,153551242.41,147623507.94,,,169706.47,2072718.9,2697899.56,124429.5,,,,,,,,,,,,6791194.73,691227.01,641.04,,7481780.7,1518669.02,5963111.68,5904967.75,58143.93,,5963111.68,5904967.75,58143.93,6915645.48,,,,,199381.38,82884.44,2622.44,,,,,,,,,,,,,,,5963111.68,1
000017.SZ,20250429,20250429,20250331,1,1,1,0.0086,0.0086,160342458.39,160342458.39,,,,,,,,,,,,,,,,,,-21.25,153551242.41,147623507.94,,,169706.47,2072718.9,2697899.56,124429.5,,,,,,,,,,,,6791194.73,691227.01,641.04,,7481780.7,1518669.02,5963111.68,5904967.75,58143.93,,5963111.68,5904967.75,58143.93,,,,,,199381.38,82884.44,2622.44,,,,,,,,,,,,,,,5963111.68,0
000017.SZ,20250422,20250422,20241231,1,1,4,0.02,0.02,579869315.88,579869315.88,,,,,,,,,,,,,,,,-169516.95,-169518.14,,559754090.6,545432979.84,,,462744.0,4570304.44,6736713.22,335795.63,-375230.63,,,,,,,,,,,19951480.25,7625835.03,5549235.96,,22028079.32,6189827.79,15838251.53,16845245.59,-1006994.06,,15838251.53,16845245.59,-1006994.06,,,,,,644200.69,359642.09,49490.86,,,,,,,,,,,,,,,15838251.53,0
000017.SZ,20250422,20250422,20241231,1,1,4,0.02,0.02,579869315.88,579869315.88,,,,,,,,,,,,,,,,-169516.95,-169518.14,,559754090.6,545432979.84,,,462744.0,4570304.44,6736713.22,335795.63,-375230.63,,,,,,,,,,,19951480.25,7625835.03,5549235.96,,22028079.32,6189827.79,15838251.53,16845245.59,-1006994.06,,15838251.53,16845245.59,-1006994.06,20456792.83,22297411.14,,,,644200.69,359642.09,49490.86,,,,,,,,,,,,,,,15838251.53,1
000017.SZ,20241030,20241030,20240930,1,1,3,0.0108,0.0108,279461877.0,279461877.0,,,,,,,,,,,,,,,,,,,271527605.95,260910746.04,,,230623.58,2901679.12,6855646.01,9962.29,8123.5,,,,,,,,,,,7934271.05,1939902.2,60128.0,,9814045.25,2870980.04,6943065.21,7422137.22,-479072.01,,6943065.21,7422137.22,-479072.01,7936109.84,,,,,670760.89,64464.82,53546.78,,,,,,,,,,,,,,,6943065.21,1
000017.SZ,20241030,20241030,20240930,1,1,3,0.0108,0.0108,279461877.0,279461877.0,,,,,,,,,,,,,,,,,,,271527605.95,260910746.04,,,230623.58,2901679.12,6855646.01,9962.29,8123.5,,,,,,,,,,,7934271.05,1939902.2,60128.0,,9814045.25,2870980.04,6943065.21,7422137.22,-479072.01,,6943065.21,7422137.22,-479072.01,,,,,,670760.89,64464.82,53546.78,,,,,,,,,,,,,,,6943065.21,0
000017.SZ,20240827,20240827,20240630,1,1,2,0.0083,0.0083,213499597.25,213499597.25,,,,,,,,,,,,,,,,,,,207043395.25,200995029.52,,,151502.35,1778393.48,3928458.71,-1159.5,8123.5,,,,,,,,,,,6456202.0,1240262.87,60128.0,,7636336.87,2128307.99,5508028.88,5717642.69,-209613.81,,5508028.88,5717642.69,-209613.81,,,,,,454213.62,25397.71,60794.91,,,,,,,,,,,,,,,5508028.88,0
000017.SZ,20240827,20240827,20240630,1,1,2,0.0083,0.0083,213499597.25,213499597.25,,,,,,,,,,,,,,,,,,,207043395.25,200995029.52,,,151502.35,1778393.48,3928458.71,-1159.5,8123.5,,,,,,,,,,,6456202.0,1240262.87,60128.0,,7636336.87,2128307.99,5508028.88,5717642.69,-209613.81,,5508028.88,5717642.69,-209613.81,6455042.5,6980327.36,,,,454213.62,25397.71,60794.91,,,,,,,,,,,,,,,5508028.88,1
