ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000009.SZ,20260430,20260331,0.0068,0.0068,2.2576,2.2576,0.5639,0.1373,2.1927,-2674547.52,20137217.24,1455804673.76,2.1217,1.1894,0.9929,1.031,0.1827,0.3348,0.1011,377905619.38,482199432.93,,-1997602032.3692,-1099965305.5092,9549440852.19,3945065475.77,21611143575.75,16398467029.01,6880652172.51,17230215905.52,15670303106.87,44823896479.46,6009581974.29,0.0068,3.8889,-0.0775,2.33,-0.6002,0.187,-0.7745,-0.4265,4.5049,25.0018,74.9982,17.0676,4.5049,4.0297,9.1929,3.8451,-0.7293,93.5099,6.0532,8.2812,0.1743,0.17,0.201,0.8373,0.4555,0.819,0.6972,3.3492,60.1965,2.5123,5.7485,55.8847,44.1153,11.7984,48.2134,22.3771,43.7561,56.2439,-0.013,1.5123,0.2857,0.4641,0.196,0.3184,0.4196,-0.0057,368.1051,1.822,0.0303,19031529614.05,5.9955,4.0297,93.5099,0.1743,0.201,0.4555,-3.4323,-89.6024,-89.6024,60.5999,-32.5978,-33.1962,-89.6412,-73.85,60.5977,-89.5637,0.2501,2.5711,0.2506,19.7182,19.7182,19.7182,268.6022,-0.7426
000009.SZ,20260425,20251231,0.0787,0.0787,8.9315,8.9315,0.5493,0.1373,2.1859,274638218.97,-71596493.11,5947612549.25,1.9841,1.1655,0.9869,4.3859,0.7669,1.4611,0.4165,1073216902.1,2179521874.54,3830888089.28,-2194955736.2817,111686669.2483,9265368837.18,3935079338.1,20790401021.81,13843326937.0,6843022746.82,15458368165.67,13986547882.65,43656139344.78,5992119304.57,0.0787,3.8792,0.4503,2.3232,-0.0841,0.845,-0.851,0.0433,5.8617,25.8185,74.1815,18.7031,5.8617,5.1858,10.6084,2.9089,-1.6279,95.3412,7.3612,9.4613,2.0386,2.04,-0.7188,3.9402,2.4411,4.1437,2.0386,3.9402,59.7835,2.4865,5.5538,54.8155,45.1845,12.0356,47.6231,22.9183,46.212,53.788,0.0739,1.4865,0.2944,0.4812,0.2013,0.3291,0.4943,0.0342,336.5521,2.4411,0.3671,19170125006.46,7.3466,6.3648,100.1987,-0.7986,-1.6993,0.0554,14.6512,17.6383,17.6383,-30.1319,19.5581,20.1118,17.62,-341.34,-30.1293,16.5557,0.9131,5.7309,0.9131,13.8698,13.8838,11.2965,-82.951,0.9131
000009.SZ,20251031,20250930,0.1098,0.1098,6.5184,6.5184,0.5432,0.1343,2.22,184190798.18,99042321.99,4467293029.17,1.7542,1.0631,0.91,2.971,0.5593,1.0794,0.3047,1085583959.04,1955824269.21,,-2894190937.5794,-571810314.6194,9225263241.31,3938116628.92,20550839376.85,14233637467.16,6967678254.77,13417390352.37,13914346070.11,43416050464.58,6072310698.88,0.1098,3.9075,0.0968,2.3543,-0.3212,0.7583,-1.1221,-0.2217,7.8449,26.5713,73.4287,18.1763,7.8449,4.7493,10.4959,2.9311,-0.9757,93.543,9.5176,11.6332,2.8333,2.82,0.9908,3.5446,2.3903,3.8758,3.7777,4.7261,59.5874,2.4745,5.5197,55.1558,44.8442,12.3149,47.3347,23.213,52.7653,47.2347,0.014,1.4745,0.2989,0.4904,0.2067,0.339,0.4895,0.0074,348.8567,3.1871,0.5133,18715680508.32,9.4598,4.3686,93.8413,0.3921,-0.2754,0.8458,3.8716,-26.506,-26.506,-55.3711,34.5943,32.9404,-26.5055,-58.31,-55.3692,-25.9986,1.6493,5.2155,1.6488,14.8657,14.8723,29.6818,8.6224,-0.685
000009.SZ,20250829,20250630,0.0945,0.0945,4.2026,4.2026,0.5432,0.1343,2.2047,117040012.93,126746768.55,3008461698.69,1.643,1.0054,0.8676,2.0,0.3604,0.7524,0.1974,717715150.13,1270353625.93,2039928757.91,-1847646407.7286,286572753.3914,9301720307.12,3972193402.93,20390680290.11,13440668335.1,6948912869.04,12229597420.6,13285380207.67,42775283404.5,6032864360.19,0.0945,3.8938,0.0071,2.339,-0.1174,0.4925,-0.7164,0.1111,7.7734,27.7551,72.2449,18.9086,7.7734,4.9591,10.9019,3.0476,-1.1969,93.3786,9.588,11.7199,2.443,2.43,1.2702,2.3134,1.5344,2.4958,4.886,4.6268,60.0626,2.5039,5.5029,55.7531,44.2469,12.3979,47.6693,23.4784,56.4973,43.5027,0.001,1.5039,0.2983,0.4925,0.2064,0.3408,0.517,0.0005,359.0985,3.0688,0.444,18381083387.46,9.5278,5.0267,93.442,0.7465,0.4937,0.7612,8.7966,24.5059,24.5059,-93.1796,31.3718,30.6044,24.5133,-35.26,-93.1401,23.716,1.2929,4.2295,1.2935,8.0627,8.0713,18.7976,-1.2589,0.6445
000009.SZ,20250430,20250331,0.0654,0.0654,1.8858,1.8858,0.565,0.1343,2.2055,91562596.62,77015743.23,1374142512.85,1.7448,1.0515,0.8826,0.9748,0.1636,0.3374,0.0892,325840068.49,637884379.81,,-2645873855.5448,-882437778.6248,9188539567.73,3877894894.0,19988024861.19,13296471869.41,7008896849.55,13048198357.27,13153871511.26,42162880954.3,6035032337.51,0.0654,3.918,-0.1967,2.3399,-0.2955,0.2473,-1.0258,-0.3421,8.6157,28.2527,71.7473,19.7738,8.6157,4.8761,11.9136,2.9841,-0.7246,93.3007,10.7515,13.115,1.6841,1.69,0.7694,1.1704,0.7689,1.2409,6.7364,4.6816,59.8495,2.4906,5.4447,55.345,44.655,12.6905,47.4067,23.9674,52.9987,47.0013,-0.029,1.4906,0.3057,0.5056,0.212,0.3507,0.5271,-0.0153,394.6444,3.0756,0.3093,18231727180.39,10.7445,4.8761,93.3007,1.6841,0.7694,0.7689,-10.4285,138.6861,138.6861,-153.6698,47.9351,48.1323,138.195,-26.52,-153.6538,136.7652,1.9224,2.7048,1.9228,-2.726,-2.7199,-2.7199,127.8598,0.6039
000009.SZ,20250430,20250331,0.0654,0.0654,1.8858,1.8858,0.565,0.1343,2.2055,91562596.62,77015743.23,1374142512.85,1.7448,1.0515,0.8076,0.9748,0.1636,0.3374,0.0892,325840068.49,637884379.81,,,,9188539567.73,3877894894.0,19988024861.19,13296471869.41,7008896849.55,13048198357.27,14686546360.82,42162880954.3,6035032337.51,0.0654,3.918,-0.1967,2.3399,-0.2955,0.2473,,,8.6157,28.2527,71.7473,19.7738,8.6157,4.8761,11.9136,2.9841,-0.7246,93.3007,10.7515,13.115,1.6841,1.69,0.7694,1.1704,0.7689,1.2409,6.7364,4.6816,59.8495,2.4906,5.4447,55.345,44.655,12.6905,47.4067,23.9674,52.9987,47.0013,-0.029,1.4906,0.3057,0.5056,0.212,0.3507,0.5271,-0.0153,394.6444,3.0756,0.3093,18231727180.39,10.7445,4.8761,93.3007,1.6841,0.7694,0.7689,-10.4285,138.6861,138.6861,-153.6698,47.9351,48.1323,138.195,-26.52,-153.6538,136.7652,1.9224,2.7048,1.9228,-2.726,-2.7199,-2.7199,127.8598,0.6039
000009.SZ,20250416,20241231,0.0669,0.0669,7.8436,7.8427,0.5613,0.1343,2.1402,142959364.01,29665846.39,5517805957.89,1.8074,1.1047,0.9522,4.0747,0.6994,1.6063,0.3895,1159607550.42,1775507889.11,3129383585.21,-3042053838.5867,56539674.6033,9828548209.38,3666997440.46,18563445886.37,11098189593.88,6813588881.47,12914010557.57,10921830241.14,40279256915.08,5866453997.66,0.0669,3.8441,0.6445,2.2745,-0.7934,0.6884,-1.1794,0.0219,5.1035,27.2782,72.7218,18.7306,5.1028,5.509,11.6067,1.6125,-1.9964,94.268,7.011,8.7765,1.7396,1.73,0.2989,3.4186,1.9876,3.3755,1.7396,3.4186,59.6171,2.4763,5.2338,53.7575,46.2425,12.6706,46.0869,24.6149,49.8892,50.1108,0.1039,1.4763,0.3093,0.5341,0.2125,0.367,0.6139,0.0519,355.2936,1.9876,0.3324,18470236558.3,6.9648,6.0942,96.9459,-2.1209,-2.0726,0.2176,19.7239,-77.1906,-77.1906,-72.1165,-35.8746,-37.2113,-77.1798,-95.56,-72.1148,-77.1396,-0.1766,7.3349,-0.1761,-34.1169,-34.1049,-9.6411,-42.3042,-0.1761
000009.SZ,20241031,20240930,0.1494,0.1494,5.6748,5.6745,0.5773,0.1275,2.2295,147810293.3,237569767.0,3994676451.52,1.9281,1.2198,0.986,2.9142,0.496,1.2867,0.2852,988770556.71,1459680893.84,,-5065242907.2318,-1413432044.6918,9239250465.72,2857714879.27,18921779447.86,10798156219.99,6914701162.03,14480161322.59,12719997097.72,40445708333.34,6079208847.56,0.1494,3.9344,0.2169,2.357,-0.601,0.5659,-1.9639,-0.548,6.2632,27.2939,72.7061,18.531,6.2629,5.2854,11.4028,1.8417,-1.1124,93.2445,8.1225,9.9728,3.8385,3.83,2.3662,2.8442,1.7861,2.896,5.118,3.7923,59.0353,2.4411,5.1117,57.2542,42.7458,13.1602,46.7832,25.0896,50.3009,49.6991,0.0359,1.4411,0.3271,0.5363,0.2229,0.3654,0.6404,0.018,366.9007,2.3815,0.7509,16326798876.6,8.1736,5.0713,95.9219,1.884,0.4154,0.6322,6.3143,-43.2155,-43.2155,-85.7453,-37.84,-37.3549,-43.2029,-58.17,-85.7451,-44.8963,2.1683,4.8755,2.1696,-40.2993,-40.2825,-44.0029,-9.104,3.0731
000009.SZ,20240830,20240630,0.0759,0.0759,3.889,3.8887,0.5833,0.1275,2.1559,26962.85,195764799.39,2699144975.54,2.0112,1.2644,1.02,2.1098,0.3438,0.8746,0.1973,800930445.89,960130762.1,1610369268.99,-564704595.214,2294987085.276,9087960064.36,2832217525.79,18427406087.39,10159472347.29,6900470411.85,14787197335.1,12054692980.63,39661041585.78,5889620549.5,0.0759,3.8689,0.1041,2.2835,-0.5341,0.3723,-0.2189,0.8898,5.8577,26.9113,73.0887,17.3765,5.8572,5.3837,10.5203,1.4711,-0.9236,92.0151,7.8868,9.572,1.9667,1.94,1.9664,1.8885,1.1556,1.8661,3.9334,3.777,58.8346,2.4292,5.1068,57.018,42.982,13.3779,46.4622,25.1598,48.1863,51.8137,0.0184,1.4292,0.3288,0.5415,0.2274,0.3745,0.6792,0.0089,349.1297,2.3112,0.3851,16078133846.79,7.8833,6.0655,92.4616,1.2487,0.9084,0.6005,-13.4542,-60.1784,-60.1784,-91.2756,-37.7218,-37.6673,-60.1781,-40.62,-91.2722,-61.4781,0.4674,2.9565,0.4677,-38.4257,-38.4031,-37.5496,23.7983,3.3746
000009.SZ,20240430,20240331,0.0274,0.0274,1.9386,1.9385,0.6159,0.1275,2.1525,-34044345.89,104817590.77,1326550726.86,2.001,1.301,1.126,1.0611,0.1687,0.4516,0.0978,421712434.28,435175693.95,,-2366151586.3981,66768034.3219,9580875397.65,2873880866.15,18242294439.71,7804629762.52,6966633262.85,15176271326.29,10319095627.56,39722568308.7,5880666660.57,0.0274,3.8945,0.3665,2.28,0.3693,0.1687,-0.9174,0.0259,5.5197,26.5323,73.4677,17.0843,5.5193,4.6977,10.8099,1.5757,-0.3467,91.5659,7.0696,8.7034,0.7086,0.71,1.0494,0.851,0.5397,0.8898,2.8344,3.404,58.8322,2.4291,5.1198,58.1433,41.8567,13.3518,45.9243,25.2871,49.3903,50.6097,0.0624,1.4291,0.3272,0.5506,0.2269,0.3819,0.8926,0.0308,344.2584,2.1588,0.1384,15317888424.41,7.0556,4.6977,91.5659,0.7086,1.0494,0.5397,18.908,-70.4741,-70.4741,-45.2822,-43.2561,-43.4397,-70.4306,-14.72,-45.2763,-72.2211,1.1322,4.1463,1.1326,-39.2618,-39.2386,-39.2386,18.1173,6.4455
