ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
001872.SZ,20260430,20260430,20260331,1,1,1,0.46,0.46,4407582949.96,4407582949.96,,,,,,,,,,,,,,,11091537.0,1303646891.83,1282908805.74,,3144922268.92,2312689964.55,,,98178667.09,,363864513.72,322673220.89,,,,,,,,,,,,2620435719.75,5542197.56,6862193.14,,2619115724.17,409567050.22,2209548673.95,1131939432.33,1077609241.62,-6071582.8,2203477091.15,1228337427.54,975139663.61,1623696356.68,,,,,50141771.44,450799969.08,82099984.99,,,,,,,,,,,,,,,2209548673.95,1
001872.SZ,20260403,20260403,20251231,1,1,4,1.85,1.85,17246382527.85,17246382527.85,,,,,,,,,,,,,,,42374127.06,6421520127.75,6324208650.73,,13539932608.61,9656187248.28,,,367073400.66,,1533391292.39,1504840912.09,-10072860.74,,,,,,,,,,,10350162686.53,83919649.43,57795398.52,,10376286937.44,1470295014.95,8905991922.49,4611352247.98,4294639674.51,1426044252.93,10332036175.42,5200361161.78,5131675013.64,5393788834.85,8710292730.51,,,,177750273.52,1910007525.81,379520826.85,,,,,,,,,,,,,,,8905991922.49,1
001872.SZ,20251031,20251031,20250930,1,1,3,1.53,1.53,12761718577.69,12761718577.69,,,,,,,,,,,,,,,29806324.64,5222699354.59,5170470933.55,,9645827971.84,7025113831.96,,,261910372.07,,1131791808.52,1098673458.72,1614.26,,,,,,,,,,,8517862608.21,36169262.72,20226678.15,,8533805192.78,1070350492.85,7463454699.93,3806626280.8,3656828419.13,1618344929.43,9081799629.36,4438261851.42,4643537777.94,4357331648.99,,,,,133679811.72,1412059197.32,279493102.17,,,,,,,,,,,,,,,7463454699.93,1
001872.SZ,20250830,20250830,20250630,1,1,2,1.05,1.05,8468491376.08,8468491376.08,,,,,,,,,,,,,,,21035446.6,3652835333.37,3606506212.05,,6470560068.59,4596264092.5,,,176215156.49,,759073109.44,836571986.58,1621.2,,,,,,,,,,,5803653498.18,17571993.99,12789299.83,,5808436192.34,728408809.32,5080027383.02,2626638199.47,2453389183.55,1602339066.79,6682366449.81,3272178858.48,3410187591.33,2959665850.1,4583386582.89,,,,107131146.55,1015802958.42,200788693.82,,,,,,,,,,,,,,,5080027383.02,1
001872.SZ,20250430,20250430,20250331,1,1,1,0.44,0.44,4214355369.19,4214355369.19,,,,,,,,,,,,,,,11616449.31,1421217121.49,1390784259.81,,3183654963.87,2245844139.2,,,90627401.15,,367556368.59,438814204.93,,,,,,,,,,,,2479109458.91,7563676.87,5566153.52,,2481106982.26,343740895.76,2137366086.5,1090726175.19,1046639911.31,470386805.58,2607752892.08,1257815520.47,1349937371.61,1484508504.46,,,,,46195951.47,544396368.32,97076599.76,,,,,,,,,,,,,,,2137366086.5,1
001872.SZ,20250430,20250430,20250331,1,1,1,0.44,0.44,4214355369.19,4214355369.19,,,,,,,,,,,,,,,11616449.31,1421217121.49,1390784259.81,,3183654963.87,2245844139.2,,,90627401.15,,367556368.59,438814204.93,,,,,,,,,,,,2479109458.91,7563676.87,5566153.52,,2481106982.26,343740895.76,2137366086.5,1090726175.19,1046639911.31,470386805.58,2607752892.08,1257815520.47,1349937371.61,,,,,,46195951.47,544396368.32,97076599.76,,,,,,,,,,,,,,,2137366086.5,0
001872.SZ,20250403,20250403,20241231,1,1,4,1.8064,1.8061,16130778028.24,16130778028.24,,,,,,,,,,,,,,,390232365.15,6546996531.5,6441005613.25,,13144901920.71,9196016692.35,,,332333763.15,,1821544282.18,1857365636.87,-8880788.88,,,,,,,,,,,10142577703.22,59018655.32,70252101.73,,10131344256.81,1252837946.9,8878506309.91,4516301317.16,4362204992.75,-1529342680.4,7349163629.51,3861546674.06,3487616955.45,5037532836.57,8304805473.47,,,,201755066.36,2215219118.52,477430320.41,,,,,,,,,,,,,,,8878506309.91,1
001872.SZ,20241031,20241031,20240930,1,1,3,1.49,1.49,12166341002.65,12166341002.65,,,,,,,,,,,,,,,420480709.83,5012672259.88,4932627649.09,,9345228404.45,6724742007.36,,,243239281.56,,1221499434.98,1349713505.88,92227.23,,,,,,,,,,,8409191454.33,25376308.72,38630602.59,,8395937160.46,1088396529.42,7307540631.04,3736113366.24,3571427264.8,-872689691.7,6434850939.34,3420077975.69,3014772963.65,4292102725.23,,,,,129428104.22,1670913976.25,353798409.79,,,,,,,,,,,,,,,7307540631.04,1
001872.SZ,20240831,20240831,20240630,1,1,2,1.02,1.02,7975193083.64,7975193083.64,,,,,,,,,,,,,,,465852896.11,3437849898.46,3357745272.28,,6127850773.08,4390869294.96,,,163583488.76,,808178756.18,996212773.81,,,,,,,,,,,,5860325781.18,17538434.73,33699628.09,,5844164587.82,804518878.51,5039645709.31,2546828456.08,2492817253.23,-738931293.4,4300714415.91,2247198747.52,2053515668.39,2951951292.24,4555254732.82,,,,84732961.3,1148465132.44,240157542.78,,,,,,,,,,,,,,,5039645709.31,1
001872.SZ,20240430,20240430,20240331,1,1,1,0.41,0.41,3866684797.87,3866684797.87,,,,,,,,,,,,,,,147051320.93,1324200287.75,1309684765.64,,2928469487.03,2166647172.05,,,80797651.01,,404257134.5,555812085.29,,,,,,,,,,,,2429401635.85,6269913.85,5611201.34,,2430060348.36,339494816.71,2090565531.65,1036713969.25,1053851562.4,-295783519.94,1794782011.71,918615703.49,876166308.22,1513392548.26,,,,,38342010.57,593698496.94,107481452.37,,,,,,,,,,,,,,,2090565531.65,1
001872.SZ,20240430,20240430,20240331,1,1,1,0.41,0.41,3866684797.87,3866684797.87,,,,,,,,,,,,,,,147051320.93,1324200287.75,1309684765.64,,2928469487.03,2166647172.05,,,80797651.01,,404257134.5,555812085.29,,,,,,,,,,,,2429401635.85,6269913.85,5611201.34,,2430060348.36,339494816.71,2090565531.65,1036713969.25,1053851562.4,-295783519.94,1794782011.71,918615703.49,876166308.22,,,,,,38342010.57,593698496.94,107481452.37,,,,,,,,,,,,,,,2090565531.65,0
001872.SZ,20240402,20240402,20231231,1,1,4,1.43,1.43,15750475780.22,15750475780.22,,,,,,,,,,,,,,,73352800.52,6348676940.8,5979007585.96,,13624691559.63,9318186707.75,,,312998026.19,,1776641155.38,1839113328.14,-191297311.28,,,,,,,,,,,8808962755.29,87302024.12,97072840.72,,8799191938.69,1303579852.93,7495612085.76,3571800762.16,3923811323.6,209856768.77,7705468854.53,3357727787.67,4347741066.86,4380683576.91,7684419481.33,,,,223739072.07,2238152796.66,497593921.36,,,,,,,,,,,,,,,7495612085.76,1
001872.SZ,20231026,20231026,20230930,1,1,3,1.26,1.26,11755307434.7,11755307434.7,,,,,,,,,,,,,,,66751559.22,5271674585.5,4954944249.39,,9790631756.7,6791358487.08,,,220492182.67,,1216242310.86,1392184970.22,66220.01,,,,,,,,,,,7502750560.55,37564635.49,24929758.81,,7515385437.23,990357417.02,6525028020.21,3149317960.49,3375710059.72,1031033373.4,7556061393.61,3362531124.17,4193530269.44,3554984305.08,,,,,159294326.98,1656923837.5,395605388.12,,,,,,,,,,,,,,,6525028020.21,1
001872.SZ,20230831,20230831,20230630,1,1,2,0.76,0.76,7795261570.99,7795261570.99,,,,,,,,,,,,,,,143037303.68,3187492718.4,3095294518.2,,6541358589.96,4519943753.79,,,141777332.44,,790916154.65,960449741.9,65324.84,,,,,,,,,,,4647341992.13,36583484.46,10079003.33,,4673846473.26,613219852.56,4060626620.7,1902334759.43,2158291861.27,1427173705.07,5487800325.77,2241152143.22,3246648182.55,2276844341.36,3961721189.49,,,,121041310.72,1112890609.92,248901354.18,,,,,,,,,,,,,,,4060626620.7,0
001872.SZ,20230831,20230831,20230630,1,1,2,0.76,0.76,7795261570.99,7795261570.99,,,,,,,,,,,,,,,143037303.68,3187492718.4,3095294518.2,,6541358589.96,4519943753.79,,,141777332.44,,790916154.65,960449741.9,65324.84,,,,,,,,,,,4647341992.13,36583484.46,10079003.33,,4673846473.26,613219852.56,4060626620.7,1902334759.43,2158291861.27,1427173705.07,5487800325.77,2241152143.22,3246648182.55,2276844341.36,3961721189.49,,,,121041310.72,1112890609.92,248901354.18,,,,,,,,,,,,,,,4060626620.7,1
001872.SZ,20230429,20230429,20230331,1,1,1,0.34,0.34,3693584257.97,3693584257.97,,,,,,,,,,,,,,,109115343.13,1510612568.31,1496344186.35,,3248008022.06,2166281506.75,,,67797717.75,,390562146.01,562766250.03,,,,,,,,,,,,2095316198.71,10147277.67,14882144.37,,2090581332.01,286862164.52,1803719167.49,850039606.18,953679561.31,-37702507.44,1766016660.05,865546834.85,900469825.2,1038534931.1,,,,,69022878.81,556633136.12,118478939.42,,,,,,,,,,,,,,,1803719167.49,1
001872.SZ,20230404,20230404,20221231,1,1,4,1.61,1.61,16230489127.55,16230489127.55,,,,,,,,,,,,,,,-129033650.11,7377655506.33,7185182148.75,,14489858370.78,9650461712.94,,,282249473.46,,1765094736.51,2258713672.42,-22159020.2,,,,,,,,,,,9286030778.93,279274452.77,220442254.68,,9344862977.02,1113179679.35,8231683297.67,3337446222.82,4894237074.85,1623526873.0,9855210170.67,3543548962.47,6311661208.2,4263151519.81,7560658336.7,,,,287706178.7,2225162805.79,469834098.05,,,,,,,,,,,,,,,8231683297.67,1
001872.SZ,20230404,20230404,20221231,1,1,4,1.61,1.61,16230489127.55,16230489127.55,,,,,,,,,,,,,,,-129033650.11,7377655506.33,7185182148.75,,14489858370.78,9650461712.94,,,282249473.46,,1765094736.51,2258713672.42,-22159020.2,,,,,,,,,,,9286030778.93,279274452.77,220442254.68,,9344862977.02,1113179679.35,8231683297.67,3337446222.82,4894237074.85,1623526873.0,9855210170.67,3543548962.47,6311661208.2,4263151519.81,7560658336.7,,,,287706178.7,2225162805.79,469834098.05,,,,,,,,,,,,,,,8231683297.67,0
001872.SZ,20221029,20221029,20220930,1,1,3,1.1,1.1,12121802022.43,12121802022.43,,,,,,,,,,,,,,,-57567049.93,6075167195.89,5900543166.75,,10497831527.3,6972365667.76,,,215022537.23,,1224631704.76,1912572143.42,,,,,,,,,,,,7780725685.02,29644821.47,24039852.97,,7786330653.52,951924182.81,6834406470.71,2752903994.81,4081502475.9,992669178.02,7827075648.73,2702909711.06,5124165937.67,3675894311.92,,,,,177094589.39,1677735954.67,375671992.19,,,,,,,,,,,,,,,6834406470.71,1
001872.SZ,20220831,20220831,20220630,1,1,2,1.03,1.03,8150462367.19,8150462367.19,,,,,,,,,,,,,,,-38026112.58,4355273765.49,4211173480.05,,7049281895.83,4637368881.65,,,135514540.07,,812502660.55,1351945047.67,,,,,,,,,,,,5505701672.55,20192926.39,20267458.29,,5505627140.65,625643717.42,4879983423.23,1981861324.62,2898122098.61,441729116.27,5321712539.5,1963165262.97,3358547276.53,2540606343.68,4157346040.68,,,,114833178.5,1140997429.67,212820789.37,,,,,,,,,,,,,,,4879983423.23,1
