ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000059.SZ,20260428,20260428,20260331,1,1,1,0.0277,0.0277,8368762031.04,8368762031.04,,,,,,,,,,,,,,,,,,,8275173628.76,6867485460.78,,,1051829420.76,47512752.7,221120404.55,71718703.85,,,,,,,,,,,,96393677.71,5505227.82,234792.66,,101664112.87,36021460.31,65642652.56,44357124.97,21285527.59,,65642652.56,44357124.97,21285527.59,,,,,,15413503.82,55670986.14,2298101.61,,,,,,,,,,,,,,,65642652.56,0
000059.SZ,20260428,20260428,20260331,1,1,1,0.0277,0.0277,8368762031.04,8368762031.04,,,,,,,,,,,,,,,,,,,8275173628.76,6867485460.78,,,1051829420.76,47512752.7,221120404.55,71718703.85,,,,,,,,,,,,96393677.71,5505227.82,234792.66,,101664112.87,36021460.31,65642652.56,44357124.97,21285527.59,,65642652.56,44357124.97,21285527.59,168112381.56,,,,,15413503.82,55670986.14,2298101.61,,,,,,,,,,,,,,,65642652.56,1
000059.SZ,20260423,20260423,20251231,1,1,4,-1.1,-1.1,41756479557.71,41756479557.71,,,,,,,,,,,,,,,,6064458.86,6064458.86,,43461449024.53,36702860468.19,,,4860732282.33,208772869.39,984487497.22,279673403.1,-294857707.28,,,,,,,,,,,-1681290111.17,44126219.79,49201685.71,,-1686365577.09,43075065.73,-1729440642.82,-1763294889.03,33854246.21,,-1729440642.82,-1763294889.03,33854246.21,-1408375668.6,-83644955.86,,,,129773753.57,324685302.83,42330570.44,,,,,,,,,,,,,,,-1729440642.82,1
000059.SZ,20251029,20251029,20250930,1,1,3,-0.8713,-0.8713,30290451600.3,30290451600.3,,,,,,,,,,,,,,,,3755806.2,3755806.2,,31640842364.38,26794358709.8,,,3455959484.89,187052849.56,692853472.55,189327609.87,-198407830.59,,,,,,,,,,,-1333959717.35,23207451.37,14745073.43,,-1325497339.41,55105869.91,-1380603209.32,-1393597233.14,12994023.82,,-1380603209.32,-1393597233.14,12994023.82,-949980083.09,,,,,122408935.03,203711038.81,38102301.29,,,,,,,,,,,,,,,-1380603209.32,1
000059.SZ,20250813,20250813,20250630,1,1,2,-0.6184,-0.6184,20103850717.04,20103850717.04,,,,,,,,,,,,,,,,2528128.91,2528128.91,,21042992799.93,17907652768.82,,,2273223258.95,116710575.25,449250834.61,115836593.96,-96220500.7,,,,,,,,,,,-928383753.8,16021064.41,5740801.73,,-918103491.12,64343450.04,-982446941.16,-989140830.64,6693889.48,,-982446941.16,-989140830.64,6693889.48,-815075288.75,-151849218.18,,,,84250434.66,139241512.53,33471218.83,,,,,,,,,,,,,,,-982446941.16,1
000059.SZ,20250425,20250425,20250331,1,1,1,-0.2138,-0.2138,9161059956.63,9161059956.63,,,,,,,,,,,,,,,,,,,9459625079.81,8082079005.76,,,917867680.01,49605928.48,227132760.39,51503336.31,-96277205.12,,,,,,,,,,,-293708835.57,5810296.44,71134.56,,-287969673.69,50819617.62,-338789291.31,-341980116.73,3190825.42,,-338789291.31,-341980116.73,3190825.42,-145928294.14,,,,,35407744.84,56839021.13,15201568.08,,,,,,,,,,,,,,,-338789291.31,1
000059.SZ,20250416,20250416,20241231,1,1,4,-1.75,-1.75,34596123962.95,34596123962.95,,,,,,,,,,,,,,,,3613647.19,3613647.19,,37537816524.98,32002084365.61,,,3261362253.4,186696171.8,1459806931.69,185471244.35,-265588072.02,,,,,,,,,,,-2900943187.31,77078792.15,14345427.84,,-2838209823.0,4188661.88,-2842398484.88,-2794763928.73,-47634556.15,,-2842398484.88,-2794763928.73,-47634556.15,-2719085590.15,-1469121163.24,,,,175792593.46,294268755.53,73549559.43,,,,,,,,,,,,,,,-2842398484.88,1
000059.SZ,20241016,20241016,20240930,1,1,3,-1.1812,-1.1812,24500031616.35,24500031616.35,,,,,,,,,,,,,,,,1927980.39,,,26493083145.24,22262530183.52,,,2303635456.95,208522868.76,1101285610.95,142223468.16,-343787802.52,,,,,,,,,,,-1976277606.35,36839838.94,4027611.4,,-1943465378.81,-6708481.1,-1936756897.71,-1889259166.97,-47497730.74,,-1936756897.71,-1889259166.97,-47497730.74,-1492194316.06,,,,,131412587.96,200296658.25,42490777.78,,,,,,,,,,,,,,,-1936756897.71,1
000059.SZ,20240829,20240829,20240630,1,1,2,-0.4645,-0.4645,21163104833.51,21163104833.51,,,,,,,,,,,,,,,,1927980.39,,,21891640566.25,18910032728.67,,,1989883128.92,150602169.19,513143855.46,83485172.63,-153262593.79,,,,,,,,,,,-719325068.64,8293166.99,2737319.12,,-713769220.77,35496940.68,-749266161.45,-742893289.75,-6372871.7,,-749266161.45,-742893289.75,-6372871.7,-637767876.4,31644164.49,,,,91216636.89,132787753.25,42489498.51,,,,,,,,,,,,,,,-749266161.45,1
000059.SZ,20240427,20240427,20240331,1,1,1,-0.3133,-0.3133,9449291127.62,9449291127.62,,,,,,,,,,,,,,,,,,,9960803123.49,8647955784.09,,,858548928.8,71612887.74,276376596.79,41350407.82,-27401360.5,,,,,,,,,,,-508085215.6,3035284.24,585916.95,,-505635848.31,-43902.16,-505591946.15,-501122128.76,-4469817.39,,-505591946.15,-501122128.76,-4469817.39,,,,,,37625612.47,61253253.08,21933892.44,,,,,,,,,,,,,,,-505591946.15,0
