ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000058.SZ,20260428,20260331,0.0201,0.0201,0.2791,0.2791,0.0991,0.1722,0.3888,-1358852.35,26066881.87,99247750.7,1.6705,0.8644,0.7933,1.1876,0.1227,0.5176,0.0693,49810094.9,51902671.96,,-113824654.4683,-125251411.8583,1528366161.23,53708058.09,886970477.94,10091724.45,1885496540.88,1118399388.04,312805239.47,3360244578.25,690702447.74,0.0201,1.655,-0.0208,0.561,-0.1048,0.0422,-0.0925,-0.1017,8.2515,28.8853,71.1147,12.2942,8.2515,1.6093,8.56,2.1249,,85.5032,14.1569,15.1059,1.2198,1.22,1.2869,1.0467,0.5718,0.9535,4.8792,4.1868,49.9572,1.9983,2.4481,56.3765,43.6235,38.15,26.396,60.6393,67.5527,32.4473,-0.0154,0.9983,0.8253,2.2973,0.7637,2.1258,186.8359,-0.0104,571.6509,2.2872,0.4983,1498964690.41,13.4216,1.6093,85.5032,1.2198,1.2869,0.5718,-7.4689,2.551,2.551,26.5018,0.5429,2.4546,2.145,3.92,24.0215,7.4747,1.2047,-0.6598,1.2018,-7.4154,-7.4154,-7.4154,394.4779,0.4656
000058.SZ,20260327,20251231,0.0564,0.0564,1.3707,1.3707,0.0991,0.1722,0.3688,58321422.44,11073317.26,453840506.64,1.6116,0.8467,0.7823,6.0939,0.5772,3.3584,0.3362,99288483.92,169264694.25,318211604.56,11859434.6134,98748946.3834,1604017302.04,38085864.76,887605208.21,-111801005.99,1861414188.62,1068543712.49,175788157.89,3333041555.44,665994418.22,0.0564,1.6353,0.2414,0.5409,-0.2825,0.1375,0.0096,0.0802,3.877,26.8918,73.1082,12.0467,3.877,1.5808,8.7519,1.7139,-6.3921,94.1168,7.4187,10.0296,3.452,3.32,0.5508,3.3716,1.3033,2.3706,3.452,3.3716,50.8469,2.0345,2.4973,56.5966,43.4034,37.4143,26.6305,60.4083,69.068,30.932,0.1701,1.0345,0.7959,2.2684,0.7358,2.0971,,0.1175,478.1187,1.3033,1.3823,1505633054.55,8.3878,2.8402,111.4102,-1.1469,-3.3555,-0.7431,51.7808,53.6785,53.6785,24.1131,-5.9528,16.7395,53.508,-54.62,15.7731,57.6288,0.3128,-3.4513,-2.6142,-4.498,-4.498,-10.1429,-140.2922,-2.6142
000058.SZ,20251030,20250930,0.0754,0.0754,0.9887,0.9887,0.1348,0.1663,0.3956,13083651.64,79802815.18,297553562.13,1.6306,0.8175,0.7105,3.9517,0.41,2.5936,0.2408,152962647.23,177093885.66,,-272215613.0934,-182276685.5834,1649763292.3,10888554.45,869176212.96,73011990.38,1882664317.59,1123770051.48,389221742.91,3385205735.5,691778907.47,0.0754,1.692,0.0436,0.5619,-0.1897,0.1438,-0.2211,-0.148,8.434,24.4447,75.5553,9.7517,8.434,1.0942,6.5989,2.0586,0.0076,87.4338,11.6427,14.5487,4.5419,4.54,3.9021,3.5029,2.0307,3.4414,6.0559,4.6705,50.1367,2.0055,2.4721,57.5888,42.4112,37.3111,25.6757,61.5364,70.4427,29.5573,0.0301,1.0055,0.8234,2.3967,0.7442,2.166,25.7857,0.0212,506.6367,2.7076,1.8373,1436836042.27,13.0474,0.8889,91.0192,2.2112,1.1706,0.9058,-4.3255,143.2258,143.2258,-4.386,31.7654,58.2644,143.6273,92.93,-4.4005,134.7515,3.7909,-2.079,0.7571,-2.1217,-2.1217,5.512,-24.0215,3.7809
000058.SZ,20250829,20250630,0.0385,0.0385,0.6102,0.6102,0.1348,0.1663,0.3586,-8348566.38,55694205.05,204902303.61,1.5748,0.7693,0.7077,2.5183,0.2492,1.6205,0.1477,111119753.45,110682845.0,175293068.21,-82680949.8176,-24464910.0976,1769556492.86,11457831.08,843193696.44,-42910778.35,1834864893.52,1094747944.34,275008777.11,3326749386.53,646228019.71,0.0385,1.6537,0.0599,0.5249,-0.1093,0.0899,-0.0672,-0.0199,7.5436,27.2717,72.7283,10.2732,7.5436,1.2215,7.0133,2.0385,0.0011,85.2104,13.4061,14.7315,2.3421,2.34,2.7551,2.176,1.1143,1.9771,4.6842,4.352,51.3768,2.0566,2.5162,58.7179,41.2821,35.9231,25.3459,61.2002,72.5713,27.4287,0.0388,1.0566,0.7758,2.4146,0.6992,2.1761,,0.0281,577.379,2.2286,0.9308,1444959538.67,12.8079,1.1677,84.2651,1.2038,1.5063,0.6281,27.6182,-7.0048,-7.0048,103.0508,-5.9976,-6.6172,-7.0373,5.56,103.5275,-7.8557,1.4415,-0.8777,-1.5238,-6.3245,-6.3245,1.4011,15.3702,0.8881
000058.SZ,20250426,20250331,0.0186,0.0186,0.2908,0.2908,0.1348,0.1663,0.3512,-2201306.01,25084379.37,92783339.8,1.6358,0.7888,0.7328,1.1779,0.1195,0.956,0.0711,49228496.67,46745357.19,,-188106132.0446,-171207713.0046,1685134555.3,12118573.75,807620450.46,-52364170.58,1827597061.26,1151265482.59,348442435.31,3303957136.4,637143848.53,0.0186,1.6473,-0.0283,0.5175,-0.1056,0.038,-0.1528,-0.1391,6.9637,25.9172,74.0828,10.2912,6.9637,1.2806,7.0385,1.9721,,86.249,13.0638,13.0574,1.1342,1.13,1.2433,0.9287,0.4953,0.8172,4.5368,3.7148,50.0853,2.0034,2.4947,59.2238,40.7762,36.5431,24.444,61.3866,72.2847,27.7153,-0.0192,1.0034,0.8097,2.5113,0.7296,2.2629,,-0.0139,597.5421,1.9812,0.4546,1357139595.47,12.1229,1.2806,86.249,1.1342,1.2433,0.4953,-9.73,-7.9208,-7.9208,17.4927,-1.2081,-7.6361,-7.9806,1.77,17.5756,-7.9102,1.049,-2.9455,-1.9007,-13.5603,-13.5603,-13.5603,189.1175,-0.0764
000058.SZ,20250328,20241231,0.0305,0.0305,1.3901,1.3901,0.1348,0.1663,0.3326,13158918.86,24402351.04,420340894.03,1.5852,0.789,0.7409,5.8545,0.5338,4.915,0.3277,106725654.76,145001778.34,280978953.7,286171937.419,82930988.849,1785296613.1,12362237.43,794519157.75,-219247886.13,1805597409.2,1119211992.41,188999753.0,3267743585.23,614260775.17,0.0305,1.6302,0.1945,0.4989,-0.1271,0.1178,0.2324,0.0674,2.9317,24.5602,75.4398,10.1425,2.9317,1.0711,7.0339,2.0375,-5.9754,93.7641,7.2296,8.4724,1.8717,1.87,1.216,2.7763,0.9607,1.9171,1.8717,2.7763,51.1742,2.0481,2.6026,59.8494,40.1506,35.6457,24.314,61.4208,73.7759,26.2241,0.1252,1.0481,0.7743,2.5261,0.6966,2.2726,,0.0924,500.5691,0.9607,0.7192,1338658956.84,6.5349,0.4689,101.6014,-0.0282,-0.8451,0.0536,39.1925,-57.1429,-57.1429,-33.9334,27.6098,-38.0556,-58.4809,131.64,-33.9298,-58.493,0.0307,-5.8501,0.0291,-12.1902,-12.1902,-17.5781,3907.3014,0.0291
000058.SZ,20241030,20240930,0.031,0.031,1.0101,1.0101,0.1348,0.1577,0.3417,-3237611.27,41364068.32,311205362.05,1.6505,0.8108,0.7547,3.7113,0.3844,3.5214,0.238,114217747.3,114427554.24,,-86694421.1836,-299370154.9036,1736408656.24,47738614.47,797757976.61,-72198985.21,1805494518.55,1217552619.11,482807426.69,3286803516.88,614825962.32,0.031,1.6303,0.0456,0.4994,-0.2467,0.0929,-0.0704,-0.2432,3.816,25.0238,74.9762,8.9481,3.816,1.2976,5.9154,1.735,-5.0667,90.8158,8.6485,9.201,1.8998,1.9,2.0611,2.1898,0.9082,1.5903,2.5331,2.9197,50.9156,2.0373,2.6038,60.919,39.081,35.6047,24.2715,61.0697,72.4899,27.5101,0.03,1.0373,0.7774,2.5161,0.6993,2.2632,,0.0217,535.8726,1.2109,0.7296,1300048232.57,8.0691,1.3824,99.413,-0.6361,-0.5663,-0.3944,4.4965,-72.8784,-72.8784,-38.6272,-54.3149,-57.3936,-72.9134,-37.85,-38.6491,-72.2472,0.0368,-5.747,0.0374,-9.9765,-9.9765,-0.0924,-99.3251,-2.4006
000058.SZ,20240828,20240630,0.0414,0.0414,0.6514,0.6514,0.1348,0.1577,0.3521,-1831010.93,52760733.0,203213854.69,1.6575,0.8113,0.7652,2.4551,0.2426,2.364,0.1516,111625829.12,116448136.45,185195616.82,64261088.8852,-106636078.4948,1796666315.83,48533887.76,845828453.16,-155880563.45,1815689087.25,1282175652.62,433920006.33,3354447257.34,627629227.34,0.0414,1.6391,0.0295,0.5098,-0.1378,0.0946,0.0522,-0.0866,8.4422,25.3364,74.6636,9.5935,8.4422,1.2509,6.5252,1.8174,,86.0827,13.3595,14.5186,2.531,2.51,2.6219,2.2013,1.28,2.2265,5.062,4.4026,51.7541,2.0727,2.6288,62.1637,37.8363,34.9195,25.2151,60.1606,72.4674,27.5326,0.0186,1.0727,0.7499,2.3859,0.6747,2.1466,,0.0135,565.6582,2.56,0.9628,1275465854.66,12.848,1.3828,83.8993,1.2877,1.389,0.7498,20.2425,-63.1673,-63.1673,-43.7023,-48.1239,-50.04,-63.1929,-18.46,-43.8055,-62.5393,0.5768,-3.3549,0.5764,-14.6265,-14.6265,-21.51,26.3433,-1.7446
000058.SZ,20240828,20240630,0.0414,0.0414,0.6514,0.6514,0.1348,0.1577,0.3521,-1831010.93,52760733.0,203213854.69,1.6575,0.8113,0.7652,2.4551,0.2426,2.364,0.1516,111625829.12,116448136.45,185195616.82,,,1796666315.83,48533887.76,845828453.16,-155880563.45,1815689087.25,1282175652.62,433920006.33,3354447257.34,627629227.34,0.0414,1.6391,0.0295,0.5098,-0.1378,0.0946,,,8.4422,25.3364,74.6636,9.5935,8.4422,1.2509,6.5252,1.8174,,86.0827,13.3595,14.5186,2.531,2.51,2.6219,2.2013,1.28,2.2265,5.062,4.4026,51.7541,2.0727,2.6288,62.1637,37.8363,34.9195,25.2151,60.1606,72.4674,27.5326,0.0186,1.0727,0.7499,2.3859,0.6747,2.1466,,0.0135,565.6582,2.56,0.9628,1275465854.66,12.848,1.3828,83.8993,1.2877,1.389,0.7498,20.2425,-63.1673,-63.1673,-43.7023,-48.1239,-50.04,-63.1929,-18.46,-43.8055,-62.5393,0.5768,-3.3549,0.5764,-14.6265,-14.6265,-21.51,26.3433,-1.7446
000058.SZ,20240426,20240331,0.0202,0.0202,0.3364,0.3364,0.1348,0.1577,0.361,218873.02,24648777.29,92086674.73,1.6052,0.8283,0.7895,1.2744,0.1227,1.2107,0.0772,49170884.45,50695834.58,,-48499925.2754,-43897798.0354,1779194690.34,49455912.01,993414218.89,-68240512.43,1828888097.85,1270094802.4,527868436.7,3523328666.53,638631125.2,0.0202,1.6486,-0.0343,0.5187,-0.0701,0.0412,-0.0394,-0.0357,6.7982,22.2345,77.7655,8.5457,6.7982,1.1274,5.4029,2.0154,,88.1276,11.4304,12.2406,1.2322,1.23,1.2214,0.9447,0.5247,0.8627,4.9288,3.7788,52.7294,2.1155,2.659,62.9434,37.0566,34.1722,28.1953,57.6085,74.3648,25.6352,-0.0201,1.1155,0.7192,2.0432,0.6481,1.841,,-0.015,526.3177,2.0988,0.4634,1275210987.62,11.3453,1.1274,88.1276,1.2322,1.2214,0.5247,-10.204,-24.3446,-24.3446,-130.2013,-24.2132,-24.9301,-24.4268,-18.16,-129.9178,-26.9192,1.1597,-0.5235,1.1585,-6.9864,-6.9864,-6.9864,134.189,3.4106
