ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000055.SZ,20260428,20260331,0.0263,0.0263,0.6789,0.6789,0.0041,0.0795,3.9696,3275305.04,24925966.56,136975158.48,1.1946,1.0347,0.5034,0.8723,0.1384,0.7779,0.0591,26197172.66,49674184.65,,-46369648.2806,-260813226.2406,2820719118.44,966287281.83,2649354733.67,1609218413.33,5231643899.92,815365670.51,1085395664.2,8287278807.21,4348207392.51,0.0263,5.2051,-0.0803,4.0491,-0.3711,0.0463,-0.0432,-0.2429,3.8697,18.7893,81.2107,13.9459,3.8697,1.7331,8.9478,3.2649,1.148,96.4064,4.463,6.814,0.5059,0.51,0.4471,0.403,0.2289,0.5123,2.0236,1.612,53.3064,2.1416,2.211,41.4535,58.5465,43.3288,31.9689,67.4477,65.0966,34.9034,-0.0206,1.1416,0.8684,2.1098,0.8128,1.9747,3.251,-0.0134,500.0009,0.9156,0.2288,6488350662.16,4.4733,1.7331,96.4064,0.5059,0.4471,0.2289,-11.8266,-14.6104,-14.6104,71.8344,-11.2584,-10.9858,-14.6102,-19.72,71.8363,-5.8946,0.5467,-3.9849,0.5449,-3.3582,-3.3582,-3.3582,105.2096,-9.2616
000055.SZ,20260428,20260331,0.0263,0.0263,0.6789,0.6789,0.0041,0.0795,3.9696,3275305.04,24925966.56,136975158.48,1.1946,1.0347,0.5034,0.8723,0.1384,0.7779,0.0591,26197172.66,49674184.65,,,,2820719118.44,966287281.83,2649354733.67,1609218413.33,5231643899.92,815365670.51,1085395664.2,8287278807.21,4348207392.51,0.0263,5.2051,-0.0803,4.0491,-0.3711,0.0463,,,3.8697,18.7893,81.2107,13.9459,3.8697,1.7331,8.9478,3.2649,1.148,96.4064,4.463,6.814,0.5059,0.51,0.4471,0.403,0.2289,0.5123,2.0236,1.612,53.3064,2.1416,2.211,41.4535,58.5465,43.3288,31.9689,67.4477,65.0966,34.9034,-0.0206,1.1416,0.8684,2.1098,0.8128,1.9747,3.251,-0.0134,500.0009,0.9156,0.2288,6488350662.16,4.4733,1.7331,96.4064,0.5059,0.4471,0.2289,-11.8266,-14.6104,-14.6104,71.8344,-11.2584,-10.9858,-14.6102,-19.72,71.8363,-5.8946,0.5467,-3.9849,0.5449,-3.3582,-3.3582,-3.3582,105.2096,-9.2616
000055.SZ,20260408,20251231,-0.48,-0.48,3.145,3.145,0.0041,0.0795,3.9433,-220394036.05,-295072848.19,455766113.91,1.1767,1.0309,0.538,3.3621,0.5785,3.5919,0.2585,-311515822.65,-565498514.83,-514383946.37,-13451067.29,-60081919.17,3118019085.72,968840357.12,2880915238.56,1479623135.84,5203594767.42,830470116.37,1009653345.28,8488540624.91,4320006120.91,-0.48,5.1768,0.1745,4.0228,0.0552,-0.5266,-0.0125,-0.0559,-15.2617,13.495,86.505,13.268,-15.2617,1.6997,9.2429,2.3253,-0.9068,109.2238,-18.0762,-16.7441,-8.8226,-8.75,-5.0504,-4.3282,-3.945,-6.4242,-8.8226,-4.3282,55.408,2.2426,2.2363,43.9781,56.0219,41.3792,33.9389,65.4916,67.4527,32.5473,0.0399,1.2426,0.7979,1.9297,0.7468,1.8062,3.5168,0.0269,454.3651,-3.945,-3.9453,6490566070.74,-18.6026,2.3963,138.4639,-9.123,-5.2589,-4.1345,46.6592,-469.2308,-469.2308,-30.8363,-481.8534,-494.2406,-455.9517,-284.68,-30.8169,-492.225,-9.249,-7.2295,-9.2481,-23.6634,-23.6634,-32.8222,-53536.0623,-9.2481
000055.SZ,20251029,20250930,0.0148,0.0148,2.3832,2.3832,0.0041,0.0782,4.4394,4663655.12,11226676.05,458863787.17,1.2347,1.072,0.5041,2.4274,0.4317,2.7405,0.1918,3120057.47,59343787.14,,-293815194.63,-299672189.95,2978899843.84,1051378190.02,2959303166.5,1981384873.85,5761806669.8,1085338921.05,1618763966.62,9097088882.89,4851363336.32,0.0148,5.6706,-0.1809,4.5176,-0.4065,0.0553,-0.2736,-0.2791,0.6217,17.9293,82.0707,12.5989,0.6217,1.4771,8.6963,2.4255,-1.4388,99.8781,0.5487,2.3188,0.2602,0.26,0.1838,0.4448,0.1193,0.6516,0.3469,0.5931,53.2444,2.1388,2.1844,43.4943,56.5057,43.8916,32.5302,66.9385,66.1601,33.8399,-0.042,1.1388,0.8712,2.0577,0.8243,1.947,2.908,-0.0278,495.5717,0.1591,0.1191,6750174775.54,0.5107,1.5784,100.4807,-0.023,-0.0518,-0.0106,7.5011,-89.3831,-89.3831,-26.7694,-91.7659,-92.355,-89.386,-92.05,-26.7653,-89.4635,-0.5925,-3.1576,-0.5933,-20.1854,-20.1854,-10.4125,94.5733,0.7357
000055.SZ,20251029,20250930,0.0148,0.0148,2.3832,2.3832,0.0041,0.0782,4.4394,4663655.12,11226676.05,458863787.17,1.2347,1.072,0.5035,2.4274,0.4317,2.7405,0.1918,3120057.47,59343787.14,,,,2978899843.84,1051378190.02,2959303166.5,1981384873.85,5761806669.8,1085338921.05,1752834945.54,9097088882.89,4851363336.32,0.0148,5.6706,-0.1809,4.5176,-0.4065,0.0553,,,0.6217,17.9293,82.0707,12.5989,0.6217,1.4771,8.6963,2.4255,-1.4388,99.8781,0.5487,2.3188,0.2602,0.26,0.1838,0.4448,0.1193,0.6516,0.3469,0.5931,53.2444,2.1388,2.1844,43.4943,56.5057,43.8916,32.5302,66.9385,66.1601,33.8399,-0.042,1.1388,0.8712,2.0577,0.8243,1.947,2.908,-0.0278,495.5717,0.1591,0.1191,6750174775.54,0.5107,1.5784,100.4807,-0.023,-0.0518,-0.0106,7.5011,-89.3831,-89.3831,-26.7694,-91.7659,-92.355,-89.386,-92.05,-26.7653,-89.4635,-0.5925,-3.1576,-0.5933,-20.1854,-20.1854,-10.4125,94.5733,0.7357
000055.SZ,20250823,20250630,0.0161,0.0161,1.4883,1.4883,0.0041,0.0782,4.4407,2906101.9,14383496.33,290748800.76,1.2418,1.0795,0.5031,1.5317,0.2698,1.7075,0.1198,7740070.42,45200504.16,73050202.9,-261970376.72,-316857646.73,3011454691.36,1051858837.91,2914985013.98,1803965437.18,5774879321.96,1110486524.58,1580836340.15,9054568149.1,4852762603.38,0.0161,5.6722,-0.248,4.5189,-0.2534,0.0421,-0.2439,-0.2951,1.0828,18.1913,81.8087,13.258,1.0828,1.4161,9.4906,2.3513,0.2871,99.5157,0.9514,2.8281,0.283,0.28,0.2355,0.3389,0.1298,0.4975,0.566,0.6778,53.1968,2.1366,2.1833,43.478,56.522,44.023,32.1935,67.2728,65.8169,34.1831,-0.058,1.1366,0.8729,2.0896,0.8275,1.9811,3.2012,-0.0382,529.1332,0.2596,0.1296,6763226157.75,0.9291,1.36,103.004,-0.2569,-0.272,-0.1202,4.7134,-85.2022,-85.2022,-55.2912,-88.7144,-88.9504,-85.1966,-87.12,-55.2764,-85.3709,-0.5645,-3.2275,-0.5639,-25.0983,-25.0983,-30.7256,-158.5234,1.1912
000055.SZ,20250422,20250331,0.03,0.03,0.7024,0.7024,0.0041,0.0782,4.5054,1979180.3,31047346.67,163561582.19,1.2033,1.0536,0.481,0.739,0.128,0.8059,0.0567,33092215.43,50673464.99,,-331068495.358,-416975265.368,2945891215.9,1049738736.3,2849854204.24,1794529042.19,5813656069.21,953507096.41,1641563587.56,9058272421.65,4922193243.47,0.0308,5.7363,-0.2851,4.5836,-0.343,0.0472,-0.3083,-0.3883,4.3798,21.6828,78.3172,13.6586,4.3798,1.4789,9.9191,2.2606,-1.8737,95.6131,4.8603,6.7176,0.5376,0.54,0.5054,0.3809,0.2483,0.5029,2.1504,1.5236,52.4401,2.1026,2.1658,43.2268,56.7732,44.5358,31.4613,68.0052,68.5017,31.4983,-0.0653,1.1026,0.8999,2.1615,0.8493,2.04,3.2397,-0.0447,577.9443,0.9932,0.2482,6768198058.74,4.8566,1.4789,95.6131,0.5376,0.5054,0.2483,-40.5821,-40.0,-40.0,-3.5221,-34.6556,-34.6272,-35.8309,-38.98,-3.5236,-37.0962,0.5592,-3.6995,0.5599,-17.6106,-17.6106,-17.6106,443.8792,2.0113
000055.SZ,20250422,20241231,0.13,0.13,4.1199,4.1199,0.0041,0.0782,4.4746,-14964704.6,159778410.13,836081901.23,1.184,1.0481,0.5513,4.3481,0.7058,5.6707,0.3286,163633185.05,200507285.33,259637067.12,467683591.3881,519559127.7581,3396255410.04,1042297145.77,2942723691.01,1450946349.17,5791723559.15,955232332.34,1258526074.03,9116834669.4,4889166716.5,0.1349,5.7044,0.2523,4.5528,0.2347,0.1867,0.4355,0.4838,3.3038,18.8978,81.1022,10.9203,3.3038,1.2463,8.198,1.4759,-0.797,96.3014,3.6136,4.532,2.3964,2.41,2.644,1.489,1.0855,2.0332,2.3964,1.489,54.4527,2.1955,2.2284,45.344,54.656,42.7264,32.2779,67.1922,70.331,29.669,0.0522,1.1955,0.8299,2.0817,0.7847,1.9682,3.9917,0.0367,393.7025,1.0855,1.0754,6783195547.03,3.602,1.3511,99.361,-0.0805,0.304,-0.036,34.832,-48.0,-48.0,-9.6023,-49.4888,-49.8513,-46.9077,-41.29,-9.6243,-48.3435,2.7801,1.3384,2.7795,3.0758,3.0758,13.184,-129.7868,2.7795
000055.SZ,20241029,20240930,0.14,0.14,2.986,2.986,0.003,0.0739,4.5035,8430596.99,141280593.71,578722655.5,1.1493,1.0161,0.4937,3.2318,0.5036,4.7059,0.2382,155852739.65,200755923.0,,-157417977.4259,222782022.5741,3165817625.8,1033447803.56,3259188123.81,1808029258.2,5712406979.59,824272515.92,1728329738.19,9352463562.16,4915486133.42,0.1394,5.6291,-0.1427,4.5773,-0.043,0.1869,-0.1466,0.2075,4.7106,18.0481,81.9519,10.8134,4.7106,1.2065,7.9589,1.648,-0.4793,95.1396,5.3184,6.2608,2.4941,2.5,2.3537,1.4911,1.1219,1.9356,3.3255,1.9881,55.0369,2.224,2.243,46.8229,53.1771,42.1526,34.8484,64.6352,74.0238,25.9762,-0.0278,1.224,0.8105,1.8548,0.7659,1.7527,3.1595,-0.0205,417.3314,1.4959,1.1119,6671596860.77,5.332,1.4105,97.1058,0.5457,0.4906,0.243,1.7047,-44.0,-44.0,-639.3782,-46.4017,-46.1473,-43.81,-44.77,-638.7408,-44.6566,1.4234,1.3111,1.4235,-0.3053,-0.3053,-5.698,-54.4826,1.5296
000055.SZ,20240828,20240630,0.11,0.11,1.9871,1.9871,0.0106,0.0739,4.4728,5106012.23,111689105.39,396246402.78,1.1475,1.0165,0.5041,2.2065,0.3288,3.1747,0.1573,124806148.26,152131315.17,180854151.75,-26442059.9182,457729140.0818,3269937458.46,1034563965.65,3364875873.83,1679869196.24,5688103369.74,847331212.62,1635077820.97,9452114533.82,4882570060.34,0.1088,5.6055,-0.1597,4.5467,0.1199,0.1417,-0.0246,0.4262,5.5237,18.5696,81.4304,10.5692,5.5237,1.104,7.9894,1.4757,-0.744,94.1511,6.3146,7.1294,1.9499,1.95,1.8646,1.1214,0.8688,1.4483,3.8998,2.2428,55.7505,2.2599,2.2649,47.9044,52.0956,41.3481,35.5992,63.6848,74.8782,25.1218,-0.0299,1.2599,0.7849,1.7889,0.7417,1.6904,3.386,-0.0224,424.1081,1.7376,0.8609,6650610498.44,6.2978,0.8915,94.2305,1.0835,1.0086,0.4844,10.1928,-35.2941,-35.2941,-360.2305,-37.0214,-37.0806,-35.8816,-35.25,-359.6996,-37.4927,0.9982,2.8428,0.9969,2.6456,2.6456,-3.5895,40.1527,2.5775
