ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000048.SZ,20260430,20260430,20260331,1,1,1,,,1180124663.28,0.0,,,,,,,,,,,,67607882.14,1247732545.42,963645824.36,122605453.82,5488944.88,,,,,,104341281.29,1196081504.35,51651041.07,33141647.91,,3864.06,0.0,,33145511.97,32475632.97,30000000.0,,30000000.0,,92475632.97,-59330121.0,518400000.0,,,518400000.0,-27015495.75,103017734.75,13999787.58,,100242483.52,217260005.85,301139994.15,,293460914.22,406756454.5,700217368.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000048.SZ,20260430,20260430,20260331,1,1,1,,,1180124663.28,0.0,,,,,,,,,,,,67607882.14,1247732545.42,963645824.36,122605453.82,5488944.88,,,,,,104341281.29,1196081504.35,51651041.07,33141647.91,,3864.06,0.0,,33145511.97,32475632.97,30000000.0,,30000000.0,,92475632.97,-59330121.0,518400000.0,,,518400000.0,,103017734.75,13999787.58,,100242483.52,217260005.85,301139994.15,,293460914.22,406756454.5,700217368.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000048.SZ,20260410,20260410,20251231,1,1,4,156194192.76,81772394.79,5001007911.51,43704226.4,,,,,,,,,,,,344434437.23,5389146575.14,3818761636.6,514133825.98,38207033.08,,,,,,420732185.06,4791834680.72,597311894.42,206415000.0,0.0,311373.29,880429.14,0.0,207606802.43,204192709.81,0.0,,140692648.5,,344885358.31,-137278555.88,822320098.71,,2199341.71,831509440.42,531193547.06,1192461930.54,457091713.39,9800000.0,37698470.32,1687252114.25,-855742673.83,,-395709335.29,802465789.79,406756454.5,6990000.0,,,52365243.44,516726128.42,3537049.93,25512106.55,,,19572763.39,19492972.44,,-311373.29,-7015587.56,-4382404.18,36139193.97,28814579.65,-366058934.29,,597311894.42,,,,-395709335.29,,,,23806255.48,,406756454.5,802465789.79,,,1
000048.SZ,20260410,20260410,20251231,1,1,4,156194192.76,81772394.79,5001007911.51,43704226.4,,,,,,,,,,,,344434437.23,5389146575.14,3818761636.6,514133825.98,38207033.08,,,,,,420732185.06,4791834680.72,597311894.42,206415000.0,0.0,311373.29,880429.14,0.0,207606802.43,204192709.81,0.0,,140692648.5,,344885358.31,-137278555.88,822320098.71,,2199341.71,831509440.42,,1192461930.54,457091713.39,9800000.0,37698470.32,1687252114.25,-855742673.83,,-395709335.29,802465789.79,406756454.5,6990000.0,,,52365243.44,516726128.42,3537049.93,25512106.55,,,19572763.39,19492972.44,,-311373.29,-7015587.56,-4382404.18,36139193.97,28814579.65,-366058934.29,,597311894.42,,,,-395709335.29,,,,23806255.48,,406756454.5,802465789.79,,,0
000048.SZ,20251029,20251029,20250930,1,1,3,,,3696028358.49,43889208.99,,,,,,,,,,,,225093096.47,3965010663.95,2761621139.84,388489331.5,29590236.46,,,,,,260318019.55,3440018727.35,524991936.6,203944500.0,0.0,311373.29,373153.27,,204629026.56,172634992.37,,,120000000.0,,292634992.37,-88005965.81,471109354.65,,0.0,471109354.65,-27855756.72,673547423.39,440145870.98,9800000.0,23777833.66,1137471128.03,-666361773.38,,-229375802.59,802465789.79,573089987.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000048.SZ,20251029,20251029,20250930,1,1,3,,,3696028358.49,43889208.99,,,,,,,,,,,,225093096.47,3965010663.95,2761621139.84,388489331.5,29590236.46,,,,,,260318019.55,3440018727.35,524991936.6,203944500.0,0.0,311373.29,373153.27,,204629026.56,172634992.37,,,120000000.0,,292634992.37,-88005965.81,471109354.65,,0.0,471109354.65,,673547423.39,440145870.98,,23777833.66,1137471128.03,-666361773.38,,-229375802.59,802465789.79,573089987.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000048.SZ,20250823,20250823,20250630,1,1,2,230049678.94,43520831.19,2373818618.4,43889208.99,,,,,,,,,,,,130764336.7,2548472164.09,1766099300.68,271287767.18,23757562.5,,,,,,176045614.44,2237190244.8,311281919.29,143374500.0,,234289.96,3722747.87,,147331537.83,92569700.38,,,70000000.0,,162569700.38,-15238162.55,271738532.37,,0.0,271738532.37,265758511.1,505823326.96,227958687.41,9800000.0,14817820.72,748599835.09,-476861302.72,,-180817545.98,802465789.79,621648243.81,,,,2979558.96,260045108.97,1804407.11,12275674.74,,,-1924186.77,9210204.93,,-234289.96,1622812.67,-797798.27,-22148.75,-59571129.25,-206280085.18,,311281919.29,,,,-180817545.98,,,,11531861.22,,621648243.81,802465789.79,,,1
000048.SZ,20250425,20250425,20250331,1,1,1,,,1075714715.87,184982.59,,,,,,,,,,,,71836216.3,1147735914.76,902875125.8,124288519.0,12816310.47,,,,,,94931504.72,1134911459.99,12824454.77,,70000000.0,155123.29,14561433.8,,84716557.09,55962191.75,70000000.0,,,,125962191.75,-41245634.66,75738532.37,,0.0,75738532.37,-191707448.62,98712280.15,18956670.65,,7079978.41,124748929.21,-49010396.84,,-77431576.73,802465789.79,725034213.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000048.SZ,20250425,20250425,20250331,1,1,1,,,1075714715.87,184982.59,,,,,,,,,,,,71836216.3,1147735914.76,902875125.8,124288519.0,12816310.47,,,,,,94931504.72,1134911459.99,12824454.77,,70000000.0,155123.29,14561433.8,,84716557.09,55962191.75,70000000.0,,,,125962191.75,-41245634.66,75738532.37,,0.0,75738532.37,,98712280.15,18956670.65,,7079978.41,124748929.21,-49010396.84,,-77431576.73,802465789.79,725034213.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000048.SZ,20250331,20250331,20241231,1,1,4,735172926.25,119356361.67,5664231706.79,54000.0,,,,,,,,,,,,336924269.64,6001209976.43,3507302475.21,440429706.4,618528409.86,,,,,,437496110.0,5003756701.47,997453274.96,44569472.91,12600000.0,0.0,3051720.88,10680997.21,70902191.0,240754841.8,0.0,,68000000.0,,308754841.8,-237852650.8,581029349.22,,10500000.0,591529349.22,1331241359.2241,1085761309.48,309146529.66,9800000.0,208740064.75,1603647903.89,-1012118554.67,,-252517930.51,1054983720.3,802465789.79,0.0,,,108782315.53,515768578.81,3773941.86,11695060.36,,,26331906.44,25771992.19,,6662696.59,46782243.46,-22369521.68,1212360223.43,-18923463.11,-1834395283.94,,997453274.96,,,,-252517930.51,,,,23271192.52,,802465789.79,1054983720.3,,,1
