ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000027.SZ,20260430,20260430,20260331,1,1,1,,,9463329810.3,18580440.16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,425227054.52,9907137304.98,5360720770.08,689630561.0,699565699.87,0.0,0.0,0.0,0.0,0.0,1948109240.61,8698026271.56,1209111033.42,0.0,2754837098.65,13768501.8,4706440.68,0.0,2773312041.13,2181187261.03,2506968737.95,0.0,0.0,0.0,4688155998.98,-1914843957.85,2379858501.43,1999000000.0,2001697119.22,6386925620.65,,2757800246.99,677719014.3,0.0,16636553.37,3452155814.66,2934769805.99,-31721005.45,2197315876.11,16417631441.61,18614947317.72,6370000.0,6370000.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
000027.SZ,20260430,20260430,20260331,1,1,1,,,9463329810.3,18580440.16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,425227054.52,9907137304.98,5360720770.08,689630561.0,699565699.87,0.0,0.0,0.0,0.0,0.0,1948109240.61,8698026271.56,1209111033.42,0.0,2754837098.65,13768501.8,4706440.68,0.0,2773312041.13,2181187261.03,2506968737.95,0.0,0.0,0.0,4688155998.98,-1914843957.85,2379858501.43,1999000000.0,2001697119.22,6386925620.65,4129848794.1853,2757800246.99,677719014.3,0.0,16636553.37,3452155814.66,2934769805.99,-31721005.45,2197315876.11,16417631441.61,18614947317.72,6370000.0,6370000.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
000027.SZ,20260417,20260417,20251231,1,1,4,3075414009.31,2491422616.07,42453620259.32,267412597.74,,,,,,,,,,,,1974275534.29,44695308391.35,25670847476.53,3697325821.9,2434775399.91,,,,,,1075348843.72,32878297542.06,11817010849.29,,4068679018.48,550039939.85,138683455.47,,4757402413.8,11342301001.49,3317997676.09,,,,14660298677.58,-9902896263.78,10478906985.48,16000000000.0,,31702239685.48,-7219441139.658,21404617582.6,4554973267.5,443885896.06,269388714.21,26228979564.31,5473260121.17,-23338418.96,7364036287.72,9053595153.89,16417631441.61,5223332700.0,5223332700.0,,542337219.98,4356203354.68,1020889934.18,107298011.3,,,-109528621.08,,-26948134.37,-359142309.63,-46531624.83,-80182290.74,87651675.53,-315579074.42,635794758.25,,11817010849.29,,,,7364036287.72,,,243247321.36,122426771.8,,16417631441.61,9053595153.89,,,1
000027.SZ,20251031,20251031,20250930,1,1,3,,,34738725062.39,147586007.08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,3042528522.44,37928839591.91,21046086602.75,2595797436.06,2156007081.99,0.0,0.0,0.0,0.0,0.0,2623386837.33,28421277958.13,9507561633.78,14701076.15,2505904014.4,256308026.22,60366027.42,0.0,2837279144.19,7813625433.01,2624674673.45,0.0,79382174.53,0.0,10517682280.99,-7680403136.8,8566719320.09,2997300000.0,4011461934.92,21653988455.01,,11561565356.47,3109675814.2,,3112668923.9,17783910094.57,3870078360.44,-22529171.36,5674707686.06,9053595153.89,14728302839.95,6078507200.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
000027.SZ,20251031,20251031,20250930,1,1,3,,,34738725062.39,147586007.08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,3042528522.44,37928839591.91,21046086602.75,2595797436.06,2156007081.99,0.0,0.0,0.0,0.0,0.0,2623386837.33,28421277958.13,9507561633.78,14701076.15,2505904014.4,256308026.22,60366027.42,0.0,2837279144.19,7813625433.01,2624674673.45,0.0,79382174.53,0.0,10517682280.99,-7680403136.8,8566719320.09,2997300000.0,4011461934.92,21653988455.01,-4316959105.7388,11561565356.47,3109675814.2,316992158.88,3112668923.9,17783910094.57,3870078360.44,-22529171.36,5674707686.06,9053595153.89,14728302839.95,6078507200.0,5079007200.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
000027.SZ,20250828,20250828,20250630,1,1,2,2238276517.36,1292890285.78,20143732180.33,121272187.24,,,,,,,,,,,,408721959.68,20673726327.25,14034623073.78,1477397818.02,829000551.33,,,,,,452914725.05,16793936168.18,3879790159.07,,2197013969.76,77210807.6,95489136.15,,2369713913.51,4200185260.86,1371724633.43,,,,5571909894.29,-3202195980.78,6387374573.61,7000000000.0,,18423133473.61,,12452923877.85,2385022731.67,,241521558.35,15079468167.87,3343665305.74,-38907401.96,3982352082.07,9053595153.89,13035947235.96,5035758900.0,5035758900.0,,767735.3,2183441488.31,464129052.89,37888431.81,,,-27914167.07,593330.87,-31135296.96,-328562602.58,,,-224883766.38,-3108025784.94,1289500614.49,,3879790159.07,,,,3982352082.07,,,55930137.68,61561502.91,,13035947235.96,9053595153.89,,,0
000027.SZ,20250828,20250828,20250630,1,1,2,2238276517.36,1292890285.78,20143732180.33,121272187.24,,,,,,,,,,,,408721959.68,20673726327.25,14034623073.78,1477397818.02,829000551.33,,,,,,452914725.05,16793936168.18,3879790159.07,,2197013969.76,77210807.6,95489136.15,,2369713913.51,4200185260.86,1371724633.43,,,,5571909894.29,-3202195980.78,6387374573.61,7000000000.0,,18423133473.61,-113160891.029,12452923877.85,2385022731.67,88395036.54,241521558.35,15079468167.87,3343665305.74,-38907401.96,3982352082.07,9053595153.89,13035947235.96,5035758900.0,5035758900.0,,767735.3,2183441488.31,464129052.89,37888431.81,,,-27914167.07,593330.87,-31135296.96,-328562602.58,,,-224883766.38,-3108025784.94,1289500614.49,,3879790159.07,,,,3982352082.07,,,55930137.68,61561502.91,,13035947235.96,9053595153.89,,,1
000027.SZ,20250430,20250430,20250331,1,1,1,,,9350756309.81,25809131.36,,,,,,,,,,,,1111915074.15,10488480515.32,4928143696.55,663859198.26,642538949.25,,,,,,866044111.65,7100585955.71,3387894559.61,,1003940217.59,3325950.0,5604322.8,,1012870490.39,2069861734.12,512784158.84,,,,2582645892.96,-1569775402.57,3241994675.58,2997300000.0,4210121722.83,15462403598.41,,4623488144.71,681065843.83,1868000.0,2068951533.47,7373505522.01,8088898076.4,155439287.17,10062456520.61,9053595153.89,19116051674.5,5012987200.0,5012987200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000027.SZ,20250430,20250430,20250331,1,1,1,,,9350756309.81,25809131.36,,,,,,,,,,,,1111915074.15,10488480515.32,4928143696.55,663859198.26,642538949.25,,,,,,866044111.65,7100585955.71,3387894559.61,,1003940217.59,3325950.0,5604322.8,,1012870490.39,2069861734.12,512784158.84,,,,2582645892.96,-1569775402.57,3241994675.58,2997300000.0,4210121722.83,15462403598.41,-2092916429.1946,4623488144.71,681065843.83,1868000.0,2068951533.47,7373505522.01,8088898076.4,155439287.17,10062456520.61,9053595153.89,19116051674.5,5012987200.0,5012987200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000027.SZ,20250418,20250418,20241231,1,1,4,2632096051.01,2530585479.27,42963700868.51,559671720.5,,,,,,,,,,,,751086114.21,44274458703.22,26940308743.99,3566046535.28,2127767978.75,,,,,,2028532129.64,34662655387.66,9611803315.56,,4604124801.03,673273633.04,448749029.38,1152167.78,5727299631.23,12629362530.88,4717248480.98,95415185.79,,,17442026197.65,-11714726566.42,18706464742.66,18278694444.44,83191350.0,37164777118.83,-4930741666.3237,35001656105.82,3711288283.18,470498577.13,478561440.78,39191505829.78,-2026728710.95,-68009230.51,-4197661192.32,13251256346.21,9053595153.89,96426581.73,96426581.73,,683159459.88,3967045006.57,921696431.89,133623453.12,,,-340075060.32,20959895.68,-42217007.1,-687863771.25,-1531908.29,65558172.45,313907167.19,-3023377120.61,2174304818.88,,9611803315.56,,,,-4197661192.32,,,101669047.94,162263199.25,,9053595153.89,13251256346.21,,,1
