ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
000028.SZ,20260430,20260430,20260331,1,1,1,556565077.0,4267617637.91,13795236803.58,278282538.5,,5179155635.24,,387069825.83,23899129393.76,,283901550.57,,,8473670184.13,,,,,,,,,323298873.37,40308348201.28,,,3236445561.16,81474305.35,,,,750183608.79,17933315.17,,,,,397958716.59,,1604919504.76,309168199.34,322299936.92,,196169688.77,8815427984.81,,,,,,,,,,,,,,,,,49123776186.09,,2522437530.56,,,,,9003920128.64,11514238884.97,17943391.52,,,202911032.54,328227196.14,17629685.09,10538824.46,1166517588.43,,,,,,,,710902999.87,40834762.01,25897591583.51,,,,122839.55,89590882.16,67711322.71,286307756.39,1313481025.09,,,,,,,,,,,,,,,,,27211072608.6,,,,,3015277801.6,18897425775.89,21912703577.49,49123776186.09,611000.0,-276281.1,,,,,,,,,,,2068423.57,361489559.28,24286199219.59,20518159013.61,611954880.05,750183608.79,17933315.17,1194686097.98,6938189.0,,,1
000028.SZ,20260430,20260430,20260331,1,1,1,556565077.0,4267617637.91,13795236803.58,278282538.5,,5179155635.24,,387069825.83,23899129393.76,,283901550.57,,,8473670184.13,,,,,,,,,323298873.37,40308348201.28,,,3236445561.16,81474305.35,,,,,,,,,,397958716.59,,1604919504.76,309168199.34,322299936.92,,196169688.77,8815427984.81,,,,,,,,,,,,,,,,,49123776186.09,,2522437530.56,,,,,9003920128.64,11514238884.97,17943391.52,,,202911032.54,328227196.14,17629685.09,10538824.46,1166517588.43,,,,,,,,710902999.87,40834762.01,25897591583.51,,,,122839.55,89590882.16,67711322.71,286307756.39,1313481025.09,,,,,,,,,,,,,,,,,27211072608.6,,,,,3015277801.6,18897425775.89,21912703577.49,49123776186.09,611000.0,-276281.1,,,,,,,,,,,2068423.57,361489559.28,24286199219.59,20518159013.61,611954880.05,750183608.79,17933315.17,1194686097.98,6938189.0,,,0
000028.SZ,20260402,20260402,20251231,1,1,4,556565077.0,4267617637.91,13507774303.26,278282538.5,,7802381494.2,,395008082.75,21538324586.71,,408218855.84,,,8121516928.61,,,,,,,,,332752975.88,40195752541.71,,,3166315160.28,82343037.96,,,,784573202.85,21662133.24,,,,,406690677.91,,1604919504.76,335232809.88,308722894.99,,192476463.53,8900518437.32,,,,,,,,,,,,,,,,,49096270979.03,,2602187146.51,,,,,10156529347.13,10359372793.7,19970057.08,,,271257980.87,324066480.06,,10538824.46,1211591628.03,,,,,,,,740454403.44,41933859.45,26105142816.61,,0.0,6938189.0,311617.52,93869252.66,68483353.92,284248183.13,1366643608.91,,,,,,,,,,,,,,,,,27471786425.52,,,,,3014521277.94,18609963275.57,21624484553.51,49096270979.03,611000.0,-276281.1,,,,,,,,,,,2981548.9,367240295.88,21933332669.46,20515902140.83,591737333.31,784573202.85,21662133.24,1222130452.49,6938189.0,,,0
000028.SZ,20251031,20251031,20250930,1,1,3,556565077.0,4267617637.91,13328965937.95,278282538.5,,5645915765.38,,395986084.81,24807377725.95,,282107003.04,,,8341948399.43,,,,,,,,,146088469.82,41167628746.61,,,3078795255.32,83277482.58,,,,799355403.5,20588421.7,,,,,449101562.34,,1858837313.13,357858101.74,298899053.16,,218891781.93,9391233834.07,,,,,,,,,,,,,,,,,50558862580.68,,3538138064.18,,,,,8500204277.68,12850371084.46,20321693.44,,,254603142.6,326016310.91,16061682.85,10538824.46,790480492.89,,,,,,,,827828090.49,32777801.75,27461409962.05,,,,,106028359.17,65290594.6,350430039.89,1551778976.77,,,,,,,,,,,,,,,,,29013188938.82,,,,,3115727470.37,18429946171.49,21545673641.86,50558862580.68,678000.0,-1485019.87,,,,,,,,,,,6901782.2,294068496.34,25203363810.76,21350575362.14,557913663.23,799355403.5,20588421.7,817081000.2,6938189.0,,,0
000028.SZ,20250830,20250830,20250630,1,1,2,556565077.0,4265054425.21,13037754780.86,278282538.5,,6797307998.31,,385257647.22,23747157113.52,577671757.79,344838163.22,33428440.4,0.0,8064362078.21,,,,,,,,,174868328.5,40862745995.81,,,3050067793.84,84169306.26,,,,819707261.14,14840783.8,,,,,463333701.74,,1858837313.13,387042082.53,279267336.72,,227202942.09,9563389791.15,,,,,,,,,,,,,,,,,50426135786.96,,4338721950.75,,,,,8021130202.43,11809664309.43,19549786.69,,,207688826.49,303332911.99,,10538824.46,1541245670.76,,,,,,,,872864566.63,34149016.01,27463387041.37,,0.0,6938189.0,,107406534.1,66399139.22,418236225.45,1712326820.55,,,,,,,,,,,,,,,,,29175713861.92,,,,,3114250123.34,18136171801.7,21250421925.04,50426135786.96,678000.0,-1485019.87,,,,,,,,,,,7565319.8,304500975.73,24132414760.74,19830794511.86,611100198.19,819707261.14,14840783.8,1551784495.22,6938189.0,,,0
000028.SZ,20250425,20250425,20250331,1,1,1,556565077.0,4260579239.21,12903548778.73,278282538.5,,5541787552.16,,562498539.96,23588402403.91,,546470998.42,,,8021262862.14,,,,,,,,,195843326.31,40139860703.3,,,3045046646.19,84489471.12,,,,831805894.89,16655045.85,,,,,468047042.24,,1858837313.13,430017824.67,256650665.51,,274907237.47,9883181465.79,,,,,,,,,,,,,,,,,50023042169.09,,3731435370.86,,,,,7311828050.35,12294928920.34,17575589.13,,,201131570.04,302565038.67,39301874.86,10538824.46,1832938702.7,,,,,,,,966977220.05,31243262.19,27037737859.07,,,,342277.0,111695645.43,67517261.53,424050047.47,1883361206.63,,,,,,,,,,,,,,,,,28921099065.7,,,,,3104416235.61,17997526867.78,21101943103.39,50023042169.09,713000.0,-1448765.66,,,,,,,,,,,11746213.81,297273435.42,24150900943.87,19606756970.69,732383766.18,831805894.89,16655045.85,1882779402.02,6938189.0,,,0
000028.SZ,20250408,20250408,20241231,1,1,4,556565077.0,4260579239.21,12575550286.6,278282538.5,,7408539662.57,,657474352.88,19376751928.72,,692054330.53,,,7406159009.11,,,,,,,,,223421157.4,37576395698.77,,,2944833760.49,85312141.2,,,,870188812.96,12603532.06,,,,,479543526.64,,1858837313.13,467671417.83,249406096.24,,279718586.22,9979464716.45,,,,,,,,,,,,,,,,,47555860415.22,,3016902971.97,,,,,8541070445.89,9558969537.27,18715506.88,,,329246931.91,299974862.09,0.0,10538824.46,1682796444.83,,,,,,,,944373249.89,68789542.64,24802407197.79,,0.0,6938189.0,342277.0,114504863.06,68678387.73,435504952.74,1998053899.61,,,,,,,,,,,,,,,,,26800461097.4,,,,,3085870942.17,17669528375.65,20755399317.82,47555860415.22,713000.0,-1448765.66,,,,,,,,,,,11700775.0,331028879.96,20034226281.6,18100039983.16,728538204.81,870188812.96,12603532.06,1693335269.29,6938189.0,,,0
000028.SZ,20241029,20241029,20240930,1,1,3,556565077.0,4260579239.21,12998598940.81,278282538.5,,5433855376.34,,514899119.97,24133137403.59,,602425685.58,,,8392326989.42,,,,,,,,,172901535.56,40678316958.96,,,2887664411.94,103618924.22,,,,818451537.93,20688644.4,,,,,580970378.12,,2746684499.01,502269132.39,246404712.21,,295692701.3,11302538613.35,,,,,,,,,,,,,,,,,51980855572.31,,4303925104.15,,,,,8178241191.07,12423463602.85,19744632.97,,,290340484.76,296814770.25,33666181.3,10538824.46,1165912424.82,,,,,,,,1036332974.78,40271799.4,28092983684.06,,,,5400000.0,134736489.63,70004979.69,456850687.33,2233506658.27,,,,,,,,,,,,,,,,,30326490342.33,,,,,3552486146.99,18101879082.99,21654365229.98,51980855572.31,756000.0,7853287.47,,,,,,,,,,,10489589.99,293731693.25,24648036523.56,20601704793.92,695428429.31,818451537.93,20688644.4,1210117430.58,6938189.0,,,0
000028.SZ,20240829,20240829,20240630,1,1,2,556565077.0,4260576030.75,12676544011.68,278282538.5,,6006725421.46,,604216664.64,22459134687.56,732588004.99,505217479.33,70380000.0,0.0,8381354048.18,,,,,,,,,183461762.73,39892558310.53,,,2887145563.65,106460106.91,,,,842826329.94,19042033.04,,,,,593981065.59,,2746684499.01,517858220.21,236043663.01,,298949640.68,11512683077.3,,,,,,,,,,,,,,,,,51405241387.83,,4441325969.54,,,,,7519427613.69,11892859207.57,19592697.7,,,248061150.34,298889996.88,46594629.1,10763824.46,1695989429.95,,,,,,,,1044734965.39,40766662.57,27673005280.59,,0.0,6938189.0,5400000.0,139623285.84,71376008.63,494356926.22,2383293314.9,,,,,,,,,,,,,,,,,30056298595.49,,,,,3569121846.94,17779820945.4,21348942792.34,51405241387.83,756000.0,7853287.47,,,,,,,,,,,10939913.89,413999133.4,23063351352.2,19412286821.26,802968004.99,842826329.94,19042033.04,1753347883.51,6938189.0,,,0
000028.SZ,20240426,20240426,20240331,1,1,1,556565077.0,4260572822.3,12700291799.27,278282538.5,,5723400476.86,,874027196.45,22990158340.45,,589913579.61,,,8244603577.57,,,,,,,,,170632208.83,40058309136.13,,,2857321707.07,107440734.62,,,,852544125.77,21551738.99,,,,,605384443.47,,2746684499.01,514206486.15,222093889.42,,316264383.13,11466688128.88,,,,,,,,,,,,,,,,,51524997265.01,,3805255601.13,,,,,7758998399.24,12291084090.79,17228796.0,,,241461519.18,317364987.57,33520842.33,10763824.46,1781315289.29,,,,,,,,1062184466.83,39348186.21,27722116311.2,,,,2840940.0,141212244.57,72766564.85,517351015.04,2384064495.58,,,,,,,,,,,,,,,,,30106180806.78,,,,,3615237019.1,17803579439.13,21418816458.23,51524997265.01,772000.0,7867202.06,,,,,,,,,,,9377170.27,363590308.17,23864185536.9,20050082490.03,865651274.64,852544125.77,21551738.99,1825599956.08,6938189.0,,,0
