ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
000037.SZ,20260429,20260429,20260331,1,1,1,602762596.0,362767402.38,359672192.66,332908397.6,741910.94,171127377.91,403479379.4,400000.0,89727939.26,,29288522.96,,,40100889.79,,,,,,,,,246587522.91,1351302989.37,,,181160879.56,1289813.89,,,,,3468162.88,,,,,1909194.5,,,6039149.6,4264858.88,,1327137.78,997399639.19,,,,,,,,,,,,,,,,,2348702628.56,168316497.89,172119924.46,,,,,,40876211.14,,,,4346019.0,9702266.17,,15000000.0,,,,,,,,,4857706.64,1907133.3,303481416.94,,,,364945.0,14291417.64,40326977.36,,248116396.75,,,,,,,,,,,,,,,,,551597813.69,,,,,107188258.09,1689916556.78,1797104814.87,2348702628.56,,31064057.2,,,,,,,,,,,8620306.43,5081096.96,90127939.26,40876211.14,361971050.71,536443214.72,3468162.88,64591059.27,,,,0
000037.SZ,20260415,20260415,20251231,1,1,4,602762596.0,362767402.38,347646697.47,332908397.6,410577.62,141590339.04,341000000.0,,109831397.29,361729062.93,11052982.8,,,37972909.48,,,,,,,,,266262387.12,1290880750.38,,,196827515.83,1331453.08,,,,544902436.89,3113338.75,,,,,2041770.36,,,6567159.05,4264858.88,,857135.84,1022870063.07,,,,,,,,,,,,,,,,,2313750813.45,168421492.31,172094604.45,,,,,,42661594.09,,,,24759553.78,8531798.19,0.0,22500000.0,10823386.05,,,,,,,,7340810.74,2425298.89,291267842.65,,,,364945.0,9846034.15,41913447.41,,245213939.03,,,,,,,,,,,,,,,,,536481781.68,,,,,99709303.5,1677559728.27,1777269031.77,2313750813.45,,31064057.2,,,,,,,,,,,21441671.72,130796.46,109831397.29,42661594.09,361729062.93,544902436.89,3113338.75,33323386.05,,,,0
000037.SZ,20251028,20251028,20250930,1,1,3,602762596.0,362770922.1,166665218.87,332908397.6,1958663.24,52070006.75,272656854.67,,107961108.31,,14571845.57,,,79537717.2,,,,,,,,,294812926.86,968938287.47,,,92973713.04,1373092.27,,,,,1883438.33,,,,,2114546.24,,35708.95,4545697.6,4606548.06,,2868974.0,1042572444.86,,,,,,,,,,,,,,,,,2011510732.33,97154742.83,93072991.65,,,,,,96740685.4,,,,5354912.94,8859813.99,,,,,,,,,,,5069331.1,108443857.44,325540720.2,,,,,4023323.42,56763465.82,,183582010.73,,,,,,,,,,,,,,,,,509122730.93,,,,,32272824.88,1470115176.52,1502388001.4,2011510732.33,,3049378.71,,,,,,,24582784.59,,,,3241784.8,95720.03,107961108.31,96740685.4,119503258.72,551149843.46,1883438.33,7903407.65,,,,0
000037.SZ,20250822,20250822,20250630,1,1,2,602762596.0,362770922.1,164868987.43,332908397.6,1307873.1,109252968.84,192530263.51,,85710068.42,118436883.64,13070771.21,,,78387775.32,,,,,,,,,304301620.27,934172376.84,,,92754252.48,1414731.46,,,,559338913.36,2838171.11,,1501202.2,,,1263932.79,,,4948144.52,625000.0,,1666877.82,1048499398.15,,,,,,,,,,,,,,,,,1982671774.99,97154742.83,93067166.65,,,,,,84198576.86,,,,5126452.7,10575047.07,,,7909244.89,,,,,,,,6001170.31,107922581.0,314800239.48,,,,,,58349935.87,,180957178.19,,,,,,,,,,,,,,,,,495757417.67,,,,,19246202.38,1467668154.94,1486914357.32,1982671774.99,,3049378.71,,,,,,,24582784.59,,,,7899241.04,,85710068.42,84198576.86,118436883.64,560840115.56,2838171.11,7909244.89,,,,0
000037.SZ,20250430,20250430,20250331,1,1,1,602762596.0,362770922.1,172950423.16,332908397.6,1209152.58,72215046.61,355000000.0,,56978433.5,,23618414.6,,,80524229.89,,,,,,,,,289698301.92,1087591657.52,,,90587521.44,1456370.65,,,,,11747722.25,,,,,1358365.32,,,5354420.57,625000.0,,55513096.76,932954294.93,,,,,,,,,,,,,,,,,2020545952.45,35031013.88,255098633.32,,,,,,8904451.81,,,,5113691.54,5144297.19,,,,,,,,,,,5651118.99,116207485.56,403659977.71,,,,,,59936405.92,,121702164.89,,,,,,,,,,,,,,,,,525362142.6,,,,,20899263.84,1474284546.01,1495183809.85,2020545952.45,,1683054.57,,,,,,,24582784.59,,,,151002.18,,56978433.5,8904451.81,184823444.23,378695683.4,11747722.25,7540299.3,,,,0
000037.SZ,20250423,20250423,20241231,1,1,4,602762596.0,362770922.1,185255604.81,332908397.6,,478979221.66,,,67817025.91,131831575.62,19062352.04,,,80234374.79,,,,,,,,,285528539.22,1088131454.51,,,90587521.44,1498009.84,,,,377498094.3,6983713.85,,73705696.67,,,1349731.81,,,5802861.77,625000.0,,5596476.4,924605181.08,,,,,,,,,,,,,,,,,2012736635.59,,268615009.19,,,,,,14022157.61,,,,16052879.47,14348908.04,,,15685234.29,,,,,,,,4466835.32,107922984.82,441164008.74,,,,,,61522875.97,,63648786.15,,,,,,,,,,,,,,,,,504812794.89,,,,,22543265.62,1485380575.08,1507923840.7,2012736635.59,,1683054.57,,,,,,,24582784.59,,,,95580.68,50000.0,67817025.91,14022157.61,131831575.62,451203790.97,6983713.85,15685234.29,,,,0
000037.SZ,20241025,20241025,20240930,1,1,3,602762596.0,362770922.1,117718546.17,332908397.6,2150333.48,411597408.46,45000000.0,,126980774.52,,9172617.13,,,86430944.36,,,,,,,,,288994116.38,988040904.97,,,91540702.77,1539649.03,,,,,2494629.7,,,,,20303609.98,,,6263437.19,1172366.49,,857135.84,1046265541.52,,,,,,,,,,,,,,,,,2034306446.49,,345660109.15,,,,,,4663828.11,,,,4733774.51,7802614.21,,,,,,,,,,,31652812.4,175398216.17,584970448.62,,,,15000000.0,,63109346.02,45112.54,81950732.72,,,,,,,,,,,,,,,,,666921181.34,,,,,-48425530.2,1415810795.35,1367385265.15,2034306446.49,,-2500000.0,,,,,,,,,,,,25002.01,126980774.52,4663828.11,19865044.12,564231927.64,2494629.7,15034092.06,,,,0
000037.SZ,20240823,20240823,20240630,1,1,2,602762596.0,362770922.1,125495666.34,332908397.6,1486848.46,312526567.91,273000000.0,,118860740.6,19558020.33,836450.53,,,83727533.35,,,,,,,,,287836740.79,1096346053.51,,,91619964.42,1581288.22,,,,386455266.88,2488051.21,,186092119.9,,,20389648.48,,,6680865.39,1172366.49,,899575.71,1056328292.03,,,,,,,,,,,,,,,,,2152674345.54,,470944226.88,,,,,,13429401.56,,,,4568860.87,4863438.4,,,15699302.91,,,,,,,,31604800.29,175425195.71,716654776.13,,,,15000000.0,,64695900.62,45112.54,84381504.16,,,,,,,,,,,,,,,,,801036280.29,,,,,-71286365.25,1422924430.5,1351638065.25,2152674345.54,,-2500000.0,,,,,,,,,,,,119549.51,118860740.6,13429401.56,19558020.33,572547386.78,2488051.21,15699302.91,,,,1
000037.SZ,20240426,20240426,20240331,1,1,1,602762596.0,362770922.1,134275556.63,332908397.6,915232.6,102511047.91,394000000.0,,104041878.72,,29475887.35,,,83170946.16,,,,,,,,,232138911.8,972344426.43,,,90008131.8,1622927.41,,,,,4316226.27,,,,,19263396.54,,,3588058.6,1172366.49,,43036962.68,1083111470.41,,,,,,,,,,,,,,,,,2055455896.84,59884372.43,386275332.21,,,,,40000000.0,1121465.81,,,,4648453.24,296962.89,,,,,,,,,,,1016730.2,11990.26,448944361.57,,,,,,66282624.37,104045112.54,245212109.34,,,,,,,,,,,,,,,,,694156470.91,,,,,-69833279.0,1431132704.93,1361299425.93,2055455896.84,,-2500000.0,,,,,,,,,,,88000.0,287000.0,104041878.72,41121465.81,26917754.49,568581622.07,4316226.27,15286426.96,,,,0
000037.SZ,20240412,20240412,20231231,1,1,4,602762596.0,362770922.1,163346776.24,332908397.6,,316188782.49,226000000.0,,111975251.1,19233117.52,26869175.59,,,86158251.16,,,,,,,,,232865968.63,1019378546.49,,,90001176.04,1664566.6,,,,385390614.45,3448855.1,,186092119.9,,,19285629.03,,,3891832.93,1172366.49,,36157735.24,1029986842.2,,,,,,,,,,,,,,,,,2049365388.69,58829426.3,341237886.72,,,,,,4342166.5,,,,46238982.57,3089330.47,,,13973447.42,,,,,,,,3926326.45,,412808140.13,,,,15000000.0,,67869348.07,104045112.54,245743886.91,,,,,,,,,,,,,,,,,658552027.04,,,,,-68475330.29,1459288691.94,1390813361.65,2049365388.69,,-2500000.0,,,,,,,,,,,88000.0,,111975251.1,4342166.5,19233117.52,571482734.35,3448855.1,13973447.42,,,,1
