ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000026.SZ,20260425,20260331,0.1604,0.1604,2.4382,2.4382,2.3058,0.6778,4.3316,2816879.26,62260608.55,340794956.23,7.9789,3.4627,3.118,3.7488,0.3567,2.8967,0.2638,79004887.77,82432028.53,,86031388.6353,97031388.6353,289728973.34,1231815.19,77241572.65,-669728099.16,3192947537.2,2450633566.52,1765082940.6,3475186400.61,2032618004.08,0.1604,8.3742,0.4553,5.0094,0.2852,0.2032,0.212,0.2391,6.5778,34.4464,65.5536,25.4652,6.5778,18.3548,6.9519,0.1585,,92.0145,8.3268,8.3319,1.9327,1.93,1.849,2.1983,1.7355,1.8842,7.7308,8.7932,9.7766,1.1084,1.1136,74.3938,25.6062,84.7802,2.2227,97.7773,95.3682,4.6318,0.5261,0.1084,9.2285,43.9911,8.6717,41.3372,,0.5017,253.9515,6.942,1.7355,644524336.08,8.3575,18.3548,92.0145,1.9327,1.849,1.7355,18.6714,43.4705,43.4705,122.4231,38.5607,38.2086,43.6387,41.05,122.3715,45.8866,1.84,0.8771,1.8404,7.0483,7.0483,7.0483,311.9085,-1.5409
000026.SZ,20260425,20260331,0.1604,0.1604,2.4382,2.4382,2.3058,0.6778,4.3316,2816879.26,62260608.55,340794956.23,7.9789,3.4627,3.118,3.7488,0.3567,2.8967,0.2638,79004887.77,82432028.53,,,,289728973.34,1231815.19,77241572.65,-669728099.16,3192947537.2,2450633566.52,1765082940.6,3475186400.61,2032618004.08,0.1604,8.3742,0.4553,5.0094,0.2852,0.2032,,,6.5778,34.4464,65.5536,25.4652,6.5778,18.3548,6.9519,0.1585,,92.0145,8.3268,8.3319,1.9327,1.93,1.849,2.1983,1.7355,1.8842,7.7308,8.7932,9.7766,1.1084,1.1136,74.3938,25.6062,84.7802,2.2227,97.7773,95.3682,4.6318,0.5261,0.1084,9.2285,43.9911,8.6717,41.3372,,0.5017,253.9515,6.942,1.7355,644524336.08,8.3575,18.3548,92.0145,1.9327,1.849,1.7355,18.6714,43.4705,43.4705,122.4231,38.5607,38.2086,43.6387,41.05,122.3715,45.8866,1.84,0.8771,1.8404,7.0483,7.0483,7.0483,311.9085,-1.5409
000026.SZ,20260314,20251231,0.2153,0.2152,8.6466,8.6466,2.3058,0.6778,4.1712,4137966.38,83179863.25,1246356877.64,7.273,2.6949,2.5057,13.7582,1.2316,9.7333,0.9065,119298821.38,120794278.52,338402341.5,498365271.3173,378365271.3173,320401569.39,1522995.65,74936882.85,-556302156.8,3124919085.03,2367724895.74,1793530348.63,3411477045.3,1967540516.27,0.2152,8.2229,1.3354,4.849,0.2767,0.2977,1.2282,0.9325,2.4888,35.524,64.476,29.6145,2.4888,22.2621,7.0277,0.3248,-1.5373,96.5997,3.4175,3.4429,2.5955,2.6,2.4725,3.1209,2.256,2.4998,2.5955,3.1209,10.63,1.1189,1.1505,73.53,26.47,83.7017,2.1966,97.8034,95.1078,4.8922,1.4356,0.1189,8.4073,44.5247,7.8741,41.7007,,1.3654,321.5629,2.256,2.256,651624578.52,3.4232,22.4624,104.1582,-1.1231,-1.0891,-0.9856,20.1493,-60.0186,-59.9851,0.9525,-57.6741,-58.0226,-60.3732,-60.15,0.9579,-59.7163,-1.6305,-6.8441,-1.6305,-10.9641,-10.9641,-7.4643,-171.725,-1.6305
000026.SZ,20251025,20250930,0.3083,0.3083,6.5924,6.5924,2.3058,0.6778,4.2641,5280495.48,119737782.83,959780074.27,5.6568,2.1257,1.8905,9.5301,0.9103,7.2046,0.6751,153958559.71,160816736.65,,119870123.7868,139870123.7868,318920302.4,3973280.7,216703569.6,-385431858.67,3173657380.26,2408144791.26,2004209719.21,3593685814.87,2005240964.95,0.3081,8.3225,0.9215,4.9419,0.205,0.3963,0.2954,0.3447,4.6737,35.8802,64.1198,29.3449,4.6737,22.1997,6.8029,0.3423,0.0523,94.2445,5.9357,6.0119,3.6939,3.68,3.5379,4.0588,3.1553,3.4904,4.9252,5.4117,13.7773,1.1598,1.1707,74.6893,25.3107,81.0314,6.0301,93.9699,95.8346,4.1654,0.7231,0.1598,6.2583,15.5834,5.8815,14.6452,,0.693,328.2646,4.2071,3.1553,655763419.12,5.9747,22.566,94.0901,1.2688,1.2327,1.0923,13.7436,-36.0904,-36.0108,17.8389,-38.6243,-38.5049,-36.739,-37.25,17.8198,-36.8576,-0.439,-2.2734,-0.4381,-12.0012,-12.0012,-7.5299,20.1245,0.1878
000026.SZ,20250823,20250630,0.2034,0.2034,4.397,4.397,2.3058,0.6778,4.1592,4068237.84,78377262.19,634323325.66,5.5585,1.9845,1.7536,6.4211,0.613,4.7823,0.4525,101311372.19,106080110.33,214113968.86,193853498.6218,213853498.6218,318665407.44,2134123.9,224277169.26,-315029764.71,3128066512.95,2352860473.96,2011036929.32,3557886852.65,1962668186.67,0.2032,8.2156,0.6198,4.837,0.0502,0.2614,0.4777,0.527,4.621,35.5536,64.4464,29.2303,4.621,22.0168,6.8974,0.3161,0.0998,94.3215,5.8614,5.9458,2.4517,2.41,2.3308,2.6902,2.0908,2.3103,4.9034,5.3804,14.0531,1.1635,1.1726,73.9686,26.0314,80.6476,6.3037,93.6963,94.6929,5.3071,0.4872,0.1635,6.1159,14.8638,5.7388,13.9473,,0.4614,327.7828,4.1816,2.0908,662738418.3,5.9166,22.4514,94.8945,1.0948,1.0093,0.9562,19.5855,-42.9933,-42.9293,84.2449,-45.6986,-45.4984,-43.9674,-44.19,84.2008,-44.2747,-1.7179,-3.2189,-1.7169,-14.0756,-14.0756,-14.964,-24.1091,0.5514
000026.SZ,20250425,20250331,0.1118,0.1118,2.2777,2.2777,2.3059,0.6778,4.4677,1167114.43,44139266.91,324313708.52,7.0662,2.377,2.1208,3.3637,0.3177,2.4626,0.2341,57407778.84,59957316.16,,-16415827.6893,-76415827.6893,282635085.17,4648048.7,150601251.71,-339375106.37,3240449657.57,2460215035.25,2093166821.48,3601723543.74,2087834670.78,0.1117,8.5052,0.2047,5.1454,-0.0714,0.1478,-0.0405,-0.1883,4.9022,35.091,64.909,28.4646,4.9022,21.6124,6.5007,0.3515,0.192,93.7884,6.4331,6.4874,1.3242,1.32,1.2901,1.5185,1.1475,1.2584,5.2968,6.074,11.2595,1.1269,1.154,73.6892,26.3108,83.3233,4.1814,95.8186,92.6188,7.3812,0.2048,0.1269,7.8814,22.9156,7.4002,21.5168,,0.1897,318.3015,4.59,1.1475,670627002.84,6.4732,21.6124,93.7884,1.3242,1.2901,1.1475,8.9883,-38.8403,-38.7397,9000.0,-39.5704,-39.3903,-39.9908,-36.72,8714.7638,-40.8165,1.7466,-2.9614,1.7477,-13.2322,-13.2322,-13.2322,141.8425,1.3952
000026.SZ,20250314,20241231,0.5385,0.5378,9.7114,9.7114,2.3076,0.6778,4.356,11621896.31,208728288.68,1464332999.64,5.1269,1.6804,1.5035,13.5113,1.3058,10.7466,0.9597,273851877.17,291888109.93,517165387.2,398449010.4685,272406198.3285,388165697.38,4990541.42,222691277.61,-296262899.88,3167914171.85,2376262229.4,2044934037.48,3614534478.22,2042528289.44,0.5431,8.3592,1.3228,5.0338,0.0353,0.7194,0.982,0.6713,5.5919,37.1608,62.8392,28.9296,5.5919,22.4025,6.0722,0.4549,-0.4895,93.0504,7.1889,7.4073,6.5525,6.55,6.2069,7.1089,5.3666,6.1517,6.5525,7.1089,15.3666,1.1816,1.221,73.6597,26.3403,79.0459,6.161,93.839,93.4958,6.5042,0.9322,0.1816,5.5076,15.2311,5.144,14.2256,,0.8715,323.6006,5.3666,5.3666,678570508.82,7.2608,23.2044,97.5885,0.6722,0.53,0.5546,24.353,-33.3705,-33.3994,-13.1508,-34.5912,-34.5279,-33.8641,-34.11,-15.1281,-34.9958,4.1126,-4.6755,1.7409,-13.7681,-13.7681,-13.5913,-62.8147,1.7409
000026.SZ,20241026,20240930,0.4824,0.4818,7.4898,7.4898,2.307,0.6776,4.2991,6815657.41,190807291.15,1129681719.08,4.0168,1.3592,1.24,9.1831,0.9805,8.7324,0.7244,252129889.9,264557708.85,,-42154642.1615,27845357.8385,384482309.38,6275005.21,427401161.67,-110299800.04,3150314808.43,2341298375.17,2195212089.44,3798054095.16,2019801053.02,0.4869,8.3051,0.782,4.9767,0.0815,0.6519,-0.1039,0.0686,6.5013,37.1634,62.8366,28.2422,6.5013,22.1649,5.6113,0.466,0.0009,91.7056,8.5104,8.7032,5.8953,5.88,5.692,6.3042,4.7092,5.3703,7.8604,8.4056,19.532,1.2427,1.2519,74.422,25.578,75.2078,11.2532,88.7468,94.859,5.141,0.4089,0.2427,4.1198,7.8864,3.8505,7.3709,,0.3879,323.6477,6.2789,4.7092,688905822.96,8.5498,23.2492,93.1626,1.5102,1.5065,1.2111,18.7713,-25.0815,-25.1747,-32.2181,-25.1372,-24.7936,-25.582,-24.54,-33.7539,-27.7116,3.4388,-0.3675,1.1053,-13.8203,-13.8203,-17.1465,-29.8145,2.946
000026.SZ,20240821,20240630,0.3568,0.3564,5.116,5.116,2.3064,0.6776,4.1746,6693260.53,140445221.81,771915455.77,3.8862,1.1828,1.0614,6.1194,0.676,5.9204,0.4972,186260282.61,196667585.41,310051676.46,40857867.0949,110857867.0949,397129540.29,6415626.98,429118499.66,24762490.53,3088475344.37,2272274041.18,2258068896.32,3744446496.19,1969316586.79,0.3625,8.1686,0.3364,4.8522,-0.2471,0.4846,0.1007,0.2731,7.0862,37.1757,62.8243,27.7475,7.0862,21.6618,5.6222,0.4634,0.0014,91.0296,9.2749,9.4716,4.4258,4.36,4.2245,4.7093,3.5233,4.0172,8.8516,9.4186,20.0739,1.2512,1.2561,73.7599,26.2401,74.4571,11.4601,88.5399,94.5496,5.4504,0.1734,0.2512,3.9816,7.7259,3.7092,7.1973,124.7239,0.164,321.1961,7.0466,3.5233,698060106.64,9.3279,22.1663,90.8467,2.1325,2.1042,1.7295,13.5966,-21.0095,-21.0981,-59.2391,-21.1437,-20.7925,-21.4822,-20.81,-60.3868,-23.5102,1.7387,-1.3384,-0.5543,-12.1847,-12.1847,-13.1537,-4.2588,2.6513
000026.SZ,20240425,20240331,0.1828,0.1825,2.5653,2.5653,2.3858,0.6623,4.299,5743140.42,69755955.88,387059835.65,4.4412,1.3558,1.2668,3.1453,0.3484,3.0171,0.2554,93697465.85,100189182.16,,-146958764.1041,-176958764.1041,389090321.22,6353983.39,337224898.83,-91908384.01,3178448454.38,2348178574.16,2212317094.91,3740861051.53,2060022883.56,0.1818,8.1972,-0.0023,4.9613,-0.1818,0.2413,-0.3539,-0.4262,7.0881,36.3385,63.6615,27.2223,7.0881,21.1828,5.6238,0.4157,,91.2034,9.2369,9.4061,2.2412,2.24,2.0707,2.4025,1.8104,2.0615,8.9648,9.61,17.7131,1.2153,1.2379,73.2669,26.7331,76.8427,9.0146,90.9854,93.1337,6.8663,-0.0014,0.2153,4.6455,10.0931,4.3382,9.4253,,-0.0013,307.7704,7.2416,1.8104,706632796.11,9.267,21.1828,91.2034,2.2412,2.0707,1.8104,-0.0905,-27.0259,-27.1457,-101.1979,-25.7526,-25.6565,-26.8345,-26.95,-101.2028,-30.077,2.0949,-1.6163,2.0946,-11.2445,-11.2445,-11.2445,12.4014,4.6372
