ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000034.SZ,20260428,20260428,20260331,1,1,1,0.3358,0.3347,40557142015.74,40557142015.74,,,,,,,,,,,,,,,-3294731.74,-35991540.58,-19123536.26,,40189849242.87,39191700126.25,,,50887445.9,451423945.32,94500376.29,124818762.0,-110357961.23,,,,,,,,,,,340117818.5,262913.24,1289750.36,,339090981.38,83684634.69,255406346.69,235993097.38,19413249.31,-46673192.13,208733154.56,189297895.8,19435258.76,614376120.51,,,,,95927338.94,128981598.37,9318676.45,,,,,,,,,,,,,,,255406346.69,1
000034.SZ,20260428,20260428,20260331,1,1,1,0.3358,0.3347,40557142015.74,40557142015.74,,,,,,,,,,,,,,,-3294731.74,-35991540.58,-19123536.26,,40189849242.87,39191700126.25,,,50887445.9,451423945.32,94500376.29,124818762.0,-110357961.23,,,,,,,,,,,340117818.5,262913.24,1289750.36,,339090981.38,83684634.69,255406346.69,235993097.38,19413249.31,-46673192.13,208733154.56,189297895.8,19435258.76,,,,,,95927338.94,128981598.37,9318676.45,,,,,,,,,,,,,,,255406346.69,0
000034.SZ,20260331,20260331,20251231,1,1,4,0.7711,0.7581,143751044503.13,143751044503.13,,,,,,,,,,,,,,,-243163585.72,-87013800.74,-45050523.34,,142737435641.56,138866961377.34,,,227102914.31,2187297357.2,409495660.57,438893266.33,-53588533.97,,,,,,,,,,,752936331.96,6168518.62,5689905.53,,753414945.05,194651980.02,558762965.03,522943843.22,35819121.81,-160875341.87,397887623.16,360784925.02,37102698.14,1546767068.38,1733947643.42,,,,392542129.52,501482777.18,51920040.04,,,,,,,,,,,,,,,558762965.03,1
000034.SZ,20251031,20251031,20250930,1,1,3,0.9941,0.9773,102365346044.23,102365346044.23,,,,,,,,,,,,,,,32877397.71,-74365180.9,-39307417.1,,101505532283.01,98732073189.64,,,155099855.64,1558292713.99,290213058.74,307421820.29,-58126457.34,,,,,,,,,,,849775657.25,1488941.32,4231057.74,,847033540.83,149457219.31,697576321.52,670037970.25,27538351.27,-39937898.08,657638423.44,628472543.41,29165880.03,1256282964.82,,,,,274977703.86,364659779.81,42307702.78,,,,,,,,,,,,,,,697576321.52,1
000034.SZ,20250828,20250828,20250630,1,1,2,0.6382,0.6269,71585506815.36,71585506815.36,,,,,,,,,,,,,,,846309.42,-53742352.73,-17174693.17,,71002657211.94,69086486739.38,,,96413816.05,1031158054.26,194177264.61,240856675.64,-56868973.6,,,,,,,,,,,541703886.19,843492.31,2479467.4,,540067911.1,89115592.29,450952318.81,426388431.88,24563886.93,-40889627.7,410062691.11,384571548.23,25491142.88,,,,,,188648009.79,254444102.51,21287398.89,,,,,,,,,,,,,,,450952318.81,0
000034.SZ,20250828,20250828,20250630,1,1,2,0.6382,0.6269,71585506815.36,71585506815.36,,,,,,,,,,,,,,,846309.42,-53742352.73,-17174693.17,,71002657211.94,69086486739.38,,,96413816.05,1031158054.26,194177264.61,240856675.64,-56868973.6,,,,,,,,,,,541703886.19,843492.31,2479467.4,,540067911.1,89115592.29,450952318.81,426388431.88,24563886.93,-40889627.7,410062691.11,384571548.23,25491142.88,835277258.6,913796414.15,,,,188648009.79,254444102.51,21287398.89,,,,,,,,,,,,,,,450952318.81,1
000034.SZ,20250426,20250426,20250331,1,1,1,0.3312,0.3274,31778428736.85,31778428736.85,,,,,,,,,,,,,,,18893177.59,-26810211.52,-13396358.28,,31478344028.02,30594200713.31,,,39426941.53,473857101.02,95505362.41,120355231.2,-28635497.7,,,,,,,,,,,295796002.74,254409.05,1676651.18,,294373760.61,57841312.47,236532448.14,217274596.04,19257852.1,-47323075.23,189209372.91,169474632.56,19734740.35,,,,,,95309807.3,124043895.46,8866247.72,,,,,,,,,,,,,,,236532448.14,0
000034.SZ,20250426,20250426,20250331,1,1,1,0.3312,0.3274,31778428736.85,31778428736.85,,,,,,,,,,,,,,,18893177.59,-26810211.52,-13396358.28,,31478344028.02,30594200713.31,,,39426941.53,473857101.02,95505362.41,120355231.2,-28635497.7,,,,,,,,,,,295796002.74,254409.05,1676651.18,,294373760.61,57841312.47,236532448.14,217274596.04,19257852.1,-47323075.23,189209372.91,169474632.56,19734740.35,452618403.96,,,,,95309807.3,124043895.46,8866247.72,,,,,,,,,,,,,,,236532448.14,1
000034.SZ,20250329,20250329,20241231,1,1,4,1.1653,1.134,128166392637.76,128166392637.76,,,,,,,,,,,,,,,-304713748.93,-83816693.11,-34162053.92,,127038807713.21,122769551323.84,,,247055354.06,2115920605.13,392925432.61,850689854.55,-150161467.59,,,,,,,,,,,937957732.27,14118500.59,11962014.85,,940114218.01,162900748.11,777213469.9,752694649.23,24518820.67,155641718.84,932855188.74,908772457.44,24082731.3,2171246399.76,2317025553.97,,,,376584179.17,865927597.2,40062237.01,,,,,,,,,,,,,,,777213469.9,1
000034.SZ,20241031,20241031,20240930,1,1,3,1.3814,1.3191,91571184640.35,91571184640.35,,,,,,,,,,,,,,,46854105.58,-46186754.35,-25272430.73,,90604387136.69,87457116667.49,,,192093520.51,1467761736.51,268162238.15,687634874.55,-244242300.58,,,,,,,,,,,1078789075.36,13150240.69,2208456.7,,1089730859.35,173677524.94,916053334.41,893535527.37,22517807.04,83527401.99,999580736.4,977579833.33,22000903.07,2005830783.63,,,,,249883680.62,678641061.21,29634896.92,,,,,,,,,,,,,,,916053334.41,1
