ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000011.SZ,20260429,20260429,20260331,1,1,1,-0.0457,-0.0457,556225443.63,556225443.63,,,,,,,,,,,,,,,1068833.93,-2960512.67,-2960512.67,,586388159.28,484619899.52,,,3956267.95,6200003.05,54532026.76,36011518.96,0.0,,,,,,,,,,,-30862361.47,413833.03,263803.58,,-30712332.02,-627008.03,-30085323.99,-27235245.53,-2850078.46,-1487681.89,-31573005.88,-28722927.42,-2850078.46,7037370.85,,,,,1038870.91,37322251.78,3085308.76,,,,,,,,,,,,,,,-30085323.99,1
000011.SZ,20260328,20260328,20251231,1,1,4,0.0569,0.0569,2383288250.02,2383288250.02,,,,,,,,,,,,,,,1765714.2,930705.77,930705.77,,2292871534.23,1737158721.74,,,122579049.67,64517135.81,237736204.21,113732502.36,-5007842.82,,,,,,,,,,,107703552.97,15699075.7,1690452.81,,121712175.86,117018828.2,4693347.66,33885110.58,-29191762.92,-1387438.28,3305909.38,32497672.3,-29191762.92,223599881.09,287919724.31,,,,4842422.28,123346936.11,13758946.05,,,,,,,,,,,,,,,4693347.66,0
000011.SZ,20251030,20251030,20250930,1,1,3,0.0541,0.0541,1715772065.73,1715772065.73,,,,,,,,,,,,,,,837054.67,734579.47,734579.47,,1694631833.11,1286224770.15,,,100632454.62,33645290.55,158730546.36,75127855.52,-4461.72,,,,,,,,,,,36059886.94,12945496.57,993898.23,,48011485.28,21952156.78,26059328.5,32221198.02,-6161869.52,-907380.77,25151947.73,31313817.25,-6161869.52,109570478.44,,,,,3734319.04,83739872.46,13435757.48,,,,,,,,,,,,,,,26059328.5,1
000011.SZ,20250829,20250829,20250630,1,1,2,0.0242,0.0242,1087908935.87,1087908935.87,,,,,,,,,,,,,,,,-2369641.2,-2369641.2,,1087170518.21,813504493.36,,,63146486.93,19167310.94,107251478.24,44742067.07,-4461.72,,,,,,,,,,,11017468.11,12522551.2,930675.93,,22609343.38,12533681.45,10075661.93,14428019.63,-4352357.7,-989185.41,9086476.52,13438834.22,-4352357.7,58063820.69,92642984.45,,,,2596806.24,49213256.18,7807903.27,,,,,,,,,,,,,,,10075661.93,1
000011.SZ,20250429,20250429,20250331,1,1,1,0.0084,0.0084,493396461.75,493396461.75,,,,,,,,,,,,,,,,-571030.19,-571030.19,,494393714.69,365909628.56,,,37354107.83,8881633.91,59407738.31,23797459.5,2395250.77,,,,,,,,,,,9249355.72,160799.43,421910.4,,8988244.75,5822798.35,3165446.4,5005715.62,-1840269.22,-200191.81,2965254.59,4805523.81,-1840269.22,31186751.01,,,,,1444545.55,26077343.58,3207690.8,,,,,,,,,,,,,,,3165446.4,1
000011.SZ,20250329,20250329,20241231,1,1,4,-1.8705,-1.8705,2734158884.05,2734158884.05,,,,,,,,,,,,,,,,185619483.06,184223509.99,,4110952340.71,2250014088.33,,,86911950.69,43995985.41,284433101.74,41043648.75,-1036113360.07,,,,,,,,,,,-1186524414.19,1067805.57,8355964.49,,-1193812573.11,93331151.0,-1287143724.11,-1114764922.17,-172378801.94,1151982.21,-1285991741.9,-1113612939.96,-172378801.94,-1331188094.36,-1256187706.42,,,,5351808.44,68401770.57,31389808.25,,,,,,,,,,,,,,,-1287143724.11,1
000011.SZ,20241031,20241031,20240930,1,1,3,0.006,0.006,1317806652.07,1317806652.07,,,,,,,,,,,,,,,,54220.87,54220.87,,1321118774.35,1051029215.22,,,17723090.04,14719330.07,189973110.1,25895734.2,-5858.65,,,,,,,,,,,-152401.51,740343.21,5081894.89,,-4493953.19,1220320.38,-5714273.57,3581016.97,-9295290.54,-497274.13,-6211547.7,3083742.84,-9295290.54,25673576.77,,,,,3885629.25,51686194.36,28730546.02,,,,,,,,,,,,,,,-5714273.59,1
000011.SZ,20240828,20240828,20240630,1,1,2,0.0155,0.0155,856028445.25,856028445.25,,,,,,,,,,,,,,,,412742.53,412742.53,,852756324.61,669091472.18,,,10447340.39,9106255.87,127378140.36,16087020.98,-5858.65,,,,,,,,,,,6139124.32,479063.2,436385.09,,6181802.43,4860162.97,1321639.46,9212457.81,-7890818.35,189686.61,1511326.07,9402144.42,-7890818.35,21787346.8,58468005.68,,,,2243317.44,35164356.97,21522831.25,,,,,,,,,,,,,,,1321639.46,1
000011.SZ,20240427,20240427,20240331,1,1,1,0.0008,0.0008,406582462.31,406582462.31,,,,,,,,,,,,,,,,474452.24,474452.24,,413972001.68,334569910.91,,,5184744.84,3559744.77,61942886.23,7338207.77,,,,,,,,,,,,-4323403.76,263293.08,32305.63,,-4092416.31,-335426.63,-3756989.68,463582.22,-4220571.9,-75072.3,-3832061.98,388509.92,-4220571.9,,,,,,1407920.36,18911856.01,12423527.13,,,,,,,,,,,,,,,-3756989.68,0
000011.SZ,20240427,20240427,20240331,1,1,1,0.0008,0.0008,406582462.31,406582462.31,,,,,,,,,,,,,,,,474452.24,474452.24,,413972001.68,334569910.91,,,5184744.84,3559744.77,61942886.23,7338207.77,,,,,,,,,,,,-4323403.76,263293.08,32305.63,,-4092416.31,-335426.63,-3756989.68,463582.22,-4220571.9,-75072.3,-3832061.98,388509.92,-4220571.9,2540351.77,,,,,1407920.36,18911856.01,12423527.13,,,,,,,,,,,,,,,-3756989.68,1
000011.SZ,20240330,20240330,20231231,1,1,4,0.7786,0.7786,2965117025.04,2965117025.04,,,,,,,,,,,,,,,,705759652.36,4339433.24,,2977509252.6,2233525382.49,,,106650246.82,46757158.57,310578375.15,43846029.3,-212173623.03,,,,,,,,,,,709632986.51,3604677.09,6504504.2,,706733159.4,256874297.92,449858861.48,464014492.11,-14155630.63,502040.07,450360901.55,464516532.18,-14155630.63,46885994.26,128412924.31,,,,4133484.37,55930898.29,19183529.19,,,,,,,,,,,,,,,449797505.65,1
000011.SZ,20231030,20231030,20230930,1,1,3,0.3882,0.3882,2427326213.7,2427326213.7,,,,,,,,,,,,,,,0.0,2711324.32,2711324.32,,2124674202.34,1747100763.88,,,87090867.91,25371890.23,211898457.07,36018607.75,2045.93,,,,,,,,,,,315485270.16,907106.27,3590801.08,,312801575.35,85692317.44,227109257.91,231351500.28,-4242242.37,1580945.75,228690203.66,232932446.03,-4242242.37,347997362.78,,,,,3407038.92,45973455.32,11814704.84,,,,,,,,,,,,,,,227047902.08,1
000011.SZ,20230828,20230828,20230630,1,1,2,0.3707,0.3707,1905464632.85,1905464632.85,,,,,,,,,,,,,,,,1857388.32,1857388.32,,1619138341.54,1372159884.25,,,45190786.03,13087297.05,149188184.18,24192404.94,2045.93,,,,,,,,,,,294028148.23,-204898.03,357718.39,,293465531.81,78819275.76,214646256.05,220903444.63,-6257188.58,1404020.27,216050276.32,222307464.9,-6257188.58,316188785.16,361588401.05,,,,1711051.44,31827441.32,7930755.87,,,,,,,,,,,,,,,214584900.22,1
000011.SZ,20230428,20230428,20230331,1,1,1,0.0222,0.0222,411469619.15,411469619.15,,,,,,,,,,,,,,,,1017454.01,1017454.01,,401172784.16,310287854.2,,,6838102.09,4848217.44,64973120.4,12939907.14,,,,,,,,,,,,13624175.58,-377546.96,283475.99,,12963152.63,3202392.63,9760760.0,13216750.95,-3455990.95,955814.02,10716574.02,14172564.97,-3455990.95,25546628.71,,,,,1197579.33,15853484.32,3282400.58,,,,,,,,,,,,,,,9760760.0,1
000011.SZ,20230325,20230325,20221231,1,1,4,0.9022,0.9022,3708669046.85,3708669046.85,,,,,,,,,,,,,,,117082.19,1981330.9,2040461.81,,3159970815.61,1978777621.22,,,725920657.8,53541997.78,329991655.74,50571183.83,-528430.23,,,,,,,,,,,746091308.44,7198004.28,2556893.74,,750732418.98,221391811.02,529340607.96,537664698.69,-8324090.73,4320275.71,533660883.67,541984974.4,-8324090.73,618753473.74,738739025.9,,,,3244129.11,64941564.63,21591864.72,,,,,,,,,,,,,,,529340607.96,0
000011.SZ,20230325,20230325,20221231,1,1,4,0.9022,0.9022,3708669046.85,3708669046.85,,,,,,,,,,,,,,,117082.19,1981330.9,2040461.81,,3159970815.61,1978777621.22,,,725920657.8,53541997.78,329991655.74,50571183.83,-528430.23,,,,,,,,,,,746091308.44,7198004.28,2556893.74,,750732418.98,221391811.02,529340607.96,537664698.69,-8324090.73,4320275.71,533660883.67,541984974.4,-8324090.73,618753473.74,738739025.9,,,,3244129.11,64941564.63,21591864.72,,,,,,,,,,,,,,,529340607.96,1
000011.SZ,20221031,20221031,20220930,1,1,3,0.7647,0.7647,3140295994.52,3140295994.52,,,,,,,,,,,,,,,117082.19,613652.55,621145.49,,2548148852.31,1571679030.25,,,686903783.64,22161928.56,210271281.59,37965179.59,-753565.1,,,,,,,,,,,604757645.21,6728363.44,2262117.07,,609223891.58,165259517.59,443964373.99,455745222.66,-11780848.67,-919298.61,443045075.38,454825924.05,-11780848.67,642785798.47,,,,,4159726.32,54523243.45,-17085421.82,,,,,,,,,,,,,,,443964373.99,1
000011.SZ,20220829,20220829,20220630,1,1,2,0.4208,0.4208,1988299840.24,1988299840.24,,,,,,,,,,,,,,,,946914.05,859534.38,,1663183996.92,1068652583.32,,,394230719.81,11358858.51,143701058.05,28092277.76,3302.47,,,,,,,,,,,332827750.87,2546068.46,1417586.84,,333956232.49,92655204.26,241301028.23,250802157.71,-9501129.48,2063279.42,243364307.65,252865437.13,-9501129.48,360014567.07,421671809.76,,,,2689725.4,36281087.17,9179453.97,,,,,,,,,,,,,,,241301028.23,1
