ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000062.SZ,20260429,20260429,20260331,1,1,1,0.1921,0.1921,7701131823.32,7701131823.32,,,,,,,,,,,,,,,-11116016.93,-4066887.47,-1727708.63,,7385374780.07,7079830522.28,,,10148687.6,134943044.43,81860140.08,35634375.19,-13654085.97,,,,,,,,,,,301350791.44,1656951.79,2499387.86,,300508355.37,69996721.48,230511633.89,200888573.83,29623060.06,-72478686.55,158032947.34,134653353.04,23379594.3,366107874.4,,,,,24450582.24,63405093.22,28030084.22,,,,,,,,,,,,,,,230511633.89,1
000062.SZ,20260327,20260327,20251231,1,1,4,0.4426,0.4426,24908894154.62,24908894154.62,,,,,,,,,,,,,,,23029216.54,17060745.65,8167425.82,,24253251472.71,22866688914.71,,,39610470.28,537103183.05,336410360.3,224023922.67,-121022117.45,,,,,,,,,,,707042997.69,9422966.51,8839358.12,,707626606.08,165045127.63,542581478.45,462938895.43,79642583.02,-89728080.84,452853397.61,382355500.28,70497897.33,904240183.34,1131369594.22,,,,115642389.25,212601721.06,26953333.17,,,,,,,,,,,,,,,542581478.45,1
000062.SZ,20251029,20251029,20250930,1,1,3,0.3452,0.3452,17658030347.53,17658030347.53,,,,,,,,,,,,,,,17271596.53,15633404.12,5763007.87,,17142713739.98,16188793243.98,,,28728987.05,349589554.46,241099753.0,174255919.58,-72496815.0,,,,,,,,,,,554997591.11,6778201.23,3146385.93,,558629406.41,132383165.23,426246241.18,361078937.04,65167304.14,-49089962.62,377156278.56,316917170.23,60239108.33,,,,,,80047825.79,159585357.49,19793787.65,,,,,,,,,,,,,,,426246241.18,0
000062.SZ,20251029,20251029,20250930,1,1,3,0.3452,0.3452,17658030347.53,17658030347.53,,,,,,,,,,,,,,,17271596.53,15633404.12,5763007.87,,17142713739.98,16188793243.98,,,28728987.05,349589554.46,241099753.0,174255919.58,-72496815.0,,,,,,,,,,,554997591.11,6778201.23,3146385.93,,558629406.41,132383165.23,426246241.18,361078937.04,65167304.14,-49089962.62,377156278.56,316917170.23,60239108.33,767603070.24,,,,,80047825.79,159585357.49,19793787.65,,,,,,,,,,,,,,,426246241.18,1
000062.SZ,20250827,20250827,20250630,1,1,2,0.2253,0.2253,11047472317.0,11047472317.0,,,,,,,,,,,,,,,11776752.46,15701475.91,5742004.63,,10744310761.23,10125317708.24,,,19034215.32,201508077.97,166698185.26,108645541.97,-62532066.72,,,,,,,,,,,336353725.2,3733522.57,1506810.06,,338580437.71,64846100.28,273734337.43,235621212.83,38113124.6,-40733553.59,233000783.84,197456853.51,35543930.33,417083994.96,530608780.26,,,,50537140.62,107245386.02,12439878.59,,,,,,,,,,,,,,,273734337.43,1
000062.SZ,20250429,20250429,20250331,1,1,1,0.1009,0.1009,5228986038.01,5228986038.01,,,,,,,,,,,,,,,7086610.53,10468605.7,-1265927.52,,5094552474.28,4789669580.54,,,9216804.18,84574797.99,85583413.36,72072827.93,-14863199.19,,,,,,,,,,,154708490.6,1371538.9,194763.77,,155885265.73,29988347.33,125896918.4,105573529.29,20323389.11,-9710735.85,116186182.55,96569403.25,19616779.3,224093432.2,,,,,32481890.34,57402011.88,5503252.07,,,,,,,,,,,,,,,125896918.4,1
000062.SZ,20250314,20250314,20241231,1,1,4,0.2036,0.2036,21953724057.41,21953724057.41,,,,,,,,,,,,,,,11494534.82,54539663.42,184284.39,,21654624107.17,20103475044.05,,,41336704.56,460478677.44,342503904.09,282199519.32,-283911781.15,,,,,,,,,,,371873055.68,6632460.41,3909804.57,,374595711.52,101953381.24,272642330.28,212965894.74,59676435.54,68664516.13,341306846.41,275264876.35,66041970.06,711220893.87,926552422.86,,,,126694064.04,248920613.06,50918299.99,,,,,,,,,,,,,,,272642330.28,0
000062.SZ,20241030,20241030,20240930,1,1,3,0.2546,0.2546,16280214213.4,16280214213.4,,,,,,,,,,,,,,,8109566.11,15207122.93,-4470699.44,,15914656530.21,14937313682.56,,,30718213.46,302135721.23,241050138.89,228872385.1,-79300567.82,,,,,,,,,,,394546562.79,4825264.11,3559305.63,,395812521.27,78756337.33,317056183.94,266248705.44,50807478.5,-27422460.11,289633723.83,242718399.89,46915323.94,679367921.14,,,,,88722218.69,190815357.73,26258109.03,,,,,,,,,,,,,,,317056183.94,1
000062.SZ,20240831,20240831,20240630,1,1,2,0.1688,0.1688,10380749134.05,10380749134.05,,,,,,,,,,,,,,,46391.89,18133425.31,-2541460.35,,10146004507.01,9515526788.66,,,20233854.03,192648691.49,156495768.37,148343210.25,-46134660.51,,,,,,,,,,,258000706.44,3650356.54,2002929.48,,259648133.5,48985316.06,210662817.44,176558348.2,34104469.24,24902853.08,235565670.52,198793250.82,36772419.7,388152836.33,496047523.99,,,,62322956.86,133620436.26,21108976.89,,,,,,,,,,,,,,,210662817.44,1
000062.SZ,20240430,20240430,20240331,1,1,1,0.0549,0.0549,4460133666.89,4460133666.89,,,,,,,,,,,,,,,,-858920.06,36028.88,,4370503312.02,4077942876.3,,,9313211.58,87466555.97,80617947.13,68766503.71,-12719226.55,,,,,,,,,,,91931834.79,893101.72,761687.71,,92063248.8,19957040.26,72106208.54,57404668.56,14701539.98,3627574.37,75733782.91,60406822.75,15326960.16,,,,,,31583278.93,74066559.75,14662825.82,,,,,,,,,,,,,,,72106208.54,0
