ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000002.SZ,20260430,20260430,20260331,1,1,1,-0.5,-0.5,28927889365.26,28927889365.26,,,,,,,,,,,,,,,-16210447.88,-1213851622.5,-1135126563.12,,32045932092.26,26282323060.09,,,1760429537.18,602263850.19,1243889677.48,1937186167.18,,,,,,,,,,,,-4431993219.53,109772362.42,664296743.6,,-4986517600.71,1105087155.11,-6091604755.82,-5952156227.34,-139448528.48,-403179038.88,-6494783794.7,-6335840831.08,-158942963.62,-1180856559.82,,,,,66262561.23,2089076574.52,204497342.16,,,,,,,,,,,,,,,-6091604755.82,1
000002.SZ,20260401,20260401,20251231,1,1,4,-7.45,-7.45,233432768960.43,233432768960.43,,,,,,,,,,,,,,,-97872152.2,-5840978800.58,-6031230212.72,,298524527545.1,211347291770.88,,,9376541909.63,7408003428.42,6264925232.96,7580393725.08,-21929308140.31,,,,,,,,,,,-70999044405.37,763910102.08,3688680011.68,,-73923814314.97,17886276786.52,-91810091101.49,-88556470495.64,-3253620605.85,594927845.83,-91215163255.66,-87939855207.67,-3275308047.99,,,,,,444030295.44,8501508726.7,1355040263.87,,,,,,,,,,,,,,,-91810091101.49,1
000002.SZ,20251031,20251031,20250930,1,1,3,-2.3578,-2.3578,161388415447.04,161388415447.04,,,,,,,,,,,,,,,-79290783.52,-2962019194.5,-3107996107.01,,182441799776.2,145920289137.58,,,6941164136.48,4821132522.6,4505788779.14,5066422781.37,-14337782118.87,,,,,,,,,,,-24063535110.64,606030205.99,2326623631.32,,-25784128535.97,2452530380.04,-28236658916.01,-28015835676.94,-220823239.07,-1021025234.91,-29257684150.92,-29031460645.09,-226223505.83,,,,,,345237221.56,6043563173.52,1194916153.64,,,,,,,,,,,,,,,-28236658916.01,0
000002.SZ,20251031,20251031,20250930,1,1,3,-2.3578,-2.3578,161388415447.04,161388415447.04,,,,,,,,,,,,,,,-79290783.52,-2962019194.5,-3107996107.01,,182441799776.2,145920289137.58,,,6941164136.48,4821132522.6,4505788779.14,5066422781.37,-14337782118.87,,,,,,,,,,,-24063535110.64,606030205.99,2326623631.32,,-25784128535.97,2452530380.04,-28236658916.01,-28015835676.94,-220823239.07,-1021025234.91,-29257684150.92,-29031460645.09,-226223505.83,-1649179428.92,,,,,345237221.56,6043563173.52,1194916153.64,,,,,,,,,,,,,,,-28236658916.01,1
000002.SZ,20250823,20250823,20250630,1,1,2,-1.01,-1.01,105323304409.14,105323304409.14,,,,,,,,,,,,,,,-73035511.14,-567980097.53,-804830022.91,,113513479222.33,94824543347.23,,,3561231967.36,3164104662.92,2870706577.81,3430376050.38,-5145184728.78,,,,,,,,,,,-8824014899.75,375635956.66,689975150.08,,-9138354093.17,1726628418.08,-10864982511.25,-11946573688.12,1081591176.87,-1465382159.41,-12330364670.66,-13397811640.93,1067446970.27,-4728460908.92,577981998.01,,,,215562268.18,4042735911.76,843540880.79,,,,,,,,,,,,,,,-10864982511.25,1
000002.SZ,20250430,20250430,20250331,1,1,1,-0.5268,-0.5268,37994649925.08,37994649925.08,,,,,,,,,,,,,,,-33166021.7,-2221804719.28,-2107109663.74,,42398745037.66,35676863952.73,,,1975030142.67,1059008117.34,1401064640.77,2030007161.48,,,,,,,,,,,,-6660816845.9,207214561.61,277373813.92,,-6730976098.21,-315777572.96,-6415198525.25,-6246208543.03,-168989982.22,-1601288187.97,-8016486713.22,-7842866808.07,-173619905.15,-2374087951.1,,,,,106168670.24,2259295916.27,361294916.96,,,,,,,,,,,,,,,-6415198525.25,1
000002.SZ,20250401,20250401,20241231,1,1,4,-4.17,-4.17,343176440712.96,343176440712.96,,,,,,,,,,,,,,,-10480919.72,-2859267580.74,-3195823778.32,,383416313508.0,308264871439.5,,,18360924993.92,10383570472.95,6394205912.35,5938735987.29,-7168377258.67,,,,,,,,,,,-45643796280.61,935906280.64,2478669181.42,,-47186559181.39,1517375220.94,-48703934402.33,-49478429211.96,774494809.63,327090917.76,-48376843484.57,-49163531481.01,786687996.44,-34192502689.59,-25470816649.44,,,,507843764.61,7446693379.53,2040207470.66,,,,,,,,,,,,,,,-48703934402.33,1
000002.SZ,20241031,20241031,20240930,1,1,3,-1.5132,-1.5132,219894827698.98,219894827698.98,,,,,,,,,,,,,,,-8424552.25,73500670.99,-209062832.47,,232089184382.04,199000132929.58,,,10031856454.59,6475307307.23,4812634266.67,3924941874.96,-2011490431.19,,,,,,,,,,,-14667239397.41,667682314.39,1440418771.11,,-15439975854.13,958134693.56,-16398110547.69,-17943298450.09,1545187902.4,841873981.98,-15556236565.71,-17083098149.59,1526861583.88,-6257924376.91,,,,,369334172.16,5102106810.36,1555496122.09,,,,,,,,,,,,,,,-16398110547.69,1
000002.SZ,20240831,20240831,20240630,1,1,2,-0.83,-0.83,142778764079.8,142778764079.8,,,,,,,,,,,,,,,-9035244.16,1714485990.33,496205011.87,,149666235370.1,131192038083.51,,,4740046667.24,4105721430.17,3088212962.24,2204759370.04,-2011490431.19,,,,,,,,,,,-7728229035.4,441398813.12,770180751.85,,-8057010974.13,463734038.68,-8520745012.81,-9852499598.84,1331754586.03,402110218.65,-8118634794.16,-9472095849.35,1353461055.19,-4599120309.19,-165241834.88,,,,226873088.35,3139339914.62,1064627424.03,,,,,,,,,,,,,,,-8520745012.81,1
000002.SZ,20240430,20240430,20240331,1,1,1,-0.0305,-0.0305,61594149065.84,61594149065.84,,,,,,,,,,,,,,,-9158866.05,1040143208.15,-524828737.16,,61952309097.62,54928689328.12,,,2531717215.41,1633074419.45,1525713207.18,1092247233.58,,,,,,,,,,,,679768746.05,203973436.51,184379522.33,,699362660.23,368072315.61,331290344.62,-361967511.52,693257856.14,-50923582.34,280366762.28,-428884271.39,709251033.67,,,,,,138118210.95,1467105821.26,524040100.12,,,,,,,,,,,,,,,331290344.62,0
