ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
001872.SZ,20260430,20260430,20260331,1,1,1,,,3772681650.94,5459926.39,,,,,,,,,,,,138737418.21,3916878995.54,1094668329.64,1129948964.74,478282631.84,,,,,,143284334.59,2846184260.81,1070694734.73,30000000.0,15974000000.0,780256034.63,2477710.89,,16786733745.52,432485210.63,15880000000.0,,4423.77,,16312489634.4,474244111.12,2441363299.6,,501160.12,2442716555.83,,3719666476.32,428705842.22,81229900.0,171265510.6,4319637829.14,-1876921273.31,-77295006.67,-409277434.13,15244357662.04,14835080227.91,852096.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
001872.SZ,20260430,20260430,20260331,1,1,1,,,3772681650.94,5459926.39,,,,,,,,,,,,138737418.21,3916878995.54,1094668329.64,1129948964.74,478282631.84,,,,,,143284334.59,2846184260.81,1070694734.73,30000000.0,15974000000.0,780256034.63,2477710.89,,16786733745.52,432485210.63,15880000000.0,,4423.77,,16312489634.4,474244111.12,2441363299.6,,501160.12,2442716555.83,2151529552.1232,3719666476.32,428705842.22,81229900.0,171265510.6,4319637829.14,-1876921273.31,-77295006.67,-409277434.13,15244357662.04,14835080227.91,852096.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
001872.SZ,20260403,20260403,20251231,1,1,4,8905991922.49,1769754811.67,17599258943.33,28876015.22,,,,,,,,,,,,979067512.74,18607202471.29,4540007962.94,3655492281.56,1615413653.01,,,,,,621856184.73,10432770082.24,8174432389.05,243876733.4,48319800000.0,3124782018.71,204058464.74,,51892517216.85,2177197094.25,50171806292.72,12986529.91,198813248.05,,52560803164.93,-668285948.08,34549428532.14,,296545809.81,34853199507.54,6601618080.7039,34753648649.24,6676591884.69,3163208603.63,2194782463.37,43625022997.3,-8771823489.76,-5034844.08,-1270711892.87,16515069554.91,15244357662.04,7225165.59,,,10072860.74,2175577095.27,711080186.01,100971541.5,,,-7391759.06,,-42374127.06,-6421520127.75,9993685.93,104370111.36,-36629602.91,192696.25,263180904.97,,8174432389.05,,,,-1270711892.87,,,290616620.93,328875072.88,,15244357662.04,16515069554.91,,,0
001872.SZ,20251031,20251031,20250930,1,1,3,,,12202004933.08,27372611.32,,,,,,,,,,,,582892459.8,12812270004.2,3164118721.59,2684716615.98,1139051249.09,,,,,,490938782.8,7478825369.46,5333444634.74,236053508.82,32059800000.0,2697872122.77,97172565.98,,35090898197.57,1758375692.67,31206806292.72,13009257.22,168789076.73,,33146980319.34,1943917878.23,20602253184.78,,258621517.54,20866122663.72,4042385673.2243,23708226435.63,5393986448.69,2213945514.67,649854745.8,29752067630.12,-8885944966.4,27681072.81,-1580901380.62,16515069554.91,14934168174.29,5247961.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
001872.SZ,20251031,20251031,20250930,1,1,3,,,12202004933.08,27372611.32,,,,,,,,,,,,582892459.8,12812270004.2,3164118721.59,2684716615.98,1139051249.09,,,,,,490938782.8,7478825369.46,5333444634.74,236053508.82,32059800000.0,2697872122.77,97172565.98,,35090898197.57,1758375692.67,31206806292.72,13009257.22,168789076.73,,33146980319.34,1943917878.23,20602253184.78,,258621517.54,20866122663.72,,23708226435.63,5393986448.69,,649854745.8,29752067630.12,-8885944966.4,27681072.81,-1580901380.62,16515069554.91,14934168174.29,5247961.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
001872.SZ,20250830,20250830,20250630,1,1,2,5080027383.02,1026273978.91,7857539602.92,22625702.07,,,,,,,,,,,,434331435.71,8314496740.7,2213195912.82,1920159455.08,779324979.56,,,,,,393123076.45,5305803423.91,3008693316.79,193281858.34,22390000000.0,1400094606.45,92000595.1,,24075377059.89,1057042867.97,21608606292.72,13185876.35,125708873.81,,22804543910.85,1270833149.04,9304432954.5,,255592133.41,9564653089.31,2777975415.6204,11894107127.58,3230960884.51,572192997.59,381049285.64,15506117297.73,-5941464208.42,51426294.43,-1610511448.16,16515069554.91,14904558106.75,4628001.4,,,-1621.2,1078070212.68,363088740.75,50060940.14,,,-6688854.69,,-21035446.6,-3652835333.37,-6410580.52,48104747.06,-45929114.96,-1041823983.84,8158621.21,,3008693316.79,,,,-1610511448.16,,,-4693801.77,132500839.22,,14904558106.75,16515069554.91,,,1
001872.SZ,20250430,20250430,20250331,1,1,1,,,3684477861.56,21188158.05,,,,,,,,,,,,428603311.74,4134269331.35,1220236580.43,1140462905.4,318312963.18,,,,,,282954748.9,2961967197.91,1172302133.44,,8540000000.0,794287190.17,51104425.1,,9385391615.27,574353180.71,11383606292.72,,2079654.2,,11960039127.63,-2574647512.36,3850487443.47,,378149.55,3854197878.02,-299182973.1909,3570274776.8,515796307.01,77947496.42,189188006.31,4275259090.12,-421061212.1,41731404.51,-1781675186.51,16521877509.77,14740202323.26,3332285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
001872.SZ,20250430,20250430,20250331,1,1,1,,,3684477861.56,21188158.05,,,,,,,,,,,,428603311.74,4134269331.35,1220236580.43,1140462905.4,318312963.18,,,,,,282954748.9,2961967197.91,1172302133.44,,8540000000.0,794287190.17,51104425.1,,9385391615.27,574353180.71,11383606292.72,,2079654.2,,11960039127.63,-2574647512.36,3850487443.47,,378149.55,3854197878.02,,3570274776.8,515796307.01,77947496.42,189188006.31,4275259090.12,-421061212.1,41731404.51,-1781675186.51,16521877509.77,14740202323.26,3332285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
001872.SZ,20250403,20250403,20241231,1,1,4,8878506309.91,2311915401.98,16589207291.7,180073212.01,,,,,,,,,,,,1413169094.11,18182449597.82,4334345500.75,3464632790.5,1594215474.7,,,,,,776043007.47,10169236773.42,8013212824.4,16260626.1,27563331868.18,2945983531.55,63168477.18,,30588744503.01,1945061261.66,27610855675.82,293358563.6,261140547.34,,30110416048.42,478328454.59,26764844974.84,,55862550.05,26897465759.38,7561543707.7355,27301766289.39,6961913964.29,3553580816.5,539924528.35,34803604782.03,-7906139022.65,-88946332.53,496455923.81,16018613631.1,16515069554.91,76758234.49,43561800.0,,8880788.88,2134858309.17,688356905.31,100433522.79,,,-34062395.75,,-390232365.15,-6546996531.5,49582269.26,146512555.69,-50978635.81,146070761.75,485894971.69,,8013212824.4,,,,496455923.81,,,-272994309.08,343623899.63,,16515069554.91,16018613631.1,,,1
001872.SZ,20241031,20241031,20240930,1,1,3,,,11866894984.48,45834166.56,,,,,,,,,,,,968472321.45,12881201472.49,3239514370.35,2555276771.81,1180817220.24,,,,,,505434167.23,7481042529.63,5400158942.86,16265719.24,18169723017.67,2266573974.82,6781223.42,0.0,20459343935.15,1267417530.7,17330609480.14,293204166.66,260956940.52,,19152188118.02,1307155817.13,21879785125.78,,48811913.01,21996443348.28,2004854592.4259,24131659774.08,4712496174.26,1626786229.57,344306811.06,29188462759.4,-7192019411.12,-94989433.4,-579694084.53,16018613631.1,15438919546.57,67846309.49,43561800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
