ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000049.SZ,20260423,20260423,20260331,1,1,1,,,5670669599.42,155165079.13,,,,,,,,,,,,76765925.5,5902600604.05,4659673597.18,498879064.54,50469278.43,,,,,,196118699.75,5405140639.9,497459964.15,2964208832.29,,8236260.27,344765.0,,2972789857.56,261132286.51,,,3045900000.0,,3307032286.51,-334242428.95,1022479848.77,,7160548.44,1029640397.21,,829985225.03,25558086.38,,22107768.47,877651079.88,151989317.33,-16132630.64,299074221.89,1409214280.06,1708288501.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000049.SZ,20260423,20260423,20260331,1,1,1,,,5670669599.42,155165079.13,,,,,,,,,,,,76765925.5,5902600604.05,4659673597.18,498879064.54,50469278.43,,,,,,196118699.75,5405140639.9,497459964.15,2964208832.29,,8236260.27,344765.0,,2972789857.56,261132286.51,,,3045900000.0,,3307032286.51,-334242428.95,1022479848.77,,7160548.44,1029640397.21,-14568209.9421,829985225.03,25558086.38,,22107768.47,877651079.88,151989317.33,-16132630.64,299074221.89,1409214280.06,1708288501.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000049.SZ,20260423,20260423,20251231,1,1,4,211360589.71,89599664.19,24308942264.99,382676480.33,,,,,,,,,,,,249759130.22,24941377875.54,20547578934.06,2220424098.19,293933752.91,,,,,,653229432.23,23715166217.39,1226211658.15,7227898927.75,,28547550.13,1083121.49,1691019.45,7259220618.82,998760587.23,5000000.0,,7190471629.4,,8194232216.63,-935011597.81,3157019249.88,,3852062.34,3163871312.22,198317753.29,3066727468.57,255995564.01,,12230819.94,3334953852.52,-171082540.3,8837057.62,128954577.66,1256759702.4,1385714280.06,3000000.0,3000000.0,,216449944.85,593430064.53,17996311.65,128838553.33,,,3682131.46,1161255.63,-25809734.73,-33090319.02,-79245595.08,-3294066.0,-672784842.02,791738138.79,-25588873.62,,1226211658.15,,,,128954577.66,,,11768434.48,,,1385714280.06,1256759702.4,,,1
000049.SZ,20251029,20251029,20250930,1,1,3,,,17362481747.2,331426354.82,,,,,,,,,,,,193758483.26,17887666585.28,14776551789.42,1739666679.72,257798114.28,,,,,,420805358.28,17194821941.7,692844643.58,5809354400.57,,19884464.35,1068526.49,1691019.45,5831998410.86,826110574.19,5000000.0,,5899206981.5,,6730317555.69,-898319144.83,2383727245.46,,5639279.57,2392366525.03,-592038592.53,2072020796.46,228151167.68,,6334578.93,2306506543.07,85859981.96,16073588.29,-103540931.0,1256759702.4,1153218771.4,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000049.SZ,20250826,20250826,20250630,1,1,2,35191439.65,38672149.6,11728096650.46,236808859.1,,,,,,,,,,,,89374481.24,12054279990.8,9708265169.83,1258675510.83,225659398.97,,,,,,261657335.51,11454257415.14,600022575.66,4425179268.4,,15610889.02,252173.98,,4441042331.4,534947394.8,5000000.0,,3960168862.0,,4500116256.8,-59073925.4,1247047774.41,,3917946.0,1252465720.41,68715298.31,893763536.49,193319867.61,,12116241.21,1099199645.31,153266075.1,15560165.98,709774891.34,1256759702.4,1966534593.74,1500000.0,1500000.0,,149960640.78,303686455.95,8940111.64,65277268.02,,,743218.22,1621.06,-456625.18,-18389590.52,-52414171.02,-11158608.18,-293378530.38,929145284.76,-571890104.25,,600022575.66,,,,709774891.34,,,16092015.51,,,1966534593.74,1256759702.4,,,1
000049.SZ,20250422,20250422,20250331,1,1,1,,,6337771917.06,163870705.91,,,,,,,,,,,,46224216.15,6547866839.12,5183301592.07,512019197.61,128408337.56,,,,,,132470419.87,5956199547.11,591667292.01,2104477943.91,,6809205.49,44433.19,,2111331582.59,332496149.99,5000000.0,,2085500000.0,,2422996149.99,-311664567.4,542692546.38,,3122888.22,545815434.6,-96498618.6108,348636420.66,40689693.46,,6521388.53,395847502.65,149967931.95,13811635.95,443782292.51,1256759702.4,1700541994.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000049.SZ,20250422,20250422,20250331,1,1,1,,,6337771917.06,163870705.91,,,,,,,,,,,,46224216.15,6547866839.12,5183301592.07,512019197.61,128408337.56,,,,,,132470419.87,5956199547.11,591667292.01,2104477943.91,,6809205.49,44433.19,,2111331582.59,332496149.99,5000000.0,,2085500000.0,,2422996149.99,-311664567.4,542692546.38,,3122888.22,545815434.6,,348636420.66,40689693.46,,6521388.53,395847502.65,149967931.95,13811635.95,443782292.51,1256759702.4,1700541994.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000049.SZ,20250422,20250422,20241231,1,1,4,297120188.32,159651996.43,21159019023.57,443963794.18,,,,,,,,,,,,264320928.31,21867303746.06,18781618125.61,1929800090.27,274358670.18,,,,,,515931790.03,21501708676.09,365595069.97,7104164114.29,,29541751.12,1667845.88,,7135373711.29,1178728889.54,,,8346100000.0,,9524828889.54,-2389455178.25,2770020674.1,,126750217.55,2896770891.65,-1098771114.8995,2725549604.96,407862551.69,,31667005.63,3165079162.28,-268308270.63,39608001.99,-2252560376.92,3509320079.32,1256759702.4,,,,343141351.56,598780176.62,16798446.31,122569801.79,,,1389585.04,993806.37,-7902962.15,-44937872.8,-17252568.65,-65547573.25,-452137992.54,-1250246522.07,627852284.43,,365595069.97,,,,-2252560376.92,,,35322924.56,,,1256759702.4,3509320079.32,,,1
000049.SZ,20250422,20250422,20241231,1,1,4,297120188.32,159651996.43,21159019023.57,443963794.18,,,,,,,,,,,,264320928.31,21867303746.06,18781618125.61,1929800090.27,274358670.18,,,,,,515931790.03,21501708676.09,365595069.97,7104164114.29,,29541751.12,1667845.88,,7135373711.29,1178728889.54,,,8346100000.0,,9524828889.54,-2389455178.25,2770020674.1,,126750217.55,2896770891.65,-692973195.4495,2725549604.96,407862551.69,,31667005.63,3165079162.28,-268308270.63,39608001.99,-2252560376.92,3509320079.32,1256759702.4,,,,343141351.56,598780176.62,16798446.31,122569801.79,,,1389585.04,993806.37,-7902962.15,-44937872.8,-17252568.65,-65547573.25,-452137992.54,-1250246522.07,627852284.43,,365595069.97,,,,-2252560376.92,,,35322924.56,,,1256759702.4,3509320079.32,,,0
000049.SZ,20241031,20241031,20240930,1,1,3,,,13946217651.68,295618595.22,,,,,,,,,,,,247935203.66,14489771450.56,12532498719.7,1458866116.91,207623425.55,,,,,,391965293.67,14590953555.83,-101182105.27,4768295554.19,,19784181.57,1422195.88,,4789501931.64,902758513.04,,,5979100000.0,,6881858513.04,-2092356581.4,2024082776.09,,122407825.54,2146490601.63,-2618289955.59,2054492036.09,375753615.33,,37001605.01,2467247256.43,-320756654.8,20654540.64,-2493640800.83,3509320079.32,1015679278.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
