ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
000011.SZ,20260429,20260429,20260331,1,1,1,595979092.0,80488045.38,2396419236.3,298354949.13,,1526026911.36,302834548.13,33937261.85,488041571.09,293484880.52,10265857.07,0.0,0.0,11131772642.3,,,,,,,,,234139427.37,14022347273.49,,,266042064.72,440629769.07,,,0.0,40138101.08,,,,,,2118218.65,,4441864.3,13370675.82,221182624.66,,28126631.91,1036191465.91,,,,,,,,,,,,,,,,,15058538739.4,4198506241.14,414222649.45,,,,,,802561809.04,256704.68,,,139251619.93,38321619.9,0.0,12202676.04,1196884489.36,,,,,,,,3561325192.34,64252307.44,7011721269.76,548236650.58,,,973741.21,5607513.61,,84138131.99,4846193656.41,,,,,,,,,,,,,,,,,11857914926.17,,,,,-165542033.74,3366165846.97,3200623813.23,15058538739.4,,-5075475.84,,,,,,,0.0,,,,1844173.8,782442201.58,521978832.94,802561809.04,293484880.52,40138101.08,,1209087165.4,0.0,,,0
000011.SZ,20260328,20260328,20251231,1,1,4,595979092.0,80488045.38,2423699479.79,298354949.13,,2124343056.19,301765714.2,,417784270.44,267565109.11,9538231.89,,,11103909470.05,,,,,,,,,210498041.0,14435984743.03,,,269002577.39,398400543.06,,,,41751582.46,,,,,,2155206.62,,4441864.3,15046783.07,212669324.77,,25657943.53,992143210.71,,,,,,,,,,,,,,,,,15428127953.74,3681594912.2,449458211.11,,,,,,875642952.68,1340490.69,,,175823121.63,78010841.03,0.0,12202676.04,1189285081.42,,,,,,,,3865235312.29,58886145.36,7417490128.01,548236650.58,399470977.78,0.0,973741.21,5972301.83,,129540497.6,4776391908.66,,,,,,,,,,,,,,,,,12193882036.67,,,,,-160687855.28,3394933772.35,3234245917.07,15428127953.74,,-3587793.95,,,,,,,0.0,,,,580850.15,711605295.76,417784270.44,875642952.68,267565109.11,41751582.46,,1201487757.46,399470977.78,,,0
000011.SZ,20251030,20251030,20250930,1,1,3,595979092.0,80488045.38,2594970894.97,125425488.21,,2042994787.93,300837054.67,20000.0,603017242.33,272064253.61,7448399.66,0.0,0.0,10823144232.42,,,,,,,,,200993839.66,14251100660.43,,,268922384.99,376988092.23,,,,42747407.41,,,,,,337061.66,,9446847.38,16734896.56,283560711.08,,26408295.98,1053095082.03,,,,,,,,,,,,,,,,,15304195742.46,6860827339.14,855444046.67,,,,,,670207141.65,319096.74,,,149655182.52,52475154.21,0.0,12202676.04,1251504640.23,,,,,,,,932607594.6,53940720.01,4631839819.42,,,,934205.51,6669868.47,,132638496.2,7416257535.87,,,,,,,,,,,,,,,,,12048097355.29,,,,,-137657396.95,3393755784.12,3256098387.17,15304195742.46,,-3107736.44,,,,,,,,,,,580850.15,653483566.75,603037242.33,670207141.65,272064253.61,42747407.41,,1263707316.27,399399225.0,,,0
000011.SZ,20250829,20250829,20250630,1,1,2,595979092.0,80488045.38,2577208134.37,125425488.21,,2846262594.16,,20000.0,558663016.84,265131636.08,8382194.51,0.0,0.0,10761368500.16,,,,,,,,,206700470.1,14646843317.93,,,265818164.32,364800583.37,,,0.0,45711901.32,,,,,,410067.33,,9446847.38,18725676.07,1245509629.41,,25927022.36,1992256596.31,,,,,,,,,,,,,,,,,16639099914.24,5229511582.33,780287638.89,,,,,,713058533.44,546354.53,,,154881581.39,3234794597.28,0.0,12202676.04,1280350999.53,,,,,,,,797913330.1,49038314.27,7626599263.3,,399499350.0,0.0,934205.51,3679706.71,0.0,128689475.91,5772437317.19,,,,,,,,,,,,,,,,,13399036580.49,0.0,,,,-135847885.13,3375911218.88,3240063333.75,16639099914.24,0.0,-3189541.08,,,,,,,,,,,314906.08,603525237.83,558683016.84,713058533.44,265131636.08,45711901.32,,1292553675.57,399499350.0,,,0
000011.SZ,20250429,20250429,20250331,1,1,1,595979092.0,80488045.38,2566896824.84,125425488.21,,2208155151.94,,,553367290.05,272810970.65,9315561.57,0.0,0.0,10763931993.37,,,,,,,,,224520735.88,14032524505.96,,,267616775.33,366217793.95,,,,48403540.68,,,,,,271898.13,,9446847.38,20544863.13,1239229641.34,,14290282.09,1981670567.93,,,,,,,,,,,,,,,,,16014195073.89,4482981121.93,780263125.0,,,,,,737325385.05,873298.07,,,167067323.75,3225130761.86,0.0,12202676.04,1254777144.19,,,,,,,,1007592178.88,39249910.9,7753780907.04,,,,934205.51,3607497.71,,129151817.98,5027116625.48,,,,,,,,,,,,,,,,,12780897532.52,,,,,-133091361.58,3366388902.95,3233297541.37,16014195073.89,,-2400547.48,,,,,,,,,,,422802.5,529299103.3,553367290.05,737325385.05,272810970.65,48403540.68,,1266979820.23,399649412.5,,,0
000011.SZ,20250329,20250329,20241231,1,1,4,595979092.0,80488045.38,2561990778.58,125425488.21,,1678116644.12,,,476014729.6,273333289.51,7789173.69,,,10685045153.41,,,,,,,,,181721113.82,13302659023.82,,,268187805.52,374035893.07,,,,52712396.64,,,,,,471565.39,,9446847.38,22110090.13,1232152522.89,,13875501.61,1990546474.48,,,,,,,,,,,,,,,,,15293205498.3,4755314631.26,190165458.33,,,,,,1043092277.27,1744526.75,,,207978691.61,3224280429.52,0.0,12202676.04,1219148760.34,,,,,,,,506702676.3,23186263.57,6764666389.45,,399749550.0,0.0,934205.51,4100164.35,,126919529.02,5298107152.71,,,,,,,,,,,,,,,,,12062773542.16,,,,,-131251092.36,3361683048.5,3230431956.14,15293205498.3,,-2200355.67,,,,,,,170154.05,,,,468765.62,336164629.72,476014729.6,1043092277.27,273333289.51,52712396.64,,1231351436.38,399749550.0,,,0
000011.SZ,20241031,20241031,20240930,1,1,3,595979092.0,80488045.38,3690222342.44,116108727.08,,1170874731.75,,0.0,573078564.98,610702450.97,10550677.0,0.0,0.0,11731778948.91,,,,,,,,,153487198.41,14251152079.93,,,84018516.4,342288348.42,,,0.0,55421604.23,,,,,,663400.98,,9446847.38,23862981.5,1307238731.54,,4117252.72,1865496277.0,,,,,,,,,,,,,,,,,16116648356.93,1664017417.81,140043375.0,,,,,,326460550.08,432097.72,,,176800027.17,3141139402.05,0.0,12202676.04,1219627255.49,,,,,,,,3463584975.13,70650676.87,9399802401.95,,,,650000.0,4223623.41,0.0,125794473.92,2206064941.05,,,,,,,,,,,,,,,,,11605867343.0,0.0,,,,31832419.04,4478948594.89,4510781013.93,16116648356.93,0.0,-3849612.01,,,,,,,,,,,679507.91,848861366.4,573078564.98,326460550.08,610702450.97,55421604.23,20276462.77,1231829931.53,399799725.0,,,0
000011.SZ,20240828,20240828,20240630,1,1,2,595979092.0,80488045.38,3695853783.28,116108727.08,,1885846531.69,,,525349243.53,606627612.52,12652784.0,0.0,0.0,11584703198.76,,,,,,,,,172158013.65,14788062266.5,,,84470493.08,369472806.82,,,,58895644.84,,,,,,746256.59,,9446847.38,22825786.74,1298889053.69,,4783032.03,1870600007.05,,,,,,,,,,,,,,,,,16658662273.55,1387120583.02,50036250.0,,,,,,497647577.28,811650.9,,,174093714.5,3949179575.54,0.0,12202676.04,1144188819.28,,,,,,,,3457663129.19,71429755.09,10203952801.5,,399899850.0,0.0,650000.0,4615283.49,,130742839.33,1935663586.87,,,,,,,,,,,,,,,,,12139616388.37,,,,,33778888.71,4485266996.47,4519045885.18,16658662273.55,,-3162651.27,,,,,,,,,,,724882.35,846699653.68,525349243.53,497647577.28,606627612.52,58895644.84,,1156391495.32,399899850.0,,,0
000011.SZ,20240427,20240427,20240331,1,1,1,595979092.0,80488045.38,3873050384.39,116108727.08,,2347282008.52,,128500.0,540104296.61,612942024.33,15017130.09,0.0,0.0,11339348856.29,,,,,,,,,166159988.04,15021888169.53,,,84532202.79,377629284.41,,,0.0,62493157.92,,,,,,796445.53,,9446847.38,22962216.36,1284728302.2,,4055155.93,1867273187.44,,,,,,,,,,,,,,,,,16889161356.97,1792867245.02,141574548.53,,,,,,399809168.72,995571.73,,,175699661.39,3953557572.85,0.0,12202676.04,1155576989.84,,,,,,,,3082238454.78,71133305.46,9851994994.42,,,,650000.0,4896350.87,,127960379.59,2337518388.72,,,,,,,,,,,,,,,,,12189513383.14,,,,,37449135.16,4662198838.67,4699647973.83,16889161356.97,,-3427410.18,,,,,,,,,,,905365.65,859207045.08,540232796.61,399809168.72,612942024.33,62493157.92,,1167779665.88,400049962.5,,,0
000011.SZ,20240330,20240330,20231231,1,1,4,595979092.0,80488045.38,3872586802.17,116108727.08,,2748798476.72,,,502806453.88,624394372.82,11983086.35,,,11098209095.74,,,,,,,,,127774825.51,15114810796.59,,,84057750.55,386810800.47,,,,66436408.9,,,,,,889801.14,,9446847.38,21510397.88,1276440386.83,,3505155.93,1873251271.5,,,,,,,,,,,,,,,,,16988062068.09,1399889274.47,230915000.0,,,,,,662869059.59,2265223.56,,,218786111.78,4026957347.94,0.0,12202676.04,1205100618.21,,,,,,,,3092324853.07,68373661.13,10340219504.74,,400105655.56,0.0,650000.0,5862279.7,,127039225.54,1944117527.54,,,,,,,,,,,,,,,,,12284337032.28,,,,,41914707.06,4661810328.75,4703725035.81,16988062068.09,,-3352337.88,,,,,,,,,,,844485.57,820424953.42,502806453.88,662869059.59,624394372.82,66436408.9,,1217303294.25,400105655.56,,,0
000011.SZ,20240330,20240330,20231231,1,1,4,595979092.0,80488045.38,3872586802.17,116108727.08,,2748798476.72,,,502806453.88,624394372.82,11983086.35,,,11098209095.74,,,,,,,,,127774825.51,15114810796.59,,,84057750.55,386810800.47,,,,66436408.9,,,,,,889801.14,,9446847.38,21510397.88,1276440386.83,,3505155.93,1873251271.5,,,,,,,,,,,,,,,,,16988062068.09,1399889274.47,230915000.0,,,,,,662869059.59,2265223.56,,,218786111.78,4026957347.94,0.0,12202676.04,1205100618.21,,,,,,,,3092324853.07,68373661.13,10340219504.74,,400105655.56,0.0,650000.0,5862279.7,,127039225.54,1944117527.54,,,,,,,,,,,,,,,,,12284337032.28,,,,,41914707.06,4661810328.75,4703725035.81,16988062068.09,,-3352337.88,,,,,,,,,,,844485.57,820424953.42,502806453.88,662869059.59,624394372.82,66436408.9,,1217303294.25,400105655.56,,,1
000011.SZ,20231030,20231030,20230930,1,1,3,595979092.0,80488045.38,3705442311.24,48886605.81,,1208459708.44,,,432960686.69,619208624.39,14737756.37,0.0,0.0,11139345094.64,,,,,,,,,91791361.0,13616837126.35,,,82429641.63,396403320.16,,,0.0,69709976.69,,,,,,917941.72,,9446847.38,18100297.95,1357729684.97,,6328448.11,1966608634.78,,,,,,,,,,,,,,,,,15583445761.13,4331879457.18,90000000.0,,,,,,414725550.43,559960.43,,,191921069.09,3939529509.9,0.0,12202676.04,1461297718.27,,,,,,,,218229185.39,18580606.8,6627940165.89,,,,0.0,174168.87,,128226648.86,4475214692.92,,,,,,,,,,,,,,,,,11103154858.81,,,,,51768280.09,4428522622.23,4480290902.32,15583445761.13,,-2273432.2,,,,,,,,,,,110333894.82,280893889.54,432960686.69,414725550.43,619208624.39,69709976.69,,1473500394.31,,,,1
000011.SZ,20230828,20230828,20230630,1,1,2,595979092.0,80488045.38,3695166352.46,48886605.81,,1392204627.76,,0.0,416925839.15,624876343.49,10207824.31,0.0,0.0,10848296900.64,,,,,,,,,70987410.26,13473883009.98,,,81575705.63,405664937.06,,,21920095.92,72977952.16,,,,,,946082.32,,9446847.38,19591506.08,1353192386.31,,3926873.08,2025654199.77,,,,,,,,,,,,,,,,,15499537209.75,4172450268.17,,,,,,,497515760.2,1209185.48,,,193072434.89,3925399672.99,0.0,227351128.25,1476775808.27,,,,,,,,222669043.37,3392989.52,6667145746.54,,,,766612.52,174168.87,0.0,128251841.93,4364568391.36,,,,,,,,,,,,,,,,,11031714137.9,0.0,,,,49753333.88,4418069737.97,4467823071.85,15499537209.75,0.0,-2450357.68,,,,,,,,,,,110384064.37,119759723.57,416925839.15,497515760.2,624876343.49,72977952.16,,1704126936.52,0.0,,,0
