ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000014.SZ,20260430,20260430,20260331,1,1,1,-0.0351,-0.0351,112599562.24,112599562.24,,,,,,,,,,,,,,,,,,,120446636.35,87041348.88,,,1618185.64,3602890.24,15944252.18,1868585.59,,,,,,,,,,,,-7350820.27,1226394.02,,,-6124426.25,449502.41,-6573928.66,-8488692.44,1914763.78,47324.96,-6526603.7,-8455564.97,1928961.27,-5435979.78,,,,,10371373.82,375123.24,1451093.31,,,,,,,,,,,,,,,-6573928.66,1
000014.SZ,20260318,20260318,20251231,1,1,4,-0.62,-0.62,310141261.81,310141261.81,,,,,,,,,,,,,,,,,,,454335553.17,313778353.28,,,5680625.49,14080470.6,34149944.25,1380211.74,-85326650.57,,,,,,,,,,,-144025588.07,147338.42,101234.46,,-143979484.11,5626890.89,-149606375.0,-150357687.09,751312.09,,-149606375.0,-150357687.09,751312.09,-142708347.96,-128532804.14,,,,,3988927.54,2647639.49,,,,,,,,,,,,,,,-149606375.0,1
000014.SZ,20251031,20251031,20250930,1,1,3,-0.1331,-0.1331,20858885.51,20858885.51,,,,,,,,,,,,,,,,,,,61646672.39,16378767.2,,,4198872.34,8764493.98,33868886.07,-1647987.97,,,,,,,,,,,,-40685285.49,12678.31,33897.89,,-40706505.07,-8226023.38,-32480481.69,-32222349.63,-258132.06,,-32480481.69,-32222349.63,-258132.06,-42333273.46,,,,,,415142.29,2093390.96,,,,,,,,,,,,,,,-32480481.69,1
000014.SZ,20250830,20250830,20250630,1,1,2,-0.08,-0.08,14287171.97,14287171.97,,,,,,,,,,,,,,,,,,,38197557.54,10203822.5,,,2971316.57,1533707.44,24683849.26,-1278779.0,,,,,,,,,,,,-23812128.74,10875.48,33897.89,,-23835151.15,-4692040.61,-19143110.54,-18960076.56,-183033.98,,-19143110.54,-18960076.56,-183033.98,-25090907.74,-17786585.78,,,,,198634.76,1501770.65,,,,,,,,,,,,,,,-19143110.54,1
000014.SZ,20250426,20250426,20250331,1,1,1,-0.0394,-0.0394,7942016.97,7942016.97,,,,,,,,,,,,,,,,,,,20048848.16,5534469.92,,,1603413.67,207218.05,13496442.14,-792695.62,,,,,,,,,,,,-12017415.6,3689.63,,,-12013725.97,-2400218.25,-9613507.72,-9537782.13,-75725.59,,-9613507.72,-9537782.13,-75725.59,,,,,,,103601.16,904159.92,,,,,,,,,,,,,,,-9613507.72,0
000014.SZ,20250426,20250426,20250331,1,1,1,-0.0394,-0.0394,7942016.97,7942016.97,,,,,,,,,,,,,,,,,,,20048848.16,5534469.92,,,1603413.67,207218.05,13496442.14,-792695.62,,,,,,,,,,,,-12017415.6,3689.63,,,-12013725.97,-2400218.25,-9613507.72,-9537782.13,-75725.59,,-9613507.72,-9537782.13,-75725.59,-12810111.22,,,,,,103601.16,904159.92,,,,,,,,,,,,,,,-9613507.72,1
000014.SZ,20250329,20250329,20241231,1,1,4,0.07,0.07,357907444.53,357907444.53,,,,,,,,,,,,,,,,,,,299526231.53,172827512.9,,,55492075.27,9590101.98,61343683.01,-4208324.09,-5193520.81,,,,,,,,,,,58553145.91,40804.49,636041.21,,57957909.19,40979526.6,16978382.59,16446210.84,532171.75,,16978382.59,16446210.84,532171.75,62508709.74,77244278.24,,,,,398601.97,4669860.62,,,,,,,,,,,,,,,16978382.59,1
000014.SZ,20241031,20241031,20240930,1,1,3,0.1937,0.1937,325122486.13,325122486.13,,,,,,,,,,,,,,,,,,,261603171.0,164434883.86,,,53742897.28,5915746.99,40874803.15,-3171689.67,,,,,,,,,,,,63683175.01,32509.21,625765.55,,63089918.67,16301399.91,46788518.76,46880161.99,-91643.23,,46788518.76,46880161.99,-91643.23,60511485.34,,,,,,393461.98,3623250.0,,,,,,,,,,,,,,,46788518.76,1
000014.SZ,20240830,20240830,20240630,1,1,2,0.22,0.22,271742649.9,271742649.9,,,,,,,,,,,,,,,,,,,198956610.13,135207171.62,,,35352713.57,3521718.66,27200389.22,-2131912.33,,,,,,,,,,,,72945524.15,23229.97,625765.55,,72342988.57,18148930.57,54194058.0,54107589.97,86468.03,,54194058.0,54107589.97,86468.03,70813611.82,77832855.95,,,,,377743.08,2562171.67,,,,,,,,,,,,,,,54194058.0,1
000014.SZ,20240426,20240426,20240331,1,1,1,0.1916,0.1916,210740560.97,210740560.97,,,,,,,,,,,,,,,,,,,147786872.2,104380168.79,,,29822265.15,351025.58,14194722.56,-961309.88,,,,,,,,,,,,63098273.65,1811.32,625765.55,,62474319.42,16179342.25,46294977.17,46382233.53,-87256.36,,46294977.17,46382233.53,-87256.36,62136963.77,,,,,,202854.86,1176811.82,,,,,,,,,,,,,,,46294977.17,1
