ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000049.SZ,20260423,20260423,20260331,1,1,1,0.2078,0.2078,5007704072.35,5007704072.35,,,,,,,,,,,,,,,2100553.35,7894663.46,-85717.43,,4954325621.77,4513468037.64,,,27977088.72,30774531.13,76081398.95,40663762.45,-20979711.03,,,,,,,,,,,106219437.11,592803.97,1193511.1,,105618729.98,23163804.45,82454925.53,79916489.29,2538436.24,-6597709.19,75857216.34,73781853.27,2075363.07,158488792.27,,,,,247127262.19,28121951.94,4828522.48,,,,,,,,,,,,,,,82454925.53,1
000049.SZ,20260423,20260423,20251231,1,1,4,0.7599,0.7599,22399427302.94,22399427302.94,,,,,,,,,,,,,,,25809734.73,6522519.64,132588.68,,22359700194.02,20379412302.96,,,85595210.88,158190420.93,381669838.08,95872523.63,-216449944.85,,,,,,,,,,,151460117.64,8996828.6,1871213.87,,158585732.37,-52774857.34,211360589.71,292270104.15,-80909514.44,-19186595.58,192173994.13,274769301.33,-82595307.2,217816916.68,958081846.19,,,,1030741518.21,117677799.45,29613283.57,,,,,,,,,,,,,,,211360589.71,1
000049.SZ,20251029,20251029,20250930,1,1,3,0.5866,0.5866,16103490012.54,16103490012.54,,,,,,,,,,,,,,,3468652.94,20942187.37,3129.26,,16061640214.64,14660895050.98,,,67829766.06,121507690.67,269823331.77,63955087.35,-170942733.46,,,,,,,,,,,125800267.68,7918225.73,1069980.76,,132648512.65,-34575833.11,167224345.76,225613034.37,-58388688.61,-16389255.06,150835090.7,210688807.67,-59853716.97,336919033.53,,,,,691401013.23,88603128.01,23873597.92,,,,,,,,,,,,,,,167224345.76,1
000049.SZ,20250826,20250826,20250630,1,1,2,0.2536,0.2536,9761759715.76,9761759715.76,,,,,,,,,,,,,,,456625.18,17298538.76,-105135.64,,9824003699.65,8862414300.93,,,46022714.89,80135551.71,171832993.99,37194202.16,-149960640.78,,,,,,,,,,,-3170461.13,3021552.89,339930.68,,-488838.92,-35680278.57,35191439.65,97545269.94,-62353830.29,-10693370.71,24498068.94,87801337.81,-63303268.87,15422121.24,393325956.85,,,,460351279.68,57080978.53,17028680.52,,,,,,,,,,,,,,,35191439.65,1
000049.SZ,20250422,20250422,20250331,1,1,1,0.1265,0.1265,4368587670.56,4368587670.56,,,,,,,,,,,,,,,515689.18,8928552.78,-51613.62,,4359781401.64,3933127008.34,,,25510635.89,36345451.63,82566913.48,11216103.61,-62770019.81,,,,,,,,,,,38119665.27,785543.8,24173.96,,38881035.11,13809422.64,25071612.47,48661774.56,-23590162.09,-1943167.02,23128445.45,46779332.71,-23650887.26,102384707.52,,,,,207476876.41,28426988.75,8831508.75,,,,,,,,,,,,,,,25071612.47,1
000049.SZ,20250422,20250422,20241231,1,1,4,1.0738,1.0738,20859251590.68,20859251590.68,,,,,,,,,,,,,,,7902962.15,43862419.34,-738551.24,,20628369593.71,18695095059.54,,,85492769.26,140875826.2,374748152.92,54514846.49,-343141351.56,,,,,,,,,,,358747152.29,5606890.43,3293769.38,,361060273.34,63940085.02,297120188.32,413011992.42,-115891804.1,-15197397.71,281922790.61,397630571.88,-115707781.27,365196329.82,1103344754.54,,,,899178663.18,174886571.49,89313096.88,,,,,,,,,,,,,,,297120188.32,1
000049.SZ,20241031,20241031,20240930,1,1,3,0.575,0.575,14956933287.69,14956933287.69,,,,,,,,,,,,,,,5093568.87,28243741.99,-755376.51,,14947305720.93,13525062009.8,,,63411391.84,102479461.96,262904791.82,60008854.24,-312900246.43,,,,,,,,,,,98369384.84,4011712.14,2163586.84,,100217510.14,-44118862.19,144336372.33,221154307.14,-76817934.81,-5146468.11,139189904.22,215899420.66,-76709516.44,436482518.66,,,,,616453093.51,140860286.05,78273618.49,,,,,,,,,,,,,,,144336372.33,1
000049.SZ,20240828,20240828,20240630,1,1,2,0.2798,0.2798,8929734996.58,8929734996.58,,,,,,,,,,,,,,,2801012.59,17366952.57,-570959.37,,8967774138.64,8082096991.97,,,40620613.44,63069238.91,163973452.47,22687053.72,-205311123.38,,,,,,,,,,,21960290.39,1180179.7,594077.56,,22546392.53,-31581795.3,54128187.83,107612749.06,-53484561.23,-9088026.26,45040161.57,98522739.84,-53482578.27,23417052.79,387971234.22,,,,387560387.58,96546656.46,65077938.86,,,,,,,,,,,,,,,54128187.83,1
000049.SZ,20240424,20240424,20240331,1,1,1,0.114,0.114,4094687499.12,4094687499.12,,,,,,,,,,,,,,,-448517.59,6112995.48,-266558.29,,4069787174.34,3753209510.5,,,21927079.73,26986579.97,81649653.48,6539561.29,-14499102.43,,,,,,,,,,,45168638.4,752950.79,10124.33,,45911464.86,12957434.8,32954030.06,43856529.92,-10902499.86,-4897598.88,28056431.18,38958931.04,-10902499.86,60542824.23,,,,,165911961.87,55603134.95,44526253.72,,,,,,,,,,,,,,,32954030.06,1
000049.SZ,20240326,20240326,20231231,1,1,4,1.7107,1.7107,20284918957.13,20284918957.13,,,,,,,,,,,,,,,14385210.71,-20673027.89,-4098380.48,,19790308586.18,18433844703.43,,,63422159.84,124175840.69,335354579.34,53716109.12,-137511159.06,,,,,,,,,,,531778422.76,9217656.91,2432832.83,,538563246.84,27525624.91,511037621.93,561870597.3,-50832975.37,38441329.32,549478951.25,600311926.62,-50832975.37,594481972.34,1170554076.37,,,,642032288.9,515179780.67,448168924.48,,,,,,,,,,,,,,,511037621.93,1
