ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
001914.SZ,20260429,20260429,20260331,1,1,1,,,3313474494.36,,,,,,,,,,,,,726956550.69,4040431045.05,4016174681.24,1390976286.42,211583074.43,,,,,,441866384.76,6060600426.85,-2020169381.8,927143.15,,1643450.93,1221050.86,,3791644.94,8060809.87,1764000.0,,,,9824809.87,-6033164.93,,,,,-2066255868.3225,,2893670.1,,7622185.22,10515855.32,-10515855.32,-845900.28,-2037564302.33,5527405676.53,3489841374.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
001914.SZ,20260429,20260429,20260331,1,1,1,,,3313474494.36,,,,,,,,,,,,,726956550.69,4040431045.05,4016174681.24,1390976286.42,211583074.43,,,,,,441866384.76,6060600426.85,-2020169381.8,927143.15,,1643450.93,1221050.86,,3791644.94,8060809.87,1764000.0,,,,9824809.87,-6033164.93,,,,,,,2893670.1,,7622185.22,10515855.32,-10515855.32,-845900.28,-2037564302.33,5527405676.53,3489841374.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
001914.SZ,20260314,20260314,20251231,1,1,4,657958396.4,25120826.61,19308419050.58,2301465.72,,,,,,,,,,,,1756146642.3,21066867158.6,12410053763.81,4333829276.97,926223774.03,,,,,,1755805781.76,19425912596.57,1640954562.03,168354762.37,,1708301.66,7968786.17,,178031850.2,19121563.61,37958000.0,,70000000.0,,127079563.61,50952286.59,844595675.41,,,846433175.41,1689705352.9418,1160568870.48,321286065.31,23204546.59,101532514.95,1583387450.74,-736954275.33,-788075.36,954164497.93,4573241178.6,5527405676.53,1837500.0,1837500.0,,73079471.1,38433246.65,3012313.06,39049655.55,,,-3334217.96,271565.59,14670300.0,,-9524100.15,4678549.17,30373254.91,-449400431.68,960598542.64,,1640954562.03,,,,954164497.93,,,231493004.94,27892804.9,,5527405676.53,4573241178.6,,,1
001914.SZ,20251030,20251030,20250930,1,1,3,,,12434689342.01,2300885.24,,,,,,,,,,,,1745176943.37,14182167170.62,9616396576.78,3311585216.01,704665904.21,,,,,,1755958644.39,15388606341.39,-1206439170.77,,,156000.0,4151224.15,,4307224.15,14753654.1,2000000.0,,,,16753654.1,-12446429.95,841726804.93,,,843196804.93,-1331782528.9876,1083700000.0,279215783.7,5170339.88,27777394.05,1390693177.75,-547496372.82,-362801.03,-1766744774.57,4571854624.89,2805109850.32,1470000.0,1470000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
001914.SZ,20251030,20251030,20250930,1,1,3,,,12434689342.01,2300885.24,,,,,,,,,,,,1745176943.37,14182167170.62,9616396576.78,3311585216.01,704665904.21,,,,,,1755958644.39,15388606341.39,-1206439170.77,,,156000.0,4151224.15,,4307224.15,14753654.1,2000000.0,,,,16753654.1,-12446429.95,841726804.93,,,843196804.93,,1083700000.0,279215783.7,,27777394.05,1390693177.75,-547496372.82,-362801.03,-1766744774.57,4571854624.89,2805109850.32,1470000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
001914.SZ,20250828,20250828,20250630,1,1,2,489652642.26,18516272.16,7881964790.87,2173399.04,,,,,,,,,,,,942549133.99,8826687323.9,6378841181.76,2335951265.23,471058036.7,,,,,,832610630.82,10018461114.51,-1191773790.61,,,,2268123.82,,2268123.82,11631991.04,,,,,11631991.04,-9363867.22,841726804.93,,,843196804.93,,983830000.0,18513121.42,3787568.54,20395181.69,1022738303.11,-179541498.18,-413464.37,-1381092620.38,4571854624.89,3190762004.51,1470000.0,1470000.0,,868339.89,19034824.96,1497573.61,17252748.61,,,-1157411.42,95259.23,,,-8158786.73,5756400.92,24032826.91,-1918425590.75,117874051.26,,-1191773790.61,,,,-1381092620.38,,,32528472.52,14911898.98,,3190762004.51,4571854624.89,,,0
001914.SZ,20250828,20250828,20250630,1,1,2,489652642.26,18516272.16,7881964790.87,2173399.04,,,,,,,,,,,,942549133.99,8826687323.9,6378841181.76,2335951265.23,471058036.7,,,,,,832610630.82,10018461114.51,-1191773790.61,,,,2268123.82,,2268123.82,11631991.04,,,,,11631991.04,-9363867.22,841726804.93,,,843196804.93,-977688866.5686,983830000.0,18513121.42,3787568.54,20395181.69,1022738303.11,-179541498.18,-413464.37,-1381092620.38,4571854624.89,3190762004.51,1470000.0,1470000.0,,868339.89,19034824.96,1497573.61,17252748.61,,,-1157411.42,95259.23,,-6053313.02,-8158786.73,5756400.92,24032826.91,-1918425590.75,117874051.26,,-1191773790.61,,,,-1381092620.38,,,32528472.52,14911898.98,,3190762004.51,4571854624.89,,,1
001914.SZ,20250429,20250429,20250331,1,1,1,,,3228867219.45,85644.32,,,,,,,,,,,,696184148.28,3925137012.05,3352095198.11,1329793347.85,234271624.34,,,,,,522639605.29,5438799775.59,-1513662763.54,,,,693450.55,,693450.55,9387950.29,,,,,9387950.29,-8694499.74,300000000.0,,,300000000.0,-1598077760.5351,200900000.0,7991907.31,1770250.94,6364204.43,215256111.74,84743888.26,-83941.41,-1437697316.43,4571854624.89,3134157308.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
001914.SZ,20250429,20250429,20250331,1,1,1,,,3228867219.45,85644.32,,,,,,,,,,,,696184148.28,3925137012.05,3352095198.11,1329793347.85,234271624.34,,,,,,522639605.29,5438799775.59,-1513662763.54,,,,693450.55,,693450.55,9387950.29,,,,,9387950.29,-8694499.74,300000000.0,,,300000000.0,,200900000.0,7991907.31,1770250.94,6364204.43,215256111.74,84743888.26,-83941.41,-1437697316.43,4571854624.89,3134157308.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
001914.SZ,20250317,20250317,20241231,1,1,4,869473887.15,47547270.27,17791646600.39,2692505.89,,,,,,,,,,,,1834296180.44,19628635286.72,10832941525.06,4426240539.58,805679656.12,,,,,,1727370330.71,17792232051.47,1836403235.25,1916.98,4296274.71,5779316.09,1265354.59,,11342862.37,23819335.44,11281000.0,,70000000.0,,105100335.44,-93757473.07,1329000000.0,,,1335573700.0,1817822422.5014,2484800000.0,299719537.78,26551148.16,46356618.59,2830876156.37,-1495302456.37,589145.76,247932451.57,4323922173.32,4571854624.89,6573700.0,6573700.0,,1418234.02,41670080.97,3013790.71,47599042.48,,,-2498425.46,790507.95,,,-18186545.1,5853473.21,-29060794.47,-59346451.51,860275959.43,,1836403235.25,,,,247932451.57,,,38953999.81,34279027.8,,4571854624.89,4323922173.32,,,1
