ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
000026.SZ,20260425,20260425,20260331,1,1,1,405764007.0,935609251.94,1757607602.58,275010401.5,4013529.2,746969671.81,,17741394.8,277959891.46,,5010309.25,,,1585854470.82,,,,,,,,,116034994.08,2801781585.75,,,46436556.86,304786104.2,,,,339738231.88,,,,,,31588835.51,,,79817866.8,93590588.45,,3234105.06,964365603.39,,,,,,,,,,,,,,,,,3766147189.14,,11007091.61,,,,,,71732063.64,6570508.74,,,54531090.58,60744741.67,,,,,,,,,,,50411954.28,1349420.93,351148019.23,,,,,1231815.19,,,17054341.95,,,,,,,,,,,,,,,,,368202361.18,,,,,,3397944827.96,3397944827.96,3766147189.14,,19940035.74,,,,,,,,,,,,11033210.89,295701286.26,71732063.64,52210853.53,339738231.88,,83767936.89,,,,0
000026.SZ,20260314,20260314,20251231,1,1,4,405764007.0,935609251.94,1692530114.77,275010401.5,3961169.87,631239039.65,,13617187.55,249868540.94,51040153.19,4912759.05,,,1727982404.66,,,,,,,,,66510872.63,2745170957.67,,,46436556.86,308270580.37,,,,343353998.15,,,0.0,,,31720744.04,,,89174269.5,90726063.88,,5757347.81,988230652.67,,,,,,,,,,,,,,,,,3733401610.34,,,,,,,,94791440.02,11368005.63,,,80059217.82,40198014.04,0.0,0.0,75141232.27,,,,,,,,57044492.54,2392725.11,377446061.93,,,,,1522995.65,,,19415385.96,,,,,,,,,,,,,,,,,396861447.89,,,,,,3336540162.45,3336540162.45,3733401610.34,,23665217.37,,,,,,,,,,,,16450934.5,263485728.49,94791440.02,51040153.19,343353998.15,,75141232.27,,,,0
000026.SZ,20251025,20251025,20250930,1,1,3,405764007.0,935609251.94,1730230563.45,275010401.5,4190707.96,602135428.27,,15510792.74,301219133.99,,10190656.1,,,1826017007.34,,,,,,,,,111458397.42,2925265449.88,,,51401581.98,290759500.95,,,,365003918.17,,,,,,30885571.44,,,90190395.43,82248898.14,,5947650.11,991313948.09,,,,,,,,,,,,,,,,,3916579397.97,,140082111.09,,,,,528817.49,80745500.11,7678977.16,,,68430696.31,51258132.83,,,,,,,,,,,58118245.13,2362324.29,517120658.62,,,,,3973280.7,,,22476494.08,,,,,,,,,,,,,,,,,539597152.7,,,,,,3376982245.27,3376982245.27,3916579397.97,,26177313.42,,,,,,,,,,,,18316771.4,316729926.73,81274317.6,58734034.02,365003918.17,,89599082.81,,,,0
000026.SZ,20250823,20250823,20250630,1,1,2,405764007.0,935609251.94,1687657785.17,275010401.5,4288952.07,539306933.97,,13890956.79,295552172.33,56382345.03,24636188.41,,,1844734053.46,,,,,,,,,94506620.74,2869009270.73,,,51401581.98,294173788.77,,,,368564629.53,,,0.0,,,30819121.76,,,97336736.7,77387311.98,,7269265.12,1009677113.26,,,,,,,,,,,,,,,,,3878686383.99,,140084055.54,,,,,,94532784.3,7813681.37,,,61957407.9,46730334.76,0.0,0.0,89287084.19,,,,,,,,57399333.79,2429897.06,516148796.77,,,,,2134123.9,,,28927903.83,,,,,,,,,,,,,,,,,545076700.6,,,,,,3333609683.39,3333609683.39,3878686383.99,,25279285.71,,,,,,,,,,,,15914217.86,309443129.12,94532784.3,56382345.03,368564629.53,,89287084.19,,,,0
000026.SZ,20250425,20250425,20250331,1,1,1,405764007.0,935650082.21,1812824269.28,275010401.5,4423156.61,489976358.08,,24909230.18,289362315.55,,6788354.75,,,1901746998.77,,,,,,,,,97139733.88,2865778264.73,,,50907036.84,297588076.59,,,,373038926.25,,,,,,31166203.91,,,100005928.64,79500501.91,,5227275.49,1023228412.88,,,,,,,,,,,,,,,,,3889006677.61,,63998804.51,,,,,,78250256.07,6504614.21,,,50141212.22,49466823.53,,,,,,,,,,,58929339.8,2214502.37,405563229.48,,,,,4648048.7,,,32321156.1,,,,,,,,,,,,,,,,,437884385.58,,,,,,3451122292.03,3451122292.03,3889006677.61,,17450375.43,,,,,,,,,,,,9411179.69,314271545.73,78250256.07,55855273.52,373038926.25,,86646497.08,,,,0
000026.SZ,20250314,20250314,20241231,1,1,4,405764007.0,936339503.6,1767517887.94,275010401.5,4340162.76,518954177.49,,29611600.6,260152834.43,56982351.27,3858053.6,,,1984486969.74,,,,,,,,,98007925.22,2952053912.35,,,50907036.84,301002364.41,,,,377568144.41,,,0.0,,,31567927.16,,,110205323.29,82155778.31,,3792253.84,1055636804.67,,,,,,,,,,,,,,,,,4007690717.02,,124087754.51,,,,,,115532921.57,11783796.49,,,92260153.14,49815151.35,0.0,2785293.14,101853190.67,,,,,,,,63538231.06,1529468.07,575791682.95,,,,,4990541.42,,,40055833.46,,,,,,,,,,,,,,,,,615847516.41,12815556.81,,,,,3391843200.61,3391843200.61,4007690717.02,,15686794.62,,,,,,,,,,,,12605722.95,289764435.03,115532921.57,56982351.27,377568144.41,,104638483.81,,,,0
000026.SZ,20241026,20241026,20240930,1,1,3,405854187.0,936316152.19,1744790651.52,275010401.5,4025988.19,537700961.71,,24606908.6,338894430.91,,6221596.5,,,2062539803.21,,,,,,,,,86272600.62,3117395360.53,,,51952479.36,348485340.81,,,,340420482.15,,,,,,30422160.03,,,112595737.01,77320228.02,,2353256.1,1071416049.22,,,,,,,,,,,,,,,,,4188811409.75,,320207333.32,,,,,,101584073.03,9052024.5,,,75933801.61,60970785.28,,2785293.14,,,,,,,,,71407342.66,2200523.89,776096985.36,,,,,5322219.52,952785.69,,42061490.9,,,,,,,,,,,,,,,,,818158476.26,13379181.81,,,,,3370652933.49,3370652933.49,4188811409.75,,18034734.9,,,,,,,,,,,,20023549.02,363501339.51,101584073.03,61159058.98,340420482.15,,114717552.05,,,,0
000026.SZ,20240821,20240821,20240630,1,1,2,405864207.0,936080193.96,1694306185.29,275010401.5,3765015.42,404356009.13,,16338392.31,355483465.81,59436540.53,6569774.5,,,2128331242.49,,,,,,,,,89039020.97,3059554445.74,,,51952479.36,352408837.92,,,,345651268.72,,,0.0,,,30848580.73,,,120110202.46,75893868.97,,2185332.57,1088437217.72,,,,,,,,,,,,,,,,,4147991663.46,,320207333.32,,,,,,131372308.62,8242987.93,,,73285559.36,52552871.74,0.0,2907796.73,107885270.3,,,,,,,,69943530.95,2078002.76,787280404.56,,,,,5462841.29,952785.69,,45383262.37,,,,,,,,,,,,,,,,,832663666.93,13445814.81,,,,,3315327996.53,3315327996.53,4147991663.46,,13747808.17,,,,,,,,,,,,18804742.85,371821858.12,131372308.62,59436540.53,345651268.72,,110793067.03,,,,0
000026.SZ,20240425,20240425,20240331,1,1,1,415219970.0,990648535.27,1785012482.06,275010401.5,3529668.19,429133282.84,,20594022.65,354145988.29,,12091024.86,,,2105364158.13,,,,,,,,,48674518.61,3030540698.97,,,51862607.3,356332335.03,,,,350300461.08,,,,,,30943165.32,,,117584444.96,76660088.04,,4923290.68,1105764657.17,,,,,,,,,,,,,,,,,4136305356.14,,220161455.54,,,,,,125762415.94,10666111.71,,,67971231.21,46708918.01,,2058352.24,,,,,,,,,73110348.05,2200377.15,682362124.81,,,,,5401197.7,952785.69,,50307078.63,,,,,,,,,,,,,,,,,732669203.44,78645532.23,,,,,3403636152.7,3403636152.7,4136305356.14,,12860627.91,,,,,,,,,,,,18783506.42,374740010.94,125762415.94,60537703.59,350300461.08,,116997760.78,,,,0
000026.SZ,20240314,20240314,20231231,1,1,4,415219970.0,990159033.17,1709513385.76,275010401.5,3223158.06,504629153.71,,18268972.37,323142761.64,57725792.0,6571239.98,,,2100666175.28,,,,,,,,,72249391.81,3083253486.79,,,51862607.3,360255832.14,,,,355785354.68,,,,,,31664380.77,,,122324355.13,80227771.46,,9434627.17,1121007410.29,,,,,,,,,,,,,,,,,4204260897.08,,250187763.87,,,,,,173825907.71,10267758.31,,,120084810.6,64188161.31,0.0,2058352.24,119879448.83,,,,,,,,66399004.2,1589635.3,820767085.99,,,,,5208920.69,952785.69,,49688058.9,,,,,,,,,,,,,,,,,870455144.89,78645532.23,,,,,3333805752.19,3333805752.19,4204260897.08,,19325335.93,,,,,,,,,,,,12286243.62,341411734.01,173825907.71,57725792.0,355785354.68,,121937801.07,,,,1
