ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000037.SZ,20260429,20260429,20260331,1,1,1,0.02,0.02,90061597.28,90061597.28,,,,,,,,,,,,,,,479379.4,6857867.74,4307599.39,,75413693.88,51841735.82,,,539921.08,1163996.27,16618170.97,2633968.89,,,,,,,,,,,,23650311.37,263914.26,270.2,,23913955.43,4445983.49,19467971.94,12025495.19,7442476.75,,19467971.94,12025495.19,7442476.75,18947033.12,,,,,2620262.22,2598583.01,-87471.85,,,,,,,,,,,,,,,19467971.94,1
000037.SZ,20260415,20260415,20251231,1,1,4,0.2672,0.2672,401681583.1,401681583.1,,,,,,,,,,,,,,,,28835338.95,12445694.39,,462490942.19,315239698.94,,,3890042.33,3222722.58,88440650.34,3478404.34,-26366298.9,,,,,,,,,,,267373333.7,844799.91,2003725.51,,266214408.1,11011695.18,255202712.92,161038200.4,94164512.52,28014678.49,283217391.41,189052878.89,94164512.52,-42396656.07,-7086721.56,,,,17061249.79,4244754.09,1093690.21,,,,,,,,,,,,,,,255202712.92,1
000037.SZ,20251028,20251028,20250930,1,1,3,-0.0331,-0.0331,278932516.41,278932516.41,,,,,,,,,,,,,,,,16758102.1,3196461.05,,311352504.79,237145015.81,,,2843644.76,1791018.36,53049910.8,3305072.01,,,,,,,,,,,,-10135356.02,10300.0,1500272.96,,-11625328.98,4089915.33,-15715244.31,-19943278.2,4228033.89,1366324.14,-14348920.17,-18576954.06,4228033.89,-24014387.74,,,,,13301146.34,5520695.21,-2458624.55,,,,,,,,,,,,,,,-15715244.31,1
000037.SZ,20251028,20251028,20250930,1,1,3,-0.0331,-0.0331,278932516.41,278932516.41,,,,,,,,,,,,,,,,16758102.1,3196461.05,,311352504.79,237145015.81,,,2843644.76,1791018.36,53049910.8,3305072.01,,,,,,,,,,,,-10135356.02,10300.0,1500272.96,,-11625328.98,4089915.33,-15715244.31,-19943278.2,4228033.89,1366324.14,-14348920.17,-18576954.06,4228033.89,,,,,,13301146.34,5520695.21,-2458624.55,,,,,,,,,,,,,,,-15715244.31,0
000037.SZ,20250822,20250822,20250630,1,1,2,-0.0361,-0.0361,166389954.25,166389954.25,,,,,,,,,,,,,,,,13771642.72,2976431.04,,209522013.9,162096776.61,,,2225967.73,1048176.93,34186284.2,1412373.17,,,,,,,,,,,,-24890625.83,,92279.19,,-24982905.02,53667.86,-25036572.88,-21739509.64,-3297063.24,2719216.4,-22317356.48,-19020293.24,-3297063.24,-38406627.9,-23026185.11,,,,8552435.26,3740764.9,-2386769.54,,,,,,,,,,,,,,,-25036572.88,0
000037.SZ,20250822,20250822,20250630,1,1,2,-0.0361,-0.0361,166389954.25,166389954.25,,,,,,,,,,,,,,,,13771642.72,2976431.04,,209522013.9,162096776.61,,,2225967.73,1048176.93,34186284.2,1412373.17,,,,,,,,,,,,-24890625.83,,92279.19,,-24982905.02,53667.86,-25036572.88,-21739509.64,-3297063.24,2719216.4,-22317356.48,-19020293.24,-3297063.24,-38406627.9,-23026185.11,,,,8552435.26,3740764.9,2386769.54,,,,,,,,,,,,,,,-25036572.88,1
000037.SZ,20250430,20250430,20250331,1,1,1,-0.0204,-0.0204,58411466.37,58411466.37,,,,,,,,,,,,,,,,7294999.94,,,82464757.49,56376282.35,,,344631.34,663086.73,20003429.7,1590170.58,,,,,,,,,,,,-13949183.43,,,,-13949183.43,,-13949183.43,-12305181.65,-1644001.78,,-13949183.43,-12305181.65,-1644001.78,-20811794.54,,,,,3487156.79,2043777.62,-476680.96,,,,,,,,,,,,,,,-13949183.43,1
000037.SZ,20250423,20250423,20241231,1,1,4,0.0363,0.0363,442971955.85,442971955.85,,,,,,,,,,,,,,,,84488299.9,6326077.76,,624659791.28,415446732.39,,,4621861.58,3155604.58,95507099.03,6815765.1,-66389539.68,,,,,,,,,,,73197459.9,553068.4,135334.48,,73615193.82,9687769.34,63927424.48,21908828.57,42018595.91,4183054.57,68110479.05,26091883.14,42018595.91,-104022160.01,-74795148.11,,,,21341778.27,11829545.09,5185764.6,,,,,,,,,,,,,,,63927424.48,1
000037.SZ,20241025,20241025,20240930,1,1,3,-0.0757,-0.0757,371008976.9,371008976.9,,,,,,,,,,,,,,,,12096450.59,2349226.73,,438675510.79,347115833.39,,,2281176.31,2419675.17,57127620.24,7127968.01,,,,,,,,,,,,-50075712.87,113492.1,116209.21,,-50078429.98,,-50078429.98,-45628230.07,-4450199.91,,-50078429.98,-45628230.07,-4450199.91,-55339484.59,,,,,22603237.67,10872339.65,-4046397.68,,,,,,,,,,,,,,,-50078429.98,1
000037.SZ,20241025,20241025,20240930,1,1,3,-0.0757,-0.0757,371008976.9,371008976.9,,,,,,,,,,,,,,,,12096450.59,2349226.73,,438675510.79,347115833.39,,,2281176.31,2419675.17,57127620.24,7127968.01,,,,,,,,,,,,-50075712.87,113492.1,116209.21,,-50078429.98,,-50078429.98,-45628230.07,-4450199.91,,-50078429.98,-45628230.07,-4450199.91,,,,,,22603237.67,10872339.65,-4046397.68,,,,,,,,,,,,,,,-50078429.98,0
000037.SZ,20240823,20240823,20240630,1,1,2,-0.0628,-0.0628,187904264.71,187904264.71,,,,,,,,,,,,,,,,9007609.64,2428488.38,,241153276.4,180350403.95,,,1688396.29,1609144.89,36646293.91,5742174.61,,,,,,,,,,,,-40628875.36,75461.4,108730.9,,-40662144.86,,-40662144.86,-37851109.9,-2811034.96,,-40662144.86,-37851109.9,-2811034.96,-43894310.39,-29752838.82,,,,15116862.75,7949322.98,2338321.7,,,,,,,,,,,,,,,-40662144.86,1
000037.SZ,20240426,20240426,20240331,1,1,1,-0.0482,-0.0482,80580975.91,80580975.91,,,,,,,,,,,,,,,,1854861.43,6955.76,,114821905.65,87874016.0,,,221276.34,877286.87,18871734.39,3174568.27,,,,,,,,,,,,-30359478.02,37730.7,107421.0,,-30429168.32,,-30429168.32,-29071219.61,-1357948.71,,-30429168.32,-29071219.61,-1357948.71,-29039771.18,,,,,3803023.78,3834570.17,-667274.3,,,,,,,,,,,,,,,-30429168.32,1
