ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000025.SZ,20260428,20260428,20260331,1,1,1,,,262486593.07,2033.89,,,,,,,,,,,,94548426.76,357037053.72,179727394.72,18314209.21,17754729.84,,,,,,26649866.02,242446199.79,114590853.93,,290398733.43,6822916.05,,,297221649.48,31800.0,223693205.48,,20450000.0,,244175005.48,53046644.0,,,,,18895167.7224,45990000.0,37628.73,,235157.21,46262785.94,-46262785.94,,121374711.99,78380580.53,199755292.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000025.SZ,20260428,20260428,20260331,1,1,1,,,262486593.07,2033.89,,,,,,,,,,,,94548426.76,357037053.72,179727394.72,18314209.21,17754729.84,,,,,,26649866.02,242446199.79,114590853.93,,290398733.43,6822916.05,,,297221649.48,31800.0,223693205.48,,20450000.0,,244175005.48,53046644.0,,,,,,45990000.0,37628.73,,235157.21,46262785.94,-46262785.94,,121374711.99,78380580.53,199755292.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000025.SZ,20260422,20260422,20251231,1,1,4,141499706.81,6563081.07,1930502946.37,,,,,,,,,,,,,124013418.42,2054516364.79,1457946198.61,52052045.52,74306269.36,,,,,,142457953.42,1726762466.91,327753897.88,,929974150.16,32897358.15,59529.93,,962931038.24,23923091.8,1311058482.5,,10561808.0,,1345543382.3,-382612344.06,64500000.0,,,64500000.0,339679416.0045,173500000.0,45344739.19,,13692202.73,232536941.92,-168036941.92,,-222895388.1,301275968.63,78380580.53,,,,1165084.56,55320912.33,1362698.62,15196503.8,,,7087.09,,2732268.58,-17211942.15,-902936.66,-5115815.7,67871535.07,26674386.07,28108259.7,,327753897.88,,,,-222895388.1,,,,4483068.69,,78380580.53,301275968.63,,,1
000025.SZ,20260422,20260422,20251231,1,1,4,141499706.81,6563081.07,1930502946.37,,,,,,,,,,,,,124013418.42,2054516364.79,1457946198.61,52052045.52,74306269.36,,,,,,142457953.42,1726762466.91,327753897.88,,929974150.16,32897358.15,59529.93,,962931038.24,23923091.8,1311058482.5,,10561808.0,,1345543382.3,-382612344.06,64500000.0,,,64500000.0,,173500000.0,45344739.19,,13692202.73,232536941.92,-168036941.92,,-222895388.1,301275968.63,78380580.53,,,,1165084.56,55320912.33,1362698.62,15196503.8,,,7087.09,,2732268.58,-17211942.15,-902936.66,-5115815.7,67871535.07,26674386.07,28108259.7,,327753897.88,,,,-222895388.1,,,,4483068.69,,78380580.53,301275968.63,,,0
000025.SZ,20251028,20251028,20250930,1,1,3,,,1484984572.42,37903.29,,,,,,,,,,,,143501051.18,1628523526.89,1238499748.32,37995522.33,57208213.11,,,,,,123801559.34,1457505043.1,171018483.79,,553369294.28,2103657.76,30583.15,,555503535.19,7358113.73,787740739.73,,402612.58,,795501466.04,-239997930.85,204500000.0,,,204500000.0,109378302.67,273000638.89,45803485.41,,1086587.26,319890711.56,-115390711.56,,-184370158.62,301275968.63,116905810.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000025.SZ,20251028,20251028,20250930,1,1,3,,,1484984572.42,37903.29,,,,,,,,,,,,143501051.18,1628523526.89,1238499748.32,37995522.33,57208213.11,,,,,,123801559.34,1457505043.1,171018483.79,,553369294.28,2103657.76,30583.15,,555503535.19,7358113.73,787740739.73,,402612.58,,795501466.04,-239997930.85,204500000.0,,,204500000.0,,273000638.89,45803485.41,,1086587.26,319890711.56,-115390711.56,,-184370158.62,301275968.63,116905810.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000025.SZ,20250822,20250822,20250630,1,1,2,81630658.94,2287888.06,1007896076.0,37295.38,,,,,,,,,,,,87779185.34,1095712556.72,787104493.07,26278872.85,33435410.9,,,,,,94087448.23,940906225.05,154806331.67,,341019153.51,1355298.39,30583.15,,342405035.05,5475969.23,570171410.96,,402612.58,,576049992.77,-233644957.72,184500000.0,,,184500000.0,150209647.0763,151600000.0,45218183.69,,730323.63,197548507.32,-13048507.32,,-91887133.37,301275968.63,209388835.26,,,,312882.35,23663133.98,439109.16,6998892.59,,,123104.39,,2801386.05,-6028215.73,9769.28,-884715.42,62334134.05,-101367058.55,76396612.89,,154806331.67,,,,-91887133.37,,,,6088749.63,,209388835.26,301275968.63,,,0
000025.SZ,20250425,20250425,20250331,1,1,1,,,338296345.03,37295.38,,,,,,,,,,,,67407053.98,405740694.39,243319158.35,14071916.76,15833611.11,,,,,,45178618.76,318403304.98,87337389.41,,236913604.45,907445.94,2383.15,,237823433.54,5320583.74,380000000.0,,17402612.58,,402723196.32,-164899762.78,14500000.0,,,14500000.0,36775446.952,91600000.0,516168.12,,371212.56,92487380.68,-77987380.68,,-155549754.05,301275968.63,145726214.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000025.SZ,20250425,20250425,20250331,1,1,1,,,338296345.03,37295.38,,,,,,,,,,,,67407053.98,405740694.39,243319158.35,14071916.76,15833611.11,,,,,,45178618.76,318403304.98,87337389.41,,236913604.45,907445.94,2383.15,,237823433.54,5320583.74,380000000.0,,17402612.58,,402723196.32,-164899762.78,14500000.0,,,14500000.0,,91600000.0,516168.12,,371212.56,92487380.68,-77987380.68,,-155549754.05,301275968.63,145726214.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000025.SZ,20250328,20250328,20241231,1,1,4,139031732.04,9100270.87,4572552357.58,13271889.24,,,,,,,,,,,,76743352.97,4662567599.79,4066869141.07,50261809.42,75339841.21,,,,,,79807994.24,4272278785.94,390288813.85,5964034.76,820139644.49,15712636.0,1974.82,,841818290.07,34257817.98,985536930.32,,14659543.8,,1034454292.1,-192636002.03,415000000.0,,,415000000.0,342841370.2058,440000000.0,19419827.42,,12180403.46,471600230.88,-56600230.88,,141052580.94,160223387.69,301275968.63,,,,-5596513.26,41583661.32,560018.46,13059696.03,,,227.2,,10567743.62,-19470482.47,32339878.65,-15330211.35,45716613.09,100475881.49,28776082.79,,390288813.85,,,,141052580.94,,,,9474215.37,,301275968.63,160223387.69,,,1
000025.SZ,20241024,20241024,20240930,1,1,3,,,3312937049.79,370122.97,,,,,,,,,,,,134068445.64,3447375618.4,3162824227.56,35429207.09,54235565.9,,,,,,153599070.79,3406088071.34,41287547.06,221006.19,715566279.67,22224403.56,1974.82,,738013664.24,70370754.46,740261555.55,,9284881.81,,819917191.82,-81903527.58,343000000.0,,,343000000.0,-10863205.9276,295202144.0,18749700.36,,3499324.33,317451168.69,25548831.31,-11909.8,-15079059.01,160223387.69,145144328.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000025.SZ,20240821,20240821,20240630,1,1,2,79509744.04,3685893.43,2365424815.77,37746.08,,,,,,,,,,,,110631913.79,2476094475.64,2196783671.76,24123668.9,41216137.4,,,,,,106661508.66,2368784986.72,107309488.92,669327.72,418023375.56,21365841.08,1974.82,,440060519.18,14170382.92,554236930.32,,8115811.58,,576523124.82,-136462605.64,263000000.0,,,263000000.0,46147652.6373,220000000.0,17416675.48,,754459.08,238171134.56,24828865.44,578.35,-4323672.93,160223387.69,155899714.76,,,,857544.91,20210193.63,280390.51,3448584.09,,,227.2,,2981593.36,-14706604.25,1895046.72,-89300.07,86288295.78,-95752549.66,13973710.65,,107309488.92,,,,-4323672.93,,,,4726718.58,,155899714.76,160223387.69,,,1
000025.SZ,20240821,20240821,20240630,1,1,2,79509744.04,3685893.43,2365424815.77,37746.08,,,,,,,,,,,,110631913.79,2476094475.64,2196783671.76,24123668.9,41216137.4,,,,,,106661508.66,2368784986.72,107309488.92,669327.72,418023375.56,21365841.08,1974.82,,440060519.18,14170382.92,554236930.32,,8115811.58,,576523124.82,-136462605.64,263000000.0,,,263000000.0,,220000000.0,17416675.48,,754459.08,238171134.56,24828865.44,578.35,-4323672.93,160223387.69,155899714.76,,,,857544.91,20210193.63,280390.51,3448584.09,,,227.2,,2981593.36,-14706604.25,1895046.72,-89300.07,86288295.78,-95752549.66,13973710.65,,107309488.92,,,,-4323672.93,,,,4726718.58,,155899714.76,160223387.69,,,0
000025.SZ,20240425,20240425,20240331,1,1,1,,,1161557090.09,2250.45,,,,,,,,,,,,70327185.14,1231886525.68,1141929012.82,13123141.53,26485425.25,,,,,,73450873.49,1254988453.09,-23101927.41,208236809.67,90000000.0,20733205.08,,,318970014.75,64113757.12,40000000.0,,213448863.25,,317562620.37,1407394.38,180000000.0,,,180000000.0,-19750898.1903,100000000.0,736457.26,,1850316.38,102586773.64,77413226.36,,55718693.33,160223387.69,215942081.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
