ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000032.SZ,20260428,20260331,-0.0678,-0.0678,10.5444,10.5444,3.7366,0.2531,1.1002,19941961.18,-102347794.81,850751609.17,1.2441,1.221,0.5278,1.1024,0.2065,2.5843,0.1751,40763091.14,89758255.55,,147764222.0959,715134938.6359,45577192813.94,1483091314.1,12955102575.08,-437270484.54,5328733836.15,12213270444.51,3030770508.96,26248248925.32,1644467700.3,-0.0678,6.0786,0.7233,1.3533,0.9249,0.0739,0.1216,0.5885,-0.4493,6.6395,93.3605,6.2238,-0.4493,1.4293,4.4718,0.3226,-0.0148,99.6819,0.2949,0.7005,-1.1099,-1.11,-1.3785,0.1227,-0.0787,-0.5375,-4.4396,0.4908,81.8668,5.5147,9.8563,84.9051,15.0949,7.2689,49.3561,28.1412,83.361,16.639,0.0176,4.5148,0.1231,0.5702,0.0888,0.4113,,0.0146,335.4472,-0.3148,-0.1126,5680332066.64,0.2884,1.4293,99.6819,-1.1099,-1.3785,-0.0787,6.8598,-126.7559,-126.7559,143.0715,-73.0881,-74.1876,-141.971,-100.82,145.9962,-111.5512,-7.3031,0.3602,-1.0129,2.1376,2.1376,2.1376,-93.2369,14.3794
000032.SZ,20260428,20251231,-0.1117,-0.1117,43.2092,43.2092,3.9902,0.2702,1.2486,218021029.06,-345090460.46,4773230739.06,1.2483,1.2253,0.5265,3.8303,0.8148,9.6153,0.686,333123466.03,760817555.99,1532334276.8,-895675489.6796,-356636496.6496,45737204468.69,1510921563.1,12458118748.72,31626879.83,5382256826.57,12306667819.36,3458698563.92,25797324595.89,1728365453.93,-0.1117,6.5575,-0.2606,1.5188,0.1669,0.6686,-0.7871,-0.3134,0.2613,9.7075,90.2925,7.6688,0.2613,1.7158,5.325,0.628,-0.5878,99.3225,1.0797,1.5473,-1.8209,-2.0,-4.9451,1.0615,0.1793,0.7796,-1.8209,1.0615,81.7385,5.476,10.2711,84.7003,15.2997,7.3684,48.2923,28.9261,83.0115,16.9885,-0.006,4.476,0.125,0.599,0.0901,0.432,170.1798,-0.005,349.524,0.1793,-0.1773,5722789325.72,1.0339,1.6286,97.2551,2.5289,1.5807,0.5625,27.0882,-138.5438,-138.5438,-136.1292,-56.7074,-59.1213,-138.5379,-4265.07,-136.1307,-133.5418,14.8947,3.895,14.8951,-27.0355,-27.0355,-14.8459,309.5335,14.8951
000032.SZ,20251029,20250930,-0.2626,-0.2626,29.0156,29.0156,3.0052,0.2702,1.0918,153620340.95,-452442996.51,2640460823.48,1.2393,1.2086,0.4718,2.5778,0.575,6.6546,0.4802,-110228147.42,171465978.83,,-5527092440.64,-3773864440.17,40348178983.24,1513979904.04,13511929361.02,5486621750.35,4105398328.5,10817513581.73,7394562132.59,25352924334.8,1549964347.01,-0.2626,5.3788,-4.1054,1.3621,-3.4373,0.1507,-4.857,-3.3163,-0.8056,7.9969,92.0031,8.1484,-0.8056,1.7585,5.7363,0.6536,0.0123,100.3338,-0.0845,0.5193,-4.7374,-4.73,-7.1728,0.2494,-0.3868,5.8974,-6.3165,0.3325,82.3834,5.6765,10.901,83.3441,16.6559,6.1079,53.2953,24.1424,81.6308,18.3692,-0.1034,4.6765,0.1105,0.453,0.0741,0.3038,0.7483,-0.0844,377.9645,-0.5157,-0.4346,5675602371.7,-0.0958,1.9747,103.5756,-3.254,-5.4822,-0.4282,-2.2269,-135.9389,-135.9389,-97.6886,-108.4238,-109.3174,-136.0098,-32.62,-97.693,-133.566,-5.7574,-4.3977,-5.7577,-31.8104,-31.8104,-36.8268,-371.1752,1.0463
000032.SZ,20250828,20250630,-0.0857,-0.0857,20.5932,20.5932,3.0052,0.2702,1.2285,15753293.29,-113242367.84,2159159349.7,1.2239,1.1902,0.4663,1.8111,0.4072,4.566,0.3391,232468264.4,338373409.68,708575057.39,-4574943914.9387,-3616693786.0487,41432467804.94,1672170640.96,12785785355.28,4914429604.46,4285206006.89,10293707432.25,6713298553.34,24802567471.02,1705555967.17,-0.0857,5.4957,-3.9178,1.4988,-3.894,0.2974,-4.0203,-3.1782,0.0996,9.2137,90.7863,7.9494,0.0996,1.6701,5.7449,0.5344,-0.1479,99.008,1.0189,1.4439,-1.5294,-1.52,-1.7765,0.4896,0.0338,0.1399,-3.0588,0.9792,82.3041,5.651,10.8415,82.8615,17.1385,6.3104,51.5502,25.2147,82.2595,17.7405,-0.097,4.651,0.1119,0.4891,0.0767,0.3352,0.872,-0.0798,361.1291,0.0676,-0.1411,6049431881.03,0.996,1.8754,99.1048,-0.998,-0.9798,0.0067,-23.3941,-157.3574,-157.3574,-56.9066,-34.9479,-37.3328,-157.2858,-26.6,-56.9104,-160.2994,-3.7092,-3.4133,-3.7088,-29.5215,-29.5215,-39.0813,-29.9684,-1.1578
000032.SZ,20250828,20250630,-0.0857,-0.0857,20.5932,20.5932,3.0052,0.2702,1.2285,15753293.29,-113242367.84,2159159349.7,1.2239,1.1902,0.4595,1.8111,0.4072,4.566,0.3391,232468264.4,338373409.68,708575057.39,,,41432467804.94,1672170640.96,12785785355.28,4914429604.46,4285206006.89,10293707432.25,6965072539.36,24802567471.02,1705555967.17,-0.0857,5.4957,-3.9178,1.4988,-3.894,0.2974,,,0.0996,9.2137,90.7863,7.9494,0.0996,1.6701,5.7449,0.5344,-0.1479,99.008,1.0189,1.4439,-1.5294,-1.52,-1.7765,0.4896,0.0338,0.1399,-3.0588,0.9792,82.3041,5.651,10.8415,82.8615,17.1385,6.3104,51.5502,25.2147,82.2595,17.7405,-0.097,4.651,0.1119,0.4891,0.0767,0.3352,0.872,-0.0798,361.1291,0.0676,-0.1411,6049431881.03,0.996,1.8754,99.1048,-0.998,-0.9798,0.0067,-23.3941,-157.3574,-157.3574,-56.9066,-34.9479,-37.3328,-157.2858,-26.6,-56.9104,-160.2994,-3.7092,-3.4133,-3.7088,-29.5215,-29.5215,-39.0813,-29.9684,-1.1578
000032.SZ,20250425,20250331,-0.0299,-0.0299,11.0243,11.0243,3.0051,0.2702,1.4043,16909927.09,-50965999.13,1055742595.09,1.2461,1.221,0.5181,0.9783,0.2173,2.4208,0.1813,134987498.79,189790878.96,,-2462719135.3461,-1935827133.6861,41944612655.92,2096728878.09,11606188095.52,1446181657.84,4536145405.38,11185961981.91,4275225791.21,24012475592.78,1905544077.76,-0.0299,5.675,-1.6793,1.6745,-1.4914,0.1668,-2.1642,-1.7011,0.1496,8.4155,91.5845,7.2554,0.1496,1.4919,5.2878,0.4757,-0.0161,98.924,1.1194,1.5129,-0.5259,-0.53,-0.787,0.2743,0.0271,0.1047,-2.1036,1.0972,81.7699,5.4854,10.682,83.2159,16.7841,6.6655,48.334,26.8942,81.667,18.333,-0.042,4.4854,0.1161,0.5564,0.0815,0.3908,3.1366,-0.0343,326.0057,0.1084,-0.0492,6108579802.5,1.1411,1.4919,98.924,-0.5259,-0.787,0.0271,-15.2327,-299.3333,-299.3333,0.0595,-44.6097,-43.6762,-299.6844,-1062.93,0.059,-300.3904,-0.5677,-3.2047,-0.5666,-18.408,-18.408,-18.408,-84.3082,-0.3523
000032.SZ,20250425,20241231,0.2898,0.2898,59.2195,59.2195,3.0057,0.2702,1.4342,321440936.79,8285336.92,6857839317.6,1.2064,1.1843,0.5617,5.4563,1.2987,13.2732,1.0627,746831669.03,1522772082.6,2231657647.92,979789598.0344,2600681675.4744,44653630000.22,2121820201.22,11137362425.35,-863635913.88,4598678396.61,10062167452.61,1911332700.8,23531524565.25,1939600149.8,0.2898,5.7074,0.7213,1.7045,2.0498,1.3382,0.861,2.2854,1.2169,10.1764,89.8236,7.8684,1.2169,1.532,5.8355,0.5009,-0.2201,98.8918,1.8197,2.2597,5.0791,5.07,0.1276,2.4014,1.2932,4.4672,5.0791,2.4014,82.3714,5.6726,9.7681,83.6585,16.3415,6.5409,47.3295,27.6003,84.1879,15.8121,0.0168,4.6726,0.1121,0.5832,0.0794,0.4129,,0.0142,207.6107,1.2932,0.52,6132503843.35,1.8454,1.4884,96.4507,7.2711,5.5678,1.1571,16.7861,0.0345,0.0345,25.2474,6.9207,-7.4566,0.0258,-87.92,25.2528,-0.0658,0.0912,24.3966,0.0916,19.7316,19.7316,7.6956,2607.0374,0.0916
000032.SZ,20241030,20240930,-0.1113,-0.1113,42.5513,42.5513,3.0048,0.2677,1.0328,214538202.43,-341152715.81,4421450460.32,1.2013,1.1704,0.5057,4.0717,0.9722,9.9005,0.7917,73615096.63,570203532.18,,-3120701821.2414,-1011718651.7914,41035525846.44,1689858951.39,11605414374.06,2509394833.16,4311238373.49,9156667854.01,4513440638.9,23079372402.32,1480014689.5,-0.1113,5.3231,-2.0767,1.3006,-0.3745,0.5011,-2.7424,-0.8891,0.0672,9.1311,90.8689,8.098,0.0672,1.5491,5.9988,0.5501,-0.2721,99.848,0.6843,1.1776,-2.0184,-2.02,-5.4383,0.9323,0.0532,0.2456,-2.6912,1.2431,82.5636,5.7351,9.7498,83.0411,16.9589,6.5516,50.2848,26.2461,83.7247,16.2753,-0.052,4.7351,0.1115,0.5219,0.0794,0.3715,1.718,-0.0435,210.4883,0.0709,-0.207,6054674285.67,0.7013,1.8594,101.6195,-1.4328,-4.0648,-0.1793,3.1519,53.0578,53.0578,-4278.4708,-13.5594,-13.5223,53.0705,-0.47,-4281.4925,54.4311,-6.6483,16.4307,-6.6481,25.2133,25.2133,26.9405,-131.4438,2.9859
000032.SZ,20240828,20240630,-0.0333,-0.0333,29.2191,29.2191,3.1338,0.2677,1.0831,51557239.0,-89448599.83,3173587940.57,1.2213,1.1888,0.5418,2.8558,0.6893,6.8561,0.5569,319310564.67,521500499.25,884546617.75,-2914220039.9614,-335444117.1414,37020008912.64,1707767302.71,12148374745.19,2789142566.79,4556944002.69,9334932071.46,5134432272.76,24158812684.41,1537160085.05,-0.0333,5.5601,-2.4969,1.3508,-0.451,0.4583,-2.5609,-0.2948,0.4448,9.5446,90.4554,7.7221,0.4448,1.4075,5.8015,0.5131,-0.2332,99.0397,1.1039,1.5684,-0.5913,-0.59,-1.3959,0.8735,0.2477,0.9086,-1.1826,1.747,80.9014,5.236,9.3169,81.9152,18.0848,7.2463,50.2855,26.1898,82.9047,17.0953,-0.0674,4.236,0.1244,0.5208,0.0896,0.3751,1.6338,-0.0558,193.8531,0.4954,-0.0635,6053096131.31,1.1202,1.2696,99.5931,-0.858,-1.4794,0.0413,-5.1986,74.5413,74.5413,-5.3278,1.6598,2.7534,74.5411,51.19,-5.3256,75.8118,-2.492,11.2675,-2.4916,24.4407,24.4407,29.5885,-55.2222,5.2533
000032.SZ,20240430,20240331,0.015,0.015,13.5115,13.5115,3.1338,0.2677,1.2414,11762163.14,5292782.94,1570252328.24,1.2368,1.2027,0.5454,1.4574,0.3327,3.1611,0.2663,246585266.23,324070781.67,,-2467992647.2272,-570850237.5672,33734388140.57,1734233833.65,11495910108.35,1992262654.28,4708115084.28,9086075297.27,4215955180.46,23491235404.64,1717281907.7,0.015,5.6951,-1.6803,1.5091,-0.1756,0.2848,-2.1688,-0.5016,0.7981,10.2126,89.7874,7.8704,0.7981,1.5678,5.785,0.5176,-0.1675,98.3963,1.6489,2.1077,0.263,0.26,0.0816,0.5613,0.2125,0.6967,1.052,2.2452,79.6551,4.9152,8.9038,80.4853,19.5147,7.9853,48.937,27.5882,81.6955,18.3045,-0.0498,3.9152,0.138,0.5637,0.1002,0.4095,2.3632,-0.0407,190.2702,0.85,0.0295,6085232795.75,1.653,1.5678,98.3963,0.263,0.0816,0.2125,-12.436,130.1811,130.1811,13.8042,11.051,11.5728,130.1479,107.2,13.8048,128.7917,-0.1245,4.3198,-0.1236,18.9477,18.9477,18.9477,-66.7971,4.7103
