ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000025.SZ,20260428,20260428,20260331,1,1,1,0.0772,0.0772,180492862.07,180492862.07,,,,,,,,,,,,,,,3885522.52,-3723178.04,5695675.55,,137700995.25,116845495.96,,,4240820.36,1752034.76,13141869.27,797141.72,,,,,,,,,,,,43462445.42,2101103.82,,,45563549.24,11036074.45,34527474.79,33276880.54,1250594.25,,34527474.79,33276880.54,1250594.25,44101551.01,,,,,966609.82,1111809.99,332693.79,,,,,,,,,,,,,,,34527474.79,1
000025.SZ,20260428,20260428,20260331,1,1,1,0.0772,0.0772,180492862.07,180492862.07,,,,,,,,,,,,,,,3885522.52,-3723178.04,5695675.55,,137700995.25,116845495.96,,,4240820.36,1752034.76,13141869.27,797141.72,,,,,,,,,,,,43462445.42,2101103.82,,,45563549.24,11036074.45,34527474.79,33276880.54,1250594.25,,34527474.79,33276880.54,1250594.25,,,,,,966609.82,1111809.99,332693.79,,,,,,,,,,,,,,,34527474.79,0
000025.SZ,20260422,20260422,20251231,1,1,4,0.3314,0.3314,1461603400.53,1461603400.53,,,,,,,,,,,,,,,-2732268.58,17211942.15,30249513.09,,1306215248.06,1212036648.67,,,10972011.0,15669036.29,58791177.35,4483061.95,-84463.3,,,,,,,,,,,172169866.27,13030508.37,10137861.33,,175062513.31,33562806.5,141499706.81,142865677.77,-1365970.96,,141499706.81,142865677.77,-1365970.96,162180341.74,238543525.18,,,,3098228.24,6563081.07,2571339.77,,,,,,,,,,,,,,,141499706.81,1
000025.SZ,20251028,20251028,20250930,1,1,3,0.2867,0.2867,1166873659.48,1166873659.48,,,,,,,,,,,,,,,-5809321.45,14409839.14,20404870.25,,1028385387.55,962319749.53,,,7338317.51,10717970.93,41448463.23,3378708.6,,,,,,,,,,,,148842987.76,4630759.19,172996.94,,153300750.01,34709874.81,118590875.2,123599905.63,-5009030.43,,118590875.2,123599905.63,-5009030.43,143715095.18,,,,,3268179.47,5256742.45,2155714.6,,,,,,,,,,,,,,,118590875.2,1
000025.SZ,20251028,20251028,20250930,1,1,3,0.2867,0.2867,1166873659.48,1166873659.48,,,,,,,,,,,,,,,-5809321.45,14409839.14,20404870.25,,1028385387.55,962319749.53,,,7338317.51,10717970.93,41448463.23,3378708.6,,,,,,,,,,,,148842987.76,4630759.19,172996.94,,153300750.01,34709874.81,118590875.2,123599905.63,-5009030.43,,118590875.2,123599905.63,-5009030.43,,,,,,3268179.47,5256742.45,2155714.6,,,,,,,,,,,,,,,118590875.2,0
000025.SZ,20250822,20250822,20250630,1,1,2,0.1949,0.1949,878272629.94,878272629.94,,,,,,,,,,,,,,,-2801386.05,6028215.73,12775706.23,,778832966.39,736664626.44,,,5268440.94,6551375.74,25702432.63,2287888.06,,,,,,,,,,,,103650436.84,3456068.88,103685.95,,107002819.77,25372160.83,81630658.94,84013429.35,-2382770.41,,81630658.94,84013429.35,-2382770.41,102834599.61,140024484.97,,,,2045320.23,3643266.25,1583374.44,,,,,,,,,,,,,,,81630658.94,0
000025.SZ,20250425,20250425,20250331,1,1,1,0.0794,0.0794,328499155.4,328499155.4,,,,,,,,,,,,,,,-345978.69,-4636502.81,-2973543.69,,283505490.54,262358550.99,,,2314380.28,3705961.5,13030245.27,962391.92,,,,,,,,,,,,40337925.7,1007550.34,16771.19,,41328704.85,9828826.49,31499878.36,34228060.15,-2728181.79,,31499878.36,34228060.15,-2728181.79,46448772.75,,,,,905150.4,1705042.36,789236.72,,,,,,,,,,,,,,,31499878.36,1
000025.SZ,20250425,20250425,20250331,1,1,1,0.0794,0.0794,328499155.4,328499155.4,,,,,,,,,,,,,,,-345978.69,-4636502.81,-2973543.69,,283505490.54,262358550.99,,,2314380.28,3705961.5,13030245.27,962391.92,,,,,,,,,,,,40337925.7,1007550.34,16771.19,,41328704.85,9828826.49,31499878.36,34228060.15,-2728181.79,,31499878.36,34228060.15,-2728181.79,,,,,,905150.4,1705042.36,789236.72,,,,,,,,,,,,,,,31499878.36,0
000025.SZ,20250328,20250328,20241231,1,1,4,0.317,0.317,2613678204.37,2613678204.37,,,,,,,,,,,,,,,-10567743.62,19470482.47,24212981.63,,2467593542.99,2376764300.06,,,13172648.28,22232680.89,51362592.45,6389014.69,,,,,,,,,,,,161585009.18,3900953.07,2195959.84,,163290002.41,24258270.37,139031732.04,136629870.8,2401861.24,-287488.25,138744243.79,136342382.55,2401861.24,159071512.22,223749103.4,,,,3268819.88,9096305.49,2984792.54,,,,,,,,,,,,,,,139031732.04,1
000025.SZ,20241024,20241024,20240930,1,1,3,0.2507,0.2507,2067381333.76,2067381333.76,,,,,,,,,,,,,,,855396.45,18762861.44,24650375.26,,1953187952.04,1884098705.25,,,9552558.53,15201497.92,37651430.3,4521545.73,,,,,,,,,,,,139931532.91,1403226.63,2171450.07,,139163309.47,27825704.52,111337604.95,108084248.41,3253356.54,,111337604.95,108084248.41,3253356.54,124835047.95,,,,,2354785.93,6993515.19,2797799.88,,,,,,,,,,,,,,,111337604.95,1
