ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000036.SZ,20260430,20260430,20260331,1,1,1,,,304305214.83,,,,,,,,,,,,,14754186.56,319059401.39,119490779.76,44277649.21,93335325.63,,,,,,12469790.14,269573544.74,49485856.65,,949327189.55,1707926.17,360.0,,951035475.72,4123187.05,1138225000.0,,,,1142348187.05,-191312711.33,72881570.0,,,72881570.0,,,6206853.53,,707795.4,6914648.93,65966921.07,-3549.7,-75863483.31,1774777398.2,1698913914.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000036.SZ,20260430,20260430,20260331,1,1,1,,,304305214.83,,,,,,,,,,,,,14754186.56,319059401.39,119490779.76,44277649.21,93335325.63,,,,,,12469790.14,269573544.74,49485856.65,,949327189.55,1707926.17,360.0,,951035475.72,4123187.05,1138225000.0,,,,1142348187.05,-191312711.33,72881570.0,,,72881570.0,28515151.9804,,6206853.53,,707795.4,6914648.93,65966921.07,-3549.7,-75863483.31,1774777398.2,1698913914.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000036.SZ,20260429,20260429,20251231,1,1,4,98822423.24,24462887.46,827409075.58,,,,,,,,,,,,,165240945.72,992650021.3,310053597.18,157337535.97,58899197.11,,,,,,180805396.04,707095726.3,285554295.0,,3840850094.46,24602296.63,750.0,,3865453141.09,1213937.17,3878538426.7,,,,3879752363.87,-14299222.78,60570814.0,,,60570814.0,492292578.3672,59600000.0,35806807.8,12000000.0,45760109.22,141166917.02,-80596103.02,-4163.44,190654805.76,1584122592.44,1774777398.2,,,,103137.21,61468180.01,83940.0,1167969.96,,,-27926.99,201530.22,-2049907.8,-14995551.57,35574214.12,,-16267785.19,-19245979.28,113639641.13,,285554295.0,,,,190654805.76,,,,2617522.48,,1774777398.2,1584122592.44,,,1
000036.SZ,20251031,20251031,20250930,1,1,3,,,344398093.5,,,,,,,,,,,,,118303487.16,462701580.66,308867883.12,110015901.04,36155452.97,,,,,,68640173.22,523679410.35,-60977829.69,,2306022307.12,10484887.3,750.0,,2316507944.42,569020.56,2574374622.02,,,,2574943642.58,-258435698.16,,,,,,250000.0,29876023.96,,32949543.02,63075566.98,-63075566.98,-2345.15,-382491439.98,1584122592.44,1201631152.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000036.SZ,20251031,20251031,20250930,1,1,3,,,344398093.5,,,,,,,,,,,,,118303487.16,462701580.66,308867883.12,110015901.04,36155452.97,,,,,,68640173.22,523679410.35,-60977829.69,,2306022307.12,10484887.3,750.0,,2316507944.42,569020.56,2574374622.02,,,,2574943642.58,-258435698.16,,,,,-6088932.7198,250000.0,29876023.96,12000000.0,32949543.02,63075566.98,-63075566.98,-2345.15,-382491439.98,1584122592.44,1201631152.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000036.SZ,20250827,20250827,20250630,1,1,2,9878748.28,12000654.17,221996799.51,,,,,,,,,,,,,74483909.04,296480708.55,170696728.56,78523566.16,27514418.09,,,,,,42574855.1,319309567.91,-22828859.36,,1434496638.51,5074080.24,,,1439570718.75,87992.04,1597642520.16,,,,1597730512.2,-158159793.45,,,,,,,23907975.0,12000000.0,25827836.79,49735811.79,-49735811.79,-2259.15,-230726723.75,1584122592.44,1353395868.69,,,,-156075.21,30112314.02,41970.0,665656.38,,,0.0,0.0,10464386.28,-2333819.92,6181421.05,,-76549087.79,-2900161.57,-11543626.29,,-22828859.36,,,,-230726723.75,,,,1308761.24,,1353395868.69,1584122592.44,,,0
000036.SZ,20250827,20250827,20250630,1,1,2,9878748.28,12000654.17,221996799.51,,,,,,,,,,,,,74483909.04,296480708.55,170696728.56,78523566.16,27514418.09,,,,,,42574855.1,319309567.91,-22828859.36,,1434496638.51,5074080.24,,,1439570718.75,87992.04,1597642520.16,,,,1597730512.2,-158159793.45,,,,,44409249.4169,,23907975.0,12000000.0,25827836.79,49735811.79,-49735811.79,-2259.15,-230726723.75,1584122592.44,1353395868.69,,,,-156075.21,30112314.02,41970.0,665656.38,,,0.0,0.0,10464386.28,-2333819.92,6181421.05,,-76549087.79,-2900161.57,-11543626.29,,-22828859.36,,,,-230726723.75,,,,1308761.24,,1353395868.69,1584122592.44,,,1
000036.SZ,20250430,20250430,20250331,1,1,1,,,111184049.58,,,,,,,,,,,,,13189608.74,124373658.32,56408740.55,46250010.73,19175463.84,,,,,,27554041.25,149388256.37,-25014598.05,,626560181.81,2019487.07,,,628579668.88,60892.04,773255924.54,,,,773316816.58,-144737147.7,,,,,-5569892.359,,5938325.0,,2894732.39,8833057.39,-8833057.39,-531.6,-178585334.74,1584122592.44,1405537257.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000036.SZ,20250430,20250430,20250331,1,1,1,,,111184049.58,,,,,,,,,,,,,13189608.74,124373658.32,56408740.55,46250010.73,19175463.84,,,,,,27554041.25,149388256.37,-25014598.05,,626560181.81,2019487.07,,,628579668.88,60892.04,773255924.54,,,,773316816.58,-144737147.7,,,,,,,5938325.0,,2894732.39,8833057.39,-8833057.39,-531.6,-178585334.74,1584122592.44,1405537257.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000036.SZ,20250429,20250429,20241231,1,1,4,50615776.38,30376869.89,455177410.94,,,,,,,,,,,,,140612393.29,595789804.23,266134352.65,158249967.44,72346938.62,,,,,,418610785.18,915342043.89,-319552239.66,50090045.5,2154723227.37,19343897.06,735686.39,,2224892856.32,6733451.9,1826364329.47,1134050.46,,,1834231831.83,390661024.49,,,,2100000.0,-8459657.2341,94100000.0,56770860.65,8750000.0,298759364.09,449630224.74,-447530224.74,3492.43,-376417947.48,1960540539.92,1584122592.44,2100000.0,2100000.0,,-1419414.31,53813493.35,88280.0,1218818.42,,,-688319.29,92035.46,-3787736.72,-27620387.65,17863349.65,,-77412792.36,121741790.23,-486850674.41,,-319552239.66,,,,-376417947.48,,,,2416671.7,,1584122592.44,1960540539.92,,,1
000036.SZ,20250429,20250429,20241231,1,1,4,50615776.38,30376869.89,455177410.94,,,,,,,,,,,,,140612393.29,595789804.23,266134352.65,158249967.44,72346938.62,,,,,,418610785.18,915342043.89,-319552239.66,50090045.5,2154723227.37,19343897.06,735686.39,,2224892856.32,6733451.9,1826364329.47,1134050.46,,,1834231831.83,390661024.49,,,,2100000.0,,94100000.0,56770860.65,8750000.0,298759364.09,449630224.74,-447530224.74,3492.43,-376417947.48,1960540539.92,1584122592.44,2100000.0,2100000.0,,-1419414.31,53813493.35,88280.0,1218818.42,,,-688319.29,92035.46,-3787736.72,-27620387.65,17863349.65,,-77412792.36,121741790.23,-486850674.41,,-319552239.66,,,,-376417947.48,,,,2416671.7,,1584122592.44,1960540539.92,,,0
