ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
000036.SZ,20260430,20260430,20260331,1,1,1,1403818725.0,97391074.79,3153142621.35,571555038.12,,1703798950.41,730507700.0,,16316667.34,,7018024.71,,,2625848497.63,,,,,,,,,49220693.4,5160523827.27,,,448788757.43,1316925918.66,,,,688670079.06,,,,,,2560170.0,,1480661.74,3474650.95,321338510.21,,9601244.2,2894670382.27,,,,,,,,,,,,,,,,,8055194209.54,545152384.0,,,,,,,171855922.42,19881359.6,,,2438053.72,61775330.51,,864598.47,,,,,,,,,68670297.66,17789414.49,1415916681.87,,,,,,,,593412818.82,,,,,,,,,,,,,,,,,2009329500.69,82828127.73,,,,902840002.84,5143024706.01,6045864708.85,8055194209.54,,-54625.52,,,,,,,,,,,,205200468.27,16316667.34,171855922.42,27813293.78,688670079.06,3384433.5,868305835.2,40036523.53,31557739.73,,1
000036.SZ,20260430,20260430,20260331,1,1,1,1403818725.0,97391074.79,3153142621.35,571555038.12,,1703798950.41,730507700.0,,16316667.34,,7018024.71,,,2625848497.63,,,,,,,,,49220693.4,5160523827.27,,,448788757.43,1316925918.66,,,,,,,,,,2560170.0,,1480661.74,3474650.95,321338510.21,,9601244.2,2894670382.27,,,,,,,,,,,,,,,,,8055194209.54,545152384.0,,,,,,,171855922.42,19881359.6,,,2438053.72,61775330.51,,864598.47,,,,,,,,,68670297.66,17789414.49,1415916681.87,,,,,,,,593412818.82,,,,,,,,,,,,,,,,,2009329500.69,82828127.73,,,,902840002.84,5143024706.01,6045864708.85,8055194209.54,,-54625.52,,,,,,,,,,,,205200468.27,16316667.34,171855922.42,27813293.78,688670079.06,3384433.5,868305835.2,40036523.53,31557739.73,,0
000036.SZ,20260429,20260429,20251231,1,1,4,1403818725.0,97391074.79,3127104302.96,571555038.12,,1781113474.81,542814872.0,,15966249.8,28839013.38,5125577.36,,,2605827813.87,,,,,,,,,36707260.63,5016394261.85,,,452857129.46,1302221614.76,,,,693870986.12,,,,,,2581155.0,,1480661.74,3046863.08,336564799.73,,9841214.28,2901353939.39,,,,,,,,,,,,,,,,,7917748201.24,472270814.0,,,,,,,179898547.94,15590409.61,,,8431949.46,76033008.3,0.0,864598.47,860387552.13,,,,,,,,68246765.63,10308283.27,1390680339.98,,40036523.53,0.0,,,,,521554345.09,,,,,,,,,,,,,,,,,1912234685.07,82828127.73,,,,888527128.55,5116986387.62,6005513516.17,7917748201.24,,-54625.52,,,,,,,,,,,,170919225.17,15966249.8,179898547.94,28839013.38,693870986.12,,861252150.6,40036523.53,31346917.81,,0
000036.SZ,20251031,20251031,20250930,1,1,3,1403818725.0,97394695.78,3093797479.27,570953186.57,,1204585462.04,729437299.99,,25864759.31,,5244047.48,,,2636175810.77,,109308219.18,,,,,,,32107044.63,4779142810.3,,,458327213.56,1285068789.86,,,,698831731.25,,,,,,2602140.0,,1480661.74,2985653.74,357711088.17,,7462553.36,2863798220.67,,,,,,,,,,,,,,,,,7642941030.97,477400000.0,,,,,,,183787888.68,16171107.75,,,3475298.34,8495532.14,,864598.47,,,,,,,,,61797205.21,907843.37,1160579066.26,,,,,,,,528007493.7,,,,,,,,,,,,,,,,,1688586559.96,83380949.33,,,,871825969.71,5082528501.3,5954354471.01,7642941030.97,,-54635.99,,,,,,,,,,,,22830358.16,25864759.31,183787888.68,36420166.9,698831731.25,,863113832.61,40036523.53,31131410.96,,0
000036.SZ,20250827,20250827,20250630,1,1,2,1483934025.0,231944677.95,3060149206.24,602983628.51,,1361893720.65,592558546.93,,25190330.53,24301010.15,4710632.06,,,2588343878.83,,108284931.5,,,,,,,24689660.74,4729972711.39,,,463126423.75,1257286257.81,,,,703991657.71,,,,,,2623125.0,,1480661.74,3231516.19,365957592.8,,4923198.17,2852387695.93,,,,,,,,,,,,,,,,,7582360407.32,477400000.0,,,,,,,181600345.72,15171709.31,,,2718590.58,5208282.47,0.0,864598.47,839982230.9,,,,,,,,62002259.87,830210.28,1130027160.7,,40036523.53,0.0,,,,,528638088.66,,,,,,,,,,,,,,,,,1658665249.36,322954967.21,,,,867693223.46,5056001934.5,5923695157.96,7582360407.32,,-54635.99,,,,,,,,,,,,21648933.1,25190330.53,181600345.72,24301010.15,703991657.71,,840846829.37,40036523.53,30915904.11,,0
000036.SZ,20250430,20250430,20250331,1,1,1,1483934025.0,231944677.95,3063847963.5,602983628.51,,1410049742.03,585527845.01,,19358055.62,,4175531.78,,,2575678610.81,,107499589.04,,,,,,,21358185.39,4754013042.02,,,465398069.38,1230501626.11,,,,709183103.69,,,,,,2644110.0,,1480661.74,3564344.26,369249903.9,,4372739.45,2836392215.61,,,,,,,,,,,,,,,,,7590405257.63,477400000.0,,,,,,,197120672.3,17078408.73,,,1990166.55,4292146.15,,864598.47,,,,,,,,,61958001.53,852116.94,1103735001.21,,,,,,,,528576558.41,,,,,,,,,,,,,,,,,1632311559.62,300021862.81,,,,875459901.85,5082633796.16,5958093698.01,7590405257.63,,-54635.99,,,,,,,,,,,,22072429.76,19358055.62,197120672.3,30365482.34,709183103.69,,798371059.25,40036523.53,30491917.81,,0
000036.SZ,20250429,20250429,20241231,1,1,4,1483934025.0,231944677.95,3058113567.16,602983628.51,,1587521970.53,438380934.21,,12753769.38,34061745.0,4486296.79,,,2601063729.54,,106722876.71,,,,,,,19129096.45,4804120418.61,,,467471661.49,1200177120.15,,,,714365293.88,,,,,,2665095.0,,1480661.74,3897172.57,372139013.85,,2487494.5,2815335550.88,,,,,,,,,,,,,,,,,7619455969.49,477400000.0,,,,,,,202276320.58,13779774.1,,,6375739.58,15079526.31,0.0,864598.47,817446914.39,,,,,,,,61915036.77,856652.13,1138635600.36,,40036523.53,0.0,,,,,529176122.66,,,,,,,,,,,,,,,,,1667811723.02,297127130.42,,,,871850114.26,5079794132.21,5951644246.47,7619455969.49,,-54635.99,,,,,,,,,,,,20041038.03,12753769.38,202276320.58,34061745.0,714365293.88,,818311512.86,40036523.53,30491917.81,,0
000036.SZ,20241031,20241031,20240930,1,1,3,1483934025.0,231944677.95,3057250797.36,600790766.4,,1921805728.69,318696374.5,,7361342.95,,6574210.83,,,2811986205.67,,,,,,,,,14753639.2,5098178415.29,,,470090587.25,971469201.5,,,36588212.64,719664411.34,,,,,,2686410.0,,1480661.74,4145195.91,383615484.65,,,2595940165.03,,,,,,,,,,,,,,,,,7694118580.32,536750000.0,,,,,,,236882996.53,51101627.1,,,3284948.01,9342413.21,,,,,,,,,,,49800000.0,893054.44,1165439075.07,,,,,,,,576786523.53,,,,,,,,,,,,,,,,,1742225598.6,291691939.72,,,,869719270.54,5082173711.18,5951892981.72,7694118580.32,,-54615.81,,,,,,,,,,,,23153457.31,7361342.95,236882996.53,17000913.45,719664411.34,,790980578.47,40036523.53,,,0
000036.SZ,20240830,20240830,20240630,1,1,2,1483934025.0,231944677.95,3052848187.06,600790766.4,,1856945282.88,403914083.22,,9343356.45,69838151.57,5561450.73,2333720.0,0.0,2863656578.88,,,,,,,,,13087647.09,5224680270.82,,,469399381.87,887961174.54,,,36588212.64,724441002.89,,,,,,2707665.0,,,2952529.89,382237353.59,,,2512487320.42,,,,,,,,,,,,,,,,,7737167591.24,537000000.0,,,,,,,246543737.86,54120330.34,,,3043896.27,10267613.75,0.0,864598.47,821470732.7,,,,,,,,49800000.0,880148.85,1209178718.27,,40036523.53,0.0,,,,,577036523.53,,,,,,,,,,,,,,,,,1786215241.8,287195340.22,,,,868684649.06,5082267700.38,5950952349.44,7737167591.24,,-54615.81,,,,,,,,,,,,22187660.03,9343356.45,246543737.86,72171871.57,724441002.89,,822335331.17,40036523.53,,,0
000036.SZ,20240430,20240430,20240331,1,1,1,1483934025.0,231944677.95,3040226871.13,600790766.4,,2189970756.69,115136813.74,,7586693.98,,3701092.82,,,2985981845.98,,,,,,,,,13195081.04,5433491378.37,,,442723187.49,771942865.12,,,36446731.51,730135607.09,,,,,,2729720.0,,,3229516.62,386489537.51,,,2379897165.34,,,,,,,,,,,,,,,,,7813388543.71,537000000.0,,,,,,,247099618.56,49541007.28,,,3382412.05,14460418.79,,19224598.47,,,,,,,,,49800000.0,812553.97,1221323076.72,,,,,,,,577036523.53,,,,,,,,,,,,,,,,,1798359600.25,214881616.81,,,,873068835.6,5141960107.86,6015028943.46,7813388543.71,,-54615.81,,,,,,,,,,,,21008283.31,7586693.98,247099618.56,117919094.12,730135607.09,,835218782.76,40036523.53,,,0
