ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000017.SZ,20260429,20260429,20260331,1,1,1,,,154961551.8,,,,,,,,,,,,,1369508.52,156331060.32,186136317.31,2690806.49,4187063.53,,,,,,6330253.85,199344441.18,-43013380.86,,325.34,,,,325.34,1686.0,,,16363.12,,18049.12,-17723.78,10000000.0,,,24700000.0,,150000.0,196399.98,,9175012.45,9521412.43,15178587.57,5.1,-27852511.97,75474633.65,47622121.68,14700000.0,14700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000017.SZ,20260429,20260429,20260331,1,1,1,,,154961551.8,,,,,,,,,,,,,1369508.52,156331060.32,186136317.31,2690806.49,4187063.53,,,,,,6330253.85,199344441.18,-43013380.86,,325.34,,,,325.34,1686.0,,,16363.12,,18049.12,-17723.78,10000000.0,,,24700000.0,-41379600.6663,150000.0,196399.98,,9175012.45,9521412.43,15178587.57,5.1,-27852511.97,75474633.65,47622121.68,14700000.0,14700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000017.SZ,20260421,20260421,20251231,1,1,4,41395980.87,722847.86,857214941.86,258.19,,,,,,,,,,,,17795202.05,875010402.1,851546839.15,11549361.62,15712068.58,,,,,,15717409.3,894525678.65,-19515276.55,,,,,,,229257.48,,,,,229257.48,-229257.48,15000000.0,,18154754.41,33154754.41,-1886359.9818,1450000.0,577850.49,,16363802.26,18391652.75,14763101.66,-343428.55,-5324860.92,80799494.57,75474633.65,,,,2828585.47,315639.31,,,,,,13461.54,,250956.41,-506767.68,,-101726657.19,29431525.08,6222370.69,,-19515276.55,,,,-5324860.92,,,,1536781.09,,75474633.65,80799494.57,,,1
000017.SZ,20251030,20251030,20250930,1,1,3,,,644913619.15,,,,,,,,,,,,,17735075.71,662648694.86,685792957.77,7347811.56,10049813.54,,,,,,14471601.33,717662184.2,-55013489.34,,,,,,,20323.04,,,,,20323.04,-20323.04,15000000.0,,18154754.41,33154754.41,-38757074.3979,1100000.0,488561.36,,15025000.0,16613561.36,16541193.05,-411919.64,-38904538.97,80799494.57,41894955.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000017.SZ,20251030,20251030,20250930,1,1,3,,,644913619.15,,,,,,,,,,,,,17735075.71,662648694.86,685792957.77,7347811.56,10049813.54,,,,,,14471601.33,717662184.2,-55013489.34,,,,,,,20323.04,,,,,20323.04,-20323.04,15000000.0,,18154754.41,33154754.41,,1100000.0,488561.36,,15025000.0,16613561.36,16541193.05,-411919.64,-38904538.97,80799494.57,41894955.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000017.SZ,20250819,20250819,20250630,1,1,2,18925199.69,258062.61,453006079.49,,,,,,,,,,,,,21041416.67,474047496.16,489626365.63,5325697.91,6578622.2,,,,,,11020232.91,512550918.65,-38503422.49,,,,,,,10358.0,,,,,10358.0,-10358.0,15000000.0,,18154754.41,33154754.41,-20538279.5259,650000.0,176043.87,,15025000.0,15851043.87,17303710.54,-434835.64,-21644905.59,80799494.57,59154588.98,,,,606085.62,169469.86,,,,,,,,,-216655.12,,-159283018.54,56358857.09,44328648.93,,-38503422.49,,,,-21644905.59,,,,622068.0,,59154588.98,80799494.57,,,1
000017.SZ,20250429,20250429,20250331,1,1,1,,,305444886.11,,,,,,,,,,,,,13815977.76,319260863.87,336136880.03,2537651.89,3786492.01,,,,,,21680265.48,364141289.41,-44880425.54,,,,,,,10358.0,,,,,10358.0,-10358.0,,,,,-46777876.7436,300000.0,,,,300000.0,-300000.0,-193038.59,-45383822.13,80974360.59,35590538.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000017.SZ,20250429,20250429,20250331,1,1,1,,,305444886.11,,,,,,,,,,,,,13815977.76,319260863.87,336136880.03,2537651.89,3786492.01,,,,,,21680265.48,364141289.41,-44880425.54,,,,,,,10358.0,,,,,10358.0,-10358.0,,,,,,300000.0,,,,300000.0,-300000.0,-193038.59,-45383822.13,80974360.59,35590538.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000017.SZ,20250422,20250422,20241231,1,1,4,15838251.53,359642.09,628120766.22,193128.35,,,,,,,,,,,,7054216.95,635368111.52,623374953.08,10116025.23,9198987.28,,,,,,9830879.12,652520844.71,-17152733.19,400000.0,10000.0,1.19,,,410001.19,900690.86,1010000.0,,,,1910690.86,-1500689.67,10000000.0,,12098051.76,46843051.76,-25002970.3844,100000.0,20626.67,,1418182.06,1538808.73,45304243.03,,26650820.17,54148674.4,80799494.57,24745000.0,24745000.0,,1571352.78,203900.19,,,,,,,,169516.95,-262331.55,,-2808866.49,-27299518.4,-6561398.41,,-17152733.19,,,,26650820.17,,,,1636718.12,,80799494.57,54148674.4,,,1
000017.SZ,20250422,20250422,20241231,1,1,4,15838251.53,359642.09,628120766.22,193128.35,,,,,,,,,,,,7054216.95,635368111.52,623374953.08,10116025.23,9198987.28,,,,,,9830879.12,652520844.71,-17152733.19,400000.0,10000.0,1.19,,,410001.19,900690.86,1010000.0,,,,1910690.86,-1500689.67,10000000.0,,12098051.76,46843051.76,,100000.0,20626.67,,1418182.06,1538808.73,45304243.03,,26650820.17,54148674.4,80799494.57,24745000.0,24745000.0,,1571352.78,203900.19,,,,,,,,169516.95,-262331.55,,-2808866.49,-27299518.4,-6561398.41,,-17152733.19,,,,26650820.17,,,,1636718.12,,80799494.57,54148674.4,,,0
