ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000008.SZ,20260430,20260430,20260331,1,1,1,,,386508268.86,578692.87,,,,,,,,,,,,47500873.8,434587835.53,272897107.92,103039553.65,73889762.86,,,,,,51069307.78,500895732.21,-66307896.68,,25080000.0,,11300.0,,25091300.0,5667566.52,,,,,5667566.52,19423733.48,1125100000.0,,9680000.0,1134780000.0,-100255231.65,1232260000.0,24499411.68,,10977918.17,1267737329.85,-132957329.85,29819.24,-179811673.81,642590070.59,462778396.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000008.SZ,20260430,20260430,20260331,1,1,1,,,386508268.86,578692.87,,,,,,,,,,,,47500873.8,434587835.53,272897107.92,103039553.65,73889762.86,,,,,,51069307.78,500895732.21,-66307896.68,,25080000.0,,11300.0,,25091300.0,5667566.52,,,,,5667566.52,19423733.48,1125100000.0,,9680000.0,1134780000.0,,1232260000.0,24499411.68,,10977918.17,1267737329.85,-132957329.85,29819.24,-179811673.81,642590070.59,462778396.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000008.SZ,20260418,20260418,20251231,1,1,4,-834941078.12,127331209.94,2059444118.61,16057921.42,,,,,,,,,,,,107404822.46,2182906862.49,1048051695.39,529199273.49,139794732.29,,,,,,289018833.74,2006064534.91,176842327.58,55000.0,1108577.2,60843747.94,11484107.01,,73491432.15,38339491.89,,,,,38339491.89,35151940.26,2838414962.33,,361547188.0,3199962150.33,37345873.97,3272348389.35,114034757.75,1000000.0,56647904.23,3443031051.33,-243068901.0,-132578.48,-31207211.64,673797282.23,642590070.59,,,,822399996.85,45003025.81,47616857.13,1012877.44,,,186490.39,2648269.45,0.0,-125360483.15,-12263963.73,-428274.48,69228209.79,283557193.17,-289221011.82,,176842327.58,,,,-31207211.64,,,,40073008.91,,642590070.59,673797282.23,0.0,0.0,1
000008.SZ,20251027,20251027,20250930,1,1,3,,,1372055452.2,11544489.76,,,,,,,,,,,,73442548.73,1457042490.69,797023401.32,401247291.42,105582589.2,,,,,,193481831.24,1497335113.18,-40292622.49,55000.0,1108577.2,4424979.08,9469157.01,,15057713.29,10095731.15,,,,,10095731.15,4961982.14,2292914962.33,,257047188.0,2549962150.33,-203748507.14,2711968389.35,89270953.0,,34424900.55,2835664242.9,-285702092.57,116042.54,-320916690.38,673797282.23,352880591.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000008.SZ,20250827,20250827,20250630,1,1,2,-95175588.92,68454043.35,922604726.05,11350552.47,,,,,,,,,,,,46862090.28,980817368.8,537433169.08,299857685.46,77902922.26,,,,,,130033445.11,1045227221.91,-64409853.11,,1108577.2,2957370.1,1961547.51,,6027494.81,5736993.61,,,,,5736993.61,290501.2,2201800000.0,,250947188.0,2452747188.0,,2556095288.35,63833728.93,,28767467.04,2648696484.32,-195949296.32,150270.66,-259918377.57,673797282.23,413878904.66,,,,7460833.99,20334332.18,24493661.08,451461.69,,,-10732.5,-292325.87,,-53395147.99,1987793.7,-2451713.3,-59506188.58,344154807.0,-339600423.85,,-64409853.11,,,,-259918377.57,,,,18685334.91,,413878904.66,673797282.23,,,0
000008.SZ,20250827,20250827,20250630,1,1,2,-95175588.92,68454043.35,922604726.05,11350552.47,,,,,,,,,,,,46862090.28,980817368.8,537433169.08,299857685.46,77902922.26,,,,,,130033445.11,1045227221.91,-64409853.11,,1108577.2,2957370.1,1961547.51,,6027494.81,5736993.61,,,,,5736993.61,290501.2,2201800000.0,,250947188.0,2452747188.0,-124409626.84,2556095288.35,63833728.93,,28767467.04,2648696484.32,-195949296.32,150270.66,-259918377.57,673797282.23,413878904.66,,,,7460833.99,20334332.18,24493661.08,451461.69,,,-10732.5,-292325.87,,-53395147.99,1987793.7,-2451713.3,-59506188.58,344154807.0,-339600423.85,,-64409853.11,,,,-259918377.57,,,,18685334.91,,413878904.66,673797282.23,,,1
000008.SZ,20250429,20250429,20250331,1,1,1,,,483063360.38,9400228.95,,,,,,,,,,,,25940031.3,518403620.63,304953755.74,138147610.4,58069143.41,,,,,,70685570.69,571856080.24,-53452459.61,55000.0,636348.43,,1883725.0,,2575073.43,4163442.83,,,,,4163442.83,-1588369.4,1683500000.0,,130947188.0,1814447188.0,,1478385288.35,35112160.74,,13471403.56,1526968852.65,287478335.35,158183.79,232595690.13,673450027.27,906045717.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000008.SZ,20250429,20250429,20250331,1,1,1,,,483063360.38,9400228.95,,,,,,,,,,,,25940031.3,518403620.63,304953755.74,138147610.4,58069143.41,,,,,,70685570.69,571856080.24,-53452459.61,55000.0,636348.43,,1883725.0,,2575073.43,4163442.83,,,,,4163442.83,-1588369.4,1683500000.0,,130947188.0,1814447188.0,-126305294.78,1478385288.35,35112160.74,,13471403.56,1526968852.65,287478335.35,158183.79,232595690.13,673450027.27,906045717.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000008.SZ,20250419,20250419,20241231,1,1,4,-571026003.3,149820200.06,2063479986.6,16358240.5,,,,,,,,,,,,245663504.86,2325501731.96,992878025.43,547996523.35,133868815.39,,,,,,285744252.5,1960487616.67,365014115.29,55001.0,4564093.77,65909458.23,29578430.44,559824.09,100666807.53,35095584.84,,,,,35095584.84,65571222.69,4421631364.73,,539922969.06,4961554333.79,485447708.48,4831307072.74,127061551.07,4695.35,108992440.52,5067361064.33,-105806730.54,1677296.64,326455904.08,347341378.15,673797282.23,,,,459385038.58,41868274.08,47324473.8,3064740.61,,,-7620822.86,5610779.1,0.0,-71997480.34,40063739.24,-9700186.13,60783163.3,1179629727.14,-999623470.51,,365014115.29,,,,326455904.08,,,,37431942.52,,673797282.23,347341378.15,,,1
000008.SZ,20250419,20250419,20241231,1,1,4,-571026003.3,149820200.06,2063479986.6,16358240.5,,,,,,,,,,,,245663504.86,2325501731.96,992878025.43,547996523.35,133868815.39,,,,,,285744252.5,1960487616.67,365014115.29,55001.0,4564093.77,65909458.23,29578430.44,559824.09,100666807.53,35095584.84,,,,,35095584.84,65571222.69,4421631364.73,,539922969.06,4961554333.79,,4831307072.74,127061551.07,4695.35,108992440.52,5067361064.33,-105806730.54,1677296.64,326455904.08,347341378.15,673797282.23,,,,459385038.58,41868274.08,47324473.8,3064740.61,,,-7620822.86,5610779.1,0.0,-71997480.34,40063739.24,-9700186.13,60783163.3,1179629727.14,-999623470.51,,365014115.29,,,,326455904.08,,,,37431942.52,,673797282.23,347341378.15,,,0
