ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000030.SZ,20260422,20260422,20260331,1,1,1,,,3091612787.9,6478400.76,,,,,,,,,,,,32213011.58,3130304200.24,2696616375.64,508005462.09,158468636.54,,,,,,149014072.5,3512104546.77,-381800346.53,371499056.44,,9143613.09,227325.82,,380869995.35,65631723.27,,,328000000.0,,393631723.27,-12761727.92,99626460.96,,869587.0,100496047.96,,14940720.0,5834177.33,,17735417.85,38510315.18,61985732.78,12148364.14,-320427977.53,2568616118.95,2248188141.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000030.SZ,20260422,20260422,20260331,1,1,1,,,3091612787.9,6478400.76,,,,,,,,,,,,32213011.58,3130304200.24,2696616375.64,508005462.09,158468636.54,,,,,,149014072.5,3512104546.77,-381800346.53,371499056.44,,9143613.09,227325.82,,380869995.35,65631723.27,,,328000000.0,,393631723.27,-12761727.92,99626460.96,,869587.0,100496047.96,-503359135.858,14940720.0,5834177.33,,17735417.85,38510315.18,61985732.78,12148364.14,-320427977.53,2568616118.95,2248188141.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000030.SZ,20260422,20260422,20251231,1,1,4,939635981.75,10208578.45,13252106407.45,6239489.25,,,,,,,,,,,,178272927.57,13436618824.27,9732396048.05,2016466872.37,467645435.5,,,,,,683911201.22,12900419557.14,536199267.13,1170349591.31,26945048.47,507700801.28,3871448.16,,1708866889.22,371940621.99,50000000.0,34728589.6,1145000006.83,,1601669218.42,107197670.8,615617143.28,,14213243.7,798472018.2,509491535.0434,554397193.98,352409599.86,71803665.14,57774161.19,964580955.03,-166108936.83,10102279.42,487390280.52,2081225838.43,2568616118.95,168641631.22,168641631.22,,23826771.47,426919736.02,72491288.05,20128187.23,,,-1934485.34,2136343.23,15055412.33,-496060297.13,-12822081.59,241081.56,-104494228.84,-230017945.8,-137801349.39,,536199267.13,,,,487390280.52,,,,43207828.96,,2568616118.95,2081225838.43,,,1
000030.SZ,20260422,20260422,20251231,1,1,4,939635981.75,10208578.45,13252106407.45,6239489.25,,,,,,,,,,,,178272927.57,13436618824.27,9732396048.05,2016466872.37,467645435.5,,,,,,683911201.22,12900419557.14,536199267.13,1170349591.31,26945048.47,507700801.28,3871448.16,,1708866889.22,371940621.99,50000000.0,34728589.6,1145000006.83,,1601669218.42,107197670.8,615617143.28,,14213243.7,798472018.2,,554397193.98,352409599.86,71803665.14,57774161.19,964580955.03,-166108936.83,10102279.42,487390280.52,2081225838.43,2568616118.95,168641631.22,168641631.22,,23826771.47,426919736.02,72491288.05,20128187.23,,,-1934485.34,2136343.23,15055412.33,-496060297.13,-12822081.59,241081.56,-104494228.84,-230017945.8,-137801349.39,,536199267.13,,,,487390280.52,,,,43207828.96,,2568616118.95,2081225838.43,,,0
000030.SZ,20251029,20251029,20250930,1,1,3,,,9688530556.73,6239489.25,,,,,,,,,,,,95592369.34,9790362415.32,7395483914.06,1489352982.58,306886342.35,,,,,,461443352.62,9653166591.61,137195823.71,757197309.99,26333.1,249727075.36,3871448.16,,1010822166.61,271350790.12,50000000.0,34728589.6,755000000.0,,1111079379.72,-100257213.11,539400711.31,,14213243.7,699495586.23,-415263061.8145,534535845.63,315652804.73,40415674.11,41241003.41,891429653.77,-191934067.54,9231535.6,-145763921.34,2081225838.43,1935461917.09,145881631.22,145881631.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000030.SZ,20251029,20251029,20250930,1,1,3,,,9688530556.73,6239489.25,,,,,,,,,,,,95592369.34,9790362415.32,7395483914.06,1489352982.58,306886342.35,,,,,,461443352.62,9653166591.61,137195823.71,757197309.99,26333.1,249727075.36,3871448.16,,1010822166.61,271350790.12,50000000.0,34728589.6,755000000.0,,1111079379.72,-100257213.11,539400711.31,,14213243.7,699495586.23,,534535845.63,315652804.73,,41241003.41,891429653.77,-191934067.54,9231535.6,-145763921.34,2081225838.43,1935461917.09,145881631.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000030.SZ,20250828,20250828,20250630,1,1,2,398177580.5,2646684.01,6382561966.94,1306942.27,,,,,,,,,,,,66302927.32,6450171836.53,4992145588.08,1018771534.99,196343507.42,,,,,,304859129.2,6512119759.69,-61947923.16,358242340.56,0.0,160846490.8,894602.14,0.0,519983433.5,183894337.29,0.0,0.0,415000000.0,,598894337.29,-78910903.79,537351760.92,,14213243.7,664046635.84,,534235845.63,305959219.69,36329449.48,27597317.48,867792382.8,-203745746.96,3732970.55,-340871603.36,2081225838.43,1740354235.07,112481631.22,112481631.22,,-3280925.67,210241841.36,35161069.05,9613158.29,,,-1781615.65,,15806640.32,-243801389.19,6251134.5,-8284964.79,-17427437.95,-380420823.25,-102513446.83,,-61947923.16,,,,-340871603.36,,,,17727969.85,,1740354235.07,2081225838.43,,,0
000030.SZ,20250828,20250828,20250630,1,1,2,398177580.5,2646684.01,6382561966.94,1306942.27,,,,,,,,,,,,66302927.32,6450171836.53,4992145588.08,1018771534.99,196343507.42,,,,,,304859129.2,6512119759.69,-61947923.16,358242340.56,0.0,160846490.8,894602.14,0.0,519983433.5,183894337.29,0.0,0.0,415000000.0,,598894337.29,-78910903.79,537351760.92,,14213243.7,664046635.84,-247689501.626,534235845.63,305959219.69,36329449.48,27597317.48,867792382.8,-203745746.96,3732970.55,-340871603.36,2081225838.43,1740354235.07,112481631.22,112481631.22,,-3280925.67,210241841.36,35161069.05,9613158.29,,,-1781615.65,,15806640.32,-243801389.19,6251134.5,-8284964.79,-17427437.95,-380420823.25,-102513446.83,,-61947923.16,,,,-340871603.36,,,,17727969.85,,1740354235.07,2081225838.43,,,1
000030.SZ,20250429,20250429,20250331,1,1,1,,,2836873415.06,101020.57,,,,,,,,,,,,38790680.53,2875765116.16,2490664926.29,472441637.87,80273439.12,,,,,,168161170.11,3211541173.39,-335776057.23,264581135.43,,7619198.8,,,272200334.23,104771639.87,,,275000000.0,,379771639.87,-107571305.64,22869536.91,,14213243.7,49082780.61,,9030323.62,5726628.86,,15194943.73,29951896.21,19130884.4,2954745.5,-421261732.97,2081225838.43,1659964105.46,12000000.0,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000030.SZ,20250429,20250429,20250331,1,1,1,,,2836873415.06,101020.57,,,,,,,,,,,,38790680.53,2875765116.16,2490664926.29,472441637.87,80273439.12,,,,,,168161170.11,3211541173.39,-335776057.23,264581135.43,,7619198.8,,,272200334.23,104771639.87,,,275000000.0,,379771639.87,-107571305.64,22869536.91,,14213243.7,49082780.61,-697941930.7665,9030323.62,5726628.86,,15194943.73,29951896.21,19130884.4,2954745.5,-421261732.97,2081225838.43,1659964105.46,12000000.0,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
