ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
000059.SZ,20260428,20260428,20260331,1,1,1,1599442537.0,6486034328.68,998656680.67,642075435.74,19638877.34,4454512307.96,,80100000.0,1080817586.05,,729826834.46,,1889615.42,7266080054.24,,,,,,,,,30893754.24,13660538119.59,,,529998730.12,,,,,9369642400.97,,,,,,1084768935.76,,,374322046.62,225154086.06,,28610787.43,12914154249.09,,,,,,,,,,,,,,,,,26574692368.68,4960792927.25,2000000000.0,,,,,,990095910.19,4854.18,,,93168043.53,579519679.79,,3347957.36,,,,,,,,,5659343332.7,139429905.53,10263013521.08,,,,,7564635.38,60699512.65,,5869157544.15,,,,,,,,,,,,,,,,,16132171065.23,,,,,696673444.02,9745847859.43,10442521303.45,26574692368.68,58813065.36,,,,,,,,,,,,44487.5,462101358.18,1160917586.05,990095910.19,18263095.14,9369642400.97,324993270.79,339350436.98,91380000.0,,,0
000059.SZ,20260423,20260423,20251231,1,1,4,1599442537.0,6486034328.68,954299555.7,642075435.74,2342205.21,4768739994.71,,80445000.0,149163034.2,17957149.41,955847912.7,,,5684633869.48,,,,,,,,,60604124.46,11717435572.46,,,529998730.12,,,,,9637472325.15,313887816.03,57311.86,,,,1096560923.3,,,396291868.58,251545685.64,,17273470.62,13115810968.62,,,,,,,,,,,,,,,,,24833246541.08,4320305409.19,300193416.67,,,,,,753674258.06,,,,95297264.8,519981335.87,0.0,3349659.74,249585042.93,,,,,,,,6721208965.5,130816478.89,9237023431.3,,81630000.0,4000000.0,,3979426.24,65222990.16,,5237792425.2,,,,,,,,,,,,,,,,,14474815856.5,,,,,674236622.25,9684194062.33,10358430684.58,24833246541.08,60267459.61,,,,,,,,,,,,44487.5,462917008.84,229608034.2,753674258.06,17957149.41,9637472325.15,313945127.89,252934702.67,85630000.0,,,0
000059.SZ,20251029,20251029,20250930,1,1,3,1599442537.0,6486034328.68,1323997211.59,642075435.74,28395779.33,3332458135.57,,161452.83,634529912.49,,1501548885.32,,,5919775315.92,,,,,,,,,109343956.47,11522691743.63,,,351990077.46,,,,,9785577977.34,,,,,,1083713737.27,,,411268712.35,252496101.58,,2151000.0,12949353644.2,,,,,,,,,,,,,,,,,24472045387.83,3071974446.09,300000000.0,,,,,,791151980.31,115.04,,,102365986.41,635762922.55,,4993156.62,,,,,,,,,7234626488.15,67608985.45,9948303928.01,,,,,6710680.03,65376116.4,,3788518909.88,,,,,,,,,,,,,,,,,13736822837.89,,,,,655277257.6,10079945292.34,10735222549.94,24472045387.83,48352557.72,,,,,,,,,,,,84936.61,532242610.4,634691365.32,791151980.31,24789148.42,9785577977.34,447319176.12,284544839.7,92880000.0,,,0
000059.SZ,20250813,20250813,20250630,1,1,2,1599442537.0,6486034328.68,1728453614.09,642075435.74,19746576.12,6490369161.11,,326200.0,177501409.44,12922004.97,1507177375.52,,,6014101530.72,,,,,,,,,40006188.7,14242488807.07,,,350762400.17,,,,,10029246996.43,355110917.03,57311.86,,,,1094497211.62,,,448414975.4,234671939.94,,2151000.0,13126993271.75,,,,,,,,,,,,,,,,,27369482078.82,5001941993.71,2100000000.0,,,,,,714627449.43,39590.5,,,98764137.33,658327297.66,0.0,5006049.93,261523192.06,,,,,,,,5756737175.43,110563596.97,10516537178.25,,86130000.0,10429245.28,,8091019.54,68691392.4,,5729096381.34,,,,,,,,,,,,,,,,,16245633559.59,,,,,648096027.6,10475752491.63,11123848519.23,27369482078.82,49366972.25,,,,,,,,,,,,84936.61,810948688.94,177827609.44,714627449.43,12922004.97,10029246996.43,355168228.89,266529241.99,96559245.28,,,0
000059.SZ,20250425,20250425,20250331,1,1,1,1599442537.0,6486034328.68,2404404277.8,642075435.74,14091702.77,4566747488.98,,75850000.0,736121079.62,,1744323277.16,,,7964454108.29,,,,,,,,,79889729.56,15177188438.03,,,348234271.26,,,,,10093379362.39,,,,,,1101503364.29,,,469721957.45,242720054.07,,165773117.52,13314791198.11,,,,,,,,,,,,,,,,,28491979636.14,6780770000.0,1700000000.0,,,,,,1344706884.07,6258.0,,,93901117.19,605458389.78,,10833238.51,,,,,,,,,4641464369.58,54759862.24,9177575610.62,,,,,8131067.49,82148896.06,,7524204854.13,,,,,,,,,,,,,,,,,16701780464.75,,,,,644150889.4,11146048281.99,11790199171.39,28491979636.14,50593158.53,,,,,,,,,,,,223616.61,451713382.02,811971079.62,1344706884.07,9579137.81,10093379362.39,288434059.2,285565347.74,96559245.28,,,0
000059.SZ,20250416,20250416,20241231,1,1,4,1599442537.0,6486034328.68,2746384394.52,642075435.74,6282734.5,8077035407.32,,600429.0,116106633.53,15927057.97,771420467.24,,,5184773996.31,,,,,,,,,269212325.33,14435407013.31,,,354214271.26,,,,11300000.0,10349752870.7,243374069.45,2146363.76,,,,1107943429.24,,,498620504.92,285130550.9,,162975306.52,13636555105.63,,,,,,,,,,,,,,,,,28071962118.94,7620000000.0,,,,,,2029343851.97,955340618.78,,,,108682138.96,520084708.83,0.0,10940077.24,217856258.85,,,,,,,,3316487137.13,39198522.95,7536429052.46,,86130000.0,10429245.28,,8128131.79,114224895.1,,8413919594.1,,,,,,,,,,,,,,,,,15950348646.56,,,,,641394041.94,11480219430.44,12121613472.38,28071962118.94,53193661.44,,,,,,,,,,,,323616.61,338495737.75,116707062.53,2984684470.75,15927057.97,10349752870.7,245520433.21,228796336.09,96559245.28,,,0
000059.SZ,20241016,20241016,20240930,1,1,3,1599442537.0,6482191363.29,3651889156.28,642075435.74,35791486.74,4898634968.06,,52350074.0,153313679.17,,1350304991.7,,,7661768325.63,,,,,,,,,365562612.16,14489198872.94,,,265618604.46,,,,11300000.0,9726130211.41,,,,,,1107142743.06,,,444237580.66,315248601.16,,159721941.72,12764467267.94,,,,,,,,,,,,,,,,,27253666140.88,7680000000.0,,,,,,1031112325.31,901423347.32,,,,112466267.87,109741371.59,10368803.45,11211303.48,428724518.7,,,,,,,,2443480793.37,740008376.23,6098348881.13,,,,,21880512.59,67514020.5,,8101508114.78,,,,,,,,,,,,,,,,,14199856995.91,,,,,642419165.92,12411389979.05,13053809144.97,27253666140.88,53066155.42,,,,,,,,,,,,297732.06,309811773.81,205663753.17,1932535672.63,6966490.16,9726130211.41,598765309.38,450304625.63,155735198.48,,,0
000059.SZ,20240829,20240829,20240630,1,1,2,1599442537.0,6482191363.29,4798255033.5,642075435.74,27547931.35,5845887347.7,,107505600.0,802866925.63,9445558.46,1688643428.32,,,7357138433.6,,,,,,,,,124635040.38,15937426813.43,,,196038604.46,,,,11300000.0,9869455359.22,175226927.46,1181755.47,,,,1115026536.0,,,337171522.05,257471535.43,,159721941.72,12266324726.88,,,,,,,,,,,,,,,,,28203751540.31,9387500000.0,800000000.0,,,,,436134729.59,1063806663.96,,,,97352703.3,312938831.28,0.0,3329552.74,358931124.62,,,,,,,,722129086.11,40099507.71,4163724558.84,,103382553.25,63002573.58,,5871196.07,69362842.05,,9807548431.66,,,,,,,,,,,,,,,,,13971272990.5,,,,,682966248.93,13549512300.88,14232478549.81,28203751540.31,54829205.82,,,,,,,,,,,,230052.06,329002359.53,910372525.63,1499941393.55,9445558.46,9869455359.22,176408682.93,362260677.36,166385126.83,,,0
000059.SZ,20240427,20240427,20240331,1,1,1,1599442537.0,6482191363.29,5062418378.4,642075435.74,14110827.82,5138906198.38,,106132760.1,800508959.14,,2112759866.17,,,7339285149.61,,,,,,,,,67721515.75,15574461215.0,,,194110624.07,,,,11300000.0,10042897081.07,,,,,,1125969055.01,,,349166833.92,277503176.68,,159721941.72,12383318376.83,,,,,,,,,,,,,,,,,27957779591.83,10060500000.0,1000000000.0,,,,,,679436238.22,,,,91354305.19,268377656.92,1676111.74,3340209.88,347184752.97,,,,,,,,39784726.64,73609721.21,3089274518.44,,,,,6647734.84,71274788.15,,10383955061.12,,,,,,,,,,,,,,,,,13473229579.56,,,,,684311470.02,13800238542.25,14484550012.27,27957779591.83,56729972.14,,,,,,,,,,,,230052.06,584510795.67,906641719.24,679436238.22,7851585.29,10042897081.07,137928498.44,352201074.59,118383148.47,,,0
000059.SZ,20240413,20240413,20231231,1,1,4,1599442537.0,6482191363.29,5563540507.16,642075435.74,,9429288960.03,,107307610.1,170538994.9,9166725.04,3606148585.21,,,5817304024.95,,,,,,,,,30423107.0,19171402990.19,,,134850624.07,,,,20000000.0,10375141935.68,66521231.68,1094176.06,,,,1136712005.63,,,376607099.28,268054250.23,,247010636.74,12717222931.98,,,,,,,,,,,,,,,,,31888625922.17,9771000000.0,1000614166.67,,,,,1698594313.52,2058268131.39,,,,88456853.88,625392157.99,1676111.74,8566515.59,216572935.38,,,,,,,,356275194.25,79499109.02,6812512723.49,,107233466.22,13643773.58,,6299447.08,73420127.56,,10100318154.48,,,,,,,,,,,,,,,,,16912830877.97,,,,,688545201.01,14287249843.19,14975795044.2,31888625922.17,59665963.97,,,,,,,,,,,,230052.06,678597234.06,277846605.0,3756862444.91,9166725.04,10375141935.68,67615407.74,226815562.71,120877239.8,,,0
