ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000020.SZ,20260421,20260421,20260331,1,1,1,,,167292473.06,,,,,,,,,,,,,759279.41,168051752.47,141544598.66,14518803.73,5493327.65,,,,,,4815193.77,166371923.81,1679828.66,50000000.0,,259779.21,913446.75,,51173225.96,471696.78,,,50000000.0,,50471696.78,701529.18,,,,,-518761.2662,,,,,,,-1438995.88,942361.96,117856033.09,118798395.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000020.SZ,20260421,20260421,20251231,1,1,4,35440863.1,354308.9,880340662.09,7925359.43,,,,,,,,,,,,6394910.1,894660931.62,799041328.76,53768247.55,13265059.42,,,,,,20709107.23,886783742.96,7877188.66,,395000000.0,199074.59,150.0,,395199224.59,4108871.74,395000000.0,,,,399108871.74,-3909647.15,,,1091477.18,1091477.18,-7984327.0321,,,,0.0,0.0,1091477.18,-354514.53,4704504.16,113151528.93,117856033.09,,,,938107.59,7635328.07,1721450.37,520597.53,,,,,,-199074.59,-156158.1,,-20277063.43,-4366469.01,-13734701.77,,7877188.66,,,,4704504.16,,,,,,117856033.09,113151528.93,,,1
000020.SZ,20251025,20251025,20250930,1,1,3,,,608762225.37,5963591.92,,,,,,,,,,,,27430971.04,642156788.33,586372676.34,43800591.31,9657292.61,,,,,,47002253.44,686832813.7,-44676025.37,305000000.0,,554508.88,,,305554508.88,1989091.8,,,305000000.0,,306989091.8,-1434582.92,,,,,-63817025.9001,,,,,,,378230.51,-45732377.78,113151528.93,67419151.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000020.SZ,20250819,20250819,20250630,1,1,2,14339974.11,-762623.09,378998190.72,1505767.56,,,,,,,,,,,,6673771.42,387177729.7,392270351.75,29797799.8,7269199.05,,,,,,18258750.56,447596101.16,-60418371.46,210000000.0,,403645.27,,,210403645.27,1316170.78,,,210000000.0,,211316170.78,-912525.51,,,,,-72094158.8612,,,,,,,616000.09,-60714896.88,113151528.93,52436632.05,,,,,2877858.27,857259.18,346162.08,,,,,,-403645.27,35856.0,,-17447394.72,-98766339.63,38504521.61,,-60418371.46,,,,-60714896.88,,,,,,142195763.98,202910660.86,,,1
000020.SZ,20250422,20250422,20250331,1,1,1,,,177781729.3,,,,,,,,,,,,,4251232.42,182032961.72,212760191.83,13908559.06,2778517.99,,,,,,-1228500.32,228218768.56,-46185806.84,80000000.0,,128305.91,,,80128305.91,362764.82,,,80000000.0,,80362764.82,-234458.91,,,,,,,,,,,,667360.62,-45752905.13,113151528.93,67398623.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000020.SZ,20250422,20250422,20250331,1,1,1,,,177781729.3,,,,,,,,,,,,,4251232.42,182032961.72,212760191.83,13908559.06,2778517.99,,,,,,-1228500.32,228218768.56,-46185806.84,80000000.0,,128305.91,,,80128305.91,362764.82,,,80000000.0,,80362764.82,-234458.91,,,,,-57578571.6984,,,,,,,667360.62,-45752905.13,113151528.93,67398623.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000020.SZ,20250422,20250422,20241231,1,1,4,36738290.33,-1419686.81,841143346.4,3137988.46,,,,,,,,,,,,3792183.92,848073518.78,651097045.55,50875489.72,13797052.33,,,,,,23162187.37,738931774.97,109141743.81,0.0,275000000.0,661149.62,10136.0,0.0,275671285.62,16506329.42,275000000.0,0.0,0.0,,291506329.42,-15835043.8,0.0,,6705077.75,6705077.75,93403887.2661,0.0,0.0,,61146143.53,61146143.53,-54441065.78,1271155.07,40136789.3,73014739.63,113151528.93,0.0,0.0,,-169191.38,5652879.79,0.0,1713545.15,,,271397.98,1447146.44,,-661149.62,-2039252.93,,10323552.23,-29856813.05,79947973.56,,109141743.81,,,,40136789.3,,,,7193052.12,,113151528.93,73014739.63,,,1
000020.SZ,20250422,20250422,20241231,1,1,4,36738290.33,-1419686.81,841143346.4,3137988.46,,,,,,,,,,,,3792183.92,848073518.78,651097045.55,50875489.72,13797052.33,,,,,,23162187.37,738931774.97,109141743.81,0.0,275000000.0,661149.62,10136.0,0.0,275671285.62,16506329.42,275000000.0,0.0,0.0,,291506329.42,-15835043.8,0.0,,6705077.75,6705077.75,,0.0,0.0,,61146143.53,61146143.53,-54441065.78,1271155.07,40136789.3,73014739.63,113151528.93,0.0,0.0,,-169191.38,5652879.79,0.0,1713545.15,,,271397.98,1447146.44,,-661149.62,-2039252.93,,10323552.23,-29856813.05,79947973.56,,109141743.81,,,,40136789.3,,,,7193052.12,,113151528.93,73014739.63,,,0
000020.SZ,20241026,20241026,20240930,1,1,3,,,583441933.58,2076000.74,,,,,,,,,,,,3142254.16,588660188.48,487454396.93,40334587.47,9217317.13,,,,,,63787071.07,600793372.6,-12133184.12,205000000.0,,507795.06,419710.21,,205927505.27,2786994.6,,,205000000.0,,207786994.6,-1859489.33,0.0,,,0.0,22301086.0393,0.0,0.0,,,0.0,0.0,170384.77,-13822288.68,73014739.63,59192450.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000020.SZ,20240827,20240827,20240630,1,1,2,10054579.8,-1633642.01,397271323.42,1216000.26,,,,,,,,,,,,11559123.29,410046446.97,336648724.28,28219235.87,6928452.8,,,,,,38863896.77,410660309.72,-613862.75,125000000.0,,314338.2,419710.21,,125734048.41,2131388.11,,,125000000.0,,127131388.11,-1397339.7,0.0,,,0.0,13130196.7026,0.0,0.0,,,0.0,0.0,329742.72,-1681459.73,73014739.63,71333279.9,,,,,2989957.2,852947.23,58551.97,,,-29841.52,,,-314338.2,35856.0,,-18039069.62,-37640730.01,43051866.41,,-613862.75,,,,-1681459.73,,,,,,71333275.61,73014735.34,,,1
