ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000037.SZ,20260429,20260331,0.02,0.02,0.1494,0.1494,0.6018,0.5523,0.5967,3228275.48,8797219.71,38219861.46,4.4527,4.3205,3.3831,0.9026,0.0682,0.1666,0.0386,14647903.4,26600010.29,,61257169.1421,59967368.0021,126503785.84,54983340.0,370110687.85,198983309.94,1677703353.8,1047821572.43,650192446.22,2167215502.72,692580590.26,0.02,2.8036,-0.0283,1.149,-0.0883,0.0441,0.1016,0.0995,21.6163,42.4375,57.5625,25.5785,21.6163,1.2924,21.3614,2.9246,,83.7357,26.2602,29.5354,0.7142,0.71,0.5225,1.141,0.8351,1.0032,2.8568,4.564,23.4852,1.3069,1.3846,57.534,42.466,71.4311,17.0777,77.9764,55.0186,44.9814,-0.0562,0.3069,3.0637,4.566,3.0415,4.533,8.4314,-0.0309,193.5792,3.3404,0.5158,541201191.49,26.5529,1.2924,83.7357,0.7142,0.5225,0.8351,-18.9472,198.0392,198.0392,41.8891,269.5462,271.4362,197.7271,156.81,41.9098,185.2572,0.7366,1.5106,0.7366,54.1848,54.1848,54.1848,-91.4776,14.6262
000037.SZ,20260415,20251231,0.2672,0.2672,0.6664,0.6664,0.6018,0.5523,0.5768,241932949.89,-80894749.49,86441884.16,4.4319,4.3016,3.2759,4.5222,0.3377,0.8709,0.1857,-60809359.09,269365471.98,304675406.49,-460331406.0756,-384495693.4456,111832427.46,52124426.56,372524927.66,230934588.62,1664685939.98,999612907.73,696457983.88,2149793959.43,680555095.07,0.2672,2.7831,-0.0279,1.1291,-0.5604,0.4469,-0.7637,-0.6379,63.5336,21.52,78.48,27.9333,63.5336,0.8023,26.2651,0.866,-6.564,115.1387,66.5635,67.0595,10.1828,10.28,-5.1152,12.4519,11.7972,13.1314,10.1828,12.4519,23.1867,1.3019,1.3679,55.7917,44.2083,71.9475,17.3284,78.0335,54.2922,45.7078,-0.0577,0.3019,3.127,4.5032,3.103,4.4687,7.2085,-0.0313,159.3998,11.7972,7.4443,549347228.72,66.275,1.1664,123.128,11.4994,-3.3897,12.5272,26.7739,636.0882,636.0882,55.2885,265.2768,261.6297,635.0379,7.56,55.3576,550.8329,12.9367,14.9555,12.938,-9.3212,-9.3212,70.5725,1780.7429,12.938
000037.SZ,20251028,20250930,-0.0331,-0.0331,0.4628,0.4628,0.6018,0.5523,0.2765,7603813.95,-27547092.15,41787500.6,2.9764,2.7321,1.6962,3.1737,0.2712,0.6007,0.1386,-32419988.38,-3646009.22,,-122570344.81,-200973638.2,227398397.45,60786789.24,220937544.24,168867537.49,1458812675.67,643397567.27,416813028.6,1723325545.64,499573616.47,-0.0331,2.439,-0.0824,0.8288,-0.7042,-0.006,-0.2033,-0.3334,-5.6341,14.9812,85.0188,25.6145,-5.6341,0.6421,23.7875,1.1849,,111.6229,-3.6336,-1.3071,-1.3496,-1.35,-1.8641,-0.1812,-0.781,-0.2811,-1.7995,-0.2416,25.3105,1.3389,1.3616,48.1697,51.8303,72.5232,12.8204,85.3069,63.9415,36.0585,-0.1526,0.3389,2.8875,6.654,2.8653,6.6028,8.6388,-0.0976,177.9279,-1.0413,-0.9912,554406374.06,-4.1678,0.6601,90.4818,0.1223,0.0531,0.4667,11.1847,56.2748,56.2748,39.0081,79.7599,76.7858,56.2918,50.72,38.9901,57.9063,-1.0267,-0.0609,-1.0277,-24.8179,-24.8179,-38.5365,234.8567,3.8356
000037.SZ,20251028,20250930,-0.0331,-0.0331,0.4628,0.4628,0.6018,0.5523,0.2765,7603813.95,-27547092.15,41787500.6,2.9764,2.7321,1.6962,3.1737,0.2712,0.6007,0.1386,-32419988.38,-3646009.22,,,,227398397.45,60786789.24,220937544.24,168867537.49,1458812675.67,643397567.27,689469883.27,1723325545.64,499573616.47,-0.0331,2.439,-0.0824,0.8288,-0.7042,-0.006,,,-5.6341,14.9812,85.0188,25.6145,-5.6341,0.6421,23.7875,1.1849,,111.6229,-3.6336,-1.3071,-1.3496,-1.35,-1.8641,-0.1812,-0.781,-0.2811,-1.7995,-0.2416,25.3105,1.3389,1.3616,48.1697,51.8303,72.5232,12.8204,85.3069,63.9415,36.0585,-0.1526,0.3389,2.8875,6.654,2.8653,6.6028,8.6388,-0.0976,177.9279,-1.0413,-0.9912,554406374.06,-4.1678,0.6601,90.4818,0.1223,0.0531,0.4667,11.1847,56.2748,56.2748,39.0081,79.7599,76.7858,56.2918,50.72,38.9901,57.9063,-1.0267,-0.0609,-1.0277,-24.8179,-24.8179,-38.5365,234.8567,3.8356
000037.SZ,20250822,20250630,-0.0361,-0.0361,0.276,0.276,0.6018,0.5523,0.2735,6587507.71,-28327017.35,4293177.64,2.9675,2.7185,1.6071,2.1676,0.1646,0.3552,0.0833,-43132059.65,-23628909.66,-8248466.87,-119502119.73,-197905413.12,215731902.52,58349935.87,221675579.28,112422610.44,1460831077.63,619372137.36,416657241.97,1708589936.6,497777385.03,-0.0361,2.4349,-0.1033,0.8258,-0.6087,-0.0392,-0.1983,-0.3283,-15.0469,2.5802,97.4198,27.1647,-15.0469,0.63,25.6859,0.8488,,125.9223,-14.9592,-14.2009,-1.4723,-1.47,-1.9185,-1.1828,-1.2533,-1.3563,-2.9446,-2.3656,25.0045,1.3334,1.353,47.1168,52.8832,73.6799,12.9742,85.8994,63.4988,36.5012,-0.1978,0.3334,2.9605,6.6208,2.9467,6.59,12.9941,-0.1256,175.5529,-2.5066,-1.0882,565093018.13,-15.0147,0.3566,117.669,-0.6414,-0.873,-0.5539,-30.4491,42.5159,42.5159,-17.5199,38.7366,38.5598,42.5657,36.71,-17.4677,44.3167,-1.193,-1.4937,-1.1924,-11.4496,-11.4496,0.6105,21.5621,3.1445
000037.SZ,20250822,20250630,-0.0361,-0.0361,0.276,0.276,0.6018,0.5523,0.2735,6587507.71,-28327017.35,4293177.64,2.9675,2.7185,1.6071,2.1676,0.1646,0.3552,0.0833,-43132059.65,-18855370.58,-3474927.79,-310498048.25,-388901341.64,215731902.52,58349935.87,221675579.28,112422610.44,1460831077.63,619372137.36,609187505.48,1708589936.6,497777385.03,-0.0361,2.4349,-0.1033,0.8258,-0.6087,-0.0313,-0.5151,-0.6452,-15.0469,2.5802,97.4198,27.1647,-15.0469,0.63,25.6859,0.8488,,125.9223,-14.9592,-11.332,-1.4723,-1.47,-1.9185,-0.9439,-1.2533,-1.0823,-2.9446,-1.8878,25.0045,1.3334,1.353,47.1168,52.8832,73.6799,12.9742,85.8994,63.4988,36.5012,-0.1978,0.3334,2.9605,6.6208,2.9467,6.59,12.9941,-0.1256,175.5529,-2.5066,-1.0882,565093018.13,-15.0147,0.3566,117.669,-0.6414,-0.873,-0.5539,-30.4491,42.5159,42.5159,-17.5199,38.7366,38.5598,42.5657,36.71,-17.4677,44.3167,-1.193,-1.4937,-1.1924,-11.4496,-11.4496,0.6105,21.5621,3.1445
000037.SZ,20250430,20250331,-0.0204,-0.0204,0.0969,0.0969,0.6018,0.5523,0.2869,3179656.47,-15484838.12,2035184.02,2.6943,2.4948,1.6574,0.9361,0.0537,0.1545,0.029,-24053291.12,-11428724.85,,-153250437.65,-118250437.65,142910225.4,59936405.92,322515511.28,250300464.67,1466946760.12,683931679.81,517466385.51,1817699321.13,505858820.76,-0.0204,2.4459,-0.0487,0.8392,-0.6748,-0.019,-0.2542,-0.1962,-23.8809,3.4842,96.5158,44.0733,-23.8809,1.1352,40.2157,2.7224,,141.1791,-23.8809,-19.5659,-0.8315,-0.83,-1.0464,-0.5667,-0.6917,-0.6348,-3.326,-2.2668,26.001,1.3514,1.3627,53.8266,46.1734,72.6015,17.7431,81.1072,76.8346,23.1654,-0.0728,0.3514,2.8062,4.5712,2.7923,4.5485,5.8607,-0.0559,224.66,-2.7668,-0.6102,391899776.3,-23.8809,1.1352,141.1791,-0.8315,-1.0464,-0.6917,-50.2903,57.6763,57.6763,59.1443,54.0533,54.1585,57.6723,52.89,59.1183,58.9112,-0.7467,0.388,-0.747,-27.5121,-27.5121,-27.5121,-111.3157,3.0152
000037.SZ,20250423,20241231,0.0363,0.0363,0.7349,0.7349,0.6018,0.5523,0.3073,109416920.14,-87508091.57,27525223.46,2.4665,2.2846,1.5383,4.9276,0.4204,1.1613,0.2181,-181687835.43,80258974.31,109485986.21,117071330.5723,-19006694.6977,168082164.23,61522875.97,275207754.69,-203771466.97,1477602981.5,646967445.77,441070068.62,1783131595.39,518164002.41,0.0363,2.4643,-0.0624,0.8596,0.266,0.1332,0.1942,-0.0315,14.4315,6.2138,93.7862,28.6294,14.4315,0.7124,26.3784,1.5386,-14.9873,141.0157,16.5242,18.1183,1.488,1.49,-5.9435,3.9516,3.1475,3.8959,1.488,3.9516,25.0809,1.3348,1.3795,54.0623,45.9377,73.4126,15.434,83.3018,87.3916,12.6084,-0.0853,0.3348,2.9424,5.3973,2.927,5.369,,-0.0746,145.2297,3.1475,1.0787,459685514.66,16.6185,1.0227,258.4444,4.6558,-2.1791,5.634,60.8243,426.087,426.087,62.5225,637.1669,3770.3123,426.8069,-23.62,62.5037,417.5531,1.7885,-1.7873,1.788,-24.892,-24.892,-46.9588,1404.9147,1.788
000037.SZ,20241025,20240930,-0.0757,-0.0757,0.6155,0.6155,0.6018,0.5523,0.1953,10270222.04,-55898452.11,23893143.51,1.689,1.5413,1.0316,3.1052,0.3696,0.7814,0.1817,-67666533.89,-35159692.65,,19969082.45,-11849032.71,207657527.07,78154458.56,381109195.71,-30488212.75,1388071381.69,403070456.35,368785969.44,1748494460.86,450626943.77,-0.0757,2.3489,-0.1351,0.7476,0.1603,-0.0583,0.0331,-0.0197,-13.4979,6.44,93.56,24.0637,-13.4979,0.6522,21.4903,1.9212,,118.2385,-13.4972,-9.4768,-3.174,-3.18,-3.8885,-1.722,-2.4526,-1.9846,-4.232,-2.296,32.7837,1.4877,1.4204,48.5689,51.4311,68.2332,21.7964,80.9731,87.7121,12.2879,-0.1392,0.4877,2.1229,3.715,2.0813,3.6422,,-0.1221,154.1084,-3.2701,-2.2347,568266206.37,-13.4979,0.4427,107.8739,-0.5479,-0.7847,-0.4498,-15.5158,-58.7002,-58.7002,31.8021,-18.8355,-35.6504,-58.6595,-5.93,31.8086,-59.899,-2.9781,-0.7348,-2.9794,-18.2991,-18.2991,0.1458,8.0098,-0.7752
000037.SZ,20241025,20240930,-0.0757,-0.0757,0.6155,0.6155,0.6018,0.5523,0.1953,10270222.04,-55898452.11,23893143.51,1.689,1.5413,1.0316,3.1052,0.3696,0.7814,0.1817,-67666533.89,-35159692.65,,,,207657527.07,78154458.56,381109195.71,-30488212.75,1388071381.69,403070456.35,368785969.44,1748494460.86,450626943.77,-0.0757,2.3489,-0.1351,0.7476,0.1603,-0.0583,,,-13.4979,6.44,93.56,24.0637,-13.4979,0.6522,21.4903,1.9212,,118.2385,-13.4972,-9.4768,-3.174,-3.18,-3.8885,-1.722,-2.4526,-1.9846,-4.232,-2.296,32.7837,1.4877,1.4204,48.5689,51.4311,68.2332,21.7964,80.9731,87.7121,12.2879,-0.1392,0.4877,2.1229,3.715,2.0813,3.6422,,-0.1221,154.1084,-3.2701,-2.2347,568266206.37,-13.4979,0.4427,107.8739,-0.5479,-0.7847,-0.4498,-15.5158,-58.7002,-58.7002,31.8021,-18.8355,-35.6504,-58.6595,-5.93,31.8086,-59.899,-2.9781,-0.7348,-2.9794,-18.2991,-18.2991,0.1458,8.0098,-0.7752
