ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000008.SZ,20260430,20260430,20260331,1,1,1,-0.0112,-0.0112,240894658.01,240894658.01,,,,,,,,,,,,,,,,14293035.31,14293035.31,,288949948.52,163001950.06,,,2476531.22,23512082.32,49887337.87,31962926.17,683621.75,,,,,,,,,,,-30860984.56,4029347.2,70825.1,,-26902462.46,4229012.65,-31131475.11,-30401089.66,-730385.45,843727.89,-30287747.22,-29557361.77,-730385.45,,,,,,35399583.02,27286220.65,381015.03,,,,,,,,,,,,,,,-31131475.11,0
000008.SZ,20260430,20260430,20260331,1,1,1,-0.0112,-0.0112,240894658.01,240894658.01,,,,,,,,,,,,,,,,14293035.31,14293035.31,,288949948.52,163001950.06,,,2476531.22,23512082.32,49887337.87,31962926.17,683621.75,,,,,,,,,,,-30860984.56,4029347.2,70825.1,,-26902462.46,4229012.65,-31131475.11,-30401089.66,-730385.45,843727.89,-30287747.22,-29557361.77,-730385.45,-13874715.45,,,,,35399583.02,27286220.65,381015.03,,,,,,,,,,,,,,,-31131475.11,1
000008.SZ,20260418,20260418,20251231,1,1,4,-0.3075,-0.3075,2120399134.77,2120399134.77,,,,,,,,,,,,,,,,125360483.15,119159042.32,,3113065214.72,1547787858.07,,,17743716.88,131182054.38,280763514.59,135665897.28,-797878693.16,,,,,,,,,,,-840872303.53,12621318.26,5354238.74,,-833605224.01,1335854.11,-834941078.12,-835213824.83,272746.71,3291404.77,-831649673.35,-831922420.06,272746.71,-82926437.8,50779331.49,,,,177522176.67,126215166.76,2202983.04,,,,,,,,,,,,,,,-834941078.12,1
000008.SZ,20251027,20251027,20250930,1,1,3,-0.0321,-0.0321,1136467839.1,1136467839.1,,,,,,,,,,,,,,,,65626004.68,62678976.43,,1309014635.06,827729733.86,,,9102959.76,76347747.14,180506162.89,104268021.76,11777961.61,,,,,,,,,,,-89284440.82,9293111.18,939208.12,,-80930537.76,7776551.02,-88707088.78,-87225768.84,-1481319.94,-214166.06,-88921254.84,-87439934.9,-1481319.94,-63309970.36,,,,,107343190.1,96996694.14,1932282.57,,,,,,,,,,,,,,,-88707088.78,1
000008.SZ,20250827,20250827,20250630,1,1,2,-0.035,-0.035,572188981.51,572188981.51,,,,,,,,,,,,,,,,53395147.99,50437777.89,,733813031.17,399307141.27,,,5527038.07,49507603.83,126742889.13,75385509.92,10806772.04,,,,,,,,,,,-92988986.08,4503209.45,475525.22,,-88961301.85,6214287.07,-95175588.92,-94968888.81,-206700.11,-3461327.41,-98636916.33,-98430216.22,-206700.11,-81816128.69,-17851338.83,,,,69882014.96,68454043.35,1638174.97,,,,,,,,,,,,,,,-95175588.92,1
000008.SZ,20250429,20250429,20250331,1,1,1,-0.0157,-0.0157,222911241.04,222911241.04,,,,,,,,,,,,,,,,25120840.12,25120840.12,,294409451.85,154143555.06,,,2751094.79,25026289.37,58957294.16,41846811.14,7370833.84,,,,,,,,,,,-35299545.49,1223740.75,163435.12,,-34239239.86,7136233.01,-41375472.87,-42625888.92,1250416.05,57679.08,-41317793.79,-42568209.84,1250416.05,-25954725.8,,,,,33757852.67,32671324.06,1244618.13,,,,,,,,,,,,,,,-41375472.87,1
000008.SZ,20250419,20250419,20241231,1,1,4,-0.2,-0.2,2082012354.78,2082012354.78,,,,,,,,,,,,,,,,71997480.34,79765553.91,,2843066517.53,1588696826.77,,,15913034.98,155118036.41,301490305.42,162881181.4,-246947291.92,,,,,,,,,,,-647007109.73,120386459.12,9663581.39,,-536284232.0,34741771.3,-571026003.3,-545308746.31,-25717256.99,428018.24,-570597985.06,-544880728.07,-25717256.99,-339392436.94,-209703005.93,,,,159582093.97,150046948.93,1349494.86,,,,,,,,,,,,,,,-571026003.3,1
000008.SZ,20241031,20241031,20240930,1,1,3,-0.0662,-0.0662,1089637827.6,1089637827.6,0.0,0.0,0.0,,,,,,,,,,,,0.0,50452741.97,50452741.97,0.0,1390237436.12,775609742.98,0.0,0.0,8237608.17,99948244.02,199446925.31,122760371.92,-6683287.86,0.0,0.0,0.0,0.0,0.0,,,,,,-225104522.38,38988023.05,7777081.29,,-193893580.62,7180187.97,-201073768.59,-179856296.77,-21217471.82,1423546.98,-199650221.61,-178432749.79,-21217471.82,-153504826.7,,,,,101062717.1,111995586.04,367989.85,,,,,,,,,,,,,,,-201073768.59,1
000008.SZ,20240830,20240830,20240630,1,1,2,-0.0643,-0.0643,526983437.67,526983437.67,,,,,,,,,,,,,,,,40488152.8,40488152.8,,788077583.26,361360574.58,,,4952925.36,61693512.43,134879830.93,84637628.26,-2185359.24,,,,,,,,,,,-200549360.7,1155126.26,890248.93,,-200284483.37,-12765352.34,-187519131.03,-174561452.26,-12957678.77,4522735.87,-182996395.16,-170038716.39,-12957678.77,-151566345.76,-85962548.54,,,,67972366.27,77993251.43,426617.76,,,,,,,,,,,,,,,-187519131.03,1
000008.SZ,20240430,20240430,20240331,1,1,1,-0.0179,-0.0179,180319566.65,180319566.65,,,,,,,,,,,,,,,,20068169.24,20068169.24,,263825892.75,104553029.89,,,2701624.82,31898002.76,65540026.87,45216275.39,8563298.52,,,,,,,,,,,-49949913.92,838215.67,524411.65,,-49636109.9,4008393.44,-53644503.34,-48618413.77,-5026089.57,137820.4,-53506682.94,-48480593.37,-5026089.57,-40025927.06,,,,,37909056.26,39553576.33,558966.42,,,,,,,,,,,,,,,-53644503.34,1
000008.SZ,20240416,20240416,20231231,1,1,4,-0.31,-0.31,2511647824.07,2511647824.07,,,,,,,,,,,,,,,,80024263.4,78421820.9,,3478582108.47,1898495584.6,,,19548476.69,255246904.81,362436339.8,167087683.72,-453816516.06,,,,,,,,,,,-835190761.53,3962928.02,1177502.25,,-832405335.76,-7930074.27,-824475261.49,-828273298.53,3798037.04,2586686.3,-821888575.19,-825686612.23,3798037.04,-329839608.86,-168816661.69,,,,192692994.21,163609833.25,3383542.07,,,,,,,,,,,,,,,-824475261.49,1
000008.SZ,20231028,20231028,20230930,1,1,3,-0.0534,-0.0534,1308227162.47,1308227162.47,,,,,,,,,,,,,,,,56811258.87,55229943.8,,1532052060.58,862961463.89,,,8241969.83,153107227.02,237463900.12,125388985.15,-29895111.11,,,,,,,,,,,-139452364.42,846912.52,858164.27,,-139463616.17,6772025.84,-146235642.01,-145407060.9,-828581.11,1425839.62,-144809802.39,-143981221.28,-828581.11,-40906573.16,,,,,122761586.7,121991801.86,2506381.56,,,,,,,,,,,,,,,-146235642.01,1
000008.SZ,20230826,20230826,20230630,1,1,2,-0.0307,-0.0307,823755869.63,823755869.63,,,,,,,,,,,,,,,,54165804.64,54165804.64,,975557464.99,547886660.74,,,4606972.06,98214053.11,162869863.1,82390182.0,-11078062.69,,,,,,,,,,,-77529094.5,808458.86,599994.89,,-77320630.53,6552595.23,-83873225.76,-83604239.18,-268986.58,-2389337.45,-86262563.21,-85993576.63,-268986.58,-38214677.59,42397351.09,,,,82451364.14,81550448.86,1909565.92,,,,,,,,,,,,,,,-83873225.76,1
000008.SZ,20230826,20230826,20230630,1,1,2,-0.0307,-0.0307,823755869.63,823755869.63,,,,,,,,,,,,,,,,54165804.64,54165804.64,,975557464.99,547886660.74,,,4606972.06,98214053.11,162869863.1,82390182.0,-11078062.69,,,,,,,,,,,-77529094.5,808458.86,599994.89,,-77320630.53,6552595.23,-83873225.76,-83604239.18,-268986.58,-2389337.45,-86262563.21,-85993576.63,-268986.58,-38214677.59,42397351.09,,,,82451364.14,81550448.86,1909565.92,,,,,,,,,,,,,,,-83873225.76,0
000008.SZ,20230428,20230428,20230331,1,1,1,-0.0121,-0.0121,431343230.64,431343230.64,,,,,,,,,,,,,,,,28119122.3,28119122.3,,490486854.75,272781958.38,,,2507873.67,57523007.5,77552568.68,47670864.54,-3177011.97,,,,,,,,,,,-21699672.34,529354.89,134160.22,,-21304477.67,9454057.54,-30758535.21,-32949016.59,2190481.38,-183858.08,-30942393.29,-33132874.67,2190481.38,1036917.17,,,,,35770111.1,38134042.69,1003473.01,,,,,,,,,,,,,,,-30758535.21,1
000008.SZ,20230422,20230422,20221231,1,1,4,-0.31,-0.31,1772952858.32,1772952858.32,,,,,,,,,,,,,,,,65067451.57,72633488.04,,2795867671.18,1145700605.03,,,14247973.8,319133069.83,338951360.97,177446262.49,-408086073.42,,,,,,,,,,,-893772009.01,1069099.45,4401620.42,,-897104529.98,-49843716.67,-847260813.31,-846257790.47,-1003022.84,9916557.39,-837344255.92,-836341233.08,-1003022.84,-473868788.41,-324215411.05,,,,197931739.45,175589045.29,4995063.37,,,,,,,,,,,,,,,-847260813.31,1
000008.SZ,20230422,20230422,20221231,1,1,4,-0.31,-0.31,1772952858.32,1772952858.32,,,,,,,,,,,,,,,,65067451.57,72633488.04,,2795867671.18,1145700605.03,,,14247973.8,319133069.83,338951360.97,177446262.49,-408086073.42,,,,,,,,,,,-893772009.01,1069099.45,4401620.42,,-897104529.98,-49843716.67,-847260813.31,-846257790.47,-1003022.84,9916557.39,-837344255.92,-836341233.08,-1003022.84,-473868788.41,-324215411.05,,,,197931739.45,175589045.29,4995063.37,,,,,,,,,,,,,,,-847260813.31,0
000008.SZ,20221029,20221029,20220930,1,1,3,-0.0645,-0.0645,947116269.21,947116269.21,,,,,,,,,,,,,,,,72495581.71,56904125.46,,1228878659.01,585539356.29,,,9110710.3,157979363.56,212553551.9,125272158.67,-6805342.59,,,,,,,,,,,-168851149.55,464574.93,2312996.56,,-170699571.18,969179.02,-171668750.2,-175140095.63,3471345.43,-57837.69,-171726587.89,-175197933.32,3471345.43,-112517802.19,,,,,139533344.07,124220590.82,3289879.42,,,,,,,,,,,,,,,-171668750.2,1
000008.SZ,20220831,20220831,20220630,1,1,2,-0.031,-0.031,581033998.15,581033998.15,,,,,,,,,,,,,,,,61465576.57,47572541.84,,749628456.73,350850963.58,,,4913123.22,98088183.97,141531594.6,84016454.66,2111951.3,,,,,,,,,,,-78482856.79,249107.38,1512511.26,,-79746260.67,5578713.76,-85324974.43,-84238757.26,-1086217.17,-26335.57,-85351310.0,-84265092.83,-1086217.17,-61277153.03,18966181.58,,,,98314750.06,82152894.8,2837794.6,,,,,,,,,,,,,,,-85324974.43,1
