ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000059.SZ,20260428,20260331,0.0277,0.0277,5.2323,5.2323,4.0552,0.4014,0.6244,7630793.29,36726331.68,1501276570.26,1.331,0.6231,0.5489,13.608,0.6595,0.8806,0.3256,93588402.28,155036997.4,,-1801250133.9105,-641750133.9105,2603670188.38,218457213.39,13310043663.46,8855531355.5,8061602790.99,3397524598.51,6602355623.25,23752564966.91,1640732116.41,0.0277,6.0933,-0.8675,1.0258,-0.1965,0.0969,-1.1262,-0.4012,0.7844,17.9391,82.0609,4.2511,0.7844,0.5677,2.8264,0.857,,98.8817,1.1518,1.8526,0.4566,0.46,0.378,0.6032,0.2554,0.4338,1.8264,2.4128,60.705,2.5449,2.6458,51.4043,48.5957,30.3356,56.0362,41.0307,63.6183,36.3817,-0.1352,1.5449,0.6041,0.7322,0.4997,0.6057,0.9103,-0.086,91.4794,1.0216,0.1726,9694635671.76,1.2148,0.5677,98.8817,0.4566,0.378,0.2554,-16.5798,112.956,112.956,74.8492,132.8195,135.3038,112.9707,110.45,74.8495,114.8342,0.6375,7.0126,0.6366,-8.6485,-8.6485,-8.6485,127.7527,-12.5623
000059.SZ,20260428,20260331,0.0277,0.0277,5.2323,5.2323,4.0552,0.4014,0.6244,7630793.29,36726331.68,1501276570.26,1.331,0.6231,0.5489,13.608,0.6595,0.8806,0.3256,93588402.28,155036997.4,,,,2603670188.38,218457213.39,13310043663.46,8855531355.5,8061602790.99,3397524598.51,6602355623.25,23752564966.91,1640732116.41,0.0277,6.0933,-0.8675,1.0258,-0.1965,0.0969,,,0.7844,17.9391,82.0609,4.2511,0.7844,0.5677,2.8264,0.857,,98.8817,1.1518,1.8526,0.4566,0.46,0.378,0.6032,0.2554,0.4338,1.8264,2.4128,60.705,2.5449,2.6458,51.4043,48.5957,30.3356,56.0362,41.0307,63.6183,36.3817,-0.1352,1.5449,0.6041,0.7322,0.4997,0.6057,0.9103,-0.086,91.4794,1.0216,0.1726,9694635671.76,1.2148,0.5677,98.8817,0.4566,0.378,0.2554,-16.5798,112.956,112.956,74.8492,132.8195,135.3038,112.9707,110.45,74.8495,114.8342,0.6375,7.0126,0.6366,-8.6485,-8.6485,-8.6485,127.7527,-12.5623
000059.SZ,20260423,20251231,-1.1,-1.1,26.1069,26.1069,4.0552,0.4014,0.5966,14288905.26,-1777583794.29,5053619089.52,1.2685,0.6531,0.5431,314.8229,3.1933,4.1783,1.5785,-1704969466.82,-1404010844.7,-79280131.96,-3191926600.03,-2798621190.84,2215621049.13,215099876.01,12044094931.36,7275354936.65,7939795584.81,2480412141.16,4733074528.62,22402525615.94,1596374991.44,-1.1024,6.0547,-1.6051,0.9981,-2.0684,-0.8778,-1.9956,-1.7497,-4.1417,12.1026,87.8974,3.8382,-4.1417,0.5,2.6685,0.6698,-0.7061,104.0831,-4.0264,-3.3624,-16.6628,-16.66,-16.7979,-5.3076,-6.5379,-6.2627,-16.6628,-5.3076,58.2881,2.3974,2.4997,47.1845,52.8155,31.9724,53.7622,43.2281,63.8144,36.1856,-0.2779,1.3974,0.669,0.8041,0.5485,0.6592,1.0913,-0.1774,54.4516,-6.5379,-6.6659,9951417453.04,-4.0386,0.1894,103.0924,-3.7411,-3.6903,-1.415,10.7886,37.1429,37.1429,-658.4899,42.0433,40.5835,36.9072,38.67,-658.5191,25.206,-15.6445,-11.5372,-15.6445,20.697,20.697,13.569,14.3612,-15.6445
000059.SZ,20251029,20250930,-0.8713,-0.8713,18.9381,18.9381,4.0552,0.4014,0.8278,19310302.86,-1412907536.0,3496092890.5,1.1583,0.5632,0.4013,80.706,2.3338,3.0087,1.153,-1350390764.08,-1159888601.89,,-4907491342.57,-5195016896.48,2413677439.86,213319354.15,11109826043.88,7777367908.31,8332466741.14,1574387815.62,5776556168.2,21845048593.82,1966072647.33,-0.8713,6.3022,-2.3785,1.2292,-2.9664,-0.7252,-3.0683,-3.248,-4.5579,11.5419,88.4581,3.9341,-4.5579,0.6175,2.6915,0.625,-0.655,104.4581,-4.4039,-3.8292,-12.9275,-12.92,-13.1066,-4.4149,-5.255,-5.3191,-17.2367,-5.8865,56.1327,2.2796,2.4371,47.0851,52.9149,34.0489,50.8574,46.1429,72.4207,27.5793,-0.3824,1.2796,0.7338,0.9073,0.6066,0.75,1.0714,-0.2769,59.2959,-7.0067,-5.3045,10232897153.46,-4.376,0.6905,104.0372,-3.9352,-3.9591,-1.5361,-7.4632,26.236,26.236,-11.2853,32.5014,31.7972,26.2358,26.99,-11.2856,9.1745,-12.1963,-12.8239,-12.1973,23.6343,23.6343,205.2689,36.0971,-18.7847
000059.SZ,20250813,20250630,-0.6184,-0.6184,12.5693,12.5693,4.0552,0.4014,1.0807,16854914.58,-1005995745.22,2196197948.22,1.3543,0.7824,0.6353,136.9435,1.402,1.973,0.7252,-939142082.89,-812333197.42,-149107126.85,-3350813783.41,-1393371789.7,2659800002.82,222708629.47,13363124927.3,6872755766.19,8698168364.67,3725951628.82,5092319643.14,24486973446.53,2370529049.83,-0.6184,6.5496,-1.9032,1.4821,-0.992,-0.5079,-2.095,-0.8712,-4.8869,10.9243,89.0757,3.8105,-4.8869,0.5805,2.6537,0.5762,-0.4786,104.6715,-4.6179,-4.0407,-9.0102,-9.44,-9.1638,-2.9304,-3.5441,-3.6169,-18.0204,-5.8608,59.3567,2.4604,2.5251,52.0378,47.9622,31.7805,54.5724,42.7809,64.7345,35.2655,-0.2895,1.4604,0.6448,0.7839,0.5354,0.6509,1.2656,-0.1874,57.5996,-7.0882,-3.5682,10384415225.32,-4.5668,0.6132,105.8539,-5.9862,-6.054,-2.3045,22.5977,-33.1324,-33.1324,0.3195,-29.0632,-28.6275,-33.1471,-33.23,0.3174,-72.2147,-8.7494,-2.5024,-8.7495,-5.0052,-5.0052,-6.5822,-116.0898,-22.6854
000059.SZ,20250425,20250331,-0.2138,-0.2138,5.7277,5.7277,4.0552,0.4014,1.5033,9527118.58,-351507235.31,1078980950.87,1.6537,0.7859,0.5871,21.4991,0.6187,0.8962,0.3239,-298565123.18,-246332220.64,,-5928139683.12,-3719869683.12,2836111241.04,237432367.36,13628236856.35,9061489367.37,9332102906.18,5999612827.41,7774329708.01,25418436027.74,3046479713.54,-0.2138,6.9687,-3.4492,1.9047,-2.1947,-0.154,-3.7064,-2.3257,-3.6981,11.7779,88.2221,3.9695,-3.6981,0.5415,2.8658,0.5622,-1.0509,103.2591,-3.2061,-2.6889,-3.0229,-3.02,-3.1071,-0.871,-1.1979,-1.1829,-12.0916,-3.484,58.6192,2.4166,2.4999,53.2683,46.7317,32.7534,53.6156,43.8503,54.9497,45.0503,-0.6011,1.4166,0.6674,0.8179,0.5587,0.6848,1.0299,-0.3303,77.4046,-4.7916,-1.2092,10381813421.59,-3.1434,0.5415,103.2591,-3.0229,-3.1071,-1.1979,-60.2209,31.7587,31.7587,-34.0588,42.193,43.048,31.7571,30.72,-34.0605,15.5066,-2.9104,1.4962,-2.9108,-3.0503,-3.0503,-3.0503,68.2362,-19.2329
000059.SZ,20250416,20241231,-1.75,-1.75,21.6301,21.6301,4.0552,0.4014,1.7171,103727047.95,-2898490976.68,2594039597.34,1.9154,1.2275,1.0893,241.386,2.0589,3.3386,1.154,-2941692562.03,-2617490626.9,-1367526199.99,-298190632.61,-564190632.61,4219941915.33,272105933.61,11458300797.62,3381265390.3,9588524945.38,6898977960.85,2138429690.66,23579914270.0,3388459830.26,-1.7473,7.1776,0.2874,2.1185,-0.8453,-1.6365,-0.1864,-0.3527,-8.2159,7.4981,92.5019,5.8034,-8.2159,0.5396,4.7277,0.5361,-0.7677,108.503,-8.3852,-7.5658,-21.6922,-21.7,-22.4973,-8.7307,-9.4809,-10.5375,-21.6922,-8.7307,56.8195,2.3159,2.327,51.4229,48.5771,34.1569,48.5935,48.6864,47.2493,52.7507,0.061,1.3159,0.7197,1.0019,0.6011,0.8368,2.8358,0.0288,63.3768,-9.4809,-9.322,10595273303.91,-8.2038,-0.2162,109.3961,-7.5801,-8.0647,-3.2739,38.4125,-4475.0,-4475.0,-52.6212,-2881.6592,-1934.7283,-4075.4862,-25406.76,-52.6245,-5047.533,-19.6471,-11.9687,-19.6471,-25.0225,-25.0225,-23.3475,26.4359,-19.6471
000059.SZ,20241016,20240930,-1.1812,-1.1812,15.3179,15.3179,4.0528,0.4014,2.2832,45843448.63,-1935102615.6,2237501432.83,2.3759,1.1196,0.8381,151.3036,1.4557,2.4377,0.8285,-1993051528.89,-1785659498.34,,-3640438777.59,-3950938777.59,3654868087.76,298195886.99,10246793021.16,5348158053.1,10544761054.17,8390849991.81,5935695817.12,23300602166.13,4293964592.02,-1.1812,7.7598,-2.1373,2.6847,-2.8326,-1.1164,-2.2761,-2.4702,-7.9051,9.1326,90.8674,6.463,-7.9051,0.8511,5.0314,0.5805,-1.4032,108.1349,-8.0664,-7.2884,-14.1525,-14.16,-14.4959,-6.0385,-6.5495,-7.2187,-18.87,-8.0513,52.1026,2.0878,2.2152,53.1642,46.8358,38.6912,43.9765,53.2664,42.9466,57.0534,-0.5606,1.0878,0.8741,1.2112,0.7426,1.0291,1.9717,-0.2407,83.5259,-8.7327,-6.3889,10324895520.79,-7.9325,1.7357,137.8946,-8.8315,-9.0908,-4.2825,-10.9308,-381.9257,-381.9257,-27.5163,-532.9036,-559.7014,-381.9409,-362.93,-27.5153,-438.0662,-13.1294,-14.5348,-13.1296,-25.6917,-25.6917,-70.2393,-495.0357,-10.4309
000059.SZ,20240829,20240630,-0.4645,-0.4645,13.2316,13.2316,4.0528,0.4014,3.0,12182675.39,-755075965.14,2253072104.84,3.8277,2.0607,1.6249,43.4826,1.2056,2.0907,0.7044,-728535732.74,-623470966.03,45941074.86,-3224620356.06,-3434120356.06,2641595472.73,296448370.77,11033229147.0,5187341799.3,11839842707.4,11773702254.59,7449943993.0,25265707696.81,5440330469.24,-0.4645,8.4714,-1.9093,3.4014,-2.2404,-0.3898,-2.0161,-2.1471,-3.5404,10.6462,89.3538,3.9618,-3.5404,0.7116,2.8557,0.3945,-0.7242,103.4425,-3.399,-2.946,-5.3375,-5.34,-5.425,-2.075,-2.4937,-2.5447,-10.675,-4.15,49.5369,1.9816,2.1587,56.5082,43.4918,41.9797,43.6688,53.6281,29.802,70.198,-0.7334,0.9816,0.9698,1.2281,0.8474,1.0731,2.2824,-0.2186,66.8443,-4.9874,-2.4725,10045864042.15,-3.3727,0.6743,101.8527,-1.768,-1.8116,-0.8678,9.0617,-10.0189,-10.0189,-10.0969,-15.1162,-16.2207,-10.003,-9.06,-10.0931,-10.1417,-5.1631,-11.5555,-5.1636,-2.7353,-2.7353,-0.593,58.4243,-0.1259
000059.SZ,20240829,20240630,-0.4645,-0.4645,13.2316,13.2316,4.0528,0.4014,3.0,12182675.39,-755075965.14,2253072104.84,3.8277,2.0607,1.6249,43.4826,1.2056,2.0907,0.7044,-728535732.74,-623470966.03,45941074.86,,,2641595472.73,296448370.77,11033229147.0,5187341799.3,11839842707.4,11773702254.59,7449943993.0,25265707696.81,5440330469.24,-0.4645,8.4714,-1.9093,3.4014,-2.2404,-0.3898,,,-3.5404,10.6462,89.3538,3.9618,-3.5404,0.7116,2.8557,0.3945,-0.7242,103.4425,-3.399,-2.946,-5.3375,-5.34,-5.425,-2.075,-2.4937,-2.5447,-10.675,-4.15,49.5369,1.9816,2.1587,56.5082,43.4918,41.9797,43.6688,53.6281,29.802,70.198,-0.7334,0.9816,0.9698,1.2281,0.8474,1.0731,2.2824,-0.2186,66.8443,-4.9874,-2.4725,10045864042.15,-3.3727,0.6743,101.8527,-1.768,-1.8116,-0.8678,9.0617,-10.0189,-10.0189,-10.0969,-15.1162,-16.2207,-10.003,-9.06,-10.0931,-10.1417,-5.1631,-11.5555,-5.1636,-2.7353,-2.7353,-0.593,58.4243,-0.1259
