ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000048.SZ,20260430,20260430,20260331,1,1,1,-0.4496,-0.4496,1184320960.13,1184320960.13,,,,,,,,,,,,,,,,7604.73,,-156943.88,1370456512.12,1221686107.85,,,-15787934.28,10401367.99,65054399.81,15566776.32,-59098618.68,,,,,,,,,,,-222328675.29,567829.09,9496388.27,,-231257234.47,35417.2,-231292651.67,-231088244.8,-204406.87,800201.15,-230492450.52,-230288043.65,-204406.87,,,,,,10645929.46,14333370.74,601510.15,,,,,,,,,,,,,,,-231292651.67,0
000048.SZ,20260430,20260430,20260331,1,1,1,-0.4496,-0.4496,1184320960.13,1184320960.13,,,,,,,,,,,,,,,,7604.73,,-156943.88,1370456512.12,1221686107.85,,,-15787934.28,10401367.99,65054399.81,15566776.32,-59098618.68,,,,,,,,,,,-222328675.29,567829.09,9496388.27,,-231257234.47,35417.2,-231292651.67,-231088244.8,-204406.87,800201.15,-230492450.52,-230288043.65,-204406.87,-106531862.8,,,,,10645929.46,14333370.74,601510.15,,,,,,,,,,,,,,,-231292651.67,1
000048.SZ,20260410,20260410,20251231,1,1,4,0.2965,0.2958,4871819142.45,4871819142.45,,,,,,,,,,,,,,,,311373.29,0.0,,4704243071.89,4200481714.84,,,-16688024.56,24219460.45,313151769.67,80693764.15,-48508870.93,,,,,,,,,,,172019365.26,12558401.5,38929680.49,,145648086.27,-10546106.49,156194192.76,152808661.82,3385530.94,900867.8,157095060.56,153709529.62,3385530.94,306799763.68,876381304.06,,,,50019143.9,73835222.19,5086676.67,,,,,,,,,,,,,,,156194192.76,1
000048.SZ,20251029,20251029,20250930,1,1,3,0.5655,0.5642,3670284768.44,3670284768.44,,,,,,,,,,,,,,,,311373.29,0.0,-101119.24,3364676763.69,3029268173.96,,,-15956521.33,19418076.22,218889160.33,59764768.35,-11217748.57,,,,,,,,,,,312623501.06,33988665.94,44048451.02,,302563715.98,-353073.44,302916789.42,297861607.49,5055181.93,515571.14,303432360.56,298377178.63,5055181.93,389489285.85,,,,,38054336.79,54457875.74,4218240.7,,,,,,,,,,,,,,,302916789.42,1
000048.SZ,20250823,20250823,20250630,1,1,2,0.4292,0.4261,2386618214.69,2386618214.69,,,,,,,,,,,,,,,,234289.96,0.0,,2148587862.7,1925569550.52,,,-7977946.45,12550070.84,149624227.95,41905891.66,1001528.84,,,,,,,,,,,246709577.64,2090803.57,19233275.14,,229567106.07,-482572.87,230049678.94,226097589.23,3952089.71,556232.57,230605911.51,226653821.8,3952089.71,286456992.57,572114044.61,,,,23936509.22,38136091.87,3145303.33,,,,,,,,,,,,,,,230049678.94,0
000048.SZ,20250425,20250425,20250331,1,1,1,0.2127,0.2124,1108082547.35,1108082547.35,,,,,,,,,,,,,,,,155123.29,,-24853.96,988683505.72,875615965.13,,,2281259.07,6634823.85,71201004.45,20384422.05,795765.41,,,,,,,,,,,123314939.74,1121575.36,11409552.79,,113026962.31,-1140451.45,114167413.76,112031779.68,2135634.08,126721.55,114294135.31,112158501.23,2135634.08,142271297.9,,,,,11461753.33,18677648.25,1680654.58,,,,,,,,,,,,,,,114167413.76,1
000048.SZ,20250331,20250331,20241231,1,1,4,1.377,1.3756,5960479688.87,5960479688.87,,,,,,,,,,,,,,,,-6662696.59,-714569.64,,5078966671.76,4288975054.21,,,134929359.53,76346317.88,304479767.6,113344911.38,-102610302.92,,,,,,,,,,,866641091.45,2401083.29,82510112.07,,786532062.67,51359136.42,735172926.25,713795295.65,21377630.6,-782436.45,734390489.8,713012859.2,21377630.6,1012980605.86,1567489379.41,,,,52108945.63,106062201.67,11869210.05,,,,,,,,,,,,,,,735172926.25,1
000048.SZ,20241031,20241031,20240930,1,1,3,1.1562,1.1531,4595020573.04,4595020573.04,,,,,,,,,,,,,,,,4820351.58,-714569.64,7947.16,3894028213.35,3242702782.37,,,119209925.7,63724787.58,229597385.29,89050596.72,-107471154.23,,,,,,,,,,,702664435.24,1296203.2,28396557.1,,675564081.34,57918137.63,617645943.71,601798618.36,15847325.35,174883.63,617820827.34,601973501.99,15847325.35,912289376.16,,,,,37549916.81,81508382.94,7798957.67,,,,,,,,,,,,,,,617645943.71,1
000048.SZ,20240827,20240827,20240630,1,1,2,0.45,0.443,2700176717.25,2700176717.25,,,,,,,,,,,,,,,,4803136.04,-714569.64,,2390424889.7,2051089745.63,,,66053512.45,39308374.85,153692868.71,61121751.97,10331748.01,,,,,,,,,,,306469481.38,566331.17,19036444.79,,287999367.76,46786109.92,241213257.84,235452029.88,5761227.96,-255022.17,240958235.67,235197007.71,5761227.96,380211870.23,663822253.3,,,,24593203.76,56725990.46,5913171.72,,,,,,,,,,,,,,,241213257.84,1
000048.SZ,20240430,20240430,20240331,1,1,1,0.1034,0.1127,1257759871.54,1257759871.54,,,,,,,,,,,,,,,,,,2555.08,1153286678.79,973120679.8,,,50787693.52,25681834.51,75534629.99,29413996.76,12597963.72,,,,,,,,,,,97158308.27,313407.72,10901897.82,,86569818.17,29356994.24,57212823.93,54125149.43,3087674.5,-13027.44,57199796.49,54112121.99,3087674.5,127593685.23,,,,,11298190.96,27689379.49,3127892.34,,,,,,,,,,,,,,,57212823.93,1
000048.SZ,20240320,20240320,20231231,1,1,4,3.3375,3.3314,12417006232.4,12417006232.4,,,,,,,,,,,,,,,,-13357490.77,-1431372.01,,9813794813.53,7608878281.09,,,921373164.83,758283202.71,257547353.81,98342967.66,-126867771.64,,,,,,,,,,,2508880918.98,5971654.22,29717165.78,,2485135407.42,727569987.78,1757565419.64,1746300186.67,11265232.97,-511228.66,1757054190.98,1745788958.01,11265232.97,2721052597.67,3291627548.65,,,,43106107.71,106911935.33,21361744.44,,,,,,,,,,,,,,,1757565419.64,1
000048.SZ,20231031,20231031,20230930,1,1,3,2.4042,2.4042,9927819803.35,9927819803.35,,,,,,,,,,,,,,,,-639850.78,-715901.68,,8025120603.3,6024614720.25,,,980775410.94,670666950.72,181433951.72,67670611.52,-67118317.86,,,,,,,,,,,1840626187.33,5318957.02,19053476.97,,1826891667.38,556061500.86,1270830166.52,1257946185.35,12883981.17,-960478.24,1269869688.28,1256985707.11,12883981.17,2053863468.22,,,,,31828517.85,75324151.94,19510725.33,,,,,,,,,,,,,,,1270830166.52,1
000048.SZ,20230819,20230819,20230630,1,1,2,2.4553,2.4553,8601867913.2,8601867913.2,,,,,,,,,,,,,,,,-639850.78,-714553.29,,6709908088.12,4872862829.26,,,966796207.91,653713992.59,120230114.3,38122406.57,-38113388.75,,,,,,,,,,,1844278760.65,3162091.41,13961637.5,,1833479214.56,543271895.5,1290207319.06,1284690162.11,5517156.95,-1133388.01,1289073931.05,1283556774.1,5517156.95,1936106966.46,2212408946.29,,,,19117343.89,48384992.64,13931269.74,,,,,,,,,,,,,,,1290207319.06,1
000048.SZ,20230429,20230429,20230331,1,1,1,2.3312,2.3312,6663134945.61,6663134945.61,,,,,,,,,,,,,,,,74702.51,-1348.39,,4952929796.77,3476818239.99,,,826512434.43,561984789.08,55267210.96,12262763.99,-11573187.61,,,,,,,,,,,1687480648.76,1015782.24,7713433.94,,1680782997.06,458481751.12,1222301245.94,1219766615.49,2534630.45,705061.29,1223006307.23,1220471676.78,2534630.45,1736493633.28,,,,,9118047.87,17698273.17,8563524.09,,,,,,,,,,,,,,,1222301245.94,1
000048.SZ,20230315,20230315,20221231,1,1,4,1.4775,1.4775,5995656104.54,5995656104.54,,,,,,,,,,,,,,,,21582543.14,49616850.74,,4906398036.2,3973013550.44,,,382776618.13,265339793.54,213643151.18,35650821.79,-4722585.29,,,,,,,,,,,1047236353.0,2570803.44,56382006.17,,993425150.27,197328906.77,796096243.5,773073916.59,23022326.91,-2817022.66,793279220.84,770256893.93,23022326.91,1137267081.7,1590696434.98,,,,37481779.58,66272432.92,36368506.99,,,,,,,,,,,,,,,796096243.5,0
000048.SZ,20230315,20230315,20221231,1,1,4,1.4775,1.4775,5995656104.54,5995656104.54,,,,,,,,,,,,,,,,21582543.14,49616850.74,,4906398036.2,3973013550.44,,,382776618.13,265339793.54,213643151.18,35650821.79,-4722585.29,,,,,,,,,,,1047236353.0,2570803.44,56382006.17,,993425150.27,197328906.77,796096243.5,773073916.59,23022326.91,-2817022.66,793279220.84,770256893.93,23022326.91,1137267081.7,1590696434.98,,,,37481779.58,66272432.92,36368506.99,,,,,,,,,,,,,,,796096243.5,1
