ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000021.SZ,20260429,20260429,20260331,1,1,1,0.1539,0.1539,3723775220.39,3723775220.39,,,,,,,,,,,,,,,133131763.24,3007201.72,-137555.09,,3526100298.76,3088269027.27,,,21953441.35,48564955.44,159772917.88,116014190.82,-629303.07,,,,,,,,,,,354722366.32,514550.5,1994626.81,,353242290.01,65244718.85,287997571.16,242178267.01,45819304.15,-2164403.94,285833167.22,241434741.77,44398425.45,334557293.63,,,,,89587298.93,41451188.62,42409678.47,,,,,,,,,,,,,,,287997571.16,1
000021.SZ,20260429,20260429,20251231,1,1,4,0.7252,0.7252,15747393092.5,15747393092.5,,,,,,,,,,,,,,,-264586836.25,27560653.86,-32527160.95,,13869813445.26,12861868306.98,,,106167008.11,183992019.27,638360316.17,-417604229.6,-41256810.79,,,,,,,,,,,1713674193.24,7816642.89,4693953.8,,1716796882.33,268850457.33,1447946425.0,1135679007.05,312267417.95,53706082.41,1501652507.41,1189297418.7,312355088.71,1593956100.01,2475204926.41,,,,459801113.7,172532640.31,232332193.9,,,,,,,,,,,,,,,1447946425.0,1
000021.SZ,20251030,20251030,20250930,1,1,3,0.4833,0.4833,11277843807.83,11277843807.83,,,,,,,,,,,,,,,-211016795.97,48640881.72,42046794.87,,9984134861.05,9370566925.8,,,79783283.03,131494242.76,488845403.01,-376721109.14,153473.8,,,,,,,,,,,1174985512.68,2056700.21,3026916.6,,1174015296.29,185470952.58,988544343.71,755729275.09,232815068.62,124506927.5,1113051271.21,880079263.07,232972008.14,953054953.57,,,,,293312192.59,116760266.38,160783911.73,,,,,,,,,,,,,,,988544343.71,1
000021.SZ,20250828,20250828,20250630,1,1,2,0.2893,0.2893,7739652636.54,7739652636.54,,,,,,,,,,,,,,,-224679105.81,28953840.9,28953840.9,,6839693740.6,6520800400.1,,,57850394.86,87444439.33,311756611.32,-335092830.71,88713.66,,,,,,,,,,,734018845.83,1838709.73,1634941.98,,734222613.58,133991937.1,600230676.48,451817409.76,148413266.72,59606288.94,659836965.42,511270660.63,148566304.79,587947588.01,985115663.54,,,,196838257.39,89267637.35,76416263.06,,,,,,,,,,,,,,,600230676.48,1
000021.SZ,20250430,20250430,20250331,1,1,1,0.1147,0.1147,3364638220.14,3364638220.14,,,,,,,,,,,,,,,-79971505.24,13961972.27,13961972.27,,3030814920.6,2818295704.77,,,25046431.67,37991263.32,158349464.54,-109567365.51,670325.98,,,,,,,,,,,280458647.79,581859.28,120451.7,,280920055.37,53016070.71,227903984.66,178929169.49,48974815.17,-25531652.5,202372332.16,153714033.81,48658298.35,233566505.27,,,,,99874815.31,47521031.79,52925023.36,,,,,,,,,,,,,,,227903984.66,1
000021.SZ,20250425,20250425,20241231,1,1,4,0.5962,0.5962,14827166508.53,14827166508.53,,,,,,,,,,,,,,,-44884597.62,43848318.04,30840037.64,,13554003478.24,12309595718.71,,,92972700.55,170667347.64,595888766.5,-113304810.7,-85457861.59,,,,,,,,,,,1237154221.82,52535416.24,4764062.3,,1284925575.76,197421189.55,1087504386.21,930345572.18,157158814.03,55152609.84,1142656996.05,984630424.72,158026571.33,1331321303.35,2032271048.99,,,,423242226.7,249157447.04,267023134.38,,,,,,,,,,,,,,,1087504386.21,1
000021.SZ,20241030,20241030,20240930,1,1,3,0.4238,0.4238,10851685615.18,10851685615.18,,,,,,,,,,,,,,,27043854.54,13462111.29,6868024.44,,9926537794.53,9050149606.38,,,72759578.42,106036593.6,458286253.29,-27767553.02,-18855540.02,,,,,,,,,,,952679155.65,17398611.66,2043354.3,,968034413.01,155914601.34,812119811.67,661378001.23,150741810.44,37151463.12,849271274.79,698002665.26,151268609.53,893612665.86,,,,,255586652.19,172701738.76,182063288.3,,,,,,,,,,,,,,,812119811.67,1
000021.SZ,20241030,20241030,20240930,1,1,3,0.4238,0.4238,10851685615.18,10851685615.18,,,,,,,,,,,,,,,27043854.54,13462111.29,6868024.44,,9926537794.53,9050149606.38,,,72759578.42,106036593.6,458286253.29,-27767553.02,-18855540.02,,,,,,,,,,,952679155.65,17398611.66,2043354.3,,968034413.01,155914601.34,812119811.67,661378001.23,150741810.44,37151463.12,849271274.79,698002665.26,151268609.53,,,,,,255586652.19,172701738.76,182063288.3,,,,,,,,,,,,,,,812119811.67,0
000021.SZ,20240830,20240830,20240630,1,1,2,0.2309,0.2309,7054564140.96,7054564140.96,,,,,,,,,,,,,,,41426016.85,10017323.17,3423236.32,,6520213136.99,5876509371.66,,,55279171.06,60795240.42,304375917.27,53672479.89,-2006927.94,,,,,,,,,,,561536577.78,12344081.85,1660064.92,,572220594.71,103770133.0,468450461.71,360316903.43,108133558.28,-147963258.26,320487203.45,209998974.71,110488228.74,553604866.08,905930977.7,,,,177476592.13,115432703.94,101646041.35,,,,,,,,,,,,,,,468450461.71,1
000021.SZ,20240430,20240430,20240331,1,1,1,0.078,0.078,3126379017.67,3126379017.67,,,,,,,,,,,,,,,8085710.89,-3034773.02,-3034773.02,,2934756689.25,2607401369.02,,,32017729.97,27373345.78,144929111.22,31395698.22,-1452528.96,,,,,,,,,,,218118470.52,1367088.74,1201178.32,,218284380.94,44734269.05,173550111.89,121793821.59,51756290.3,-112442025.23,61108086.66,8992939.78,52115146.88,244561793.62,,,,,88784638.0,60666674.85,58092018.54,,,,,,,,,,,,,,,173550111.89,1
