ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000036.SZ,20260430,20260430,20260331,1,1,1,0.0185,0.0185,234954414.4,234954414.4,,,,,,,,,,,,,,,-2307172.0,-2033256.31,-4091374.97,,175420638.24,78157816.13,,,60549823.62,9879048.64,27965496.24,-1148043.82,,,,,,,,,,,,55256096.11,384250.08,4298.41,,55636047.78,16059855.1,39576192.68,26038318.39,13537874.29,,39576192.68,26038318.39,13537874.29,58448480.6,,,,,,5108188.64,6473153.88,,,,,,,,,,,,,,,39576192.68,1
000036.SZ,20260429,20260429,20251231,1,1,4,0.05,0.05,621481960.92,621481960.92,,,,,,,,,,,,,,,2049907.8,14995551.57,-12041564.1,,494438286.83,265247815.13,,,83864197.93,36310366.9,97466757.85,11446011.81,,,,,,,,,,,,144766440.49,851028.14,3430817.28,,142186651.35,43364228.11,98822423.24,70145408.95,28677014.29,10.47,98822433.71,70145419.42,28677014.29,139139065.94,204476678.39,,,,,24458724.02,13691132.79,,,,,,,,,,,,,,,98822423.24,1
000036.SZ,20251031,20251031,20250930,1,1,3,0.0243,0.0243,324043380.99,324043380.99,,,,,,,,,,,,,,,10625588.02,13536441.3,-6599815.33,,276871219.25,159401495.76,,,8045083.29,24765196.74,74530820.15,10117459.8,,,,,,,,,,,,71652723.13,478385.14,2306624.33,,69824483.94,22164716.38,47659767.56,35683912.11,11975855.45,,47659767.56,35683912.11,11975855.45,57608153.61,,,,,,22449080.48,13199614.6,,,,,,,,,,,,,,,47659767.56,1
000036.SZ,20250827,20250827,20250630,1,1,2,0.0014,0.0014,213505768.26,213505768.26,,,,,,,,,,,,,,,-10464386.28,2333819.92,-4369962.55,,184531765.84,104770455.95,,,5247025.38,15492565.49,52693287.91,6484506.32,,,,,,,,,,,,21105320.78,256198.61,2057661.4,,19303857.99,9425109.71,9878748.28,2035639.08,7843109.2,,9878748.28,2035639.08,7843109.2,35720393.46,67849095.1,,,,,12000654.17,6106868.36,,,,,,,,,,,,,,,9878748.28,1
000036.SZ,20250827,20250827,20250630,1,1,2,0.0014,0.0014,213505768.26,213505768.26,,,,,,,,,,,,,,,-10464386.28,2333819.92,-4369962.55,,184531765.84,104770455.95,,,5247025.38,15492565.49,52693287.91,6484506.32,,,,,,,,,,,,21105320.78,256198.61,2057661.4,,19303857.99,9425109.71,9878748.28,2035639.08,7843109.2,,9878748.28,2035639.08,7843109.2,,,,,,,12000654.17,6106868.36,,,,,,,,,,,,,,,9878748.28,0
000036.SZ,20250430,20250430,20250331,1,1,1,0.0039,0.0039,109346028.64,109346028.64,,,,,,,,,,,,,,,-1049098.99,1555022.08,-2096716.2,,96645908.01,56177314.78,,,2561894.59,7726669.44,26068540.68,4264330.97,,,,,,,,,,,,13327893.31,26694.82,13707.6,,13340880.53,3996696.6,9344183.93,5734396.34,3609787.59,,9344183.93,5734396.34,3609787.59,17086301.19,,,,,,6716580.9,2741210.28,,,,,,,,,,,,,,,9344183.93,1
000036.SZ,20250429,20250429,20241231,1,1,4,0.03,0.03,425305861.53,425305861.53,,,,,,,,,,,,,,,3787736.72,27620387.65,-5934607.21,,375027289.88,218678438.74,,,25018905.17,31932235.97,93960142.09,6856982.22,,,,,,,,,,,,83168998.99,3460803.41,2422040.27,,84207762.13,33591985.75,50615776.38,40511986.3,10103790.08,,50615776.38,40511986.3,10103790.08,57929537.55,115466801.02,,,,,30380362.32,25426741.4,,,,,,,,,,,,,,,50615776.38,1
000036.SZ,20241031,20241031,20240930,1,1,3,0.0256,0.0256,332192571.53,332192571.53,,,,,,,,,,,,,,,4680072.26,21012096.89,-5872171.01,,295247925.08,188383825.87,,,8473938.55,25630007.29,68552863.79,5461816.91,,,,,,,,,,,,63360016.98,3377771.24,1538181.1,,65199607.12,19770306.37,45429300.75,37456354.39,7972946.36,,45429300.75,37456354.39,7972946.36,43129664.74,,,,,,25112902.79,21322815.35,,,,,,,,,,,,,,,45429300.75,1
000036.SZ,20240830,20240830,20240630,1,1,2,0.0228,0.0228,217675571.89,217675571.89,,,,,,,,,,,,,,,7521503.18,17261080.63,1247776.27,,185706086.13,121822724.81,,,5805199.97,16840796.0,40606284.88,1387564.93,,,,,,,,,,,,57369558.32,1811200.82,1289754.25,,57891004.89,17898935.92,39992068.97,33053744.09,6938324.88,,39992068.97,33053744.09,6938324.88,33974539.44,55809378.32,,,,,16296371.33,15270985.17,,,,,,,,,,,,,,,,1
000036.SZ,20240430,20240430,20240331,1,1,1,0.01,0.01,104871644.97,104871644.97,,,,,,,,,,,,,,,11540138.27,10074703.98,-3239570.72,,96323158.93,60956766.98,,,2906799.07,8942468.9,21391706.24,2197822.11,,,,,,,,,,,,30499294.23,1188752.54,5387.87,,31682658.9,8677719.32,23004939.58,20432428.16,2572511.42,,23004939.58,20432428.16,2572511.42,11082274.09,,,,,,7478018.0,5464665.95,,,,,,,,,,,,,,,23004939.58,1
