ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
001914.SZ,20260429,20260429,20260331,1,1,1,0.2213,0.2213,4769571221.43,4769571221.43,,,,,,,,,,,,,,,,1596453.98,1953262.2,,4458411551.02,4255380277.92,,,24778876.9,21884024.78,125623138.46,-704687.78,-599547.4,,,,,,,,,,,316597798.34,1100972.1,1355795.28,,316342975.16,69874179.19,246468795.97,233225600.48,13243195.49,-330240.5,246138555.47,232895359.98,13243195.49,314451244.73,,,,,14069614.16,4001891.08,8760750.87,,,,,,,,,,,,,,,246468795.97,1
001914.SZ,20260314,20260314,20251231,1,1,4,0.6185,0.6185,19273211990.16,19273211990.16,,,,,,,,,,,,,,,-14670300.0,3418619.7,12684719.56,,18355503607.9,17135887410.26,,,137631025.2,109701505.08,580226199.68,11378803.03,-73079471.1,,,,,,,,,,,955787758.08,4296064.08,9859618.83,,950224203.33,292265806.93,657958396.4,654579171.43,3379224.97,-164319.43,657794076.97,654414852.0,3379224.97,976690130.32,1085078150.48,,,,76106188.61,25030098.93,33991841.37,,,,,,,,,,,,,,,657958396.4,1
001914.SZ,20251030,20251030,20250930,1,1,3,0.6479,0.6479,13941662594.73,13941662594.73,,,,,,,,,,,,,,,,6145607.17,7302418.92,,13054242367.07,12331007885.92,,,106062464.17,68525541.69,446771121.24,10349029.36,-1071503.83,,,,,,,,,,,920465653.58,7202773.96,7169237.22,,920499190.32,227407907.23,693091283.09,686232522.98,6858760.11,-4555.6,693086727.49,686227967.38,6858760.11,923318992.67,,,,,51835203.9,20747118.58,23152713.75,,,,,,,,,,,,,,,920499190.32,1
001914.SZ,20250828,20250828,20250630,1,1,2,0.4475,0.4475,9106749034.72,9106749034.72,,,,,,,,,,,,,,,,6053313.02,6053313.02,,8477771621.22,8002951945.56,,,49658264.3,43904934.86,301715441.63,9760649.54,-868339.89,,,,,,,,,,,653100045.71,3068061.6,5024655.19,,651143452.12,161490809.86,489652642.26,474039472.31,15613169.95,-81739.84,489570902.42,473957732.47,15613169.95,656518310.7,709215356.86,,,,36383572.92,18485429.72,16096861.44,,,,,,,,,,,,,,,489652642.26,1
001914.SZ,20250429,20250429,20250331,1,1,1,0.2071,0.2071,4464935507.99,4464935507.99,,,,,,,,,,,,,,,,2702150.5,2702150.5,,4178546631.71,3952211459.88,,,23542966.71,19755888.61,140863698.71,1792673.86,-330657.5,,,,,,,,,,,296554817.94,1036521.85,657393.73,,296933946.06,70582174.41,226351771.65,219401152.56,6950619.09,-48151.54,226303620.11,219353001.02,6950619.09,295554052.11,,,,,19549258.92,8649723.96,10279180.64,,,,,,,,,,,,,,,226351771.65,1
001914.SZ,20250317,20250317,20241231,1,1,4,0.7927,0.7927,17172299022.77,17172299022.77,,,,,,,,,,,,,,,554863.0,4824959.01,11428477.77,,16093995539.17,15119318402.59,,,109468561.17,115281064.21,601614875.98,29790156.61,-1418234.02,,,,,,,,,,,1135688834.98,10159360.36,7121167.21,,1138727028.13,269253140.98,869473887.15,840498776.86,28975110.29,678182.6,870152069.75,841176959.46,28975110.29,1159018978.14,1285580920.1,,,,78150244.78,47547270.27,36048835.1,,,,,,,,,,,,,,,869473887.15,1
001914.SZ,20241031,20241031,20240930,1,1,3,0.5846,0.5846,12160076470.35,12160076470.35,,,,,,,,,,,,,,,-10266437.0,12433328.76,11967291.55,,11368561052.38,10785149712.15,,,76856156.05,55401205.51,344683222.74,21321963.54,,,,,,,,,,,,829270438.24,9785329.36,5164484.55,,833891283.05,192823655.08,641067627.97,619863418.06,21204209.91,502651.45,641570279.42,620366069.51,21204209.91,847271275.09,,,,,50917485.4,37669611.46,28076991.93,,,,,,,,,,,,,,,641067627.97,1
001914.SZ,20240830,20240830,20240630,1,1,2,0.4105,0.4105,7838932697.15,7838932697.15,,,,,,,,,,,,,,,-10266437.0,7438044.89,7438044.89,,7248443433.93,6853201028.53,,,47406911.37,38414620.01,232599458.87,15607397.75,,,,,,,,,,,,611829702.03,8934508.72,2258001.64,,618506209.11,165649910.24,452856298.87,435284708.59,17571590.28,647135.97,453503434.84,435931844.56,17571590.28,629409168.24,694488707.1,,,,34102812.6,25573702.68,17671795.33,,,,,,,,,,,,,,,452856298.87,1
001914.SZ,20240426,20240426,20240331,1,1,1,0.1798,0.1798,3724772428.89,3724772428.89,,,,,,,,,,,,,,,,3940151.71,3940151.71,,3486163103.95,3289744440.21,,,20157919.81,18535285.21,108664636.68,5127446.3,,,,,,,,,,,,255928017.59,667755.32,812546.97,,255783225.94,55943430.09,199839795.85,190689154.89,9150640.96,583554.28,200423350.13,191272709.17,9150640.96,257034487.22,,,,,25913174.79,13540117.77,11844491.69,,,,,,,,,,,,,,,199839795.85,1
001914.SZ,20240316,20240316,20231231,1,1,4,0.6939,0.6939,15626679038.6,15626679038.6,,,,,,,,,,,,,,,5969900.0,4974848.54,14690023.06,,14817734088.02,13820706437.26,,,92007823.97,94184291.39,605149353.88,62900315.86,,,,,,,,,,,,915257718.75,14600736.16,1449530.89,,928408924.02,189753936.17,738654987.85,735729811.25,2925176.6,104356.49,738759344.34,735834167.74,2925176.6,966624928.23,1092566366.23,,,,98899850.18,94845630.71,48151756.89,,,,,,,,,,,,,,,738654987.85,1
001914.SZ,20231027,20231027,20230930,1,1,3,0.5611,0.5611,10855909049.39,10855909049.39,,,,,,,,,,,,,,,,10318986.77,10280671.25,,10127684535.77,9481683455.49,,,61586649.21,62477999.88,370981137.46,49001770.09,,,,,,,,,,,,809072610.73,6846969.88,-602594.71,,816522175.32,189349707.47,627172467.85,594927229.3,32245238.55,686275.18,627858743.03,595613504.48,32245238.55,847353195.07,,,,,67294986.89,72684904.29,33828535.71,,,,,,,,,,,,,,,627172467.85,1
001914.SZ,20230825,20230825,20230630,1,1,2,0.3955,0.3955,6977776704.83,6977776704.83,,,,,,,,,,,,,,,,7686563.6,7686563.6,,6462748757.67,6050060449.65,,,33544621.94,40695941.33,239861233.85,33315198.66,,,,,,,,,,,,565500187.05,2030688.46,-1512560.64,,569043436.15,131807178.56,437236257.59,419373486.79,17862770.8,556493.8,437792751.39,419929980.59,17862770.8,590657619.75,651444142.16,,,,38890969.93,50513131.39,35135553.47,,,,,,,,,,,,,,,437236257.59,1
001914.SZ,20230422,20230422,20230331,1,1,1,0.174,0.174,3305810768.0,3305810768.0,,,,,,,,,,,,,,,,3643482.99,3643482.99,,3092191574.1,2900906609.76,,,13515732.74,18880573.4,119000001.2,16246786.94,,,,,,,,,,,,239207778.91,486611.0,-3494171.61,,243188561.52,51208296.52,191980265.0,184527761.81,7452503.19,-818.18,191979446.82,184526943.63,7452503.19,,,,,,9802931.25,25078649.96,11785216.01,,,,,,,,,,,,,,,191980265.0,0
001914.SZ,20230422,20230422,20230331,1,1,1,0.174,0.174,3305810768.0,3305810768.0,,,,,,,,,,,,,,,,3643482.99,3643482.99,,3092191574.1,2900906609.76,,,13515732.74,18880573.4,119000001.2,16246786.94,,,,,,,,,,,,239207778.91,486611.0,-3494171.61,,243188561.52,51208296.52,191980265.0,184527761.81,7452503.19,-818.18,191979446.82,184526943.63,7452503.19,251479838.54,,,,,9802931.25,25078649.96,11785216.01,,,,,,,,,,,,,,,191980265.0,1
001914.SZ,20230318,20230318,20221231,1,1,4,0.5597,0.5597,13023775372.01,13023775372.01,,,,,,,,,,,,,,,-8464660.0,44906134.45,11477189.6,,12347628416.37,11481622792.72,,,87154229.94,71167364.69,468992174.08,93787194.07,-69026243.16,,,,,,,,,,,824771238.02,11977631.26,15166482.76,,821582386.52,252812009.8,568770376.72,593511115.97,-24740739.25,1077227.1,569847603.82,594588343.07,-24740739.25,950297617.34,1064235034.25,,,,48259137.04,117133920.29,35135553.47,,,,,,,,,,,,,,,568770376.72,0
001914.SZ,20230318,20230318,20221231,1,1,4,0.5597,0.5597,13023775372.01,13023775372.01,,,,,,,,,,,,,,,-8464660.0,44906134.45,11477189.6,,12347628416.37,11481622792.72,,,87154229.94,71167364.69,468992174.08,93787194.07,-69026243.16,,,,,,,,,,,824771238.02,11977631.26,15166482.76,,821582386.52,252812009.8,568770376.72,593511115.97,-24740739.25,1077227.1,569847603.82,594588343.07,-24740739.25,950297617.34,1064235034.25,,,,48259137.04,117133920.29,35135553.47,,,,,,,,,,,,,,,568770376.72,1
001914.SZ,20221026,20221026,20220930,1,1,3,0.4456,0.4456,9177021032.94,9177021032.94,,,,,,,,,,,,,,,,43306214.88,9877270.03,,8640184066.28,8084687642.34,,,54414747.74,50343953.2,342948260.04,75318167.65,,,,,,,,,,,,658213819.8,5825920.83,4191993.33,,659847747.3,190705398.14,469142349.16,472469851.46,-3327502.3,1173621.03,470315970.19,473643472.49,-3327502.3,689959568.97,,,,,21601972.46,90836487.41,22954243.1,,,,,,,,,,,,,,,469142349.16,1
001914.SZ,20220827,20220827,20220630,1,1,2,0.3123,0.3123,5646334066.0,5646334066.0,,,,,,,,,,,,,,,,38222745.53,4793800.68,,5268587717.72,4927381638.46,,,37723598.15,34057502.58,206801731.15,54218991.69,,,,,,,,,,,,463110204.73,4307458.16,2760157.03,,464657505.86,132479893.1,332177612.76,331120366.43,1057246.33,493485.52,332671098.28,331613851.95,1057246.33,478833628.35,529471500.41,,,,12412141.26,60587306.61,11163136.69,,,,,,,,,,,,,,,332177612.76,1
