ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000011.SZ,20260429,20260429,20260331,1,1,1,,,535760638.27,659342.4,,,,,,,,,,,,53759600.86,590179581.53,366823165.64,271266171.35,95211553.1,,,,,,130302530.22,863603420.31,-273423838.78,,,,3375.0,,3375.0,28535905.65,,,44997.96,,28580903.61,-28577528.61,612599124.35,,,612599124.35,-271731552.8,834831803.28,66736715.96,2004100.0,4403858.47,905972377.71,-293373253.36,-1560144.72,-596934765.47,2042045384.98,1445110619.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000011.SZ,20260429,20260429,20260331,1,1,1,,,535760638.27,659342.4,,,,,,,,,,,,53759600.86,590179581.53,366823165.64,271266171.35,95211553.1,,,,,,130302530.22,863603420.31,-273423838.78,,,,3375.0,,3375.0,28535905.65,,,44997.96,,28580903.61,-28577528.61,612599124.35,,,612599124.35,,834831803.28,66736715.96,2004100.0,4403858.47,905972377.71,-293373253.36,-1560144.72,-596934765.47,2042045384.98,1445110619.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000011.SZ,20260328,20260328,20251231,1,1,4,4693347.66,126667175.62,3046750524.68,48577303.4,,,,,,,,,,,,246791044.92,3342118873.0,1535521989.53,970519239.22,2557654917.82,,,,,,364492388.06,5428188534.63,-2086069661.63,,57412000.0,115933.9,65095861.85,,122623795.75,40433929.9,374132898.98,,,,414566828.88,-291943033.13,4529513359.21,,548981500.0,5078494859.21,-3317827086.6462,1993287702.12,238745696.53,245000.0,35102444.75,2267135843.4,2811359015.81,-2100820.37,431245500.68,1610799884.3,2042045384.98,0.0,0.0,,12305498.16,42321897.41,396004.78,8616446.0,,,-144737.35,279637.81,-1765714.2,-930705.77,1019483198.12,1872137.48,-256518426.29,26062914.3,-3082393830.39,,-2086069661.63,,,,431245500.68,,,,12985495.03,,2042045384.98,1610799884.3,,,1
000011.SZ,20260328,20260328,20251231,1,1,4,4693347.66,126667175.62,3046750524.68,48577303.4,,,,,,,,,,,,246791044.92,3342118873.0,1535521989.53,970519239.22,2557654917.82,,,,,,364492388.06,5428188534.63,-2086069661.63,,57412000.0,115933.9,65095861.85,,122623795.75,40433929.9,374132898.98,,,,414566828.88,-291943033.13,4529513359.21,,548981500.0,5078494859.21,,1993287702.12,238745696.53,245000.0,35102444.75,2267135843.4,2811359015.81,-2100820.37,431245500.68,1610799884.3,2042045384.98,0.0,0.0,,12305498.16,42321897.41,396004.78,8616446.0,,,-144737.35,279637.81,-1765714.2,-930705.77,1019483198.12,1872137.48,-256518426.29,26062914.3,-3082393830.39,,-2086069661.63,,,,431245500.68,,,,12985495.03,,2042045384.98,1610799884.3,,,0
000011.SZ,20251030,20251030,20250930,1,1,3,,,2025377976.99,56208674.09,,,,,,,,,,,,196361409.12,2277948060.2,1138492386.71,733437053.39,2535649150.11,,,,,,245540620.4,4653119210.61,-2375171150.41,,,,55706929.8,,55706929.8,4771210.18,,,300000000.0,,304771210.18,-249064280.38,4498966001.99,,,4498966001.99,-3452035849.1378,1316822316.32,157516335.01,245000.0,32797692.71,1507136344.04,2991829657.95,-1250126.52,366344100.64,1610799884.3,1977143984.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000011.SZ,20251030,20251030,20250930,1,1,3,,,2025377976.99,56208674.09,,,,,,,,,,,,196361409.12,2277948060.2,1138492386.71,733437053.39,2535649150.11,,,,,,245540620.4,4653119210.61,-2375171150.41,,,,55706929.8,,55706929.8,4771210.18,,,300000000.0,,304771210.18,-249064280.38,4498966001.99,,,4498966001.99,,1316822316.32,157516335.01,,32797692.71,1507136344.04,2991829657.95,-1250126.52,366344100.64,1610799884.3,1977143984.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000011.SZ,20250829,20250829,20250630,1,1,2,10075661.93,49415289.74,1338424612.38,31880900.48,,,,,,,,,,,,144268817.16,1514574330.02,718863238.73,500728513.47,233676312.43,,,,,,168493780.65,1621761845.28,-107187515.26,,,0.0,49228050.45,,49228050.45,3541752.02,0.0,,,,3541752.02,45686298.43,2080929660.08,,,2080929660.08,-138525244.0959,731300024.21,97708883.39,245000.0,19515814.16,848524721.76,1232404938.32,-1196582.27,1169707139.22,1610799884.3,2780507023.52,0.0,0.0,,36761875.43,22722218.18,61498.06,3852334.56,,,-65355.69,52574.23,,2369641.2,-13357106.52,-420457.64,1496170.8,-144225948.62,-83869023.88,,-107187515.26,,,,1169707139.22,,,,7943112.96,,2780507023.52,1610799884.3,,,1
000011.SZ,20250829,20250829,20250630,1,1,2,10075661.93,49415289.74,1338424612.38,31880900.48,,,,,,,,,,,,144268817.16,1514574330.02,718863238.73,500728513.47,233676312.43,,,,,,168493780.65,1621761845.28,-107187515.26,,,0.0,49228050.45,,49228050.45,3541752.02,0.0,,,,3541752.02,45686298.43,2080929660.08,,,2080929660.08,,731300024.21,97708883.39,245000.0,19515814.16,848524721.76,1232404938.32,-1196582.27,1169707139.22,1610799884.3,2780507023.52,0.0,0.0,,36761875.43,22722218.18,61498.06,3852334.56,,,-65355.69,52574.23,,2369641.2,-13357106.52,-420457.64,1496170.8,-144225948.62,-83869023.88,,-107187515.26,,,,1169707139.22,,,,7943112.96,,2780507023.52,1610799884.3,,,0
000011.SZ,20250429,20250429,20250331,1,1,1,,,567716868.28,218295.47,,,,,,,,,,,,103572844.4,671508008.15,427608540.55,267686357.78,169226345.17,,,,,,78320765.73,942842009.23,-271334001.08,,,,46544544.16,,46544544.16,471247.43,,,,,471247.43,46073296.73,946685780.08,,,946685780.08,-299630442.6972,133073362.21,47348140.92,,10786397.75,191207900.88,755477879.2,-150653.01,530066521.84,1610799884.3,2140866406.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000011.SZ,20250429,20250429,20250331,1,1,1,,,567716868.28,218295.47,,,,,,,,,,,,103572844.4,671508008.15,427608540.55,267686357.78,169226345.17,,,,,,78320765.73,942842009.23,-271334001.08,,,,46544544.16,,46544544.16,471247.43,,,,,471247.43,46073296.73,946685780.08,,,946685780.08,,133073362.21,47348140.92,,10786397.75,191207900.88,755477879.2,-150653.01,530066521.84,1610799884.3,2140866406.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
