ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
000045.SZ,20260430,20260430,20260331,1,1,1,0.0438,0.0438,789446403.01,789446403.01,,,,,,,,,,,,,,,3608334.57,-2336778.34,-1673804.75,,766100219.44,670903477.5,,,2800231.02,8640185.79,29170888.55,-4230978.6,-36138619.08,,,,,,,,,,,33334098.65,61806.12,420607.25,,32975297.52,1851943.44,31123354.08,22208513.46,8914840.62,0.0,31123354.08,22208513.46,8914840.62,,,,,,22867206.14,1468974.21,801945.97,,,,,,,,,,,,,,,31123354.08,0
000045.SZ,20260430,20260430,20260331,1,1,1,0.0438,0.0438,789446403.01,789446403.01,,,,,,,,,,,,,,,3608334.57,-2336778.34,-1673804.75,,766100219.44,670903477.5,,,2800231.02,8640185.79,29170888.55,-4230978.6,-36138619.08,,,,,,,,,,,33334098.65,61806.12,420607.25,,32975297.52,1851943.44,31123354.08,22208513.46,8914840.62,0.0,31123354.08,22208513.46,8914840.62,63970182.9,,,,,22867206.14,1468974.21,801945.97,,,,,,,,,,,,,,,31123354.08,1
000045.SZ,20260330,20260330,20251231,1,1,4,0.14,0.14,3241380430.62,3241380430.62,,,,,,,,,,,,,,,-936994.72,-1198003.94,,,3178290624.34,2756367676.81,,,11543145.79,34660033.74,128612089.8,13239709.08,-138340722.92,,,,,,,,,,,102964241.74,6395734.45,940862.88,,108419113.31,12805570.48,95613542.83,68418663.02,27194879.81,-4605975.0,91007567.83,63812688.02,27194879.81,117174849.89,371140845.11,,,,103974839.0,6944766.3,4941271.94,,,,,,,,,,,,,,,95613542.83,1
000045.SZ,20251027,20251027,20250930,1,1,3,0.1174,0.1174,2465066139.24,2465066139.24,,,,,,,,,,,,,,,8704085.91,-4277603.95,-5373529.24,,2406887293.18,2106711992.1,,,8584068.94,23308034.85,90965000.1,20572434.19,-72105693.38,,,,,,,,,,,86379829.04,5428884.63,805183.29,,91003530.38,9584381.28,81419149.1,59445241.08,21973908.02,0.0,81419149.1,59445241.08,21973908.02,173467695.51,,,,,81942426.0,5344026.17,4026829.68,,,,,,,,,,,,,,,81419149.1,1
000045.SZ,20250823,20250823,20250630,1,1,2,0.0696,0.0696,1600481626.31,1600481626.31,,,,,,,,,,,,,,,5911007.63,130107.09,-3645599.07,,1573702217.98,1362512734.09,,,5659061.8,16031119.28,59632564.54,22668488.9,-55273530.83,,,,,,,,,,,52146171.91,3104116.81,57900.79,,55192387.93,7663966.35,47528421.58,35234765.52,12293656.06,0.0,47528421.58,35234765.52,12293656.06,67609959.65,194846060.03,,,,52739746.19,3666950.38,2493076.6,,,,,,,,,,,,,,,47528421.58,1
000045.SZ,20250428,20250428,20250331,1,1,1,0.0412,0.0412,777932127.47,777932127.47,,,,,,,,,,,,,,,4742942.91,-988427.36,-1873070.52,,755623940.2,657780899.21,,,2787024.58,8347378.63,29290419.41,10292127.36,-29568049.53,,,,,,,,,,,32881983.44,67818.85,212.88,,32949589.41,3915190.98,29034398.43,20864282.75,8170115.68,0.0,29034398.43,20864282.75,8170115.68,68987644.78,,,,,16805901.55,1882813.88,974256.58,,,,,,,,,,,,,,,29034398.43,1
000045.SZ,20250328,20250328,20241231,1,1,4,0.18,0.18,3335283008.68,3335283008.68,,,,,,,,,,,,,,,1134503.45,-165313.89,-6898983.89,,3225959506.57,2795859934.82,,,10235505.65,42260603.47,134347821.58,12121156.05,-132423108.75,,,,,,,,,,,151776799.2,1805086.92,698017.71,,152883868.41,9827102.03,143056766.38,89371134.24,53685632.14,13270426.51,156327192.89,102641560.75,53685632.14,171812907.38,426692184.51,,,,103811822.91,17858022.73,7272362.76,,,,,,,,,,,,,,,143056766.38,1
000045.SZ,20241031,20241031,20240930,1,1,3,0.1558,0.1558,2522092622.22,2522092622.22,,,,,,,,,,,,,,,1815414.25,5510130.81,-8397014.73,,2416158660.13,2110543072.25,,,6968267.3,30484839.71,90698458.82,26931169.96,-65008096.76,,,,,,,,,,,140210246.12,440907.0,4153015.36,,136498137.76,14318384.87,122179752.89,78901606.37,43278146.52,-115825.06,122063927.83,78785781.31,43278146.52,224823967.78,,,,,81120537.66,15470817.19,6182536.54,,,,,,,,,,,,,,,122179752.89,1
000045.SZ,20240823,20240823,20240630,1,1,2,0.0867,0.0867,1623384151.9,1623384151.9,,,,,,,,,,,,,,,1283637.11,3206756.62,-4247734.12,,1566731942.21,1389606053.06,,,4614482.79,18259030.2,59979111.15,-10806472.4,-48933632.55,,,,,,,,,,,80033685.79,162935.79,2311469.51,,77885152.07,11082190.34,66802961.73,43894075.23,22908886.5,-115825.06,66687136.67,43778250.17,22908886.5,64736819.66,191757639.01,,,,47870863.46,11411878.99,4864600.64,,,,,,,,,,,,,,,66802961.73,1
000045.SZ,20240430,20240430,20240331,1,1,1,0.041,0.041,761350922.92,761350922.92,,,,,,,,,,,,,,,534082.19,2577321.63,-2077057.5,,734142304.15,663916892.19,,,2293530.96,9665324.16,28302681.87,-10707184.7,-21887517.06,,,,,,,,,,,39590318.96,139213.35,1590924.56,,38138607.75,6945255.54,31193352.21,20777352.85,10415999.36,-16848.47,31176503.74,20760504.38,10415999.36,47659247.5,,,,,19952810.67,5905033.98,2886786.76,,,,,,,,,,,,,,,31193352.21,1
