ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
000014.SZ,20260430,20260430,20260331,1,1,1,242046224.0,,919271929.93,219614948.42,,361962028.82,,26021233.5,108704297.74,,18167169.28,,,1354754229.66,,,,,,,,,12662262.69,1894633629.3,,,,108316015.8,,,,63123619.62,,,,,,3954354.39,,,1404666.47,67984111.09,,2878867.5,259682600.64,,,,,,,,,,,,,,,,,2154316229.94,,,,,,,,271376004.59,475109.91,,,29439139.67,28750637.25,,16800000.0,,,,,,,,,7372677.11,24099123.85,612705048.98,,,,7536476.88,2384503.12,4469542.65,,20256901.76,,,,,,,,,,,,,,,,,632961950.74,,,,,140388028.73,1380966250.47,1521354279.2,2154316229.94,,33148.12,,,,,,,,,,,,11670614.02,134725531.24,271376004.59,9667627.47,63123619.62,504247.79,239521742.58,,,,0
000014.SZ,20260318,20260318,20251231,1,1,4,242046224.0,9969249.97,932512578.32,288661428.63,,602889090.26,,,3654323.35,,4563354.31,,,1224859392.54,,,,,,,,,6992537.83,1849870940.74,,,,109836287.13,,,,17053175.17,,,,,,,,,1487418.8,50118075.5,,,184177382.72,,,,,,,,,,,,,,,,,2034048323.46,,,,,,,,215831768.61,508166.11,,,16979473.55,42265228.69,,,,,,,,,,,3389883.78,378655.07,497767540.01,,,,7536476.88,,,,10494818.25,,,,,,,,,,,,,,,,,508262358.26,,,,,52596484.28,1473189480.92,1525785965.2,2034048323.46,,,,,,,,,,,,,,5722865.93,3654323.35,215831768.61,6912242.45,17053175.17,,212691498.27,,,,0
000014.SZ,20251031,20251031,20250930,1,1,3,242046224.0,9969249.97,1050647915.78,288661428.63,,509845572.62,,,5540767.7,,5565421.67,,,1398350191.95,,,,,,,,,19494684.1,1945969626.21,,,,111625012.74,,,,17602740.73,,,,,,,,,657827.38,59723616.69,,,372504915.42,,,,,,,,,,,,,,,,,2318474541.63,,,,,,,,187826189.21,553429.59,,,27745548.93,7883683.46,,,,,,,,,,,4015656.52,17704064.61,658217298.4,,,,,11903939.93,,,17345384.72,,,,,,,,,,,,,,,,,675562683.12,,,,,51587040.13,1591324818.38,1642911858.51,2318474541.63,,,,,,,,,,,,,,199197615.1,5540767.7,187826189.21,7172988.17,17602740.73,173574664.13,213291110.98,,,,0
000014.SZ,20250830,20250830,20250630,1,1,2,242046224.0,9969249.97,1063910188.85,288661428.63,,502433922.85,,,5735045.56,,3737183.48,,,1417089543.55,,,,,,,,,16059103.95,1952384118.04,,,,113413738.35,,,,18078040.29,173574664.13,,,,,,,,861499.77,57473317.38,,,373792032.5,,,,,,,,,,,,,,,,,2326176150.54,,,,,,,,218738312.46,606687.1,,,25856317.73,8042113.42,,,,,,,,,,,3980307.45,14606212.43,650081553.26,,,,,13386655.13,,,19845367.62,,,,,,,,,,,,,,,,,669926920.88,,,,,51662138.21,1604587091.45,1656249229.66,2326176150.54,,,,,,,,,,,,,,163765791.73,5735045.56,218738312.46,7329318.65,18078040.29,173574664.13,214485810.94,,,,0
000014.SZ,20250426,20250426,20250331,1,1,1,242046224.0,9969249.97,1073332483.28,288661428.63,,353896041.94,,,5371463.49,,3761901.49,,,1417575346.68,,,,,,,,,13389063.61,1801446220.66,,,,106582648.37,,,,18623570.96,,,,,,,,,1225655.6,56988003.3,,,368455033.77,,,,,,,,,,,,,,,,,2169901254.43,,,,,,,,221039142.91,530204.12,,,23412600.93,7655929.04,,,,,,,,,,,3945269.55,627266.11,481401754.0,,,,,15253642.58,,,22720667.95,,,,,,,,,,,,,,,,,504122421.95,,,,,51769446.6,1614009385.88,1665778832.48,2169901254.43,,,,,,,,,,,,,,8445021.5,5371463.49,221039142.91,7452403.45,18623570.96,173574664.13,215746319.84,,,,0
000014.SZ,20250329,20250329,20241231,1,1,4,242046224.0,9969249.97,1082870265.41,288661428.63,,377785747.19,,,4616473.37,,4141989.22,,,1412407064.73,,,,,,,,,12828329.55,1819086808.36,,,,108294487.64,,,,19132958.45,173574664.13,,,,,,,,1553123.04,56977236.86,,,372062680.36,,,,,,,,,,,,,,,,,2191149488.72,,,,,,,,226347176.95,502598.31,,,21486847.58,9316932.65,,,,,,,,,,,4066882.93,914018.42,489731731.4,,,,,17558954.85,,,26025417.12,,,,,,,,,,,,,,,,,515757148.52,,,,,51845172.19,1623547168.01,1675392340.2,2191149488.72,,,,,,,,,,,,,,11632013.64,4616473.37,226347176.95,7307204.3,19132958.45,173574664.13,215465260.92,,,,0
000014.SZ,20241031,20241031,20240930,1,1,3,242046224.0,9969249.97,1113304216.56,288661428.63,,418437444.55,,,3175711.47,,4563079.42,,,1406484126.07,,,,,,,,,19656428.23,1859601550.86,,,,109989076.46,,,,19645752.32,,,,,,,,,1718375.53,68156983.02,,,376740248.85,,,,,,,,,,,,,,,,,2236341799.71,,,,,,,,245631644.17,490650.09,,,18751192.43,1679781.12,,,,,,,,,,,1409545.73,1656567.82,512214756.77,,,,,18924566.57,,,18924566.57,,,,,,,,,,,,,,,,,531139323.34,,,,,51221357.21,1653981119.16,1705202476.37,2236341799.71,,,,,,,,,,,,,,27798381.18,3175711.47,245631644.17,7284761.12,19645752.32,175797817.83,214796994.23,,,,0
000014.SZ,20240830,20240830,20240630,1,1,2,242046224.0,9969249.97,1120531644.54,288661428.63,,459196657.19,,,2912264.09,,4450878.48,,,1412835098.32,,,,,,,,,16221673.55,1903704377.54,,,,111710338.0,,,,20151732.78,175797817.83,,,,,,,,1900492.43,67751223.87,,,380030014.73,,,,,,,,,,,,,,,,,2283734392.27,,,,,,,,258330167.26,759797.23,,,16254822.58,3584628.62,,,,,,,,,,,2652169.69,5222731.37,552204581.21,,,,,18921795.45,,,18921795.45,,,,,,,,,,,,,,,,,571126376.66,,,,,51399468.47,1661208547.14,1712608015.61,2283734392.27,,,,,,,,,,,,,,67422420.63,2912264.09,258330167.26,8087805.91,20151732.78,175797817.83,197977843.83,,,,0
000014.SZ,20240426,20240426,20240331,1,1,1,242046224.0,9969249.97,1165088263.66,288661428.63,,555981855.78,,,2187010.36,,7676767.15,,,1471584075.78,,,,,,,,,8916508.38,2054426724.97,,,,57959008.64,,,,20663011.83,,,,,,,,,2180496.82,66325438.28,,,326919653.89,,,,,,,,,,,,,,,,,2381346378.86,,,,,,,,262824301.0,518415.22,,,18966904.65,32343618.98,,,,,,,,,,,3884304.04,6701795.65,605229423.35,,,,,19126045.17,,,19126045.17,,,,,,,,,,,,,,,,,624355468.52,,,,,51225744.08,1705765166.26,1756990910.34,2381346378.86,,,,,,,,,,,,,,84811412.49,2187010.36,262824301.0,8080507.52,20663011.83,175797817.83,195178671.32,,,,0
000014.SZ,20240330,20240330,20231231,1,1,4,242046224.0,9969249.97,1118706030.13,288661428.63,,588254507.12,,,3488794.81,,7685665.35,,,1568924599.38,,,,,,,,,10608695.91,2187366667.52,,,,59172737.72,,,,20808400.84,175797817.83,,,,,,,,2526302.26,66309994.5,,,324992703.89,,,,,,,,,,,,,,,,,2512359371.41,,,,,,,,293093282.41,365692.61,,,17384562.74,30984470.03,,,,,,,,,,,419447.52,20462634.27,782295055.26,,,,,19368382.98,,,19368382.98,,,,,,,,,,,,,,,,,801663438.24,,,,,51313000.44,1659382932.73,1710695933.17,2512359371.41,,,,,,,,,,,,,,248542433.97,3488794.81,293093282.41,8404404.95,20808400.84,175797817.83,171042531.71,,,,1
000014.SZ,20240330,20240330,20231231,1,1,4,242046224.0,9969249.97,1118706030.13,288661428.63,,588254507.12,,,3488794.81,,7685665.35,,,1568924599.38,,,,,,,,,10608695.91,2187366667.52,,,,59172737.72,,,,20808400.84,175797817.83,,,,,,,,2526302.26,66309994.5,,,324992703.89,,,,,,,,,,,,,,,,,2512359371.41,,,,,,,,293093282.41,365692.61,,,17384562.74,30984470.03,,,,,,,,,,,419447.52,20462634.27,782295055.26,,,,,19368382.98,,,19368382.98,,,,,,,,,,,,,,,,,801663438.24,,,,,51313000.44,1659382932.73,1710695933.17,2512359371.41,,,,,,,,,,,,,,248542433.97,3488794.81,293093282.41,8404404.95,20808400.84,175797817.83,171042531.71,,,,0
000014.SZ,20231031,20231031,20230930,1,1,3,242046224.0,9969249.97,1132724674.93,247986714.24,,672189767.64,,,2541711.95,,8051951.51,,,1610691631.41,,,,,,,,,17323948.36,2320738926.32,,,,60386466.8,,,,21306321.99,,,,,,,,,2852579.92,54682681.95,,,323151213.82,,,,,,,,,,,,,,,,,2643890140.14,,,,,,,,298745213.02,336083.11,,,22228274.77,39171945.22,7107879.44,,,,,,,,,,101667893.29,26623809.08,939898965.28,,,,,20247029.45,,,20247029.45,,,,,,,,,,,,,,,,,960145994.73,,,,,51017282.27,1632726863.14,1683744145.41,2643890140.14,,,,,,,,,,,,,,302945780.14,2541711.95,298745213.02,9939915.45,21306321.99,182378296.92,148179966.65,,,,0
000014.SZ,20230829,20230829,20230630,1,1,2,242046224.0,9969249.97,1076685890.61,247986714.24,,774402147.19,,,2809410.97,,7537199.67,,,1563255062.55,,,,,,,,,20757830.95,2380532931.07,,,,61600195.88,,,,21836778.77,175123385.84,,,,,,,,3263592.76,53546118.67,,,318082353.66,,,,,,,,,,,,,,,,,2698615284.73,,,,,,,,264799421.25,367283.12,,,20341918.6,80412174.59,,,,,,,,,,,102901630.36,32582895.44,1049047233.88,,,,,21999119.49,,,21999119.49,,,,,,,,,,,,,,,,,1071046353.37,,,,,50880852.54,1576688078.82,1627568931.36,2698615284.73,,,,,,,,,,,,,,371539727.78,2809410.97,264799421.25,11771279.74,21836778.77,175123385.84,176102182.74,,,,0
000014.SZ,20230829,20230829,20230630,1,1,2,242046224.0,9969249.97,1076685890.61,247986714.24,,774402147.19,,,2809410.97,,7537199.67,,,1563255062.55,,,,,,,,,20757830.95,2380532931.07,,,,61600195.88,,,,21836778.77,175123385.84,,,,,,,,3263592.76,53546118.67,,,318082353.66,,,,,,,,,,,,,,,,,2698615284.73,,,,,,,,264799421.25,367283.12,,,20341918.6,80412174.59,,,,,,,,,,,102901630.36,32582895.44,1049047233.88,,,,,21999119.49,,,21999119.49,,,,,,,,,,,,,,,,,1071046353.37,,,,,50880852.54,1576688078.82,1627568931.36,2698615284.73,,,,,,,,,,,,,,371539727.78,2809410.97,264799421.25,11771279.74,21836778.77,175123385.84,176102182.74,,,,1
000014.SZ,20230428,20230428,20230331,1,1,1,242046224.0,9969249.97,828234482.05,247986714.24,,1050974879.92,,,1278832.96,,6489569.77,,,1794614431.18,,,,,,,,,69521202.62,2930120288.3,,,,62813924.96,,,,22339904.43,,,,,,,,,3742598.71,53643190.73,,,316391006.76,,,,,,,,,,,,,,,,,3246511295.06,,,,,,,,297136683.17,364243.11,,,18382973.39,86560809.13,16452250.0,,,,,,,,,,232120832.03,67225584.16,1838639973.76,,,,,26984848.58,,,26984848.58,,,,,,,,,,,,,,,,,1865624822.34,,,,,52649802.46,1328236670.26,1380886472.72,3246511295.06,,,,,,,,,,,,,,750998001.06,1278832.96,297136683.17,7241371.85,22339904.43,169971690.69,385850847.71,,,,0
000014.SZ,20230331,20230331,20221231,1,1,4,242046224.0,9969249.97,666660527.07,247986714.24,,649695858.09,,,1219252.59,,6781309.75,,,1907086088.72,,,,,,,,,98861597.55,2673243705.65,,,,64027654.04,,,,22841572.75,168155628.45,,,,,,,,4221604.66,53123214.27,,,317416786.91,,,,,,,,,,,,,,,,,2990660492.56,,,,,,,,336002083.61,375097.09,,,19781733.82,46020025.75,,,,,,,,,,,233386958.93,61066897.37,1750222730.63,,,,,20665087.31,,,21084534.83,,,,,,,,,,,,,,,,,1771307265.46,,,,,52690511.82,1166662715.28,1219353227.1,2990660492.56,,,,,,,,,,,,,,681729681.85,1219252.59,336002083.61,9599598.95,22841572.75,168155628.45,371860252.21,,,,1
000014.SZ,20230331,20230331,20221231,1,1,4,242046224.0,9969249.97,666660527.07,247986714.24,,649695858.09,,,1219252.59,,6781309.75,,,1907086088.72,,,,,,,,,98861597.55,2673243705.65,,,,64027654.04,,,,22841572.75,168155628.45,,,,,,,,4221604.66,53123214.27,,,317416786.91,,,,,,,,,,,,,,,,,2990660492.56,,,,,,,,336002083.61,375097.09,,,19781733.82,46020025.75,,,,,,,,,,,233386958.93,61066897.37,1750222730.63,,,,,20665087.31,,,21084534.83,,,,,,,,,,,,,,,,,1771307265.46,,,,,52690511.82,1166662715.28,1219353227.1,2990660492.56,,,,,,,,,,,,,,681729681.85,1219252.59,336002083.61,9599598.95,22841572.75,168155628.45,371860252.21,,,,0
000014.SZ,20221029,20221029,20220930,1,1,3,242046224.0,9965893.97,618709965.28,232276757.3,,430010497.5,,,1153464.88,,9564290.92,,,1861960043.65,,,,,,,,,122692917.01,2436801969.73,,,,65241383.12,,,,23369181.8,,,,,,,,,4622967.53,42751266.36,,,290501649.61,,,,,,,,,,,,,,,,,2727303619.34,228000000.0,,,,,,,145550831.2,300050.7,,,22552595.48,6516278.44,24844950.0,,,,,,,,,,4936087.62,62587356.19,1296328141.82,,,,,33364420.3,,,263032313.58,,,,,,,,,,,,,,,,,1559360455.4,,,,,64944323.39,1102998840.55,1167943163.94,2727303619.34,,,,,,,,,,,,,,701746374.43,1153464.88,145550831.2,11420755.77,23369181.8,148272265.07,352138567.76,,,,0
000014.SZ,20220830,20220830,20220630,1,1,2,242046224.0,9965893.97,477532390.62,232276757.3,,343973823.4,,,795212.88,,9000556.17,,,1630764346.92,,,,,,,,,89266904.99,2079843348.63,,,,66455112.2,,,,23886819.74,148349720.6,,,,,,,,5099226.89,58515703.8,,,309791772.85,,,,,,,,,,,,,,,,,2389635121.48,228000000.0,,,,,,,152926176.42,443777.76,,,19540612.62,6321589.35,22647112.5,,363606879.95,,,,,,,,4818232.77,45857397.61,1131598786.99,,,,,284022.22,,,231185652.56,,,,,,,,,,,,,,,,,1362784439.55,,,,,65029416.04,961821265.89,1026850681.93,2389635121.48,,,,,,,,,,,,,,515437008.01,795212.88,152926176.42,6042504.27,23886819.74,148349720.6,386253992.45,,,,1
