ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000037.SZ,20260429,20260429,20260331,1,1,1,,,136557340.43,,,,,,,,,,,,,4400057.56,140957397.99,60878340.17,48182195.45,6470201.21,,,,,,42490830.44,158021567.27,-17064169.28,21791346.95,15239885.49,13439404.97,,,50470637.41,432847.76,,,75235800.0,,75668647.76,-25198010.35,,,,,,1289801.14,8198694.51,6000000.0,1349889.0,10838384.65,-10838384.65,-94948.48,-53195512.76,133255608.28,80060095.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000037.SZ,20260429,20260429,20260331,1,1,1,,,136557340.43,,,,,,,,,,,,,4400057.56,140957397.99,60878340.17,48182195.45,6470201.21,,,,,,42490830.44,158021567.27,-17064169.28,21791346.95,15239885.49,13439404.97,,,50470637.41,432847.76,,,75235800.0,,75668647.76,-25198010.35,,,,,61257169.1421,1289801.14,8198694.51,6000000.0,1349889.0,10838384.65,-10838384.65,-94948.48,-53195512.76,133255608.28,80060095.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000037.SZ,20260415,20260415,20251231,1,1,4,255202712.92,3669245.07,393121527.71,,,,,,,,,,,,,18791341.78,411912869.49,263239718.99,111006552.35,29399447.91,,,,,,25068672.09,428714391.34,-16801521.85,17559407.2,8698892.26,11505125.64,69343778.53,,107107203.63,199610464.92,1950000.0,,292181765.23,,493742230.15,-386635026.52,344393748.85,,,344393748.85,-460331406.0756,268558036.22,3346191.58,,6727211.0,278631438.8,65762310.05,-137275.06,-337811513.38,471067121.66,133255608.28,,,,26366298.9,27582389.71,66322.12,1785173.62,,,-284413055.16,,,-28835338.95,-3639858.88,9846034.15,24073980.42,-27848792.09,-25147718.66,,-16801521.85,,,,-337811513.38,,,4791874.97,5876049.06,,133255608.28,471067121.66,,,1
000037.SZ,20260415,20260415,20251231,1,1,4,255202712.92,3669245.07,393121527.71,,,,,,,,,,,,,18791341.78,411912869.49,263239718.99,111006552.35,29399447.91,,,,,,25068672.09,428714391.34,-16801521.85,17559407.2,8698892.26,11505125.64,69343778.53,,107107203.63,199610464.92,1950000.0,,292181765.23,,493742230.15,-386635026.52,344393748.85,,,344393748.85,,268558036.22,3346191.58,,6727211.0,278631438.8,65762310.05,-137275.06,-337811513.38,471067121.66,133255608.28,,,,26366298.9,27582389.71,66322.12,1785173.62,,,-284413055.16,,,-28835338.95,-3639858.88,9846034.15,24073980.42,-27848792.09,-25147718.66,,-16801521.85,,,,-337811513.38,,,4791874.97,5876049.06,,133255608.28,471067121.66,,,0
000037.SZ,20251028,20251028,20250930,1,1,3,,,279041540.75,,,,,,,,,,,,,10825367.05,289866907.8,217058588.72,86683465.97,18055329.36,,,,,,17735702.96,339533087.01,-49666179.21,17559407.2,8698892.26,10354447.41,72391390.63,,109004137.5,122812997.09,1950000.0,,273820945.24,,398583942.33,-289579804.83,97154742.83,,,97154742.83,,175558036.22,3277382.6,,3492569.0,182327987.82,-85173244.99,-71258.13,-424490487.16,471067121.66,46576634.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000037.SZ,20251028,20251028,20250930,1,1,3,,,279041540.75,,,,,,,,,,,,,10825367.05,289866907.8,217058588.72,86683465.97,18055329.36,,,,,,17735702.96,339533087.01,-49666179.21,17559407.2,8698892.26,10354447.41,72391390.63,,109004137.5,122812997.09,1950000.0,,273820945.24,,398583942.33,-289579804.83,97154742.83,,,97154742.83,-122570344.81,175558036.22,3277382.6,,3492569.0,182327987.82,-85173244.99,-71258.13,-424490487.16,471067121.66,46576634.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000037.SZ,20250822,20250822,20250630,1,1,2,-25036572.88,1412373.17,154990186.28,,,,,,,,,,,,,10469572.28,165459758.56,145978477.97,60121803.88,12132329.68,,,,,,9480912.54,227713524.07,-62253765.51,15015192.12,8698892.26,8148076.97,62511559.15,,94373720.5,120888761.27,1950000.0,,193645193.91,,316483955.18,-222110234.68,97154742.83,,,97154742.83,-118029245.48,175558036.22,1989966.09,,2142680.0,179690682.31,-82535939.48,-26313.15,-366926252.82,471067121.66,104140868.84,,,,,11460327.94,188865.06,854717.25,,,-1156732.52,,,-13771642.72,,,1846599.47,318259.02,-38073551.74,,-62253765.51,,,,-366926252.82,,,,2876532.54,,104140868.84,471067121.66,,,1
000037.SZ,20250822,20250822,20250630,1,1,2,-25036572.88,1412373.17,154990186.28,,,,,,,,,,,,,10469572.28,165459758.56,145978477.97,60121803.88,12132329.68,,,,,,9480912.54,227713524.07,-62253765.51,15015192.12,8698892.26,8148076.97,62511559.15,,94373720.5,120888761.27,1950000.0,,193645193.91,,316483955.18,-222110234.68,97154742.83,,,97154742.83,-310498048.25,175558036.22,1989966.09,,2142680.0,179690682.31,-82535939.48,-26313.15,-366926252.82,471067121.66,104140868.84,,,,,11460327.94,188865.06,854717.25,,,-1156732.52,,,-13771642.72,,,1846599.47,318259.02,-38073551.74,,-62253765.51,,,,-366926252.82,,,,2876532.54,,104140868.84,471067121.66,,,0
000037.SZ,20250430,20250430,20250331,1,1,1,,,72811090.66,,,,,,,,,,,,,6652551.98,79463642.64,58140112.23,35011115.74,9973463.74,,,,,,5714237.11,108838928.82,-29375286.18,,,5600000.0,8343642.91,,13943642.91,56042326.22,,,355000000.0,,411042326.22,-397098683.31,35000000.0,,,35000000.0,,,14424149.68,,857072.0,15281221.68,19718778.32,-8983.88,-406764175.05,471067121.66,64302946.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000037.SZ,20250430,20250430,20250331,1,1,1,,,72811090.66,,,,,,,,,,,,,6652551.98,79463642.64,58140112.23,35011115.74,9973463.74,,,,,,5714237.11,108838928.82,-29375286.18,,,5600000.0,8343642.91,,13943642.91,56042326.22,,,355000000.0,,411042326.22,-397098683.31,35000000.0,,,35000000.0,-157717272.97,,14424149.68,,857072.0,15281221.68,19718778.32,-8983.88,-406764175.05,471067121.66,64302946.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
